cpd_id,category,old_formula,new_formula,formula_changed,old_charge,new_charge,charge_changed,old_stereo_defined,new_stereo_defined,old_stereo_potential,new_stereo_potential,old_smiles,new_smiles
cpd31772,canonicalization,C58H79CoN17O14P,C58H79CoN17O14P,no,-2,-2,no,11,11,13,13,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NCCOP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ncnc(N)c72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NCCOP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ncnc(N)c72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd31799,canonicalization,null,null,no,null,null,no,2,2,6,6,CCCc1c(CO)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c(C(C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCCc1c(CO)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c(C(C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd31813,canonicalization,C33H32FeN4O5,C33H32FeN4O5,no,2,2,no,0,0,1,1,C=CC1=C(C)C2=[O+]c3c(C=C)c(C)c4n3[Fe-2]35n6c(c(CCC(=O)[O-])c(C)c6[CH+]C1=[N+]23)C=c1c(CCC(=O)[O-])c(C)c(n15)=C4,C=CC1=C(C)C2=[O+]c3c(C=C)c(C)c4[n]3[Fe-2]35[n]6c(c(CCC(=O)[O-])c(C)c6[CH+]C1=[N+]23)C=c1c(CCC(=O)[O-])c(C)c([n]15)=C4
cpd31911,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC)c(CO)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC)c(CO)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd31978,canonicalization,null,null,no,null,null,no,5,5,5,5,CCc1c2c3n4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41n4c(c([C@@H](C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd31979,canonicalization,C62H87CoN13O14P,C62H87CoN13O14P,no,0,0,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)c(C)cc85)[Co-2]364[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8cc(C)c(C)cc85)[Co-2]364[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd31987,canonicalization,C70H95CoN18O17P,C70H95CoN18O17P,no,-1,-1,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8ccccc85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8ccccc85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd32032,canonicalization,C62H88CoN13O14P,C62H88CoN13O14P,no,-1,-1,no,13,13,15,15,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8cc(C)ccc85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8cc(C)ccc85)[Co-3]364([CH3])[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd32048,stereo_gained,C41H70O12,C41H70O12,no,0,0,no,18,19,19,19,CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C
cpd32094,canonicalization,null,null,no,null,null,no,8,8,9,9,C/C=C1/C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C/C=C1/C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd32132,canonicalization,C69H96CoN21O17P,C69H96CoN21O17P,no,-1,-1,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8nc(C)nc(N)c85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5c[n](c8nc(C)nc(N)c85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd32158,canonicalization,C59H81CoN17O14P,C59H81CoN17O14P,no,-2,-2,no,12,12,14,14,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ncnc(N)c72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@]2(C)CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ncnc(N)c72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd32220,stereo_representation_change,C15H20NO9S2,C15H20NO9S2,no,-1,-1,no,6,6,6,6,O=S(=O)([O-])O/N=C(/CCc1ccccc1)S[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,O=S(=O)([O-])O/N=C(/CCc1ccccc1)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd32263,canonicalization,C69H95CoN16O21P2,C69H95CoN16O21P2,no,-2,-2,no,18,18,20,20,CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd32294,canonicalization,C61H82CoN14O15P,C61H82CoN14O15P,no,-2,-2,no,12,12,14,14,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7cc(O)ccc72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7cc(O)ccc72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd32319,canonicalization,C36H35FeN4O8,C36H35FeN4O8,no,-1,-1,no,0,0,1,1,CC1=C(CCC(=O)[O-])C2=[N+]3C1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]2)C=c2c(CCC(=O)[O-])c(C)c(n21)=C4,CC1=C(CCC(=O)[O-])C2=[N+]3C1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)[O-])c3[CH+]2)C=c2c(CCC(=O)[O-])c(C)c([n]21)=C4
cpd32334,canonicalization,C10H10MoN5O9PS2,C10H10MoN5O9PS2,no,-3,-3,no,3,3,4,4,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C(S[Mo](=O)(=O)([O-])S3)[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C([S][Mo](=[O])(=[O])([O-])[S]3)[C@@H]1N2
cpd32369,canonicalization,C6H5ClHg,C6H5ClHg,no,0,0,no,0,0,0,0,Cl[Hg]c1ccccc1,[Cl][Hg][c]1ccccc1
cpd32372,canonicalization,C34H34FeN4O4S2,C34H34FeN4O4S2,no,-1,-1,no,0,0,3,3,CC1=C(CCC(=O)[O-])C2=Cc3c(CCC(=O)[O-])c(C)c4n3[Fe-]35n6c(c(C(C)S)c(C)c6[CH+]C1=[N+]23)C=c1c(C)c(C(C)S)c(n15)=C4,CC1=C(CCC(=O)[O-])C2=Cc3c(CCC(=O)[O-])c(C)c4[n]3[Fe-]35[n]6c(c(C(C)S)c(C)c6[CH+]C1=[N+]23)C=c1c(C)c(C(C)S)c([n]15)=C4
cpd32373,canonicalization,FeO2,FeO2,no,-1,-1,no,0,0,0,0,O=[Fe][O-],[O]=[Fe][O-]
cpd32454,canonicalization,null,null,no,null,null,no,6,6,6,6,C=Cc1c(C=O)c2n3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=C3[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C)C(=C2)N3~1)[C@@H](C(=O)OC)C5=O)C=4,C=Cc1c(C=O)c2[n]3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C3=C2c3c(c(C)c([n]31)C=4)C(=O)[C@@H]2C(=O)OC
cpd32474,canonicalization,null,null,no,null,null,no,4,4,5,5,CCc1c2c3n4c1C=c1c(CC(C)C)c(C=O)c5[nH]1~[Mg]41n4c(c(C(C)O)c(C)c4C(C)=C4[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=C3CC2=O)N4~1)C=5,CCc1c2c3[n]4c1C=c1c(CC(C)C)c(C=O)c5[nH]1~[Mg]41[N]4C(=C(C)c6c(C)c(C(C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C4=C3CC2=O
cpd32524,canonicalization,null,null,no,null,null,no,2,2,6,6,CCCc1c(C(O)O)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c(C(C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCCc1c(C(O)O)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c(C(C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd32552,stereo_gained,C6H13N4O2,C6H13N4O2,no,1,1,no,1,2,2,2,NC(=[NH2+])NC=CC[C@H]([NH3+])C(=O)[O-],NC(N)=[NH+]/C=C/C[C@H]([NH3+])C(=O)[O-]
cpd32555,canonicalization,null,null,no,null,null,no,2,2,2,2,C=Cc1c(C)c2n3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=C3[C@@H](CCC(=O)[O-])[C@H](C)C(=C2)N3~1)CC5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C)c(CC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C3=C2CC(=O)c3c(C)c([n]1c32)C=4
cpd32578,canonicalization,null,null,no,null,null,no,3,3,6,6,CCCc1c(C)c2[nH]3c1=Cc1c(CC)c4c5n1[Mg]~31n3c(c(C)c([C@@H](C)O)c3C=2)C=C2[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N2~1,CCCc1c(C)c2[nH]3->[Mg]45[N]6C(=Cc7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(CC)c([n]5c42)C=c13
cpd32631,canonicalization,C68H93CoN21O20P2,C68H93CoN21O20P2,no,-3,-3,no,17,17,19,19,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5cn(c8ncnc(N)c85)[Co-3]364(C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5[N]6[C@@H]7[C@H](CC(N)=O)[C@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5COP(=O)([O-])[O-])[n+]5c[n](c8ncnc(N)c85)[Co-3]364([CH2][C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C
cpd32726,canonicalization,C49H59FeN4O5,C49H59FeN4O5,no,4,4,no,3,3,4,4,C=Cc1c(C)c2n3c1=Cc1c(C)c(CCC(=O)[O-])c4n1[Fe+]31n3c(c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c3[CH+]C3=[N+]1C(=C4)C(CCC(=O)[O-])=C3C)C=2,C=Cc1c(C)c2[n]3c1=Cc1c(C)c(CCC(=O)[O-])c4[n]1[Fe+]31[n]3c(c([C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)c3[CH+]C3=[N+]1C(=C4)C(CCC(=O)[O-])=C3C)C=2
cpd32755,canonicalization,C34H32FeN4O5,C34H32FeN4O5,no,0,0,no,0,0,1,1,C=Cc1c(C)c2n3c1C(O)=c1c(C)c(C=C)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4,C=Cc1c(C)c2[n]3c1C(O)=c1c(C)c(C=C)c4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4
cpd32789,stereo_gained,C8H11O5,C8H12O5,yes,-1,0,yes,0,1,1,1,COC1=C([O-])CC(O)(CO)CC1=O,COC1=C(O)C[C@@](O)(CO)CC1=O
cpd32815,canonicalization,C71H97CoN18O18P,C71H97CoN18O18P,no,-1,-1,no,17,17,19,19,COc1ccc2c(c1)n1c[n+]2[C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)N4[Co-3]16%10(C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)N78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O,COc1ccc2c(c1)[n]1c[n+]2[C@H]2O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]3(C)C4=C(C)C5=[N+]6C(=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C8=C(C)C9=[N+]%10[C@@](C)([C@@H]([C@@H]3CC(N)=O)[N]4[Co-3]16%10([CH2][C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[N]78)[C@@](C)(CC(N)=O)[C@@H]9CCC(N)=O)C(C)(C)[C@@H]5CCC(N)=O)[C@H]2O
cpd32864,canonicalization,null,null,no,null,null,no,3,3,3,3,C=Cc1c(C)c2n3c1C=c1c(C(O)O)c(CC)c4[nH]1~[Mg]31n3c(c(C)c5c3C(=C3[C@@H](CCC(=O)[O-])[C@H](C)C(=C2)N3~1)[C@@H](C(=O)OC)C5=O)C=4,C=Cc1c(C)c2[n]3c1C=c1c(C(O)O)c(CC)c4[nH]1~[Mg]31[N]3C(=C2)[C@@H](C)[C@H](CCC(=O)[O-])C3=C2c3c(c(C)c([n]31)C=4)C(=O)[C@@H]2C(=O)OC
cpd32887,canonicalization,null,null,no,null,null,no,3,3,6,6,CCc1c(C(O)O)c2[nH]3c1=Cc1c(C)c4c5n1[Mg]~31n3c(c([C@@H](C)O)c(C)c3C(C)=C3[C@@H](C)[C@H](CCC(=O)[O-])C(=C5CC4=O)N3~1)C=2,CCc1c(C(O)O)c2[nH]3->[Mg]45[N]6C(=C(C)c7c(C)c([C@@H](C)O)c([n]74)C=2)[C@@H](C)[C@H](CCC(=O)[O-])C6=C2CC(=O)c4c(C)c([n]5c42)C=c13
cpd32963,canonicalization,C62H84CoN14O14P,C62H84CoN14O14P,no,-2,-2,no,12,12,14,14,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7cc(C)ccc72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7cc(C)ccc72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd33038,canonicalization,C4H9HgNO2S,C4H9HgNO2S,no,0,0,no,1,1,1,1,C[Hg]SC[C@H]([NH3+])C(=O)[O-],[CH3][Hg][S]C[C@H]([NH3+])C(=O)[O-]
cpd33040,canonicalization,C61H82CoN14O14P,C61H82CoN14O14P,no,-2,-2,no,12,12,14,14,CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2N4C(=C(CCC(N)=O)C2(C)C)C(C)=C2N5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ccccc72)[Co-3]435(C#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C,CC1=C2[N]3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N]4C(=C(CCC(N)=O)C2(C)C)C(C)=C2[N]5[C@@H]6[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@H](O[C@@H]2CO)n2c[n+](c7ccccc72)[Co-3]435([C]#N)[N+]2=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]62C
cpd33081,canonicalization,null,null,no,null,null,no,3,3,3,3,CCc1c2c3n4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41n4c(c(C)c([C@@H](C)O)c4C=5)C=C4[C@@H](C)[C@H](CCC(=O)[O-])C(=C3CC2=O)N4~1,CCc1c2c3[n]4c1C=c1c(CC)c(C)c5[nH]1~[Mg]41[N]4C(=Cc6c(C)c([C@@H](C)O)c([n]61)C=5)[C@@H](C)[C@H](CCC(=O)[O-])C4=C3CC2=O
cpd33088,canonicalization,null,null,no,null,null,no,8,8,9,9,C=C[C@H]1C2=Cc3c(C)c4c5n3[Mg]36n7c(c(C)c(C(C)=O)c7C=C([C@@H]1C)N2~3)C=C1[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C5[C@@H](C(=O)OC)C4=O)N1~6,C=C[C@H]1C2=Cc3c(C)c4c5[n]3[Mg]36[N]2C(=Cc2c(C(C)=O)c(C)c([n]23)C=C2[C@@H](C)[C@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C5[C@@H](C(=O)OC)C4=O)[N]26)[C@@H]1C
cpd33092,canonicalization,C10H8FeNO6,C10H8FeNO6,no,0,0,no,1,1,1,1,O=C(N[C@@H](CO)C(=O)[O-])c1cccc2c1O[Fe+]O2,O=C(N[C@@H](CO)C(=O)[O-])c1cccc2c1[O][Fe+][O]2
cpd33167,canonicalization,C13H16MoN6O10PS3,C13H16MoN6O10PS3,no,-2,-2,no,4,4,5,5,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C(S[Mo](=O)(=O)(SC[C@H]([NH3+])C(=O)[O-])S3)[C@@H]1N2,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)([O-])[O-])C3=C([S][Mo](=[O])(=[O])([S]C[C@H]([NH3+])C(=O)[O-])[S]3)[C@@H]1N2
