cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	mismatch_detail
cpd24795	Ni-sirohydrochlorin	CHEBI:136841	chebi_xref	MISMATCH	DQEFANHIYZBHCU-SZPBGWBTSA-F	FAFZFFNQZRETBW-QIISWYHFSA-D	126843516	C[C@@]1(CC(=O)[O-])C2=Cc3c(CC(=O)[O-])c(CCC(=O)[O-])c4n3[Ni-2]35N6C(=CC(=[N+]23)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])[C+]6C=c1c(CC(=O)[O-])c(CCC(=O)[O-])c(n15)=C4	C[C@@]1([C@@H](C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5[C@@]([C@@H](C(=N5)C=C1[N-]2)CCC(=O)[O-])(C)CC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])C(=C3CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-].[Ni]	IGNORE:metal_representation_diff (metal coordination or charge representation differs)
cpd24796	Ni-sirohydrochlorin <i>a</i>,<i>c</i>-diamide	CHEBI:136887	chebi_xref	MISMATCH	HNPUFDWBZUVPBF-SZPBGWBTSA-H	PWXRSVUILDKDMT-QIISWYHFSA-F	126843468	C[C@@]1(CC(N)=O)C2=Cc3c(CC(=O)[O-])c(CCC(=O)[O-])c4n3[Ni-2]35N6C(=CC(=[N+]23)[C@H]1CCC(=O)[O-])[C@@](C)(CC(N)=O)[C@H](CCC(=O)[O-])[C+]6C=c1c(CC(=O)[O-])c(CCC(=O)[O-])c(n15)=C4	C[C@@]1([C@@H](C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5[C@@]([C@@H](C(=N5)C=C1[N-]2)CCC(=O)[O-])(C)CC(=O)N)CC(=O)[O-])CCC(=O)[O-])C(=C3CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)N.[Ni]	IGNORE:metal_representation_diff (metal coordination or charge representation differs)
cpd24801	1-deoxy-5-O-({[(2S)-1-{[(1S)-1,3-dicarboxylatopropyl]amino}-1-oxopropan-2-yl]oxy}phosphinato)-1-(8-hydroxy-2,4-dioxo-3,4-dihydropyrimido[4,5-b]quinolin-3-id-10(4H)-yl)-D-ribitol	CHEBI:59920	chebi_xref	MISMATCH	WVEYWCGUSMKKMF-LADHFWMSSA-K	RSZBQCOVWYZBFJ-LADHFWMSSA-J	46878502	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	C[C@@H](C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])OP(=O)([O-])OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1N=C(NC3=O)[O-])O)O)O	IGNORE:protonation_formula_diff (formula: stored=C24H26N4O15P, pubchem=C24H25N4O15P-4, H_diff=-1)
cpd24803	coenzyme alpha-F420-3	coenzyme alpha-F420-3	name_lookup	MISMATCH	BPEXVIBPGLCTOM-LROHGRLLSA-I	LALSYVIZWOHSSQ-LROHGRLLSA-N	45480639	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]	C[C@@H](C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O	IGNORE:protonation_formula_diff (formula: stored=C34H38N6O21P, pubchem=C34H43N6O21P, H_diff=+5)
cpd24816	HTCA	HTCA	name_lookup	MISMATCH	NSJWQIUVVRTURP-UHFFFAOYSA-K	CECDPVOEINSAQG-UHFFFAOYSA-N	98430	O=C([O-])CCC(C(=O)[O-])C(CCC(=O)[O-])C(=O)O	C1C(N=C(S1)C2=CC=CC=C2O)C(=O)O	IGNORE:wrong_mapping (formula: stored=C10H11O8, pubchem=C10H9NO3S)
cpd24841	cyanidin 3-O-(3'',6''-O-dimalonyl-beta-glucopyranoside)	cyanidin 3-O-(3'',6''-O-dimalonyl-beta-glucopyranoside)	name_lookup	MISMATCH	QGJBJDNYALRSAN-MQWSOPDOSA-L	KHZLDNXHQJXZJV-MQWSOPDOSA-K	102515473	O=C([O-])CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(=O)cc(O)cc-3oc2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](OC(=O)CC(=O)[O-])[C@@H]1O	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=O)C=C3O2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)[O-])O)OC(=O)CC(=O)[O-])O)O)[O-]	IGNORE:protonation_formula_diff (formula: stored=C27H22O17, pubchem=C27H21O17-3, H_diff=-1)
cpd24850	2-<i>n</i>-nonyl-4-hydroxyquinoline-<i>N</i>-oxide	2-n-nonyl-4-hydroxyquinoline-N-oxide	name_lookup	MISMATCH	WVBVVWIGEPISMW-UHFFFAOYSA-M	JYFNTDPGDPZMCM-UHFFFAOYSA-N	130804	CCCCCCCCCCc1cc([O-])c2ccccc2[n+]1[O-]	CCCCCCCCCC1=CC(=O)C2=CC=CC=C2N1O	IGNORE:wrong_mapping (formula: stored=C19H26NO2, pubchem=C18H25NO2)
cpd34939	tirandamycin B	tirandamycin B	name_lookup	MISMATCH	VCVVIKMMBYQHEM-HEWWPMHJSA-M	LYJKREGDQDJIDC-SMXDXXKISA-N	54728535	CC(/C=C/C(=O)C1=C([O-])CNC1=O)=C\[C@@H](C)[C@H]1OC2(C)OC(C(=O)C3O[C@@]32CO)[C@@H]1C	C[C@H]1[C@H]2C(=O)[C@H]3[C@](O3)([C@](O2)(O[C@@H]1[C@H](C)/C=C(\C)/C=C/C(=C\4/C(=O)CNC4=O)/O)C)CO	IGNORE:protonation_formula_diff (formula: stored=C22H26NO8, pubchem=C22H27NO8, H_diff=+1)
cpd34946	(5S)-2,3,5-trihydroxy-5-(hydroxymethyl)cyclohex-2-en-1-one	(S)-demethyl-4-deoxygadusol	name_lookup	MISMATCH	YSWXQLXPCXIQMV-DRGSQQHPSA-N	OWHGXOODGNBQRG-ZETCQYMHSA-N	118987344	O=C1C[C@](O)(CO)CC(O)C1=O	C1C(=C(C(=O)C[C@@]1(CO)O)O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd34947	reduced coenzyme F420-6	reduced factor 420-6	name_lookup	MISMATCH	RMGACJLRADVBME-ZIDGJKDQSA-F	HPFIKHMESBWRLP-RUNQWZMZSA-F	126961174	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CN1C2=NC(=O)NC(=O)C2Cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]	C[C@@H](C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])OP(=O)([O-])OC[C@H]([C@H]([C@H](CN1C2=C(CC3=C1NC(=O)NC3=O)C=CC(=C2)O)O)O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd34956	rhodamine 123	rhodamine 123	name_lookup	MISMATCH	ZWODABSNRKVFCK-UHFFFAOYSA-N	MYFATKRONKHHQL-UHFFFAOYSA-N	9929799	COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12	COC(=O)C1=CC=CC=C1C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N.Cl	IGNORE:salt_form_difference (formula: stored=C21H17N2O3, pubchem=C21H17ClN2O3)
cpd34973	7-hydroxy-3-isocyanochromen-2-one	7-hydroxy-3-isocyanochromen-2-one	name_lookup	MISMATCH	XUAVFYKHALMMBF-UHFFFAOYSA-O	QSMXWCFQOASQQD-UHFFFAOYSA-N	134820415	C#[N+]c1cc2ccc(O)cc2oc1=O	[C-]#[N+]C1=CC2=C(C=C(C=C2)O)OC1=O	IGNORE:protonation_formula_diff (formula: stored=C10H6NO3, pubchem=C10H5NO3, H_diff=-1)
cpd34977	5-hydroxy-2-(2-methylbutanoyl)-4,4,6-tris(3-methylbut-2-en-1-yl)-3-oxocyclohexa-1,5-dien-1-olate	CHEBI:134352	chebi_xref	MISMATCH	WEOBUQVDXCWKHP-UHFFFAOYSA-M	QXPOWGXRDUFAQW-UHFFFAOYSA-M	124079400	CCC(C)C(O)=C1C(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1[O-]	CCC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)[O-]	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd35001	(2R,4E)-2-amino-5-({[(2S,3R)-2-hydroxy-3-(1H-indol-3-yl)butanamido]methanimidoyl}amino)pent-4-enoate	(2R,4E)-2-amino-5-({[(2S,3R)-2-hydroxy-3-(1H-indol-3-yl)butanamido]methanimidoyl}amino)pent-4-enoate	name_lookup	MISMATCH	CTEYPPOHFXYGJR-DGFSRKRXSA-N	XIEXSAVJORFUFN-UMVKEKTISA-N	122706531	C[C@H](c1c[nH]c2ccccc12)[C@H](O)C(=O)NC(=N)N=CCC[C@H]([NH3+])C(=O)[O-]	C[C@H](C1=CNC2=CC=CC=C21)[C@@H](C(=O)NC(=N/C=C/C[C@@H](C(=O)[O-])[NH3+])N)O	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd35019	galactosyl-(glucosyl)3-(heptosyl)4-Kdo2-lipid A-bisphosphate-phosphoethanolamine	lipid A-core-phosphoethanolamine (hep I)	name_lookup	MISMATCH	FZCDNPLWRSBPTA-AUDZSQHPSA-E	RDALGFXTAQKXFW-XJEIIPFKSA-E	134820424	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])OP(=O)([O-])OCC[NH3+])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO[C@H]7O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])[O-]	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)([O-])[O-])CO[C@@]2(C[C@H]([C@H]([C@H](O2)[C@@H](CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)[C@H](CO)O)OP(=O)([O-])OP(=O)([O-])OCC[NH3+])O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)[C@@H](CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)[C@H](CO)O)O)O)O)O)OP(=O)([O-])[O-])O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)[C@H](CO)O)O)O)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)O)O)O)O[C@@]1(C[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O)C(=O)[O-])C(=O)[O-])OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	IGNORE:wrong_mapping (formula: stored=C164H289N3O92P5, pubchem=C172H302N4O97P5-9)
cpd35026	Coalpha-[alpha-(benzimidazolyl)]-Cobeta-methylcobamide	benzimidazolyl methylcobamide	name_lookup	MISMATCH	KZTGNHIDRQXEDY-AOPHZMRVSA-K	UCUKQCPKVXKECM-GTPYGKMOSA-L	134820426	CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@@H]7[C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]5[C@@H](O)[C@H](O[C@@H]5CO)[n+]5cn(c8ccccc85)[Co-3]364(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]73C)[C@@H](CCC(N)=O)C2(C)C	[CH3-].C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)N7C=NC8=CC=CC=C87)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[Co]	IGNORE:protonation_formula_diff (formula: stored=C61H86CoN13O14P, pubchem=C61H87CoN13O14P-3, H_diff=+1)
cpd35033	"cyanidin 3-O-(6""-O-malyl-beta-D-glucoside)"	"cyanidin 3-O-(6""-O-malyl-beta-D-glucoside)"	name_lookup	MISMATCH	FRXRZYOAWHOJNT-FOQZLENISA-M	ZNUFRBGUKJIPMX-FOQZLENISA-L	102515400	O=C(C[C@@H](O)C(=O)[O-])OC[C@H]1O[C@@H](Oc2cc3c(=O)cc(O)cc-3oc2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=O)C=C3O2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C[C@H](C(=O)[O-])O)O)O)O)O)[O-]	IGNORE:protonation_formula_diff (formula: stored=C25H23O15, pubchem=C25H22O15-2, H_diff=-1)
cpd35056	(5E)-3-amino-4-sulfanyl-5-(sulfanylmethylidene)pyrrolidin-2-one	(5E)-3-amino-4-sulfanyl-5-(sulfanylmethylidene)pyrrolidin-2-one	name_lookup	MISMATCH	BIETXPWMHIIVBL-UHFFFAOYSA-N	BQADNJZQJRCGIG-OWOJBTEDSA-O	102515403	[NH3+]C1C(=O)NC(C=S)C1[S-]	C(=C/1\C(C(C(=O)N1)[NH3+])S)\S	IGNORE:protonation_formula_diff (formula: stored=C5H8N2OS2, pubchem=C5H9N2OS2+, H_diff=+1)
cpd35068	andiconin	andiconin	name_lookup	MISMATCH	MGXGDOCTIYHYMG-SJCPBWDLSA-N	PIZDGYFPLPPVBP-NPEZIVKXSA-N	91820403	CC1(C)C(=O)C=C[C@@]2(C)[C@H]1CC[C@]13C[C@]4(C)C(=O)[C@](C)(C[C@@H]21)[C@]31COC(=O)C1=C4O	C[C@@]12C[C@H]3[C@]4(C=CC(=O)C([C@@H]4CC[C@@]35[C@@]16COC(=O)[C@H]6C(=O)[C@](C5)(C2=O)C)(C)C)C	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd35096	21<i>H</i>-bilin	21H-bilin	name_lookup	MISMATCH	CMSRNSXLYBWBIT-LBNFUZKXSA-O	PPRBOEHFGAHFGC-UHFFFAOYSA-N	6857471	C1=C/C(=C\C2=N/C(=C/C3=N/C(=C/c4ccc[nH]4)C=C3)C=C2)[NH+]=C1	C1=CC(=CC2=NC(=CC3=CC=C(N3)C=C4C=CC=N4)C=C2)N=C1	IGNORE:protonation_formula_diff (formula: stored=C19H15N4, pubchem=C19H14N4, H_diff=-1)
cpd35141	(<i>Z</i>,3<i>R</i>)-2-(3-hydroxybutenyl)-thiohydroximate-O-sulfate	CHEBI:183097	chebi_xref	MISMATCH	XAKWVHXBXIFGOO-BYPYZUCNSA-L	AVNALOICIMCLQH-BYPYZUCNSA-L	157049260	C=C[C@H](O)CC(=S)[N-]OS(=O)(=O)[O-]	C=C[C@@H](C/C(=N/OS(=O)(=O)[O-])/[S-])O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd35179	phenyl-Cobeta-methylcobamide	phenyl-Cobeta-methylcobamide	name_lookup	MISMATCH	IALQJVZVVGVABU-NSXVPDJBSA-L	RTZRPZZVIPGBCS-NSXVPDJBSA-L	134820444	CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2CO)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	[CH3-].C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@H](O[C@@H]([C@@H]6O)OC7=CC=CC=C7)CO)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[Co]	IGNORE:metal_representation_diff (metal coordination or charge representation differs)
cpd35180	petunidin	petunidin	name_lookup	MISMATCH	UKORJAHFGAHSFC-UHFFFAOYSA-M	QULMBDNPZCFSPR-UHFFFAOYSA-N	73386	COc1cc(C2OC3=CC(=O)C=C([O-])C3=CC2=O)cc(O)c1O	COC1=CC(=CC(=C1O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-]	IGNORE:salt_form_difference (formula: stored=C16H11O7, pubchem=C16H13ClO7)
cpd35192	ambiguine E	ambiguine E	name_lookup	MISMATCH	IMEPMHNRALAUJN-JUCHLZPKSA-N	LYCKQMCCONKVPQ-JUCHLZPKSA-N	134820447	C#[N+][C@]12C3OC3C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](C[C@@H](Cl)[C@]2(C)C=C)C5(C)C	C[C@@]1([C@@H](C[C@H]2[C@@]3([C@@]1(C4C(O4)C(C5=C3C6=C(C2(C)C)C=CC=C6N5)(C)C)[N+]#[C-])O)Cl)C=C	IGNORE:protonation_formula_diff (formula: stored=C26H30ClN2O2, pubchem=C26H29ClN2O2, H_diff=-1)
cpd35202	(1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate	CHEBI:132005	chebi_xref	MISMATCH	OYYAPLARXUACPJ-RZZZFEHKSA-M	WGOVWFNMPRCMBJ-MRVPVSSYSA-M	119058161	O=C([O-])[C@@H]1C=CCC2Nc3ccccc3N=C21	C1C=C[C@H](C2=C1NC3=CC=CC=C3N2)C(=O)[O-]	IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance)
cpd35227	lipid A-core oligosaccharide pyrophosphoethanolamine	lipid A-core-pyrophosphoethanolamine	name_lookup	MISMATCH	XXKCSBHBCFUNLE-AUDZSQHPSA-E	JQYSNMYFHNBOPF-XJEIIPFKSA-E	134820452	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@@H]4O[C@H]([C@H](O)CO[C@H]5O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](OP(=O)([O-])[O-])[C@H](O[C@H]5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](CO[C@H]7O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)([O-])OP(=O)([O-])OCC[NH3+]	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1OP(=O)([O-])OP(=O)([O-])OCC[NH3+])CO[C@@]2(C[C@H]([C@H]([C@H](O2)[C@@H](CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)[C@H](CO)O)OP(=O)([O-])[O-])O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)[C@@H](CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)[C@H](CO)O)O)O)O)O)OP(=O)([O-])[O-])O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)[C@H](CO)O)O)O)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)O)O)O)O[C@@]1(C[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O)C(=O)[O-])C(=O)[O-])OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])NC(=O)C[C@@H](CCCCCCCCCCC)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O)NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	IGNORE:wrong_mapping (formula: stored=C164H289N3O92P5, pubchem=C172H302N4O97P5-9)
cpd35228	7-chloro-6-demethyltetracycline	7-chloro-6-demethyltetracycline	name_lookup	MISMATCH	FMTDIUIBLCQGJB-SEYHBJAFSA-M	GUXHBMASAHGULD-SEYHBJAFSA-N	54680690	C[NH+](C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C([O-])=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12	CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O	IGNORE:protonation_formula_diff (formula: stored=C21H20ClN2O8, pubchem=C21H21ClN2O8, H_diff=+1)
cpd35235	(1S,4aS,12aS)-3-carbamoyl-4a,6,7-trihydroxy-11-methyl-1-(methylazaniumyl)-4,5-dioxo-1,4,4a,5,12,12a-hexahydrotetracen-2-olate	CHEBI:133696	chebi_xref	MISMATCH	IIHPMGDKNZPGON-QYAMTVPHSA-N	LJLCFQKDCDGSSK-QYAMTVPHSA-N	122198284	C[NH2+][C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(=O)c3c(c(C)c4cccc(O)c4c3O)C[C@@H]12	CC1=C2C=CC=C(C2=C(C3=C1C[C@H]4[C@@H](C(=O)C(=C([C@]4(C3=O)O)[O-])C(=O)N)[NH2+]C)O)O	IGNORE:tautomer_connectivity (same heavy-atom connectivity, different H positions — tautomer not recognized by RDKit enumerator)
cpd35275	(1aS,8aR,8bS)-8-[(carbamoyloxy)methyl]-6-hydroxy-8a-methoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazireno[2',3':3,4]pyrrolo[1,2-a]indol-8-id-6-olate	CHEBI:84955	chebi_xref	MISMATCH	WLWUVNLHOQJZBO-PTIUVPKCSA-M	SWVBKGSSKGJEHE-QWPQFENESA-L	90659906	CO[C@@]12C(COC(N)=O)=C3C(=O)C(=O)C(C)=C([O-])C3N1C[C@@H]1N[C@@H]12	CC1=C(C(=O)C2=C([C@]3([C@@H]4[C@@H](N4)CN3C2=C1[O-])OC)COC(=O)N)[O-]	IGNORE:protonation_formula_diff (formula: stored=C15H16N3O6, pubchem=C15H15N3O6-2, H_diff=-1)
cpd35277	5-methoxy-6-methyl-benzimidazolyl cobamide	5-methoxy-6-methyl-benzimidazolyl cobamide	name_lookup	MISMATCH	VMKYXTUEJPKZPC-AVBOGSHNSA-L	TXLDYYNYJWAHDA-WGSTWQSBSA-L	134820463	COc1cc2c(cc1C)n1c[n+]2[Co-3]234(C#N)N5C6=CC7=C(CCC(N)=O)[C@](C)(CC(N)=O)C(=C(C)C8=[N+]2[C@@](C)([C@H]2[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]9[C@@H](O)[C@@H]1O[C@@H]9CO)C(=C(C)C5=C(CCC(N)=O)C6(C)C)N23)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)N74	CC1=CC2=C(C=C1OC)N=CN2[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co]	IGNORE:protonation_formula_diff (formula: stored=C63H86CoN14O15P, pubchem=C63H88CoN14O15P-3, H_diff=+2)
