cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles
cpd00414	Glycopeptide	C00528	kegg_xref	PROTONATION_DIFF	DQJCDTNMLBYVAY-ZXXIYAEKSA-O	DQJCDTNMLBYVAY-ZXXIYAEKSA-N	56928060	CC[NH2+][C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1OC(C)C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](C)C(=O)[O-])C(N)=O	CCN[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)OC(C)C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)C(=O)N
cpd00421	Inorganic triphosphate	xref_resolved:chebi_xref=CHEBI:18036->CID3440921(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	UNXRWKVEANCORM-UHFFFAOYSA-J	UNXRWKVEANCORM-UHFFFAOYSA-I	3440921	O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])O	[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
cpd00423	B12r	xref_resolved:kegg_xref=C00541->CID46173705(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	ASARMUCNOOHMLO-FSANSEACSA-N	ASARMUCNOOHMLO-FSANSEACSA-L	46173705	C/C1=C2/N([Co+])C([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](n3cnc4cc(C)c(C)cc43)O[C@@H]2CO)[C@]2(C)N=C(/C(C)=C3\[NH+]=C(/C=C4\[NH+]=C1[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]3(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+2]
cpd00437	D-Tagaturonate	xref_resolved:kegg_xref=C00558->CID439264(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	PTCIWUZVDIQTOW-QNZBUJBTSA-M	PTCIWUZVDIQTOW-QNZBUJBTSA-N	439264	O=C([O-])[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O	C(C1([C@H]([C@H]([C@H](O1)C(=O)O)O)O)O)O
cpd00440	Phosphoramidon	C00563	kegg_xref	PROTONATION_DIFF	ZPHBZEQOLSRPAK-XLCYBJAPSA-L	ZPHBZEQOLSRPAK-XLCYBJAPSA-N	445114	CC(C)C[C@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OP(=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
cpd00442	(3<i>S</i>)-citryl-CoA	xref_resolved:kegg_xref=C00566->CID49859700(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	IHVFHZGGMJDGGZ-OKWOQZSLSA-H	IHVFHZGGMJDGGZ-OKWOQZSLSA-N	49859700	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](O)(CC(=O)[O-])C(=O)[O-]	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(CC(=O)O)(C(=O)O)O)O
cpd00471	2-(3,4-dihydroxyphenyl)-5-hydroxy-7-oxido-4-oxo-4H-chromen-3-yl sulfate	xref_resolved:chebi_xref=CHEBI:58254->CID25203115(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	DNAYVNOVGHZZLH-UHFFFAOYSA-K	DNAYVNOVGHZZLH-UHFFFAOYSA-L	25203115	O=c1c(OS(=O)(=O)[O-])c(-c2ccc(O)c(O)c2)oc2cc([O-])cc([O-])c12	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OS(=O)(=O)[O-])O)[O-]
cpd00472	UDP-D-galacturonate	xref_resolved:kegg_xref=C00617->CID23724463(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	HDYANYHVCAPMJV-RDKSFWDPSA-K	HDYANYHVCAPMJV-RDKSFWDPSA-N	23724463	O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	C1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)C(=O)O)O)O)O)O)O
cpd00498	(2S)-2-ethyl-2-hydroxy-3-oxobutanoate	xref_resolved:kegg_xref=C00659->CID21(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	VUQLHQFKACOHNZ-UHFFFAOYSA-M	VUQLHQFKACOHNZ-UHFFFAOYSA-N	21	CC[C@](O)(C(C)=O)C(=O)[O-]	CCC(C(=O)C)(C(=O)O)O
cpd00506	(2S)-2-azaniumyl-5-{[(1R)-1-carboxylato-2-sulfanylethyl]amino}-5-oxopentanoate	xref_resolved:chebi_xref=CHEBI:58173->CID7059430(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	RITKHVBHSGLULN-WHFBIAKZSA-L	RITKHVBHSGLULN-WHFBIAKZSA-M	7059430	[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)[O-])C(=O)[O-]	C(CC(=O)N[C@@H](CS)C(=O)[O-])[C@@H](C(=O)[O-])[NH3+]
cpd00520	(4S)-4,5-Dihydroxy-2-oxopentanoate	xref_resolved:kegg_xref=C00684->CID192781(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	UQIGQRSJIKIPKZ-GSVOUGTGSA-M	UQIGQRSJIKIPKZ-GSVOUGTGSA-N	192781	O=C([O-])C(=O)C[C@@H](O)CO	C([C@H](CO)O)C(=O)C(=O)O
cpd00530	XTP	xref_resolved:chebi_xref=CHEBI:61314->CID25245622(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	CAEFEWVYEZABLA-UUOKFMHZSA-K	CAEFEWVYEZABLA-UUOKFMHZSA-J	25245622	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=O)NC2=O
cpd00533	2'-Deoxycytidine 5'-diphosphate	xref_resolved:chebi_xref=CHEBI:58593->CID21122964(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	FTDHDKPUHBLBTL-SHYZEUOFSA-L	FTDHDKPUHBLBTL-SHYZEUOFSA-K	21122964	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
cpd00541	Lipoate	C00725	kegg_xref	PROTONATION_DIFF	AGBQKNBQESQNJD-UHFFFAOYSA-M	AGBQKNBQESQNJD-UHFFFAOYSA-N	864	O=C([O-])CCCCC1CCSS1	C1CSSC1CCCCC(=O)O
cpd00544	(1R,3R,5S)-3-hydroxy-8-methyl-8-azabicyclo[3.2.1]octan-8-ium	xref_resolved:kegg_xref=C00729->CID8424(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	CYHOMWAPJJPNMW-UHFFFAOYSA-O	CYHOMWAPJJPNMW-UHFFFAOYSA-N	8424	C[NH+]1[C@@H]2CC[C@H]1C[C@@H](O)C2	CN1C2CCC1CC(C2)O
cpd00547	2-Amino-3-mercaptopropionic acid	C00736	kegg_xref	PROTONATION_DIFF	XUJNEKJLAYXESH-UHFFFAOYSA-M	XUJNEKJLAYXESH-UHFFFAOYSA-N	594	[NH3+]C(C[S-])C(=O)[O-]	C(C(C(=O)O)N)S
cpd00553	Macrocin	C00744	kegg_xref	PROTONATION_DIFF	UFUYRGNJTFAODM-HQCAVAADSA-O	UFUYRGNJTFAODM-HQCAVAADSA-N	5280369	CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC	CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)O)OC
cpd00555	OT	C00746	kegg_xref	PROTONATION_DIFF	XNOPRXBHLZRZKH-DSZYJQQASA-O	XNOPRXBHLZRZKH-DSZYJQQASA-N	439302	CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
cpd00557	Siroheme	xref_resolved:kegg_xref=C00748->CID439303(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	DLKSSIHHLYNIKN-QIISWYHFSA-D	DLKSSIHHLYNIKN-QIISWYHFSA-L	439303	C[C@@]1(CC(=O)[O-])/C2=C/c3c(CC(=O)[O-])c(CCC(=O)[O-])c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)[O-])=C5CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])/C3=C/C(=N2)[C@H]1CCC(=O)[O-]	C[C@@]1([C@@H](C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5[C@@]([C@@H](C(=N5)C=C1[N-]2)CCC(=O)O)(C)CC(=O)O)CC(=O)O)CCC(=O)O)C(=C3CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O.[Fe+2]
cpd00575	Pepstatin	C00773	kegg_xref	PROTONATION_DIFF	FAXGPCHRFPCXOO-JHTFMCFMSA-M	FAXGPCHRFPCXOO-JHTFMCFMSA-N	5462227	CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)[O-])C(C)C)C(C)C	C[C@@H](C(=O)NC(CC(C)C)C(CC(=O)O)O)NC(=O)CC(C(CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)O
cpd00580	(8-syn)-8-methyl-3-oxo-8-azoniabicyclo[3.2.1]octane	xref_resolved:kegg_xref=C00783->CID79038(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	QQXLDOJGLXJCSE-UHFFFAOYSA-O	QQXLDOJGLXJCSE-UHFFFAOYSA-N	79038	C[NH+]1[C@@H]2CC[C@H]1CC(=O)C2	CN1C2CCC1CC(=O)C2
cpd00587	(2S)-2-ammonio-3-mercaptopropanoate	xref_resolved:chebi_xref=CHEBI:35236->CID6419721(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	XUJNEKJLAYXESH-UWTATZPHSA-M	XUJNEKJLAYXESH-UWTATZPHSA-N	6419721	[NH3+][C@H](C[S-])C(=O)[O-]	C([C@H](C(=O)[O-])[NH3+])S
cpd00590	Dicoumarol	C00796	kegg_xref	PROTONATION_DIFF	DOBMPNYZJYQDGZ-UHFFFAOYSA-L	DOBMPNYZJYQDGZ-UHFFFAOYSA-N	54676038	O=c1oc2ccccc2c([O-])c1Cc1c([O-])c2ccccc2oc1=O	C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
cpd00605	2,4,6-trioxohexahydropyrimidin-5-ide	xref_resolved:chebi_xref=CHEBI:77938->CID5243930(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	GWEJPUMJAQFCBN-UHFFFAOYSA-L	GWEJPUMJAQFCBN-UHFFFAOYSA-M	5243930	O=c1cc([O-])[nH]c([O-])n1	C1=C(NC(=O)NC1=O)[O-]
cpd00617	(<i>S</i>)-lactoyl-CoA	C00827	kegg_xref	PROTONATION_DIFF	VIWKEBOLLIEAIL-FBMOWMAESA-J	VIWKEBOLLIEAIL-FBMOWMAESA-N	3081970	C[C@H](O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	CC(C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O
cpd00621	Aminosidin	C00832	kegg_xref	PROTONATION_DIFF	UOZODPSAJZTQNH-LSWIJEOBSA-S	UOZODPSAJZTQNH-LSWIJEOBSA-N	165580	[NH3+]C[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H]([NH3+])C[C@H]([NH3+])[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3[NH3+])O[C@@H]2CO)[C@H]([NH3+])[C@@H](O)[C@@H]1O	C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
cpd00643	Carbon dioxide reduction factor	C00862	kegg_xref	PROTONATION_DIFF	CKRUWFDORAQSRC-HDLCADABSA-J	CKRUWFDORAQSRC-HDLCADABSA-N	21122601	[NH3+]Cc1cc(COc2ccc(CCNC(=O)CC[C@H](NC(=O)CC[C@H](NC(=O)CCC(C(=O)[O-])C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc2)co1	C1=CC(=CC=C1CCNC(=O)CC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CN
cpd00648	Angiotensin I	xref_resolved:chebi_xref=CHEBI:147350->CID90657349(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	ORWYRWWVDCYOMK-HBZPZAIKSA-O	ORWYRWWVDCYOMK-HBZPZAIKSA-N	90657349	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(C)C)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)[O-]	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC(C)C)C(=O)[O-])NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(=O)[O-])[NH3+]
cpd00664	Tos-Lys-CH2Cl	C00896	kegg_xref	PROTONATION_DIFF	RDFCSSHDJSZMTQ-ZDUSSCGKSA-O	RDFCSSHDJSZMTQ-ZDUSSCGKSA-N	73094	Cc1ccc(S(=O)(=O)N[C@@H](CCCC[NH3+])C(=O)CCl)cc1	CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl
cpd00671	Citramalyl-CoA	C00904	kegg_xref	PROTONATION_DIFF	XYGOWHUIVNMEIA-NOUMMWROSA-I	XYGOWHUIVNMEIA-NOUMMWROSA-N	11966219	CC(O)(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C(=O)[O-]	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(C)(C(=O)O)O)O
cpd00682	CoA-glutathione	xref_resolved:kegg_xref=C00920->CID11953788(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	JYKWMJBUIXNJOG-JHKACSFWSA-I	JYKWMJBUIXNJOG-JHKACSFWSA-N	11953788	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O
cpd00687	(2R)-2-azaniumyl-4-{4-[(1Z)-2-({(3S)-1-[carboxylato(4-hydroxyphenyl)methyl]-2-oxoazetidin-3-yl}amino)-N-hydroxy-2-oxoethanimidoyl]phenoxy}butanoate	xref_resolved:chebi_xref=CHEBI:77633->CID135563647(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	CTNZOGJNVIFEBA-MOKAZRKYSA-M	CTNZOGJNVIFEBA-MOKAZRKYSA-L	135563647	[NH3+][C@@H](CCOc1ccc(/C(=N/O)C(=O)N[C@H]2CN([C@@H](C(=O)[O-])c3ccc(O)cc3)C2=O)cc1)C(=O)[O-]	C1[C@@H](C(=O)N1[C@H](C2=CC=C(C=C2)O)C(=O)[O-])NC(=O)/C(=N\[O-])/C3=CC=C(C=C3)OCC[C@@H](C(=O)[O-])[NH3+]
cpd00691	UDP-L-arabinopyranose	xref_resolved:kegg_xref=C00935->CID23724466(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	DQQDLYVHOTZLOR-MGYZEILKSA-L	DQQDLYVHOTZLOR-MGYZEILKSA-N	23724466	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	C1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O
cpd00713	3',5'-Cyclic dAMP	C00968	kegg_xref	PROTONATION_DIFF	MKMZAENVDZADSW-RRKCRQDMSA-M	MKMZAENVDZADSW-RRKCRQDMSA-N	188955	Nc1ncnc2c1ncn2[C@H]1C[C@@H]2OP(=O)([O-])OC[C@H]2O1	C1[C@H]2[C@@H](COP(=O)(O2)O)O[C@H]1N3C=NC4=C(N=CN=C43)N
cpd00735	Formylmethanofuran	C01001	kegg_xref	PROTONATION_DIFF	RGBIJPWAWLXPOC-NBAFEDJBSA-I	RGBIJPWAWLXPOC-NBAFEDJBSA-N	21122662	O=CNCc1cc(COc2ccc(CCNC(=O)CC[C@H](NC(=O)CC[C@H](NC(=O)CCC(C(=O)[O-])C(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc2)co1	C1=CC(=CC=C1CCNC(=O)CC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CNC=O
cpd00736	Hexose 1-phosphate	C01002	kegg_xref	PROTONATION_DIFF	HXXFSFRBOHSIMQ-UHFFFAOYSA-L	HXXFSFRBOHSIMQ-UHFFFAOYSA-N	466	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
cpd00741	UDP-2-deoxyglucose	C01009	kegg_xref	PROTONATION_DIFF	MEJLHDUXDMCALH-GUBZJDGZSA-L	MEJLHDUXDMCALH-GUBZJDGZSA-N	20776698	O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H]2O)c(=O)[nH]1	C1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
cpd00754	Dihydrostreptomycin	C01023	kegg_xref	PROTONATION_DIFF	ASXBYYWOLISCLQ-HZYVHMACSA-Q	ASXBYYWOLISCLQ-HZYVHMACSA-N	439369	C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O	C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O
cpd00764	(7<i>R</i>,8<i>S</i>)-7,8-diaminopelargonate	xref_resolved:kegg_xref=C01037->CID652(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	KCEGBPIYGIWCDH-UHFFFAOYSA-O	KCEGBPIYGIWCDH-UHFFFAOYSA-N	652	C[C@H]([NH3+])[C@H]([NH3+])CCCCCC(=O)[O-]	CC(C(CCCCCC(=O)O)N)N
cpd00785	D-Galactose 6-sulfate	C01067	kegg_xref	PROTONATION_DIFF	OKUVUONOJCDUJY-PHYPRBDBSA-M	OKUVUONOJCDUJY-PHYPRBDBSA-N	439386	O=S(=O)([O-])OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O	C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)OS(=O)(=O)O
cpd00802	1-O-phosphonato-D-fructofuranose	xref_resolved:kegg_xref=C01094->CID439394(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	RHKKZBWRNHGJEZ-VRPWFDPXSA-L	RHKKZBWRNHGJEZ-VRPWFDPXSA-N	439394	O=P([O-])([O-])OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O	C([C@@H]1[C@H]([C@@H](C(O1)(COP(=O)(O)O)O)O)O)O
cpd00803	D-Ribose 5-diphosphate	C01095	kegg_xref	PROTONATION_DIFF	NSCLVINFVJKEKF-TXICZTDVSA-L	NSCLVINFVJKEKF-TXICZTDVSA-N	439395	O=P([O-])(O)OP(=O)([O-])OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)OP(=O)(O)OP(=O)(O)O
cpd00831	6-deoxy-1-O-phosphonato-L-fructose	xref_resolved:kegg_xref=C01131->CID6451998(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	KNYGWWDTPGSEPD-FUTKDDECSA-L	KNYGWWDTPGSEPD-FUTKDDECSA-N	6451998	C[C@H](O)[C@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]	C[C@@H]([C@@H]([C@H](C(=O)COP(=O)(O)O)O)O)O
cpd00841	(3R)-3-hydroxy-3-methyl-5-{[(phosphonatooxy)phosphinato]oxy}pentanoate	xref_resolved:chebi_xref=CHEBI:57557->CID24916915(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	SIGQQUBJQXSAMW-ZCFIWIBFSA-K	SIGQQUBJQXSAMW-ZCFIWIBFSA-J	24916915	C[C@@](O)(CCOP(=O)([O-])OP(=O)([O-])O)CC(=O)[O-]	C[C@@](CCOP(=O)([O-])OP(=O)([O-])[O-])(CC(=O)[O-])O
cpd00850	2-hydroxy-4-[5-hydroxy-7-oxido-4-oxo-3-(sulfonatooxy)-4H-chromen-2-yl]phenyl sulfate	xref_resolved:chebi_xref=CHEBI:58353->CID25202871(PROTONATION_DIFF)	xref_resolved	PROTONATION_DIFF	MUUFJLJGMRBUTO-UHFFFAOYSA-J	MUUFJLJGMRBUTO-UHFFFAOYSA-K	25202871	O=c1c(OS(=O)(=O)[O-])c(-c2ccc(OS(=O)(=O)[O-])c(O)c2)oc2cc([O-])cc([O-])c12	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)[O-])OS(=O)(=O)[O-])O)OS(=O)(=O)[O-]
cpd00860	S-Succinyldihydrolipoamide	C01169	kegg_xref	PROTONATION_DIFF	KWKBJWYJJBQOAE-UHFFFAOYSA-M	KWKBJWYJJBQOAE-UHFFFAOYSA-N	11953795	NC(=O)CCCC[C@@H](CCS)SC(=O)CCC(=O)[O-]	C(CCC(=O)N)CC(CCSC(=O)CCC(=O)O)S
cpd00862	alpha-D-Hexose 1-phosphate	C01171	kegg_xref	PROTONATION_DIFF	HXXFSFRBOHSIMQ-SQHQMROCSA-L	HXXFSFRBOHSIMQ-SQHQMROCSA-N	439426	O=P([O-])([O-])O[C@H]1OC(CO)C(O)C(O)C1O	C(C1C(C(C([C@H](O1)OP(=O)(O)O)O)O)O)O
