cpd_id	compound_name	name_queried	strategy	result_type	stored_inchikey	pubchem_inchikey	pubchem_cid	stored_smiles	pubchem_smiles	stored_stereo_defined	stored_stereo_potential	pubchem_stereo_defined	pubchem_stereo_potential
cpd38442	(1R,2S,4R,5S,8-anti)-1,2,4,5,6,7,8-heptamethyl-3-methylenebicyclo[3.2.1]oct-6-ene	CHEBI:143611	chebi_xref	STEREO_DIFF	GXPHTJFKVOCWKQ-SJDUDGTJSA-N	GXPHTJFKVOCWKQ-PDLCYRHZSA-N	46187193	C=C1[C@@H](C)[C@]2(C)C(C)=C(C)[C@@](C)([C@H]2C)[C@H]1C	C[C@@H]1C(=C)[C@@H]([C@@]2(C([C@]1(C(=C2C)C)C)C)C)C	5	5	4	5
cpd38538	myricetin 3-O-[(6-O-[(E)-feruloyl]-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]	CHEBI:144446	chebi_xref	STEREO_DIFF	FDLCWZWBKKRDLM-VEPGMUERSA-L	FDLCWZWBKKRDLM-SIZJWXLGSA-L	138911137	COc1cc(/C=C/C(=O)OC[C@@H]2O[C@@H](O[C@H]3[C@H](Oc4c(-c5cc(O)c(O)c(O)c5)oc5cc([O-])cc([O-])c5c4=O)O[C@@H](C)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)[O-])O)C4=CC(=C(C(=C4)O)[O-])O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)/C=C/C6=CC(=C(C=C6)O)OC)O)O)O)O)O	11	11	11	11
cpd38812	(25R)-3-oxo-cholest-4-en-26-oyl-CoA(4-)	CHEBI:146202	chebi_xref	STEREO_DIFF	QHTNQHCVKNUPEI-FORMHMHNSA-J	QHTNQHCVKNUPEI-BKUXIBRWSA-J	122706645	C[C@H](CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C[C@H](CCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5CCC7=CC(=O)CC[C@]67C)C	13	15	13	15
cpd38821	1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)	CHEBI:146284	chebi_xref	STEREO_DIFF	GQSFRVKLQCAIJY-QVTLSPDWSA-M	GQSFRVKLQCAIJY-UEVBGTDWSA-M	146014756	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCC/C=C\C/C=C\C/C=C\C=C\C(CCCCC)OO	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C=C\C(CCCCC)OO	11	13	9	13
cpd39254	1D-myo-inositol 1-phospho-D-mannosyl-alpha-1->6-(1D-myo-inositol-1-phosphate)(3-)	CHEBI:167052	chebi_xref	STEREO_DIFF	DKHMHRQWWQWLAI-JDXLUNHGSA-K	DKHMHRQWWQWLAI-NUAYVAOTSA-K	155289494	O=P([O-])([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](COP(=O)([O-])O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@@H]1O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@H]([C@H]2OP(=O)([O-])[O-])O)O)O)O)O)O)O)OP(=O)([O-])OC3[C@@H]([C@H](C([C@H]([C@H]3O)O)O)O)O	17	18	15	18
cpd39263	1-O-(3beta,16alpha-dihydroxy-23,28-dioxoolean-12-en-28-yl)-beta-D-glucopyranose	CHEBI:167137	chebi_xref	STEREO_DIFF	ZVZVUYATPFOSIP-GTECIAEHSA-N	ZVZVUYATPFOSIP-XIOCVSSGSA-N	155289506	CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@@H]5CC[C@]43C)[C@@H]2C1	C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)C)C)(C)C=O)O	15	15	15	15
cpd39303	2-hexadecanoyl-sn-glycero-3-phospho-(1D-myo-inositol)	CHEBI:167448	chebi_xref	STEREO_DIFF	NUDRHGDMWNFXMD-OAOCPRPWSA-M	NUDRHGDMWNFXMD-IESLQMLBSA-M	155802536	CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O	7	8	5	8
cpd39812	(1S,2S,3R,4S,5S,6S)-4-(beta-L-arabinopyranosyloxy)-2,3,5,6-tetrahydroxycyclohexyl 1H-indol-3-ylacetate	CHEBI:28071	chebi_xref	STEREO_DIFF	RBVNENAKUTUHCM-JLJUYRCPSA-N	RBVNENAKUTUHCM-MPTZIELVSA-N	440406	O=C(Cc1c[nH]c2ccccc12)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	C1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@@H](C([C@H]([C@@H]2O)O)OC(=O)CC3=CNC4=CC=CC=C43)O)O)O)O)O	10	10	8	10
cpd39850	(9Z)-11-{(3S)-3-[(2Z)-pent-2-en-1-yl]oxiran-2-ylidene}undec-9-enoate	CHEBI:36438	chebi_xref	STEREO_DIFF	YZBZORUZOSCZRN-IRBKMFMFSA-M	YZBZORUZOSCZRN-YWHLHSFDSA-M	16069997	CC/C=C\C[C@@H]1OC1=CC=CCCCCCCCC(=O)[O-]	CC/C=C\C[C@H]1C(=C/C=C\CCCCCCCC(=O)[O-])O1	2	4	3	4
cpd39967	3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate	CHEBI:57533	chebi_xref	STEREO_DIFF	OINNEUNVOZHBOX-UHFFFAOYSA-L	OINNEUNVOZHBOX-QIRCYJPOSA-K	5497105	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])O	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)C	0	5	3	4
cpd39984	2-C-[(phosphonatooxy)methyl]-D-ribose	CHEBI:57828	chebi_xref	STEREO_DIFF	RIOZVCDMYGAYCJ-QYRBDRAASA-L	RIOZVCDMYGAYCJ-HSUXUTPPSA-L	46931097	O=CC(O)(COP(=O)([O-])[O-])[C@H](O)[C@H](O)CO	C([C@H]([C@H]([C@](COP(=O)([O-])[O-])(C=O)O)O)O)O	2	3	3	3
cpd40037	(25R)-3,7,12-trihydroxycoprostanoyl-CoA(4-)	CHEBI:58677	chebi_xref	STEREO_DIFF	MNYDLIUNNOCPHG-VSYYZKEWSA-J	MNYDLIUNNOCPHG-FJWDCHQMSA-J	45266721	C[C@H](CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C[C@H](CCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C	17	19	17	19
cpd40042	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA	CHEBI:58752	chebi_xref	STEREO_DIFF	SBYLHTNKEWSLBA-ZXAPBNPSSA-J	SBYLHTNKEWSLBA-NOMRFMDASA-J	45266754	C[C@H](CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C[C@H](CCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)C	16	18	16	18
cpd40047	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-{[oxo(phenyl)acetyl]sulfanyl}ethyl)amino]propyl}amino)butyl] diphosphate}	CHEBI:58811	chebi_xref	STEREO_DIFF	FISPFQWSJIRGHD-CGTAVEALSA-J	FISPFQWSJIRGHD-SVHODSNWSA-J	46173476	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(=O)c1ccccc1	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)C(=O)C4=CC=CC=C4)O	5	7	5	7
cpd40070	(24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA	CHEBI:59879	chebi_xref	STEREO_DIFF	QVDPWQVOSKJUES-ZRCFTKOQSA-J	QVDPWQVOSKJUES-JMOYVIBVSA-J	46878544	C/C(=C\CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C[C@H](CC/C=C(\C)/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C	17	19	17	19
cpd40080	(1S,3R,4S,5R)-1,3,5-trihydroxy-4-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxy}cyclohexanecarboxylate	CHEBI:60078	chebi_xref	STEREO_DIFF	VTMFDSJJVNQXLT-KSQYBWRXSA-M	VTMFDSJJVNQXLT-XQCMRRNBSA-M	46878500	COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)[O-])C[C@H]2O)ccc1O	COC1=C(C=CC(=C1)/C=C/C(=O)OC2[C@@H](CC(C[C@H]2O)(C(=O)[O-])O)O)O	5	5	3	5
cpd40106	(1S,2R,4S,6R,7R)-1,7-dimethyl-7-(4-methylpent-3-en-1-yl)tricyclo[2.2.1.0(2,6)]heptane	CHEBI:61677	chebi_xref	STEREO_DIFF	KWFJIXPIFLVMPM-RYPNDVFKSA-N	KWFJIXPIFLVMPM-PEGGXJLSSA-N	12315252	CC(C)=CCC[C@]1(C)[C@H]2C[C@@H]3[C@@H](C2)[C@@]31C	CC(=CCC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)C	5	5	3	5
cpd40134	(3beta,21beta,22beta)-21,22,24-trihydroxyolean-12-en-3-yl beta-D-glucopyranosiduronate	CHEBI:62443	chebi_xref	STEREO_DIFF	CZJIMKNMPZTDKL-DTOUZIBESA-M	CZJIMKNMPZTDKL-KYCUXGCASA-M	53239766	CC1(C)C[C@@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O	C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC([C@H]([C@H]5O)O)(C)C)C)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)[O-])O)O)O	16	16	16	16
cpd40164	2,2'-(E)-diazene-1,2-diyldibenzenesulfonate	CHEBI:63950	chebi_xref	STEREO_DIFF	APPAXLRBULXMAH-BUHFOSPRSA-L	APPAXLRBULXMAH-UHFFFAOYSA-L	56927813	O=S(=O)([O-])c1ccccc1/N=N/c1ccccc1S(=O)(=O)[O-]	C1=CC=C(C(=C1)N=NC2=CC=CC=C2S(=O)(=O)[O-])S(=O)(=O)[O-]	1	1	0	1
cpd40214	(2R)-2,3-bis(octanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:65221	chebi_xref	STEREO_DIFF	UPUKKDCTWWVPCJ-OZRWLNDDSA-M	UPUKKDCTWWVPCJ-NUPIXEBLSA-M	70678648	CCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC	CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCC	7	8	5	8
cpd40328	(2R)-3-(hexadecanoyloxy)-2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyloxy]propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:72834	chebi_xref	STEREO_DIFF	KIQYUSYSJTUGFZ-LSLODQAYSA-M	KIQYUSYSJTUGFZ-UVYWGIEFSA-M	71296226	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	11	12	9	12
cpd40329	(2R)-2,3-bis(hexadecanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:72835	chebi_xref	STEREO_DIFF	IBUKXRINTKQBRQ-QQPTZJRPSA-M	IBUKXRINTKQBRQ-FOENULIHSA-M	71296228	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC	7	8	5	8
cpd40330	(2R)-3-(hexadecanoyloxy)-2-(octadecanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:72836	chebi_xref	STEREO_DIFF	NEXFZIYXCPIHEF-BHIZUYRXSA-M	NEXFZIYXCPIHEF-XVQBWIJQSA-M	71296229	CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O	7	8	5	8
cpd40336	(1R,3S,4R,6S)-4,6-bis(alpha-D-glucopyranosyloxy)-5-hydroxycyclohexane-1,3-diaminium	CHEBI:72946	chebi_xref	STEREO_DIFF	LSQKHXZMWRRDRU-GUKOCFKPSA-P	LSQKHXZMWRRDRU-OHBGLIMYSA-P	71296177	[NH3+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C1[C@H]([C@@H](C([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)[NH3+]	15	15	14	15
cpd40398	1-octadecanoyl-2-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)	CHEBI:74245	chebi_xref	STEREO_DIFF	SUYDNPBYMBTSMM-LLZKZNPQSA-M	SUYDNPBYMBTSMM-WJBFZPHHSA-M	71581166	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	12	13	10	13
cpd40550	(2R)-2-(dodecanoyloxy)-3-(hexadecanoyloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:75160	chebi_xref	STEREO_DIFF	OOIYGIBLKJXABS-AVVBPMCPSA-M	OOIYGIBLKJXABS-QMQOCPPKSA-M	71668359	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCCCCCC	7	8	5	8
cpd40562	(13R)-hydroxy-(14S,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate	CHEBI:75235	chebi_xref	STEREO_DIFF	FMRVHRPEVIVXKX-UBYAXNGNSA-M	FMRVHRPEVIVXKX-ZJIVTKJASA-M	71728436	CCCCC[C@@H]1O[C@@H]1[C@H](O)/C=C\C/C=C\C/C=C\CCCC(=O)[O-]	CCCCC[C@H]1[C@@H](O1)[C@@H](/C=C\C/C=C\C/C=C\CCCC(=O)[O-])O	6	6	6	6
cpd40815	(2R)-2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyloxy]-3-(octadecanoyloxy)propyl (1R,2R,3R,4R,5S,6R)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate	CHEBI:77136	chebi_xref	STEREO_DIFF	ROKMWIUSHIHOGI-BWTMTLBLSA-K	ROKMWIUSHIHOGI-OCCGYQNWSA-K	86289125	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)OP(=O)([O-])[O-])O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	11	12	9	12
cpd40817	(2R)-3-(octadecanoyloxy)-2-[(9Z)-octadec-9-enoyloxy]propyl (1R,2R,3R,4R,5S,6R)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate	CHEBI:77139	chebi_xref	STEREO_DIFF	HGTWQOJDTOGJCZ-OWWMKGAESA-K	HGTWQOJDTOGJCZ-FCVCZRQGSA-K	86289128	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)OP(=O)([O-])[O-])O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC	8	9	6	9
cpd41070	(2R)-2-hydroxy-3-[(9Z)-octadec-9-enoyloxy]propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:78762	chebi_xref	STEREO_DIFF	UGDOFRYHDCDVHD-FRWBGTIISA-M	UGDOFRYHDCDVHD-GFMLYYSJSA-M	86289644	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)O	8	9	6	9
cpd41071	(2R)-2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyloxy]-3-[(9Z)-octadec-9-enoyloxy]propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:78765	chebi_xref	STEREO_DIFF	SHIZRFSRTKXRQL-PJBFRWFCSA-M	SHIZRFSRTKXRQL-WAEQFISDSA-M	86289646	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	12	13	10	13
cpd41098	(2R)-2,3-bis(palmitoyloxy)propyl (1S,2R,3R,5S,6R)-2,4,6-trihydroxy-3,5-bis(phosphonatooxy)cyclohexyl phosphate	CHEBI:78994	chebi_xref	STEREO_DIFF	UZMPYXSDDZXMAI-LNNNXZRXSA-I	UZMPYXSDDZXMAI-OHKKONBVSA-I	86289717	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@H]1O)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-])O)OC(=O)CCCCCCCCCCCCCCC	7	8	5	8
cpd41113	(1s,4s)-1-methyl-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptane	CHEBI:80788	chebi_xref	STEREO_DIFF	RFFOTVCVTJUTAD-AOOOYVTPSA-N	RFFOTVCVTJUTAD-UHFFFAOYSA-N	10106	CC(C)[C@]12CC[C@](C)(CC1)O2	CC(C)C12CCC(O1)(CC2)C	2	2	0	2
cpd41115	(2R)-2,3-bis(butyryloxy)propyl (1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl phosphate	CHEBI:82606	chebi_xref	STEREO_DIFF	SFURGELIJOUFHC-XXEWDYRMSA-M	SFURGELIJOUFHC-OIGJGVGOSA-M	86289910	CCCC(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCC	CCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCC	7	8	5	8
cpd41177	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol 3,4,5-triphosphate)	CHEBI:83243	chebi_xref	STEREO_DIFF	BRGYSCORDHSZEK-WWZVCVIKSA-G	BRGYSCORDHSZEK-FNBHYLHFSA-G	86290081	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	11	12	9	12
cpd41201	(2R)-2,3-bis(octanoyloxy)propyl (1S,2S,3R,5S,6S)-2,6-dihydroxy-3,4,5-tris(phosphonatooxy)cyclohexyl phosphate	CHEBI:83416	chebi_xref	STEREO_DIFF	ANFYVAHJWGJYAT-QLCNXWICSA-G	ANFYVAHJWGJYAT-FWIVIUFLSA-G	86290067	CCCCCCCC(=O)OC[C@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O)OC(=O)CCCCCCC	CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])O)OC(=O)CCCCCCC	7	8	5	8
