ID	DATABASE	MNX
BENZOYLCOA	MetaCyc	MNXM240
cpd19178	SEED	MNXM241
C00191	KEGG	MNXM241
C16245	KEGG	MNXM241
D-Glucopyranuronate	MetaCyc	MNXM241
GLUCURONATE	MetaCyc	MNXM241
cpd00105	SEED	MNXM242
C00121	KEGG	MNXM242
C21057	KEGG	MNXM242
D-Ribofuranose	MetaCyc	MNXM242
cpd00446	SEED	MNXM243
C00575	KEGG	MNXM243
CAMP	MetaCyc	MNXM243
cpd00191	SEED	MNXM244
C00222	KEGG	MNXM244
MALONATE-S-ALD	MetaCyc	MNXM244
cpd00858	SEED	MNXM245
C01165	KEGG	MNXM245
L-GLUTAMATE_GAMMA-SEMIALDEHYDE	MetaCyc	MNXM245
cpd10719	SEED	MNXM246
C15025	KEGG	MNXM246
D-CARNITINE	MetaCyc	MNXM246
cpd12164	SEED	MNXM247
C02702	KEGG	MNXM247
cpd11677	SEED	MNXM248
C00422	KEGG	MNXM248
Triacylglycerides	MetaCyc	MNXM248
Triacylglycerols	MetaCyc	MNXM248
PROTOHEME	MetaCyc	MNXM249
L-DEHYDRO-ASCORBATE	MetaCyc	MNXM250
cpd00286	SEED	MNXM251
C00348	KEGG	MNXM251
UNDECAPRENYL-P	MetaCyc	MNXM251
cpd00282	SEED	MNXM252
C00337	KEGG	MNXM252
DI-H-OROTATE	MetaCyc	MNXM252
cpd19012	SEED	MNXM254
cpd00150	SEED	MNXM254
C00177	KEGG	MNXM254
C01326	KEGG	MNXM254
HCN	MetaCyc	MNXM254
CPD-13584	MetaCyc	MNXM254
cpd00187	SEED	MNXM255
C00218	KEGG	MNXM255
METHYLAMINE	MetaCyc	MNXM255
cpd00056	SEED	MNXM256
C00068	KEGG	MNXM256
THIAMINE-PYROPHOSPHATE	MetaCyc	MNXM256
cpd00298	SEED	MNXM257
C00364	KEGG	MNXM257
TMP	MetaCyc	MNXM257
cpd00236	SEED	MNXM258
C00279	KEGG	MNXM258
ERYTHROSE-4P	MetaCyc	MNXM258
cpd00207	SEED	MNXM259
C00242	KEGG	MNXM259
GUANINE	MetaCyc	MNXM259
cpd00275	SEED	MNXM260
cpd30794	SEED	MNXM260
C00328	KEGG	MNXM260
CPD-14736	MetaCyc	MNXM260
cpd00203	SEED	MNXM261
C00236	KEGG	MNXM261
DPG	MetaCyc	MNXM261
cpd00336	SEED	MNXM262
C00427	KEGG	MNXM262
PROSTAGLANDIN-H2	MetaCyc	MNXM262
cpd00269	SEED	MNXM263
C00322	KEGG	MNXM263
2K-ADIPATE	MetaCyc	MNXM263
cpd28722	SEED	MNXM264
cpd00192	SEED	MNXM264
C00223	KEGG	MNXM264
P-COUMAROYL-COA	MetaCyc	MNXM264
cpd11625	SEED	MNXM265
C00161	KEGG	MNXM265
2-Oxo-Acids	MetaCyc	MNXM265
2-Oxo-carboxylates	MetaCyc	MNXM265
cpd00206	SEED	MNXM266
C00239	KEGG	MNXM266
DCMP	MetaCyc	MNXM266
cpd00795	SEED	MNXM267
C01087	KEGG	MNXM267
R-2-HYDROXYGLUTARATE	MetaCyc	MNXM267
cpd00705	SEED	MNXM268
C00956	KEGG	MNXM268
CPD-468	MetaCyc	MNXM268
cpd00947	SEED	MNXM269
G00092	KEGG	MNXM269
C01290	KEGG	MNXM269
Lactosyl-Ceramides	MetaCyc	MNXM269
cpd00220	SEED	MNXM270
C00255	KEGG	MNXM270
D00050	KEGG	MNXM270
RIBOFLAVIN	MetaCyc	MNXM270
cpd00238	SEED	MNXM271
C05382	KEGG	MNXM271
D-SEDOHEPTULOSE-7-P	MetaCyc	MNXM271
cpd00327	SEED	MNXM272
C00412	KEGG	MNXM272
STEAROYL-COA	MetaCyc	MNXM272
cpd00218	SEED	MNXM274
C00253	KEGG	MNXM274
D00049	KEGG	MNXM274
NIACINE	MetaCyc	MNXM274
cpd00482	SEED	MNXM275
C00631	KEGG	MNXM275
2-PG	MetaCyc	MNXM275
cpd00869	SEED	MNXM276
C01180	KEGG	MNXM276
CPD-479	MetaCyc	MNXM276
cpd11616	SEED	MNXM277
C00071	KEGG	MNXM277
Aldehydes	MetaCyc	MNXM277
cpd11619	SEED	MNXM278
G10622	KEGG	MNXM278
C00110	KEGG	MNXM278
DOLICHOLP	MetaCyc	MNXM278
CPD-17833	MetaCyc	MNXM278
cpd00291	SEED	MNXM279
D00059	KEGG	MNXM279
C00355	KEGG	MNXM279
L-DIHYDROXY-PHENYLALANINE	MetaCyc	MNXM279
cpd00196	SEED	MNXM280
C00227	KEGG	MNXM280
ACETYL-P	MetaCyc	MNXM280
cpd00330	SEED	MNXM281
C00415	KEGG	MNXM281
DIHYDROFOLATE	MetaCyc	MNXM281
DIHYDROFOLATE-GLU-N	MetaCyc	MNXM281
cpd00210	SEED	MNXM282
D00047	KEGG	MNXM282
C00245	KEGG	MNXM282
TAURINE	MetaCyc	MNXM282
cpd00256	SEED	MNXM283
C00307	KEGG	MNXM283
D00057	KEGG	MNXM283
CDP-CHOLINE	MetaCyc	MNXM283
cpd00163	SEED	MNXM284
G10613	KEGG	MNXM284
C00190	KEGG	MNXM284
UDP-D-XYLOSE	MetaCyc	MNXM284
cpd00221	SEED	MNXM285
C00256	KEGG	MNXM285
D-LACTATE	MetaCyc	MNXM285
cpd00115	SEED	MNXM286
C00131	KEGG	MNXM286
DATP	MetaCyc	MNXM286
cpd00193	SEED	MNXM287
C00224	KEGG	MNXM287
APS	MetaCyc	MNXM287
cpd00249	SEED	MNXM288
C00299	KEGG	MNXM288
URIDINE	MetaCyc	MNXM288
cpd00540	SEED	MNXM289
C00719	KEGG	MNXM289
D07523	KEGG	MNXM289
BETAINE	MetaCyc	MNXM289
cpd19399	SEED	MNXM290
C18129	KEGG	MNXM290
cpd00180	SEED	MNXM291
C00209	KEGG	MNXM291
OXALATE	MetaCyc	MNXM291
cpd00559	SEED	MNXM292
C00751	KEGG	MNXM292
SQUALENE	MetaCyc	MNXM292
cpd01122	SEED	MNXM293
C01595	KEGG	MNXM293
LINOLEIC_ACID	MetaCyc	MNXM293
cpd00420	SEED	MNXM294
C00535	KEGG	MNXM294
D00075	KEGG	MNXM294
TESTOSTERONE	MetaCyc	MNXM294
cpd00475	SEED	MNXM295
C00620	KEGG	MNXM295
RIBOSE-1P	MetaCyc	MNXM295
cpd12407	SEED	MNXM296
G10617	KEGG	MNXM296
C03862	KEGG	MNXM296
cpd00497	SEED	MNXM298
XANTHOSINE-5-PHOSPHATE	MetaCyc	MNXM298
cpd00183	SEED	MNXM300
C00213	KEGG	MNXM300
SARCOSINE	MetaCyc	MNXM300
cpd29655	SEED	MNXM301
C03912	KEGG	MNXM301
L-DELTA1-PYRROLINE_5-CARBOXYLATE	MetaCyc	MNXM301
cpd00623	SEED	MNXM302
C00836	KEGG	MNXM302
DIHYDRO-SPHINGOSINE	MetaCyc	MNXM302
CPD-13612	MetaCyc	MNXM302
cpd00363	SEED	MNXM303
D02798	KEGG	MNXM303
D04855	KEGG	MNXM303
D00068	KEGG	MNXM303
C00469	KEGG	MNXM303
D06542	KEGG	MNXM303
ETOH	MetaCyc	MNXM303
cpd00104	SEED	MNXM304
C00120	KEGG	MNXM304
D00029	KEGG	MNXM304
BIOTIN	MetaCyc	MNXM304
cpd00287	SEED	MNXM305
cpd23282	SEED	MNXM305
C00349	KEGG	MNXM305
CPD-12179	MetaCyc	MNXM305
cpd00536	SEED	MNXM306
D02315	KEGG	MNXM306
C00712	KEGG	MNXM306
OLEATE-CPD	MetaCyc	MNXM306
cpd00325	SEED	MNXM307
D00066	KEGG	MNXM307
C00410	KEGG	MNXM307
PROGESTERONE	MetaCyc	MNXM307
cpd00638	SEED	MNXM309
C00857	KEGG	MNXM309
DEAMIDO-NAD	MetaCyc	MNXM309
cpd00428	SEED	MNXM310
C00546	KEGG	MNXM310
METHYL-GLYOXAL	MetaCyc	MNXM310
cpd00215	SEED	MNXM311
C00250	KEGG	MNXM311
PYRIDOXAL	MetaCyc	MNXM311
cpd27712	SEED	MNXM312
OXOPENTENOATE	MetaCyc	MNXM312
cpd03847	SEED	MNXM314
C06424	KEGG	MNXM314
CPD-7836	MetaCyc	MNXM314
cpd00278	SEED	MNXM315
C00331	KEGG	MNXM315
INDOLE_PYRUVATE	MetaCyc	MNXM315
cpd03091	SEED	MNXM316
C05198	KEGG	MNXM316
CH33ADO	MetaCyc	MNXM316
cpd06227	SEED	MNXM317
cpd19097	SEED	MNXM317
C09332	KEGG	MNXM317
CPD-17108	MetaCyc	MNXM317
cpd00345	SEED	MNXM318
C00440	KEGG	MNXM318
cpd19019	SEED	MNXM319
C02291	KEGG	MNXM319
L-CYSTATHIONINE	MetaCyc	MNXM319
cpd00127	SEED	MNXM320
D00033	KEGG	MNXM320
C15584	KEGG	MNXM320
C00146	KEGG	MNXM320
PHENOL	MetaCyc	MNXM320
cpd00837	SEED	MNXM321
C01137	KEGG	MNXM321
S-ADENOSYLMETHIONINAMINE	MetaCyc	MNXM321
C00378	KEGG	MNXM322
THIAMINE	MetaCyc	MNXM322
cpd00268	SEED	MNXM323
C00320	KEGG	MNXM323
C05529	KEGG	MNXM323
S2O3	MetaCyc	MNXM323
cpd13385	SEED	MNXM324
C11557	KEGG	MNXM324
1-PHOSPHATIDYL-1D-MYO-INOSITOL-5-PHOSPHA	MetaCyc	MNXM324
cpd00284	SEED	MNXM325
C00345	KEGG	MNXM325
CPD-2961	MetaCyc	MNXM325
cpd29584	SEED	MNXM326
cpd02229	SEED	MNXM326
C04574	KEGG	MNXM326
UNDECAPRENYL-DIPHOSPHATE	MetaCyc	MNXM326
cpd00362	SEED	MNXM327
D00067	KEGG	MNXM327
C00468	KEGG	MNXM327
ESTRONE	MetaCyc	MNXM327
cpd00152	SEED	MNXM328
C00179	KEGG	MNXM328
AGMATHINE	MetaCyc	MNXM328
C00704	KEGG	MNXM330
SUPER-OXIDE	MetaCyc	MNXM330
cpd00186	SEED	MNXM331
C00217	KEGG	MNXM331
D-GLT	MetaCyc	MNXM331
cpd00421	SEED	MNXM332
C00536	KEGG	MNXM332
P3I	MetaCyc	MNXM332
C00418	KEGG	MNXM333
MEVALONATE	MetaCyc	MNXM333
cpd00246	SEED	MNXM334
C00294	KEGG	MNXM334
D00054	KEGG	MNXM334
INOSINE	MetaCyc	MNXM334
cpd01431	SEED	MNXM335
C02112	KEGG	MNXM335
CPD-409	MetaCyc	MNXM335
cpd19025	SEED	MNXM336
cpd00348	SEED	MNXM336
C03384	KEGG	MNXM336
C00446	KEGG	MNXM336
GALACTOSE-1P	MetaCyc	MNXM336
cpd00216	SEED	MNXM337
C00251	KEGG	MNXM337
CHORISMATE	MetaCyc	MNXM337
cpd00367	SEED	MNXM338
C00475	KEGG	MNXM338
D07769	KEGG	MNXM338
CYTIDINE	MetaCyc	MNXM338
cpd00170	SEED	MNXM339
C00198	KEGG	MNXM339
D04332	KEGG	MNXM339
GLC-D-LACTONE	MetaCyc	MNXM339
cpd19031	SEED	MNXM340
C04501	KEGG	MNXM340
N-ACETYL-D-GLUCOSAMINE-1-P	MetaCyc	MNXM340
cpd00222	SEED	MNXM341
C00257	KEGG	MNXM341
GLUCONATE	MetaCyc	MNXM341
cpd01335	SEED	MNXM342
C01944	KEGG	MNXM342
CPD-196	MetaCyc	MNXM342
cpd00241	SEED	MNXM344
C00286	KEGG	MNXM344
DGTP	MetaCyc	MNXM344
cpd00426	SEED	MNXM345
C00544	KEGG	MNXM345
HOMOGENTISATE	MetaCyc	MNXM345
cpd01476	SEED	MNXM346
C02191	KEGG	MNXM346
PROTOPORPHYRIN_IX	MetaCyc	MNXM346
cpd00866	SEED	MNXM347
D08052	KEGG	MNXM347
C01176	KEGG	MNXM347
17-ALPHA-HYDROXYPROGESTERONE	MetaCyc	MNXM347
D-Xylopyranose	MetaCyc	MNXM348
cpd00229	SEED	MNXM349
C00266	KEGG	MNXM349
GLYCOLALDEHYDE	MetaCyc	MNXM349
cpd00726	SEED	MNXM350
C00986	KEGG	MNXM350
CPD-313	MetaCyc	MNXM350
cpd00791	SEED	MNXM351
C01079	KEGG	MNXM351
PROTOPORPHYRINOGEN	MetaCyc	MNXM351
cpd00441	SEED	MNXM352
C00565	KEGG	MNXM352
TRIMETHYLAMINE	MetaCyc	MNXM352
cpd00227	SEED	MNXM353
C00263	KEGG	MNXM353
HOMO-SER	MetaCyc	MNXM353
cpd00431	SEED	MNXM354
C00550	KEGG	MNXM354
Sphingomyelins	MetaCyc	MNXM354
cpd00355	SEED	MNXM355
C00455	KEGG	MNXM355
NICOTINAMIDE_NUCLEOTIDE	MetaCyc	MNXM355
cpd00141	SEED	MNXM356
C00163	KEGG	MNXM356
D02310	KEGG	MNXM356
PROPIONATE	MetaCyc	MNXM356
cpd00579	SEED	MNXM357
C00780	KEGG	MNXM357
SEROTONIN	MetaCyc	MNXM357
D00105	KEGG	MNXM358
C00951	KEGG	MNXM358
CPD-352	MetaCyc	MNXM358
cpd00483	SEED	MNXM359
cpd25715	SEED	MNXM359
C00632	KEGG	MNXM359
3-HYDROXY-ANTHRANILATE	MetaCyc	MNXM359
CPD-9520	MetaCyc	MNXM359
cpd00356	SEED	MNXM360
C00458	KEGG	MNXM360
DCTP	MetaCyc	MNXM360
cpd00346	SEED	MNXM361
C00441	KEGG	MNXM361
L-ASPARTATE-SEMIALDEHYDE	MetaCyc	MNXM361
cpd00208	SEED	MNXM362
C00243	KEGG	MNXM362
G10504	KEGG	MNXM362
D00046	KEGG	MNXM362
CPD-15972	MetaCyc	MNXM362
cpd01260	SEED	MNXM363
C01832	KEGG	MNXM363
LAUROYLCOA-CPD	MetaCyc	MNXM363
cpd00644	SEED	MNXM364
PANTOTHENATE	MetaCyc	MNXM364
cpd02851	SEED	MNXM365
C04677	KEGG	MNXM365
AICAR	MetaCyc	MNXM365
cpd00493	SEED	MNXM366
C00647	KEGG	MNXM366
PYRIDOXAMINE-5P	MetaCyc	MNXM366
cpd29571	SEED	MNXM367
C00670	KEGG	MNXM367
D07349	KEGG	MNXM367
L-1-GLYCERO-PHOSPHORYLCHOLINE	MetaCyc	MNXM367
C01233	KEGG	MNXM368
L-1-GLYCEROPHOSPHORYLETHANOL-AMINE	MetaCyc	MNXM368
cpd00288	SEED	MNXM370
C00352	KEGG	MNXM370
D-GLUCOSAMINE-6-P	MetaCyc	MNXM370
cpd00225	SEED	MNXM371
C00261	KEGG	MNXM371
D02314	KEGG	MNXM371
BENZALDEHYDE	MetaCyc	MNXM371
cpd15866	SEED	MNXM372
cpd00649	SEED	MNXM372
C00876	KEGG	MNXM372
Oxidized-Factor-F420	MetaCyc	MNXM372
PANTETHEINE-P	MetaCyc	MNXM373
cpd00177	SEED	MNXM374
C00206	KEGG	MNXM374
DADP	MetaCyc	MNXM374
cpd00904	SEED	MNXM375
3-BETA-HYDROXYANDROST-5-EN-17-ONE	MetaCyc	MNXM375
cpd00415	SEED	MNXM376
C00530	KEGG	MNXM376
D00073	KEGG	MNXM376
HYDROQUINONE	MetaCyc	MNXM376
Reduced-Quinones	MetaCyc	MNXM376
cpd00359	SEED	MNXM377
C00463	KEGG	MNXM377
INDOLE	MetaCyc	MNXM377
cpd00599	SEED	MNXM378
C00805	KEGG	MNXM378
D00097	KEGG	MNXM378
CPD-110	MetaCyc	MNXM378
cpd00738	SEED	MNXM379
C01005	KEGG	MNXM379
3-P-SERINE	MetaCyc	MNXM379
cpd03897	SEED	MNXM380
C15522	KEGG	MNXM380
cpd11623	SEED	MNXM381
C00151	KEGG	MNXM381
L-Amino-Acids	MetaCyc	MNXM381
cpd00413	SEED	MNXM382
C00527	KEGG	MNXM382
GLUTARYL-COA	MetaCyc	MNXM382
cpd00703	SEED	MNXM383
C00954	KEGG	MNXM383
INDOLE_ACETATE_AUXIN	MetaCyc	MNXM383
cpd00351	SEED	MNXM384
C00449	KEGG	MNXM384
SACCHAROPINE	MetaCyc	MNXM384
cpd01342	SEED	MNXM385
C01953	KEGG	MNXM385
D00143	KEGG	MNXM385
PREGNENOLONE	MetaCyc	MNXM385
cpd00151	SEED	MNXM386
C00178	KEGG	MNXM386
THYMINE	MetaCyc	MNXM386
cpd02140	SEED	MNXM388
C03373	KEGG	MNXM388
5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE	MetaCyc	MNXM388
cpd01966	SEED	MNXM389
C03069	KEGG	MNXM389
3-METHYL-CROTONYL-COA	MetaCyc	MNXM389
cpd01112	SEED	MNXM390
cpd26818	SEED	MNXM390
cpd00108	SEED	MNXM390
cpd00724	SEED	MNXM390
D04291	KEGG	MNXM390
C00984	KEGG	MNXM390
C00124	KEGG	MNXM390
ALPHA-D-GALACTOSE	MetaCyc	MNXM390
D-galactopyranose	MetaCyc	MNXM390
D-Galactose	MetaCyc	MNXM390
cpd03651	SEED	MNXM391
C06124	KEGG	MNXM391
CPD3DJ-11366	MetaCyc	MNXM391
cpd00145	SEED	MNXM392
C00168	KEGG	MNXM392
OH-PYR	MetaCyc	MNXM392
cpd00804	SEED	MNXM393
C01096	KEGG	MNXM393
D-SORBITOL-6-P	MetaCyc	MNXM393
cpd29987	SEED	MNXM394
C00459	KEGG	MNXM394
TTP	MetaCyc	MNXM394
cpd27607	SEED	MNXM395
cpd00832	SEED	MNXM395
C01132	KEGG	MNXM395
N-acetyl-D-galactosamine	MetaCyc	MNXM395
cpd00876	SEED	MNXM396
C01188	KEGG	MNXM396
3-HYDROXY-ISOBUTYRATE	MetaCyc	MNXM396
cpd02978	SEED	MNXM397
C04895	KEGG	MNXM397
DIHYDRONEOPTERIN-P3	MetaCyc	MNXM397
cpd00178	SEED	MNXM398
D02311	KEGG	MNXM398
C00207	KEGG	MNXM398
ACETONE	MetaCyc	MNXM398
cpd02246	SEED	MNXM399
cpd20886	SEED	MNXM399
C03576	KEGG	MNXM399
CoM	MetaCyc	MNXM399
cpd00250	SEED	MNXM400
C00300	KEGG	MNXM400
CREATINE	MetaCyc	MNXM400
cpd00311	SEED	MNXM401
C00387	KEGG	MNXM401
GUANOSINE	MetaCyc	MNXM401
cpd01741	SEED	MNXM402
C02679	KEGG	MNXM402
D10714	KEGG	MNXM402
DODECANOATE	MetaCyc	MNXM402
cpd03637	SEED	MNXM403
C06098	KEGG	MNXM403
CPD1F-130	MetaCyc	MNXM403
cpd00200	SEED	MNXM404
C00233	KEGG	MNXM404
2K-4CH3-PENTANOATE	MetaCyc	MNXM404
cpd00338	SEED	MNXM405
C00430	KEGG	MNXM405
D07567	KEGG	MNXM405
5-AMINO-LEVULINATE	MetaCyc	MNXM405
cpd00321	SEED	MNXM406
C00406	KEGG	MNXM406
FERULOYL-COA	MetaCyc	MNXM406
cpd29669	SEED	MNXM407
cpd02574	SEED	MNXM407
C04188	KEGG	MNXM407
CPD-444	MetaCyc	MNXM407
cpd00558	SEED	MNXM408
C00750	KEGG	MNXM408
SPERMINE	MetaCyc	MNXM408
cpd11296	SEED	MNXM409
C15651	KEGG	MNXM409
2-HYDROXY-3-KETO-5-METHYLTHIO-1-PHOSPHOP	MetaCyc	MNXM409
cpd02083	SEED	MNXM410
C03263	KEGG	MNXM410
COPROPORPHYRINOGEN_III	MetaCyc	MNXM410
cpd00533	SEED	MNXM411
C00705	KEGG	MNXM411
DCDP	MetaCyc	MNXM411
C00669	KEGG	MNXM412
L-GAMMA-GLUTAMYLCYSTEINE	MetaCyc	MNXM412
cpd12378	SEED	MNXM413
cpd28107	SEED	MNXM413
C03723	KEGG	MNXM413
Ribonucleoside-Diphosphates	MetaCyc	MNXM413
cpd00774	SEED	MNXM414
C01051	KEGG	MNXM414
UROPORPHYRINOGEN-III	MetaCyc	MNXM414
cpd02201	SEED	MNXM415
C03492	KEGG	MNXM415
4-P-PANTOTHENATE	MetaCyc	MNXM415
cpd00389	SEED	MNXM416
C00500	KEGG	MNXM416
BILIVERDINE	MetaCyc	MNXM416
cpd00290	SEED	MNXM417
C00354	KEGG	MNXM417
cpd00722	SEED	MNXM418
C00979	KEGG	MNXM418
ACETYLSERINE	MetaCyc	MNXM418
cpd00263	SEED	MNXM419
C00314	KEGG	MNXM419
D08454	KEGG	MNXM419
PYRIDOXINE	MetaCyc	MNXM419
cpd00184	SEED	MNXM420
C00214	KEGG	MNXM420
THYMIDINE	MetaCyc	MNXM420
cpd00443	SEED	MNXM421
D02456	KEGG	MNXM421
C00568	KEGG	MNXM421
P-AMINO-BENZOATE	MetaCyc	MNXM421
cpd00434	SEED	MNXM422
C00555	KEGG	MNXM422
4-AMINO-BUTYRALDEHYDE	MetaCyc	MNXM422
cpd00068	SEED	MNXM423
C00081	KEGG	MNXM423
ITP	MetaCyc	MNXM423
cpd27596	SEED	MNXM424
cpd00304	SEED	MNXM425
C00376	KEGG	MNXM425
RETINAL	MetaCyc	MNXM425
cpd00668	SEED	MNXM426
C00900	KEGG	MNXM426
CPD-15979	MetaCyc	MNXM427
cpd00911	SEED	MNXM429
C01236	KEGG	MNXM429
D-6-P-GLUCONO-DELTA-LACTONE	MetaCyc	MNXM429
cpd01519	SEED	MNXM430
C02249	KEGG	MNXM430
ARACHIDONYL-COA	MetaCyc	MNXM430
cpd01237	SEED	MNXM431
C01794	KEGG	MNXM431
CPD-202	MetaCyc	MNXM431
cpd00294	SEED	MNXM432
C00360	KEGG	MNXM432
DAMP	MetaCyc	MNXM432
cpd00165	SEED	MNXM433
C00192	KEGG	MNXM433
HYDROXYLAMINE	MetaCyc	MNXM433
cpd00460	SEED	MNXM434
C00593	KEGG	MNXM434
SULFOACETALDEHYDE	MetaCyc	MNXM434
cpd00448	SEED	MNXM435
C00577	KEGG	MNXM435
GLYCERALD	MetaCyc	MNXM435
cpd00295	SEED	MNXM436
C00361	KEGG	MNXM436
DGDP	MetaCyc	MNXM436
cpd00811	SEED	MNXM437
C01104	KEGG	MNXM437
TRIMETHYLAMINE-N-O	MetaCyc	MNXM437
cpd00333	SEED	MNXM438
cpd07326	SEED	MNXM438
C10438	KEGG	MNXM438
C00423	KEGG	MNXM438
CPD-674	MetaCyc	MNXM438
cpd00508	SEED	MNXM439
C00671	KEGG	MNXM439
2-KETO-3-METHYL-VALERATE	MetaCyc	MNXM439
cpd00176	SEED	MNXM440
C00204	KEGG	MNXM440
2-DEHYDRO-3-DEOXY-D-GLUCONATE	MetaCyc	MNXM440
cpd00300	SEED	MNXM441
C00366	KEGG	MNXM441
URATE	MetaCyc	MNXM441
CPD-15332	MetaCyc	MNXM441
cpd12783	SEED	MNXM442
C05819	KEGG	MNXM442
Menaquinols	MetaCyc	MNXM442
cpd00270	SEED	MNXM443
C00323	KEGG	MNXM443
CAFFEOYL-COA	MetaCyc	MNXM443
cpd00450	SEED	MNXM444
C00580	KEGG	MNXM444
CPD-7670	MetaCyc	MNXM444
cpd03217	SEED	MNXM445
C05432	KEGG	MNXM445
CPD1F-114	MetaCyc	MNXM445
cpd00842	SEED	MNXM446
C01144	KEGG	MNXM446
S-3-HYDROXYBUTANOYL-COA	MetaCyc	MNXM446
cpd02603	SEED	MNXM447
C04233	KEGG	MNXM447
2-Acylglycero-Phosphocholines	MetaCyc	MNXM447
cpd00523	SEED	MNXM448
G09795	KEGG	MNXM448
C00689	KEGG	MNXM448
TREHALOSE-6P	MetaCyc	MNXM448
cpd00444	SEED	MNXM449
C00570	KEGG	MNXM449
CDP-ETHANOLAMINE	MetaCyc	MNXM449
cpd00526	SEED	MNXM450
C00695	KEGG	MNXM450
D10699	KEGG	MNXM450
CHOLATE	MetaCyc	MNXM450
cpd00521	SEED	MNXM451
C11907	KEGG	MNXM451
DTDP-DEOH-DEOXY-GLUCOSE	MetaCyc	MNXM451
cpd00358	SEED	MNXM452
C00460	KEGG	MNXM452
DUTP	MetaCyc	MNXM452
cpd02678	SEED	MNXM453
C04376	KEGG	MNXM453
5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	MetaCyc	MNXM453
cpd00478	SEED	MNXM454
C00627	KEGG	MNXM454
PYRIDOXINE-5P	MetaCyc	MNXM454
cpd00168	SEED	MNXM455
C00196	KEGG	MNXM455
2-3-DIHYDROXYBENZOATE	MetaCyc	MNXM455
cpd02884	SEED	MNXM456
C04734	KEGG	MNXM456
PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE	MetaCyc	MNXM456
cpd00447	SEED	MNXM457
C00576	KEGG	MNXM457
BETAINE_ALDEHYDE	MetaCyc	MNXM457
cpd00211	SEED	MNXM458
C00246	KEGG	MNXM458
BUTYRIC_ACID	MetaCyc	MNXM458
cpd00157	SEED	MNXM460
C00184	KEGG	MNXM460
D07841	KEGG	MNXM460
DIHYDROXYACETONE	MetaCyc	MNXM460
cpd00224	SEED	MNXM461
cpd27351	SEED	MNXM461
C00259	KEGG	MNXM461
C11476	KEGG	MNXM461
L-ARABINOSE	MetaCyc	MNXM461
cpd00675	SEED	MNXM462
C00909	KEGG	MNXM462
CPD-8892	MetaCyc	MNXM462
cpd02394	SEED	MNXM463
C03838	KEGG	MNXM463
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	MetaCyc	MNXM463
cpd00756	SEED	MNXM464
C01026	KEGG	MNXM464
DIMETHYL-GLYCINE	MetaCyc	MNXM464
cpd00343	SEED	MNXM465
C00438	KEGG	MNXM465
CARBAMYUL-L-ASPARTATE	MetaCyc	MNXM465
cpd00920	SEED	MNXM466
C01252	KEGG	MNXM466
CPD-476	MetaCyc	MNXM466
cpd02315	SEED	MNXM467
C03684	KEGG	MNXM467
6-PYRUVOYL-5678-TETRAHYDROPTERIN	MetaCyc	MNXM467
cpd00588	SEED	MNXM469
C00794	KEGG	MNXM469
D00096	KEGG	MNXM469
SORBITOL	MetaCyc	MNXM469
cpd00481	SEED	MNXM470
C00630	KEGG	MNXM470
ISOBUTYRYL-COA	MetaCyc	MNXM470
cpd01882	SEED	MNXM471
C02939	KEGG	MNXM471
ISOVALERYL-COA	MetaCyc	MNXM471
cpd01498	SEED	MNXM472
cpd29434	SEED	MNXM472
C02222	KEGG	MNXM472
CPD-294	MetaCyc	MNXM472
cpd00464	SEED	MNXM473
C00601	KEGG	MNXM473
PHENYLACETALDEHYDE	MetaCyc	MNXM473
QUINATE	MetaCyc	MNXM474
cpd00843	SEED	MNXM475
C01146	KEGG	MNXM475
TARTRONATE-S-ALD	MetaCyc	MNXM475
cpd00308	SEED	MNXM477
C00383	KEGG	MNXM477
MALONATE	MetaCyc	MNXM477
cpd00699	SEED	MNXM478
C00944	KEGG	MNXM478
DEHYDROQUINATE	MetaCyc	MNXM478
cpd02361	SEED	MNXM479
C03765	KEGG	MNXM479
HYDRPHENYLAC-CPD	MetaCyc	MNXM479
cpd02465	SEED	MNXM480
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	MetaCyc	MNXM480
cpd00655	SEED	MNXM481
C00882	KEGG	MNXM481
DEPHOSPHO-COA	MetaCyc	MNXM481
cpd01188	SEED	MNXM482
C01724	KEGG	MNXM482
LANOSTEROL	MetaCyc	MNXM482
cpd02666	SEED	MNXM483
C04352	KEGG	MNXM483
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	MetaCyc	MNXM483
cpd00489	SEED	MNXM485
C00642	KEGG	MNXM485
4-HYDROXYPHENYLACETATE	MetaCyc	MNXM485
cpd03128	SEED	MNXM486
C05274	KEGG	MNXM486
CPD-10267	MetaCyc	MNXM486
cpd00824	SEED	MNXM487
C01120	KEGG	MNXM487
CPD-649	MetaCyc	MNXM487
cpd00166	SEED	MNXM489
C00194	KEGG	MNXM489
D00042	KEGG	MNXM489
ADENOSYLCOBALAMIN	MetaCyc	MNXM489
C00603	KEGG	MNXM490
CPD-1091	MetaCyc	MNXM490
cpd00885	SEED	MNXM491
C01204	KEGG	MNXM491
MI-HEXAKISPHOSPHATE	MetaCyc	MNXM491
