rxnid	compartment	direction	gfdir	type	basecost	forward_cost	reverse_cost	complexes
rxn07669	c	=		gapfilling	4	0	0	
rxn07670	c	=		gapfilling	4	0	0.6386	
rxn07671	c	=		gapfilling	4	0	0.4243	
rxn07672	c	=		gapfilling	4	0	0.6386	
rxn07673	c	=		gapfilling	4	0	0.6386	
rxn07674	c	=		gapfilling	4	0	0.6386	
rxn07675	c	=		gapfilling	4	0	0.6386	
rxn07676	c	=		gapfilling	4	0	0.6386	
rxn07677	c	=		gapfilling	4	0	0.7514	
rxn07678	c	=		gapfilling	4	2.2	0	
rxn07679	c	=		gapfilling	4	0	0	
rxn07680	c	=		gapfilling	4	0	0	
rxn07681	c	=		gapfilling	4	0	0	
rxn07682	c	=		gapfilling	4	2.2	0	
rxn07683	c	=		gapfilling	4	0	0	
rxn07684	c	=		gapfilling	4	0	0	
rxn07685	c	=		gapfilling	4	0	0	
rxn07686	c	=		gapfilling	4	2.2	0	
rxn07687	c	=		gapfilling	4	0	0	
rxn07688	c	=		gapfilling	4	0	0	
rxn07689	c	=		gapfilling	4	0	0	
rxn07692	c	=		gapfilling	4	0	0.4243	
rxn07693	c	=		gapfilling	4	0	0	
rxn07700	c	=		gapfilling	4	0	0.6386	
rxn07701	c	=		gapfilling	4	0	0	
rxn07702	c	=		gapfilling	4	0	0	
rxn07703	c	=		gapfilling	4	0	0	
rxn07704	c	=		gapfilling	4	0	0	
rxn07707	c	=		gapfilling	4	2.05	0	
rxn07708	c	=		gapfilling	4	0	-0.7973	
rxn07709	c	=		gapfilling	4	0	0	
rxn07710	c	=		gapfilling	4	0	0	
rxn07711	c	=		gapfilling	4	0	0	
rxn07712	c	=		gapfilling	4	0	0	
rxn07713	c	=		gapfilling	4	0	0	
rxn07716	c	=		gapfilling	4	0	0.6386	
rxn07717	c	=		gapfilling	4	0	0.6386	
rxn07718	c	=		gapfilling	4	0	0.6386	
rxn07719	c	=		gapfilling	4	0	0.6386	
rxn07720	c	=		gapfilling	4	0	0.6386	
rxn07721	c	=		gapfilling	4	0	0.6386	
rxn07722	c	=		gapfilling	4	0	0	
rxn07724	c	=		gapfilling	4	2.2	0	
rxn07725	c	=		gapfilling	4	0	0	
rxn07726	c	=		gapfilling	4	0	0	
rxn07727	c	=		gapfilling	4	0	0	
rxn07728	c	=		gapfilling	4	0	0.6386	
rxn07729	c	=		gapfilling	4	0	-8.98167	
rxn07732	c	=		gapfilling	4	0	-3.24827	
rxn07734	c	=		gapfilling	4	0	0.6386	
rxn07737	c	=		gapfilling	4	0	0	
rxn07739	c	=		gapfilling	5	0	-12.671	
rxn07740	c	=		gapfilling	4	2.2	0	
rxn07741	c	=		gapfilling	4	0	0	
rxn07742	c	=		gapfilling	4	0	0	
rxn07743	c	=		gapfilling	4	0	0	
rxn07744	c	=		gapfilling	4	0	-8.98167	
rxn07745	c	=		gapfilling	4	0	-8.98167	
rxn07746	c	=		gapfilling	4	0	-8.98167	
rxn07747	c	=		gapfilling	4	0	-8.98167	
rxn07748	c	=		gapfilling	4	0	-8.98167	
rxn07749	c	=		gapfilling	4	0	-8.98167	
rxn07750	c	=		gapfilling	4	0	-8.98167	
rxn07751	c	=		gapfilling	4	0	-8.98167	
rxn07752	c	=		gapfilling	4	0	-8.98167	
rxn07753	c	=		gapfilling	4	0	-8.98167	
rxn07754	c	=		gapfilling	4	0	-8.98167	
rxn07755	c	=		gapfilling	4	0	-8.98167	
rxn07756	c	=		gapfilling	4	0	-8.98167	
rxn07757	c	=		gapfilling	4	0	-8.98167	
rxn07758	c	=		gapfilling	4	0	-8.98167	
rxn07759	c	=		gapfilling	4	0	-8.98167	
rxn07760	c	=		gapfilling	4	0	-8.98167	
rxn07761	c	=		gapfilling	4	0	-8.98167	
rxn07762	c	=		gapfilling	4	0	-8.98167	
rxn07763	c	=		gapfilling	4	0	-8.98167	
rxn07764	c	=		gapfilling	4	0	-8.98167	
rxn07765	c	=		gapfilling	4	0	-8.98167	
rxn07766	c	=		gapfilling	4	0	-8.98167	
rxn07767	c	=		gapfilling	4	0	-3.24827	
rxn07768	c	=		gapfilling	4	0	-3.24827	
rxn07769	c	=		gapfilling	4	0	-3.24827	
rxn07773	c	=		gapfilling	5	0	-11.0773	
rxn07774	c	=		gapfilling	4	0	0	
rxn07775	c	=		gapfilling	4	0	0	
rxn07776	c	=		gapfilling	5	0	0	
rxn07777	c	=		gapfilling	4	0	1.0204	
rxn07778	c	=		gapfilling	4	0	1.0204	
rxn07779	c	=		gapfilling	4	0	1.0204	
rxn07780	c	=		gapfilling	4	0	0.163	
rxn07781	c	=		gapfilling	4	0	0.163	
rxn07782	c	=		gapfilling	4	0	0.163	
rxn07783	c	=		gapfilling	4	0	-10.008	
rxn07785	c	=		gapfilling	4	0	0.163	
rxn07786	c	=		gapfilling	4	0	-10.008	
rxn07787	c	=		gapfilling	4	0	-10.008	
rxn07788	c	=		gapfilling	4	0	0	
rxn07789	c	=		gapfilling	4	0	0	
rxn07792	c	=		gapfilling	4	0	-8.58267	
rxn07793	c	=		gapfilling	4	0	-0.691	
rxn07795	c	=		gapfilling	5	0	-6.79467	
rxn07798	c	=		gapfilling	4	0	-6.79467	
rxn07799	c	=		gapfilling	4	0	-6.79467	
rxn07800	c	=		gapfilling	4	0	-6.30137	
rxn07803	c	=		gapfilling	4	0	0	
rxn07804	c	=		gapfilling	5	0	0	
rxn07805	c	=		gapfilling	5	0	0	
rxn07806	c	=		gapfilling	4	0	-0.9387	
rxn07807	c	=		gapfilling	5	0	0	
rxn07808	c	=		gapfilling	4	0	-0.9387	
rxn07809	c	=		gapfilling	4	0	-0.9387	
rxn07811	c	=		gapfilling	4	0	0	
rxn07812	c	=		gapfilling	4	0	0	
rxn07814	c	=		gapfilling	5	0	0.163	
rxn07822	c	=		gapfilling	4	0	-8.58267	
rxn07826	c	=		gapfilling	4	0	0.5946	
rxn07832	c	=		gapfilling	5	0	0	
rxn07833	c	=		gapfilling	4	0	-0.9387	
rxn07834	c	=		gapfilling	5	0	0	
rxn07835	c	=		gapfilling	5	0	0	
rxn07836	c	=		gapfilling	5	0	0	
rxn07837	c	=		gapfilling	5	0	0	
rxn07838	c	=		gapfilling	4	0	0.356	
rxn07840	c	=		gapfilling	4	0	-10.008	
rxn07841	c	=		gapfilling	4	0	-0.0470000000000002	
rxn07842	c	=		gapfilling	4	0	-0.0470000000000002	
rxn07846	c	=		gapfilling	6	0	0	
rxn07847	c	=		gapfilling	4	0	0	
rxn07848	c	=		gapfilling	4	0	0	
rxn07849	c	=		gapfilling	4	0	0	
rxn07850	c	=		gapfilling	4	0	0.3183	
rxn07851	c	=		gapfilling	4	0	0.3183	
rxn07852	c	=		gapfilling	4	0	0.3183	
rxn07853	c	=		gapfilling	6	0	0.3183	
rxn07858	c	=		gapfilling	4	0	0.7683	
rxn07859	c	=		gapfilling	6	0	0.7683	
rxn07860	c	=		gapfilling	4	0	0.7683	
rxn07861	c	=		gapfilling	4	0	0	
rxn07862	c	=		gapfilling	4	0	0	
rxn07863	c	=		gapfilling	4	0	0	
rxn07864	c	=		gapfilling	4	0	0	
rxn07865	c	=		gapfilling	4	0	0	
rxn07868	c	=		gapfilling	4	0	0.7683	
rxn07869	c	=		gapfilling	4	0	0	
rxn07870	c	=		gapfilling	4	0	-11.1157	
rxn07871	c	=		gapfilling	4	0	-11.0407	
rxn07872	c	=		gapfilling	4	0	0	
rxn07873	c	=		gapfilling	4	0	0	
rxn07874	c	=		gapfilling	4	0	0	
rxn07875	c	=		gapfilling	4	0	0.0196999999999999	
rxn07876	c	=		gapfilling	4	0	0.0196999999999999	
rxn07877	c	=		gapfilling	4	0	0.7514	
rxn07879	c	=		gapfilling	4	0	0	
rxn07880	c	=		gapfilling	4	0	0	
rxn07881	c	=		gapfilling	4	0	0	
rxn07882	c	=		gapfilling	4	0	0	
rxn07883	c	=		gapfilling	4	0	0	
rxn07884	c	=		gapfilling	4	0	0	
rxn07885	c	=		gapfilling	4	0	0.0196999999999999	
rxn07886	c	=		gapfilling	4	1.5757	0	
rxn07887	c	=		gapfilling	4	0	0	
rxn07888	c	=		gapfilling	4	0	0	
rxn07889	c	=		gapfilling	5	0	0	
rxn07890	c	=		gapfilling	5	0	0	
rxn07892	c	=		gapfilling	5	0	0	
rxn07893	c	=		gapfilling	5	0	0	
rxn07894	c	=		gapfilling	5	0	0	
rxn07895	c	=		gapfilling	5	0	0	
rxn07896	c	=		gapfilling	5	0	0	
rxn07897	c	=		gapfilling	5	0	0	
rxn07898	c	=		gapfilling	5	0	0	
rxn07899	c	=		gapfilling	5	0	0	
rxn07900	c	=		gapfilling	5	0	0	
rxn07901	c	=		gapfilling	5	0	0	
rxn07902	c	=		gapfilling	5	0	0	
rxn07903	c	=		gapfilling	5	0	0	
rxn07904	c	=		gapfilling	4	0	0	
rxn07905	c	=		gapfilling	4	0	0.7514	
rxn07906	c	=		gapfilling	5	0	0	
rxn07907	c	=		gapfilling	4	0	0	
rxn07908	c	=		gapfilling	5	0	0	
rxn07909	c	=		gapfilling	5	0	0	
rxn07946	c	=		gapfilling	6	0	0.39	
rxn07947	c	=		gapfilling	6	0	0.39	
rxn07948	c	=		gapfilling	6	0	0.456	
rxn07949	c	=		gapfilling	6	0	0.39	
rxn07950	c	=		gapfilling	6	0	0.39	
rxn07951	c	=		gapfilling	6	0	0.39	
rxn07952	c	=		gapfilling	6	0	0.39	
rxn07960	c	=		gapfilling	6	0	0.39	
rxn07961	c	=		gapfilling	6	0	0.39	
rxn07962	c	=		gapfilling	6	0	0.456	
rxn07963	c	=		gapfilling	6	0	0.39	
rxn07964	c	=		gapfilling	6	0	0.39	
rxn07965	c	=		gapfilling	6	0	0.39	
rxn07966	c	=		gapfilling	6	0	0.39	
rxn07967	c	=		gapfilling	6	0	0	
rxn07969	c	=		gapfilling	6	0	0	
rxn07970	c	=		gapfilling	6	0	0	
rxn07971	c	=		gapfilling	6	0	0.3183	
rxn07976	c	=		gapfilling	6	0	0	
rxn07977	c	=		gapfilling	6	0	0	
rxn07978	c	=		gapfilling	6	0	0	
rxn07979	c	=		gapfilling	6	0	0	
rxn07980	c	=		gapfilling	6	0	0	
rxn07981	c	=		gapfilling	6	0	0	
rxn07987	c	=		gapfilling	6	0	0	
rxn07989	c	=		gapfilling	6	0	0	
rxn07991	c	=		gapfilling	6	0	0	
rxn07992	c	=		gapfilling	6	0	0	
rxn07993	c	=		gapfilling	6	0	0	
rxn07994	c	=		gapfilling	6	0	0	
rxn07997	c	=		gapfilling	6	0	1.2156	
rxn07998	c	=		gapfilling	6	0	1.2156	
rxn08000	c	=		gapfilling	6	0	1.2156	
rxn08001	c	=		gapfilling	6	0	1.2156	
rxn08002	c	=		gapfilling	6	0	1.2156	
rxn08007	c	=		gapfilling	6	0	0	
rxn08013	c	=		gapfilling	6	0	0	
rxn08014	c	=		gapfilling	6	0	0.7514	
rxn08015	c	=		gapfilling	6	0	0.7514	
rxn08016	c	=		gapfilling	6	0	0.7514	
rxn08017	c	=		gapfilling	6	0	0.7514	
rxn08018	c	=		gapfilling	6	0	0.6854	
rxn08019	c	=		gapfilling	6	0	0.7514	
rxn08020	c	=		gapfilling	6	0	0.7514	
rxn08021	c	=		gapfilling	6	0	0.7514	
rxn08022	c	=		gapfilling	6	0	0.7514	
rxn08023	c	=		gapfilling	6	0	0	
rxn08034	c	=		gapfilling	6	0	0.5946	
rxn08035	c	=		gapfilling	6	0	0.7683	
rxn08038	c	=		gapfilling	6	0	0.7683	
rxn08043	c	=		gapfilling	5	0	-0.0529999999999999	
rxn08044	c	=		gapfilling	4	0	0.6887	
rxn08045	c	=		gapfilling	6	0	0	
rxn08053	c	=		gapfilling	6	2.2	0	
rxn08066	c	=		gapfilling	6	0	0	
rxn08067	c	=		gapfilling	6	0	0	
rxn08073	c	=		gapfilling	6	0	0	
rxn08074	c	=		gapfilling	6	0	0.6887	
rxn08076	c	=		gapfilling	6	0	0	
rxn08077	c	=		gapfilling	6	0	0	
rxn08078	c	=		gapfilling	6	0	0.6887	
rxn08080	c	=		gapfilling	6	0	0.6887	
rxn08091	c	=		gapfilling	7	0	0	
rxn08094	c	=		gapfilling	5	0	0	
rxn08100	c	=		gapfilling	6	0	0	
rxn08103	c	=		gapfilling	6	0	0	
rxn08110	c	=		gapfilling	6	0	0.0196999999999999	
rxn08111	c	=		gapfilling	6	0	0.0196999999999999	
rxn08113	c	=		gapfilling	6	0	0	
rxn08114	c	=		gapfilling	6	0	1.5194	
rxn08118	c	=		gapfilling	6	0	0	
rxn08119	c	=		gapfilling	6	0	0	
rxn08120	c	=		gapfilling	6	0	0	
rxn08122	c	=		gapfilling	6	0	0	
rxn08123	c	=		gapfilling	6	0	0	
rxn08124	c	=		gapfilling	6	0	0	
rxn08125	c	=		gapfilling	6	0	0	
rxn08130	c	=		gapfilling	6	0	-1.064	
rxn08131	c	=		gapfilling	6	0	-4.0563	
rxn08133	c	=		gapfilling	6	0	0	
rxn08136	c	=		gapfilling	6	0	0	
rxn08137	c	=		gapfilling	6	0	0.0687	
rxn08166	c	=		gapfilling	6	0	-2.908	
rxn08167	c	=		gapfilling	6	0	-3.3169	
rxn08168	c	=		gapfilling	6	0	-2.664	
rxn08171	c	=		gapfilling	7	0	0	
rxn08172	c	=		gapfilling	6	0	0	
rxn08206	c	=		gapfilling	6	0	-0.708	
rxn08207	c	=		gapfilling	6	0	-2.47	
rxn08208	c	=		gapfilling	6	0	-0.708	
rxn08209	c	=		gapfilling	6	0	-2.47	
rxn08219	c	=		gapfilling	6	0	0.5187	
rxn08220	c	=		gapfilling	6	0	0.5187	
rxn08221	c	=		gapfilling	6	0	0.5187	
rxn08222	c	=		gapfilling	6	0	0.5187	
rxn08223	c	=		gapfilling	6	0	0.5187	
rxn08224	c	=		gapfilling	6	0	0.5187	
rxn08225	c	=		gapfilling	6	0	0.5187	
rxn08226	c	=		gapfilling	6	0	0	
rxn08227	c	=		gapfilling	6	0	0	
rxn08228	c	=		gapfilling	6	0	0	
rxn08229	c	=		gapfilling	6	0	0	
rxn08230	c	=		gapfilling	6	0	0	
rxn08231	c	=		gapfilling	6	0	0	
rxn08232	c	=		gapfilling	6	0	0	
rxn08254	c	=		gapfilling	6	0	0	
rxn08255	c	=		gapfilling	6	0	0	
rxn08256	c	=		gapfilling	6	0	0	
rxn08260	c	=		gapfilling	6	0	0	
rxn08275	c	=		gapfilling	8	0	0	
rxn08277	c	=		gapfilling	6	0	-0.134	
rxn08313	c	=		gapfilling	6	0	0.1517	
rxn08328	c	=		gapfilling	6	0	0	
rxn08340	c	=		gapfilling	6	0	-0.00470000000000015	
rxn08341	c	=		gapfilling	6	0	0	
rxn08346	c	=		gapfilling	6	0	0	
rxn08347	c	=		gapfilling	5	0	0	
rxn08348	c	=		gapfilling	6	0	-11.4017	
rxn08349	c	=		gapfilling	6	0	-0.5243	
rxn08353	c	=		gapfilling	6	0	0	
rxn08371	c	=		gapfilling	6	0	0	
rxn08380	c	=		gapfilling	6	0	0	
rxn08386	c	=		gapfilling	6	0	-0.328	
rxn08387	c	=		gapfilling	6	0	-0.328	
rxn08390	c	=		gapfilling	6	0	-0.876	
rxn08391	c	=		gapfilling	6	0	-0.876	
rxn08392	c	=		gapfilling	6	0	-0.655	
rxn08393	c	=		gapfilling	6	0	-0.655	
rxn08394	c	=		gapfilling	6	0	-0.81	
rxn08395	c	=		gapfilling	6	0	-0.81	
rxn08396	c	=		gapfilling	6	0	-0.655	
rxn08397	c	=		gapfilling	6	0	-0.655	
rxn08398	c	=		gapfilling	6	0	-0.876	
rxn08399	c	=		gapfilling	6	0	-0.876	
rxn08407	c	=		gapfilling	6	0	0	
rxn08408	c	=		gapfilling	6	0	0	
rxn08409	c	=		gapfilling	6	0	0	
rxn08410	c	=		gapfilling	6	0	0	
rxn08413	c	=		gapfilling	6	0	0	
rxn08417	c	=		gapfilling	6	0	0.6386	
rxn08418	c	=		gapfilling	6	0	0.6386	
rxn08420	c	=		gapfilling	7	0	0	
rxn08421	c	=		gapfilling	7	0	0	
rxn08429	c	=		gapfilling	6	0	0	
rxn08430	c	=		gapfilling	6	0	0.7683	
rxn08433	c	=		gapfilling	4	0	0.4243	
rxn08434	c	=		gapfilling	4	0	0.4243	
rxn08435	c	=		gapfilling	6	0	0.4243	
rxn08436	c	=		gapfilling	6	0	0.4243	
rxn08437	c	=		gapfilling	6	0	0.4243	
rxn08438	c	=		gapfilling	4	0	0.4243	
rxn08439	c	=		gapfilling	6	0	0.4243	
rxn08440	c	=		gapfilling	6	0	0.4243	
rxn08441	c	=		gapfilling	6	0	0.4243	
rxn08442	c	=		gapfilling	6	0	0.3583	
rxn08443	c	=		gapfilling	6	0	0.4243	
rxn08444	c	=		gapfilling	4	0	0.4243	
rxn08445	c	=		gapfilling	6	0	0.5793	
rxn08446	c	=		gapfilling	6	0	0.4243	
rxn08447	c	=		gapfilling	6	0	0.4243	
rxn08458	c	=		gapfilling	6	0	0	
rxn08459	c	=		gapfilling	6	0	0	
rxn08460	c	=		gapfilling	6	0	0	
rxn08463	c	=		gapfilling	6	0	0	
rxn08480	c	=		gapfilling	7	0	0	
rxn08491	c	=		gapfilling	6	0	-3.575	
rxn08518	c	=		gapfilling	6	0	1.53765	
rxn08519	c	=		gapfilling	7	0	0	
rxn08521	c	=		gapfilling	6	0	-0.885	
rxn08530	c	=		gapfilling	6	0	0	
rxn08531	c	=		gapfilling	6	0	0	
rxn08532	c	=		gapfilling	6	0	0	
rxn08571	c	=		gapfilling	6	0	0.7683	
rxn08575	c	=		gapfilling	6	0	0	
rxn08582	c	=		gapfilling	6	0	0	
rxn08597	c	=		gapfilling	6	0	0	
rxn08598	c	=		gapfilling	6	0	0	
rxn08599	c	=		gapfilling	6	0	0.5187	
rxn08603	c	=		gapfilling	6	0	-1.40227	
rxn08604	c	=		gapfilling	6	0	0.3646	
rxn08605	c	=		gapfilling	6	0	0	
rxn08607	c	=		gapfilling	6	0	0.6386	
rxn08647	c	=		gapfilling	5	0	0	
rxn08659	c	=		gapfilling	6	0	-0.6023	
rxn08666	c	=		gapfilling	6	0	0	
rxn08667	c	=		gapfilling	6	0	0.0687	
rxn08668	c	=		gapfilling	6	0	0.5187	
rxn08670	c	=		gapfilling	6	1.763	0	
rxn08679	c	=		gapfilling	6	0	0.1117	
rxn08684	c	=		gapfilling	6	0	0.7683	
rxn08688	c	=		gapfilling	6	0	-18.8209	
rxn08700	c	=		gapfilling	6	0	0	
rxn08703	c	=		gapfilling	6	0	-0.3146	
rxn08706	c	=		gapfilling	6	0	0	
rxn08733	c	=		gapfilling	6	0	0	
rxn08764	c	=		gapfilling	6	0	0	
rxn08766	c	=		gapfilling	6	0	1.2156	
rxn08767	c	=		gapfilling	6	0	0	
rxn08772	c	=		gapfilling	6	0	0	
rxn08773	c	=		gapfilling	6	0	0	
rxn08775	c	=		gapfilling	6	0	0	
rxn08789	c	=		gapfilling	6	1.2143	0	
rxn08790	c	=		gapfilling	6	1.2143	0	
rxn08824	c	=		gapfilling	6	0	0	
rxn08825	c	=		gapfilling	6	0	0	
rxn08826	c	=		gapfilling	6	0	0	
rxn08827	c	=		gapfilling	6	0	0	
rxn08828	c	=		gapfilling	6	0	0	
rxn08829	c	=		gapfilling	6	0	0	
rxn08830	c	=		gapfilling	6	0	0	
rxn08831	c	=		gapfilling	6	0	0	
rxn08832	c	=		gapfilling	6	0	0	
rxn08833	c	=		gapfilling	6	0	0	
rxn08834	c	=		gapfilling	6	0	0	
rxn08835	c	=		gapfilling	6	0	0	
rxn08836	c	=		gapfilling	6	0	0	
rxn08837	c	=		gapfilling	6	0	0	
rxn08857	c	=		gapfilling	6	0	0.39	
rxn08861	c	=		gapfilling	6	0	0.51	
rxn08884	c	=		gapfilling	6	0	0.6887	
rxn08887	c	=		gapfilling	6	0	0	
rxn08888	c	=		gapfilling	6	0	0	
rxn08889	c	=		gapfilling	6	0	1	
rxn08890	c	=		gapfilling	6	0	0	
rxn08891	c	=		gapfilling	6	0	0	
rxn08892	c	=		gapfilling	6	0	0	
rxn08893	c	=		gapfilling	6	0	0	
rxn08894	c	=		gapfilling	6	0	0	
rxn08895	c	=		gapfilling	6	0	0	
rxn08896	c	=		gapfilling	6	0	0	
rxn08897	c	=		gapfilling	6	0	0	
rxn08898	c	=		gapfilling	6	0	0	
rxn08912	c	=		gapfilling	7	0	0	
rxn08913	c	=		gapfilling	7	0	0	
rxn08918	c	=		gapfilling	7	0	0	
rxn08919	c	=		gapfilling	7	0	0	
rxn08926	c	=		gapfilling	6	0	0	
rxn08927	c	=		gapfilling	6	0	0	
rxn08928	c	=		gapfilling	6	0	0	
rxn08929	c	=		gapfilling	6	0	0	
rxn08930	c	=		gapfilling	6	0	0	
rxn08931	c	=		gapfilling	6	0	0	
rxn08932	c	=		gapfilling	6	0	0	
rxn08937	c	=		gapfilling	6	0	0.218	
rxn08938	c	=		gapfilling	6	0	0.218	
rxn08939	c	=		gapfilling	6	0	0.218	
rxn08940	c	=		gapfilling	6	0	0.218	
rxn08948	c	=		gapfilling	6	0	0.7683	
rxn08965	c	=		gapfilling	6	0	-0.90327	
rxn08968	c	=		gapfilling	6	0	0	
rxn08981	c	=		gapfilling	6	0	0.3113	
rxn09010	c	=		gapfilling	6	0	0.7683	
rxn09011	c	=		gapfilling	6	0	0.3183	
rxn09012	c	=		gapfilling	6	0	0.3183	
rxn09013	c	=		gapfilling	6	0	0.1757	
rxn09014	c	=		gapfilling	6	0	0.1757	
rxn09016	c	=		gapfilling	7	0	0	
rxn09021	c	=		gapfilling	6	0	0	
rxn09022	c	=		gapfilling	6	0	0	
rxn09023	c	=		gapfilling	6	0	0	
rxn09024	c	=		gapfilling	6	0	0	
rxn09025	c	=		gapfilling	6	0	0.6386	
rxn09027	c	=		gapfilling	6	0	0	
rxn09028	c	=		gapfilling	6	0	0	
rxn09029	c	=		gapfilling	6	0	0	
rxn09038	c	=		gapfilling	6	0	0	
rxn09039	c	=		gapfilling	6	0	-1.064	
rxn09040	c	=		gapfilling	6	0	-3.14398	
rxn09041	c	=		gapfilling	6	0	0.9313	
rxn09042	c	=		gapfilling	6	0	-3.14398	
rxn09043	c	=		gapfilling	6	0	0.9313	
rxn09044	c	=		gapfilling	6	0	-3.14398	
rxn09045	c	=		gapfilling	6	0	0.9313	
rxn09062	c	=		gapfilling	6	0	0.7683	
rxn09063	c	=		gapfilling	6	0	0.7683	
rxn09064	c	=		gapfilling	6	0	0.7683	
rxn09065	c	=		gapfilling	6	0	0.7683	
rxn09066	c	=		gapfilling	6	0	0.7683	
rxn09067	c	=		gapfilling	6	0	0.7683	
rxn09068	c	=		gapfilling	6	0	0.7683	
rxn09069	c	=		gapfilling	6	0	-0.6602	
rxn09071	c	=		gapfilling	6	0	0	
rxn09072	c	=		gapfilling	6	0	-2.0988	
rxn09082	c	=		gapfilling	6	0	0	
rxn09083	c	=		gapfilling	6	0	0	
rxn09119	c	=		gapfilling	6	0	-0.3902	
rxn09174	c	=		gapfilling	6	0	0	
rxn09176	c	=		gapfilling	6	0	0	
rxn09179	c	=		gapfilling	7	0	0	
rxn09184	c	=		gapfilling	7	0	0	
rxn09212	c	=		gapfilling	6	0	0.7683	
rxn09219	c	=		gapfilling	6	3.17	0	
rxn09220	c	=		gapfilling	6	3.5789	0	
rxn09221	c	=		gapfilling	6	0	0	
rxn09222	c	=		gapfilling	6	0	0.7683	
rxn09231	c	=		gapfilling	6	0	-0.7299	
rxn09232	c	=		gapfilling	6	0	-0.7299	
rxn09233	c	=		gapfilling	6	0	-0.7299	
rxn09234	c	=		gapfilling	6	0	-0.7299	
rxn09235	c	=		gapfilling	7	0	0	
rxn09236	c	=		gapfilling	7	0	0	
rxn09237	c	=		gapfilling	7	0	0	
rxn09238	c	=		gapfilling	7	0	0	
rxn09244	c	=		gapfilling	5	0	0	
rxn09245	c	=		gapfilling	6	0	0.684	
rxn09280	c	=		gapfilling	6	0	0	
rxn09288	c	=		gapfilling	6	0	0	
rxn09320	c	=		gapfilling	6	0	0	
rxn09336	c	=		gapfilling	6	0	0.7683	
rxn09340	c	=		gapfilling	6	0	0.0687	
rxn09341	c	=		gapfilling	6	0	0.0687	
rxn09345	c	=		gapfilling	6	0	-9.4	
rxn09348	c	=		gapfilling	6	0	0.0687	
rxn09351	c	=		gapfilling	6	0	1.101	
rxn09354	c	=		gapfilling	6	0	0	
rxn09355	c	=		gapfilling	6	0	0.0687	
rxn09358	c	=		gapfilling	6	0	0.3646	
rxn09359	c	=		gapfilling	6	0	0	
rxn09360	c	=		gapfilling	6	0	0.3646	
rxn09363	c	=		gapfilling	6	0	0.1327	
rxn09370	c	=		gapfilling	6	0	-2.99857	
rxn09395	c	=		gapfilling	6	0	0	
rxn09398	c	=		gapfilling	6	0	0	
rxn09399	c	=		gapfilling	6	0	0	
rxn09402	c	=		gapfilling	6	0	0	
rxn09412	c	=		gapfilling	6	0	1.0356	
rxn09417	c	=		gapfilling	6	0	0	
rxn09420	c	=		gapfilling	6	0	-4.373	
rxn09421	c	=		gapfilling	6	0	-3.7973	
rxn09422	c	=		gapfilling	6	0	-3.7973	
rxn09423	c	=		gapfilling	6	0	-0.5991	
rxn09424	c	=		gapfilling	6	0	-3.7973	
rxn09425	c	=		gapfilling	6	0	-12.7728	
rxn09426	c	=		gapfilling	6	0	-9.7325	
rxn09427	c	=		gapfilling	6	0	-0.5991	
rxn09428	c	=		gapfilling	6	0	-0.5991	
rxn09429	c	=		gapfilling	6	0	-0.5991	
rxn09430	c	=		gapfilling	6	0	-9.6665	
rxn09431	c	=		gapfilling	6	0	-0.5991	
rxn09432	c	=		gapfilling	6	0	-0.5991	
rxn09433	c	=		gapfilling	6	0	-0.5991	
rxn09434	c	=		gapfilling	6	0	-9.7325	
rxn09435	c	=		gapfilling	6	0	-0.5991	
rxn09436	c	=		gapfilling	6	0	-0.5991	
rxn09437	c	=		gapfilling	6	0	-0.5991	
rxn09438	c	=		gapfilling	6	0	-0.5991	
rxn09439	c	=		gapfilling	6	0	-0.5991	
rxn09440	c	=		gapfilling	6	0	-0.5991	
rxn09441	c	=		gapfilling	6	0	-0.5991	
rxn09442	c	=		gapfilling	6	0	-0.5991	
rxn09443	c	=		gapfilling	6	0	-0.5991	
rxn09444	c	=		gapfilling	6	0	0.7514	
rxn09445	c	=		gapfilling	6	0	0.7514	
rxn09446	c	=		gapfilling	6	0	0.7514	
rxn09447	c	=		gapfilling	6	0	0.7514	
rxn09451	c	=		gapfilling	6	0	0	
rxn09452	c	=		gapfilling	6	0	0.7514	
rxn09453	c	=		gapfilling	6	0	0.7514	
rxn09454	c	=		gapfilling	6	0	0.4243	
rxn09455	c	=		gapfilling	6	0	0.4903	
rxn09456	c	=		gapfilling	6	0	0.4243	
rxn09457	c	=		gapfilling	6	0	-1.95137	
rxn09458	c	=		gapfilling	6	0	-8.22237	
rxn09459	c	=		gapfilling	6	0	-8.06737	
rxn09460	c	=		gapfilling	6	0	-8.06737	
rxn09461	c	=		gapfilling	6	0	0	
rxn09462	c	=		gapfilling	6	0	-5.18561	
rxn09463	c	=		gapfilling	6	0	-5.18561	
rxn09464	c	=		gapfilling	6	0	-18.734	
rxn09465	c	=		gapfilling	6	0	-21.905	
rxn09466	c	=		gapfilling	6	0	-25.076	
rxn09467	c	=		gapfilling	6	0	-13.979	
rxn09468	c	=		gapfilling	6	0	-17.15	
rxn09469	c	=		gapfilling	6	0	-12.0721	
rxn09470	c	=		gapfilling	6	0	-15.2431	
rxn09471	c	=		gapfilling	6	0	-10.0102	
rxn09472	c	=		gapfilling	6	0	-13.1812	
rxn09473	c	=		gapfilling	6	0	0	
rxn09474	c	=		gapfilling	6	0	-0.51597	
