ID	DATABASE	RHEA
2.4.1.47-RXN	MetaCyc	13094
2.4.1.53-RXN	MetaCyc	21013
2.4.1.54-RXN	MetaCyc	28121
2.4.1.57-RXN	MetaCyc	47371
2.4.1.65-RXN	MetaCyc	23629
2.4.1.67-RXN	MetaCyc	20779
2.4.1.68-RXN	MetaCyc	12988
2.4.1.79-RXN	MetaCyc	22255
2.4.1.82-RXN	MetaCyc	20162
2.4.1.83-RXN	MetaCyc	21185
2.4.1.86-RXN	MetaCyc	16048|16046
2.4.1.88-RXN	MetaCyc	22165
2.4.1.92-RXN	MetaCyc	12589
2.4.1.94-RXN	MetaCyc	16536
2.4.1.95-RXN	MetaCyc	16888
2.4.1.96-RXN	MetaCyc	20344
2.4.2.12-RXN	MetaCyc	16151
2.4.2.26-RXN	MetaCyc	50193
2.4.2.27-RXN	MetaCyc	24393
2.4.2.31-RXN	MetaCyc	19152
2.4.2.32-RXN	MetaCyc	15364
2.4.2.33-RXN	MetaCyc	18364
2.4.2.34-RXN	MetaCyc	19506
2.4.2.35-RXN	MetaCyc	19701
2.4.2.37-RXN	MetaCyc	18080
2.4.2.38-RXN	MetaCyc	10615
2.4.99.10-RXN	MetaCyc	18916
2.4.99.11-RXN	MetaCyc	21555
2.4.99.2-RXN	MetaCyc	18024
2.4.99.3-RXN	MetaCyc	21617
2.4.99.4-RXN	MetaCyc	56209|56205
2.4.99.5-RXN	MetaCyc	11665
2.4.99.6-RXN	MetaCyc	15570
2.4.99.7-RXN	MetaCyc	53897
2.4.99.8-RXN	MetaCyc	19314
2.4.99.9-RXN	MetaCyc	18420
2.5.1.19-RXN	MetaCyc	21259
2.5.1.20-RXN	MetaCyc	18804
2.5.1.21-RXN	MetaCyc	22673
2.5.1.25-RXN	MetaCyc	12303
2.5.1.32-RXN	MetaCyc	22297
2.5.1.39-RXN	MetaCyc	17710
2.5.1.41-RXN	MetaCyc	23405
2.5.1.42-RXN	MetaCyc	18110
2.5.1.43-RXN	MetaCyc	16482
2.5.1.44-RXN	MetaCyc	18648
2.5.1.45-RXN	MetaCyc	11237
2.5.1.46-RXN	MetaCyc	33300
2.5.1.51-RXN	MetaCyc	13118
2.5.1.58-RXN	MetaCyc	13348
2.5.1.63-RXN	MetaCyc	16662
2.5.1.64-RXN	MetaCyc	25594
2.5.1.65-RXN	MetaCyc	10255
2.5.1.66-RXN	MetaCyc	10557
2.5.1.67-RXN	MetaCyc	14012
2.5.1.68-RXN	MetaCyc	23301
2.5.1.69-RXN	MetaCyc	21679
2.5.1.70-RXN	MetaCyc	15434
2.5.1.71-RXN	MetaCyc	10853
2.6.1.14-RXN	MetaCyc	19816
2.6.1.18-RXN	MetaCyc	14080
2.6.1.22-RXN	MetaCyc	13995
2.6.1.28-RXN	MetaCyc	13742
2.6.1.30-RXN	MetaCyc	12844
2.6.1.32-RXN	MetaCyc	11471
2.6.1.33-RXN	MetaCyc	19088
2.6.1.34-RXN	MetaCyc	31666
2.6.1.35-RXN	MetaCyc	17144
2.6.1.37-RXN	MetaCyc	17024
2.6.1.40-RXN	MetaCyc	18396
2.6.1.41-RXN	MetaCyc	23839
2.6.1.46-RXN	MetaCyc	12383
2.6.1.47-RXN	MetaCyc	18812
2.6.1.49-RXN	MetaCyc	15276
2.6.1.50-RXN	MetaCyc	22923
2.6.1.56-RXN	MetaCyc	15499
2.6.1.57-RXN	MetaCyc	17536
2.6.1.58-RXN	MetaCyc	13054
2.6.1.59-RXN	MetaCyc	10371
2.6.1.60-RXN	MetaCyc	10903
2.6.1.63-RXN	MetaCyc	19252
2.6.1.64-RXN	MetaCyc	17596
2.6.1.65-RXN	MetaCyc	16892
2.6.1.70-RXN	MetaCyc	14100
2.6.1.72-RXN	MetaCyc	15592
2.6.1.7-RXN	MetaCyc	20965
2.6.1.80-RXN	MetaCyc	22107
2.6.1.82-RXN	MetaCyc	12271
2.7.1.109-RXN	MetaCyc	23175
2.7.1.121-RXN	MetaCyc	18382
2.7.1.127-RXN	MetaCyc	11021
2.7.1.133-RXN	MetaCyc	20941
2.7.1.134-RXN	MetaCyc	12453
2.7.1.139-RXN	MetaCyc	13254
2.7.1.140-RXN	MetaCyc	12718
2.7.1.142-RXN	MetaCyc	21291
2.7.1.145-RXN	MetaCyc	12141
2.7.1.148-RXN	MetaCyc	18438
2.7.1.149-RXN	MetaCyc	12281
2.7.1.150-RXN	MetaCyc	13610
2.7.1.151-RXN	MetaCyc	17718
2.7.1.152-RXN	MetaCyc	12794
2.7.1.153-RXN	MetaCyc	21293
2.7.1.154-RXN	MetaCyc	18374
2.7.1.157-RXN	MetaCyc	12620
2.7.1.160-RXN	MetaCyc	23325
2.7.1.61-RXN	MetaCyc	13080
2.7.1.62-RXN	MetaCyc	10975
2.7.1.63-RXN	MetaCyc	22037
2.7.1.68-RXN	MetaCyc	14426
2.7.1.79-RXN	MetaCyc	13692
2.7.1.80-RXN	MetaCyc	23767
2.7.1.88-RXN	MetaCyc	16284
2.7.1.90-RXN	MetaCyc	13616
2.7.10.1-RXN	MetaCyc	10597
2.7.11.10-RXN	MetaCyc	19076
2.7.11.14-RXN	MetaCyc	23359
2.7.11.15-RXN	MetaCyc	19432
2.7.11.16-RXN	MetaCyc	12011
2.7.11.18-RXN	MetaCyc	22007
2.7.11.20-RXN	MetaCyc	21439
2.7.11.27-RXN	MetaCyc	20336
2.7.11.2-RXN	MetaCyc	23053
2.7.11.30-RXN	MetaCyc	18676
2.7.11.4-RXN	MetaCyc	17304
2.7.11.7-RXN	MetaCyc	11427
2.7.11.8-RXN	MetaCyc	15884|53923
2.7.11.9-RXN	MetaCyc	56924|12953
2.7.13.1-RXN	MetaCyc	22721
2.7.13.2-RXN	MetaCyc	11863
2.7.3.9-RXN	MetaCyc	23883
2.7.4.10-RXN	MetaCyc	13752
2.7.4.17-RXN	MetaCyc	18668
2.7.4.19-RXN	MetaCyc	11399
2.7.4.20-RXN	MetaCyc	19420
2.7.4.22-RXN	MetaCyc	24403
2.7.4.24-RXN	MetaCyc	10277
2.7.7.11-RXN	MetaCyc	18392
2.7.7.14-RXN	MetaCyc	24593
2.7.7.15-RXN	MetaCyc	18998
2.7.7.1-RXN	MetaCyc	21361
2.7.7.30-RXN	MetaCyc	13550
2.7.7.32-RXN	MetaCyc	17168
2.7.7.33-RXN	MetaCyc	18216
2.7.7.34-RXN	MetaCyc	10711
2.7.7.35-RXN	MetaCyc	14531
2.7.7.39-RXN	MetaCyc	13362
2.7.7.40-RXN	MetaCyc	12459
2.7.7.44-RXN	MetaCyc	16328
2.7.7.45-RXN	MetaCyc	18156
2.7.7.51-RXN	MetaCyc	19200
2.7.7.57-RXN	MetaCyc	10577
2.7.7.60-RXN	MetaCyc	13432
2.7.7.61-RXN	MetaCyc	16334
2.7.7.64-RXN	MetaCyc	13208
2.7.7.8-RXN	MetaCyc	22099
2.7.8.10-RXN	MetaCyc	21227
2.7.8.11-RXN	MetaCyc	11581
2.7.8.17-RXN	MetaCyc	13582
2.7.8.18-RXN	MetaCyc	22443
2.7.8.19-RXN	MetaCyc	20182
2.7.8.22-RXN	MetaCyc	21075
2.7.8.23-RXN	MetaCyc	14048
2.7.8.24-RXN	MetaCyc	14598
2.7.8.25-RXN	MetaCyc	15118
2.7.8.27-RXN	MetaCyc	18768
2.7.8.6-RXN	MetaCyc	11655|28117
2.7.9.3-RXN	MetaCyc	18738
2.7.9.4-RXN	MetaCyc	11671
2.7.9.5-RXN	MetaCyc	10257
2.8.1.5-RXN	MetaCyc	15124
2.8.1.6-RXN	MetaCyc	22061
2.8.2.19-RXN	MetaCyc	13276
2.8.2.26-RXN	MetaCyc	22505
2.8.2.27-RXN	MetaCyc	17206
2.8.2.28-RXN	MetaCyc	21861
2.8.2.31-RXN	MetaCyc	16997
2.8.2.32-RXN	MetaCyc	15480
2.8.2.34-RXN	MetaCyc	17692
2.8.2.7-RXN	MetaCyc	14340
2.8.3.10-RXN	MetaCyc	19408
2.8.3.13-RXN	MetaCyc	12287
2.8.3.17-RXN	MetaCyc	15604
2.8.3.7-RXN	MetaCyc	23531|38290
2.8.3.9-RXN	MetaCyc	12963
2.9.1.1-RXN	MetaCyc	22729
23-DIMETHYLMALATE-LYASE-RXN	MetaCyc	10473
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN	MetaCyc	24193|24197
24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN	MetaCyc	20921
25-DIAMINOVALERATE-AMINOTRANSFERASE-RXN	MetaCyc	16018
25-DIOXOPIPERAZINE-HYDROLASE-RXN	MetaCyc	21811
25-DIOXOVALERATE-DEHYDROGENASE-RXN	MetaCyc	11297
2-ACETOLACTATE-MUTASE-RXN	MetaCyc	31258|16364
2-ACYL2.3.1.15-RXN	MetaCyc	14236
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	MetaCyc	32950
2-ALKYN-1-OL-DEHYDROGENASE-RXN	MetaCyc	19104
2-AMINOADIPATE-AMINOTRANSFERASE-RXN	MetaCyc	12604
2-AMINOHEXANOATE-AMINOTRANSFERASE-RXN	MetaCyc	23603
2ASDOSALCAL-RXN	MetaCyc	23469
2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE-RXN	MetaCyc	17838
2-CHLOROBENZOATE-12-DIOXYGENASE-RXN	MetaCyc	21653
2-DEHYDROPANTOATE-REDUCT-RXN	MetaCyc	16235
2-DEOXYGLUCOSIDASE-RXN	MetaCyc	15318
2-ENOATE-REDUCTASE-RXN	MetaCyc	10203
2-ETHYLMALATE-SYNTHASE-RXN	MetaCyc	23043
2-FUROATE--COA-LIGASE-RXN	MetaCyc	19270
2-FUROYL-COA-DEHYDROGENASE-RXN	MetaCyc	21483
2-HALOACID-DEHALOGENASE-RXN	MetaCyc	11193
2-HEXADECENAL-REDUCTASE-RXN	MetaCyc	12446
2-HYDROXY-3-OXOADIPATE-SYNTHASE-RXN	MetaCyc	14344
2-HYDROXYBIPHENYL-3-MONOOXYGENASE-RXN	MetaCyc	11999
2-HYDROXYGLUTARATE-DEHYDROGENASE-RXN	MetaCyc	21255
2-HYDROXYPYRIDINE-5-MONOOXYGENASE-RXN	MetaCyc	16976
2-ISOPROPYLMALATESYN-RXN	MetaCyc	21525
2KETO-3METHYLVALERATE-RXN	MetaCyc	30910
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	MetaCyc	25178
2-KETO-ADIPATE-DEHYDROG-RXN	MetaCyc	30796
2-MEBUCOA-FAD-RXN	MetaCyc	13264
2-METHYLACYL-COA-DEHYDROGENASE-RXN	MetaCyc	43783
2-METHYLCITRATE-DEHYDRATASE-RXN	MetaCyc	17728
2-METHYLCITRATE-SYNTHASE-RXN	MetaCyc	23783
2-METHYLENEGLUTARATE-MUTASE-RXN	MetaCyc	13794
2-NITROPHENOL-2-MONOOXYGENASE-RXN	MetaCyc	19458
2-NITROPROPANE-DIOXYGENASE-RXN	MetaCyc	28768|26461
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	MetaCyc	29408
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	MetaCyc	27771
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	MetaCyc	27775
2-OCTAPRENYLPHENOL-HYDROX-RXN	MetaCyc	27791
2-OXOADIPATE-REDUCTASE-RXN	MetaCyc	14796
2-OXOALDEHYDE-DEHYDROGENASE-NAD%2B-RXN	MetaCyc	22279
2-OXOALDEHYDE-DEHYDROGENASE-NADP%2b-RXN	MetaCyc	18132
2-OXOBUTYRATE-SYNTHASE-RXN	MetaCyc	32138
2OXOGLUTARATEDEH-RXN	MetaCyc	27787
2-OXOGLUTARATE-SYNTHASE-RXN	MetaCyc	17300
2OXOGLUTDECARB-RXN	MetaCyc	12189
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	MetaCyc	22583
2PGADEHYDRAT-RXN	MetaCyc	10167
2TRANSKETO-RXN	MetaCyc	27629
3.1.1.23-RXN	MetaCyc	34020
3.1.1.47-RXN	MetaCyc	17778
3.1.1.54-RXN	MetaCyc	11551
3.1.1.56-RXN	MetaCyc	12209
3.1.1.64-RXN	MetaCyc	13936
3.1.1.66-RXN	MetaCyc	16316
3.1.1.69-RXN	MetaCyc	11663
3.1.1.71-RXN	MetaCyc	11555
3.1.1.75-RXN	MetaCyc	11249
3.1.1.77-RXN	MetaCyc	12033
3.1.1.78-RXN	MetaCyc	17502
3.1.1.81-RXN	MetaCyc	22577
3.1.1.82-RXN	MetaCyc	32484
3.1.2.14-RXN	MetaCyc	15058
3.1.2.18-RXN	MetaCyc	16784
3.1.2.19-RXN	MetaCyc	16784
3.1.2.21-RXN	MetaCyc	30120
3.1.2.22-RXN	MetaCyc	19234
3.1.2.23-RXN	MetaCyc	11949
3.1.2.25-RXN	MetaCyc	15340
3.1.2.27-RXN	MetaCyc	14544
3.1.3.14-RXN	MetaCyc	16084
3.1.3.16-RXN	MetaCyc	47005|20630
3.1.3.40-RXN	MetaCyc	15778
3.1.3.43-RXN	MetaCyc	12670
3.1.3.46-RXN	MetaCyc	17290
3.1.3.54-RXN	MetaCyc	13334
3.1.3.56-RXN	MetaCyc	19798
3.1.3.57-RXN	MetaCyc	15554
3.1.3.66-RXN	MetaCyc	17194
3.1.3.67-RXN	MetaCyc	25018
3.1.3.68-RXN	MetaCyc	22237
3.1.3.69-RXN	MetaCyc	22653
3.1.3.70-RXN	MetaCyc	19310
3.1.3.72-RXN	MetaCyc	13002
3.1.3.74-RXN	MetaCyc	20534
3.1.3.76-RXN	MetaCyc	16538
3.1.3.77-RXN	MetaCyc	21701
3.1.4.10-RXN	MetaCyc	17096
3.1.4.11-RXN	MetaCyc	33180
3.1.4.13-RXN	MetaCyc	17114
3.1.4.14-RXN	MetaCyc	20538
3.1.4.17-RXN	MetaCyc	14654
3.1.4.2-RXN	MetaCyc	16062
3.1.4.37-RXN	MetaCyc	14490
3.1.4.38-RXN	MetaCyc	19546
3.1.4.39-RXN	MetaCyc	15966
3.1.4.40-RXN	MetaCyc	20188
3.1.4.42-RXN	MetaCyc	16494
3.1.4.43-RXN	MetaCyc	14034
3.1.4.44-RXN	MetaCyc	16502
3.1.4.47-RXN	MetaCyc	14336
3.1.4.48-RXN	MetaCyc	13860
3.1.4.49-RXN	MetaCyc	12990
3.1.4.51-RXN	MetaCyc	18046
3.11.1.2-RXN	MetaCyc	16752
3.11.1.3-RXN	MetaCyc	16676
3.12.1.1-RXN	MetaCyc	21887
3.2.1.106-RXN	MetaCyc	55989
3.2.1.107-RXN	MetaCyc	11069
3.2.1.114-RXN	MetaCyc	56053
3.2.1.130-RXN	MetaCyc	54825
3.2.1.139-RXN	MetaCyc	20006
3.2.1.143-RXN	MetaCyc	52217
3.2.1.149-RXN	MetaCyc	24481
3.2.1.26-RXN	MetaCyc	33792
3.2.1.56-RXN	MetaCyc	15076
3.2.1.82-RXN	MetaCyc	56233
3.2.1.97-RXN	MetaCyc	54541|30984|21195
3.2.2.10-RXN	MetaCyc	13426
3.2.2.11-RXN	MetaCyc	12327
3.2.2.24-RXN	MetaCyc	14496
3.3.2.10-RXN	MetaCyc	19040
3.3.2.2-RXN	MetaCyc	22547
3.3.2.5-RXN	MetaCyc	16908
3.3.2.9-RXN	MetaCyc	23901
3.4.13.19-RXN	MetaCyc	48941
3.4.13.22-RXN	MetaCyc	20662
3.4.17.13-RXN	MetaCyc	48689
3.4.17.17-RXN	MetaCyc	57445
3.5.1.26-RXN	MetaCyc	11545
3.5.1.29-RXN	MetaCyc	10433
3.5.1.55-RXN	MetaCyc	17520
3.5.1.60-RXN	MetaCyc	17506
3.5.1.64-RXN	MetaCyc	18901
3.5.1.66-RXN	MetaCyc	17678
3.5.1.72-RXN	MetaCyc	14421
3.5.1.76-RXN	MetaCyc	10355
3.5.1.77-RXN	MetaCyc	11003
3.5.1.79-RXN	MetaCyc	18300
3.5.1.80-RXN	MetaCyc	18150
3.5.1.81-RXN	MetaCyc	18312
3.5.1.82-RXN	MetaCyc	12836
3.5.1.83-RXN	MetaCyc	18288
3.5.1.85-RXN	MetaCyc	23953
3.5.1.86-RXN	MetaCyc	22879
3.5.1.87-RXN	MetaCyc	17584
3.5.1.88-RXN	MetaCyc	24421
3.5.1.91-RXN	MetaCyc	12099
3.5.1.92-RXN	MetaCyc	13448
3.5.1.93-RXN	MetaCyc	23511
3.5.1.95-RXN	MetaCyc	17362
3.5.1.97-RXN	MetaCyc	18940
3.5.1.98-RXN	MetaCyc	58197
3.5.2.12-RXN	MetaCyc	16226
3.5.2.14-RXN	MetaCyc	11721
3.5.2.17-RXN	MetaCyc	23737
3.5.2.18-RXN	MetaCyc	17210
3.5.3.21-RXN	MetaCyc	15932
3.5.3.22-RXN	MetaCyc	17002
3.5.4.22-RXN	MetaCyc	10561
3.5.4.27-RXN	MetaCyc	19056
3.5.4.30-RXN	MetaCyc	19206
3.5.5.1-RXN	MetaCyc	21727
3.5.5.2-RXN	MetaCyc	22707
3.5.5.4-RXN	MetaCyc	11189
3.5.5.5-RXN	MetaCyc	20660
3.5.5.6-RXN	MetaCyc	22103
3.5.5.7-RXN	MetaCyc	46191
3.5.99.5-RXN	MetaCyc	20997
3.6.1.17-RXN	MetaCyc	22487
3.6.1.19-RXN	MetaCyc	23997|44645
3.6.1.41-RXN	MetaCyc	24253
3.6.3.10-RXN	MetaCyc	22045
3.6.3.11-RXN	MetaCyc	24129
3.6.3.12-RXN	MetaCyc	16778
3.6.3.15-RXN	MetaCyc	14634|58159
3.6.3.16-RXN	MetaCyc	11349
3.6.3.19-RXN	MetaCyc	22133
3.6.3.1-RXN	MetaCyc	14990
3.6.3.20-RXN	MetaCyc	21669
3.6.3.21-RXN	MetaCyc	14676
3.6.3.23-RXN	MetaCyc	37272|14430
3.6.3.24-RXN	MetaCyc	15558
3.6.3.25-RXN	MetaCyc	10193
3.6.3.26-RXN	MetaCyc	13182
3.6.3.27-RXN	MetaCyc	24441
3.6.3.28-RXN	MetaCyc	18066
3.6.3.29-RXN	MetaCyc	22021
3.6.3.2-RXN	MetaCyc	10261
3.6.3.30-RXN	MetaCyc	12333
3.6.3.32-RXN	MetaCyc	11037
3.6.3.33-RXN	MetaCyc	17874
3.6.3.34-RXN	MetaCyc	15598
3.6.3.35-RXN	MetaCyc	17366
3.6.3.36-RXN	MetaCyc	14614
3.6.3.37-RXN	MetaCyc	20833
3.6.3.3-RXN	MetaCyc	12133
3.6.3.41-RXN	MetaCyc	19262
3.6.3.42-RXN	MetaCyc	18454
3.6.3.43-RXN	MetaCyc	14430
3.6.3.46-RXN	MetaCyc	12133
3.6.3.47-RXN	MetaCyc	15184
3.6.3.48-RXN	MetaCyc	10849
3.6.3.4-RXN	MetaCyc	10377
3.6.3.50-RXN	MetaCyc	13068
3.6.3.51-RXN	MetaCyc	13068
3.6.3.52-RXN	MetaCyc	13068
3.6.3.53-RXN	MetaCyc	14734
3.6.3.6-RXN	MetaCyc	20853
3.6.3.7-RXN	MetaCyc	14634
3.6.3.8-RXN	MetaCyc	18106
3.6.3.9-RXN	MetaCyc	18354
3.6.4.11-RXN	MetaCyc	13068
3.6.4.1-RXN	MetaCyc	13068
3.6.4.2-RXN	MetaCyc	13068
3.6.4.3-RXN	MetaCyc	13068
3.6.4.5-RXN	MetaCyc	13068
3.6.4.6-RXN	MetaCyc	13068
3.6.4.7-RXN	MetaCyc	13068
3.6.4.8-RXN	MetaCyc	13068
3.6.4.9-RXN	MetaCyc	13068
3.6.5.1-RXN	MetaCyc	19670
3.6.5.2-RXN	MetaCyc	19672
3.6.5.3-RXN	MetaCyc	19672
3.6.5.4-RXN	MetaCyc	19672
3.6.5.5-RXN	MetaCyc	19672
3.6.5.6-RXN	MetaCyc	19672
3.7.1.8-RXN	MetaCyc	17162
3.7.1.9-RXN	MetaCyc	14550
3.8.1.11-RXN	MetaCyc	12073
3.8.1.7-RXN	MetaCyc	14854
3.8.1.8-RXN	MetaCyc	11313
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	MetaCyc	10041
34-DIHYDROXYPHTHALATE-DECARBOXYLASE-RXN	MetaCyc	18602
35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN	MetaCyc	16958
3-ACI-NITROPROPANOATE-OXIDASE-RXN	MetaCyc	22373
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	MetaCyc	11827
3-CHLORO-D-ALANINE-DEHYDROCHLORINASE-RXN	MetaCyc	18876
3-CYANOALANINE-HYDRATASE-RXN	MetaCyc	15388
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	MetaCyc	21931|21927
3-DEHYDROQUINATE-DEHYDRATASE-RXN	MetaCyc	21099
3-DEHYDROQUINATE-SYNTHASE-RXN	MetaCyc	21969
3-DEHYDROSPHINGANINE-REDUCTASE-RXN	MetaCyc	22642
3-ETHYLMALATE-SYNTHASE-RXN	MetaCyc	10503
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	MetaCyc	17852
3-HYDROXYANTHRANILATE-OXIDASE-RXN	MetaCyc	17248
3-HYDROXYASPARTATE-ALDOLASE-RXN	MetaCyc	14380|27941
3-HYDROXYBENZOATE-2-MONOOXYGENASE-RXN	MetaCyc	14196
3-HYDROXYBENZOATE-4-MONOOXYGENASE-RXN	MetaCyc	11481
3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN	MetaCyc	22693
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	MetaCyc	20524
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	MetaCyc	16199
3-HYDROXYCYCLOHEXANONE-DEHYDROGENASE-RXN	MetaCyc	15908
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	MetaCyc	13098
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	MetaCyc	31276
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	MetaCyc	20889
3-HYDROXY-KYNURENINASE-RXN	MetaCyc	25144
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN	MetaCyc	13358
3-ISOPROPYLMALDEHYDROG-RXN	MetaCyc	10895
3-ISOPROPYLMALISOM-RXN	MetaCyc	16296
3-KETOVALIDOXYLAMINE-C-N-LYASE-RXN	MetaCyc	22768
3-METHYLENEOXINDOLE-REDUCTASE-RXN	MetaCyc	20260
3-NUCLEOTID-RXN	MetaCyc	10145
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	MetaCyc	27779
3OHSTEROXRED-RXN	MetaCyc	52594
3-OXO-5-BETA-STEROID-4-DEHYDROGENASE-RXN	MetaCyc	24175
3-OXOACID-COA-TRANSFERASE-RXN	MetaCyc	24567
3-OXOACYL-ACP-REDUCT-RXN	MetaCyc	17399
3-OXOADIPATE-COA-TRANSFERASE-RXN	MetaCyc	12049
3-OXOADIPATE-ENOL-LACTONASE-RXN	MetaCyc	10185
3-OXOLAURATE-DECARBOXYLASE-RXN	MetaCyc	13388
3-OXOSTEROID-1-DEHYDROGENASE-RXN	MetaCyc	13330|21783
3PGAREARR-RXN	MetaCyc	15904
3-PROPYLMALATE-SYNTHASE-RXN	MetaCyc	14460
4.1.1.32-RXN	MetaCyc	10391
4.1.1.38-RXN	MetaCyc	22359
4.1.1.51-RXN	MetaCyc	13670
4.1.1.64-RXN	MetaCyc	16076
4.1.1.68-RXN	MetaCyc	14398
4.1.1.72-RXN	MetaCyc	21109
4.1.1.74-RXN	MetaCyc	18018
4.1.1.75-RXN	MetaCyc	11341
4.1.1.76-RXN	MetaCyc	20516
4.1.1.77-RXN	MetaCyc	24261
4.1.1.78-RXN	MetaCyc	17736
4.1.1.80-RXN	MetaCyc	18698
4.1.1.81-RXN	MetaCyc	11493
4.1.1.82-RXN	MetaCyc	20769
4.1.1.83-RXN	MetaCyc	22733
4.1.1.84-RXN	MetaCyc	18444
4.1.1.86-RXN	MetaCyc	15690
4.1.2.18-RXN	MetaCyc	18548
4.1.2.20-RXN	MetaCyc	10271
4.1.2.23-RXN	MetaCyc	23343
4.1.2.29-RXN	MetaCyc	13178
4.1.2.30-RXN	MetaCyc	14754
4.1.2.34-RXN	MetaCyc	16456
4.1.2.41-RXN	MetaCyc	18726
4.1.2.42-RXN	MetaCyc	15260
4.1.3.17-RXN	MetaCyc	22750
4.1.3.26-RXN	MetaCyc	23085
4.1.3.35-RXN	MetaCyc	23871
4.1.99.4-RXN	MetaCyc	16934
4.2.1.101-RXN	MetaCyc	14519
4.2.1.103-RXN	MetaCyc	18200
4.2.1.111-RXN	MetaCyc	15726
4.2.1.41-RXN	MetaCyc	24609
4.2.1.43-RXN	MetaCyc	17202
4.2.1.73-RXN	MetaCyc	23876
4.2.1.93-RXN	MetaCyc	19018
4.2.1.97-RXN	MetaCyc	19772
4.2.1.99-RXN	MetaCyc	17944
4.2.2.9-RXN	MetaCyc	57105
4.2.3.10-RXN	MetaCyc	20566
4.2.3.11-RXN	MetaCyc	19568
4.2.3.12-RXN	MetaCyc	22049
4.2.3.14-RXN	MetaCyc	16402
4.2.3.16-RXN	MetaCyc	12870
4.2.3.18-RXN	MetaCyc	13874
4.2.3.19-RXN	MetaCyc	22221
4.2.3.20-RXN	MetaCyc	10941
4.2.3.25-RXN	MetaCyc	24117
4.2.3.26-RXN	MetaCyc	15810
4.2.3.27-RXN	MetaCyc	13370
4.2.3.32-RXN	MetaCyc	25551
4.2.99.19-RXN	MetaCyc	19423
4.3.1.14-RXN	MetaCyc	10059
4.3.1.15-RXN	MetaCyc	22085
4.3.1.16-RXN	MetaCyc	12427
4.3.1.17-RXN	MetaCyc	19170
4.3.1.21-RXN	MetaCyc	12491
4.3.1.22-RXN	MetaCyc	24760
4.3.3.3-RXN	MetaCyc	21757
4.3.3.4-RXN	MetaCyc	12296
4.4.1.14-RXN	MetaCyc	21745
4.4.1.19-RXN	MetaCyc	22786
4.4.1.25-RXN	MetaCyc	13442
4.5.1.4-RXN	MetaCyc	11623
4.6.1.11-RXN	MetaCyc	19526
4.99.1.3-RXN	MetaCyc	15894
4.99.1.5-RXN	MetaCyc	11317
4.99.1.7-RXN	MetaCyc	20070
45-DIHYDROXYPHTHALATE-DECARBOXYLASE-RXN	MetaCyc	24187
4-ACETAMIDOBUTYRYL-COA-DEACETYLASE-RXN	MetaCyc	22931
4-AMINOBENZOATE-1-MONOOXYGENASE-RXN	MetaCyc	11053|11057
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN	MetaCyc	23349
4-CHLOROBENZOATE-DEHALOGENASE-RXN	MetaCyc	23443
4-COUMARATE--COA-LIGASE-RXN	MetaCyc	19642
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	MetaCyc	25789
4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN	MetaCyc	19478
4-HYDROXYBENZOATE--COA-LIGASE-RXN	MetaCyc	23119
4-HYDROXYBENZOATE-DECARBOXYLASE-RXN	MetaCyc	10879
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	MetaCyc	23950
4-HYDROXYGLUTAMATE-AMINOTRANSFERASE-RXN	MetaCyc	10481
4-HYDROXYMANDELATE-OXIDASE-RXN	MetaCyc	15836
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	MetaCyc	16190
4-HYDROXYPROLINE-EPIMERASE-RXN	MetaCyc	21153
4-METHYLENEGLUTAMATE--AMMONIA-LIGASE-RXN	MetaCyc	13856
4-METHYLENEGLUTAMINASE-RXN	MetaCyc	14744
4-METHYLOXALOACETATE-ESTERASE-RXN	MetaCyc	10567
4-NITROPHENOL-2-MONOOXYGENASE-RXN	MetaCyc	12569
4-NITROPHENYLPHOSPHATASE-RXN	MetaCyc	21665
4OH2OXOGLUTARALDOL-RXN	MetaCyc	18172
