ID	NAMES	FORMULA	CHARGE	MASS
G00403	iGb3-Cer	null	10000000	10000000
G00404	Kojibiose|a-Kojibiosyldiglyceride	null	10000000	10000000
G00405	(Gal)1(Neu5Ac)1	null	10000000	10000000
G00406	(Gal)2	null	10000000	10000000
G00407	(Gal)2(GlcNAc)2(LFuc)2(Neu5Ac)1	null	10000000	10000000
G00409	Gitonin |Desgluco-digitonin|Lanagitoside	null	10000000	10000000
G00410	(GlcNAc)2(Man)2	null	10000000	10000000
G00411	Nystose	null	10000000	10000000
G00412	Rhodopsin	null	10000000	10000000
G00413	(Gal)2(GlcNAc)3(Man)3(Neu5Ac)2	null	10000000	10000000
G00414	(Gal)1(GlcNAc)4(LFuc)1(Man)3	null	10000000	10000000
G00417	(Gal)2	null	10000000	10000000
G00418	(Man)3	null	10000000	10000000
G00419	(Gal)2(Glc)1	null	10000000	10000000
G00421	(GlcNAc)2(Man)8	null	10000000	10000000
G00422	Digalonin|Digitonin|Tiginin	null	10000000	10000000
G00423	hepta-b-glucoside	null	10000000	10000000
G00424	(Gal)2(GlcNAc)2	null	10000000	10000000
G00425	(GlcNAc)1(Man)3	null	10000000	10000000
G00426	(Glc)4	null	10000000	10000000
G00427	(Gal)1(GlcNAc)2	null	10000000	10000000
G00428	IV4Gala-nLc4-Cer	null	10000000	10000000
G00429	XXXG|GXXGol|XG6|XGXGol|XXGGol|XXXGol	null	10000000	10000000
G00430	(Man)3	null	10000000	10000000
G00431	(Gal)3(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)3	null	10000000	10000000
G00432	(GlcNAc)2(Man)7	null	10000000	10000000
G00433	XXFG|XXFGol	null	10000000	10000000
G00434	(GlcNAc)2(Man)4	null	10000000	10000000
G00436	3'-Sialyllactose|3'-SL|Sialyllactose	null	10000000	10000000
G00437	(Gal)1(Glc)1(LFuc)1(Neu5Ac)1	null	10000000	10000000
G00438	6-Fucosyl-N,N'-diacetylchitobiose	null	10000000	10000000
G00439	(Gal)2(GlcNAc)1	null	10000000	10000000
G00440	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G00441	(GlcNAc)2(LFuc)1(Man)2(Xyl)1	null	10000000	10000000
G00442	Galactan	null	10000000	10000000
G00443	a-Hederin|Patrina-glycoside A-I	null	10000000	10000000
G00444	(Glc)3	null	10000000	10000000
G00445	(Gal)1(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00446	(GlcNAc)5(Man)4	null	10000000	10000000
G00447	(Gal)3(GlcNAc)5(Man)3	null	10000000	10000000
G00448	(Man)4	null	10000000	10000000
G00449	(Gal)4(GlcNAc)4(Man)3	null	10000000	10000000
G00451	(Gal)2(GlcNAc)5(Man)3	null	10000000	10000000
G00452	(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00453	GD3-NeuGc-NeuGc	null	10000000	10000000
G00454	(GlcNAc)1(Man)4	null	10000000	10000000
G00455	(GalNAc)1(Neu5Ac)1	null	10000000	10000000
G00456	Melezitose	null	10000000	10000000
G00457	Maltotetraose	null	10000000	10000000
G00458	Cehrioside|Xanthorhamnin	null	10000000	10000000
G00459	Cellotetraose	null	10000000	10000000
G00460	kudzusaponin SA1|soyasaponin III	null	10000000	10000000
G00461	(Glc)1(GlcNAc)1(Man)1	null	10000000	10000000
G00462	(Gal)1(GlcNAc)1	null	10000000	10000000
G00464	(GlcNAc)1(Man)7	null	10000000	10000000
G00465	(Gal)1(GlcNAc)2(Man)2	null	10000000	10000000
G00467	(Gal)3(GlcNAc)3(Man)3	null	10000000	10000000
G00468	(GlcNAc)4(LFuc)1(Man)3	null	10000000	10000000
G00469	(GlcNAc)1(Man)6	null	10000000	10000000
G00471	(GlcNAc)2(Man)3(Xyl)1	null	10000000	10000000
G00472	(Glc)1(LAraf)1(LRha)1	null	10000000	10000000
G00473	(Gal)3(GlcNAc)4(Man)3	null	10000000	10000000
G00474	Globo-A|Type IV A antigen	null	10000000	10000000
G00475	(Gal)1(GlcNAc)2(Man)2(Neu5Ac)1	null	10000000	10000000
G00476	IV2Fuc-Gg4-Cer	null	10000000	10000000
G00477	Lacto-N-difucohexaose II|LDFH-II|LND-II	null	10000000	10000000
G00478	6'-Galactosyllactose	null	10000000	10000000
G00479	Neokestose	null	10000000	10000000
G00480	OJV-II|Alangionoside|Osmanthuside|Osmantolide|Peujaponiside	null	10000000	10000000
G00481	Spinoside	null	10000000	10000000
G00482	Azukisaponin V|Kaikasaponin I|Robinioside	null	10000000	10000000
G00483	(Gal)1(GlcNAc)5(Man)4	null	10000000	10000000
G00484	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G00485	Mabioside E	null	10000000	10000000
G00487	(Gal)1(GlcNAc)4(Man)3	null	10000000	10000000
G00488	(Gal)1(GalNAc)1(Glc)1(LFuc)2	null	10000000	10000000
G00490	(GlcNAc)5(Man)3	null	10000000	10000000
G00494	NeuGc-nLc6-Cer|i-active ganglioside-Gc	null	10000000	10000000
G00495	(Gal)1(GlcNAc)2(Man)2(Neu5Ac)1	null	10000000	10000000
G00496	(Gal)1(GlcNAc)2(Man)2	null	10000000	10000000
G00497	Ga2-Cer	null	10000000	10000000
G00498	(GlcA4Me)1(Xyl)2	null	10000000	10000000
G00499	Minengoside A|Ilwensisaponin|Scrophulasaponin|Songarosaponin	null	10000000	10000000
G00500	(Gal)2	null	10000000	10000000
G00501	Manninotriose	null	10000000	10000000
G00502	Arabinan	null	10000000	10000000
G00503	(GlcNAc)2(Man)7	null	10000000	10000000
G00504	(Gal)3(GlcNAc)3	null	10000000	10000000
G00505	(GlcNAc)2(Man)3	null	10000000	10000000
G00506	Lanatoside	null	10000000	10000000
G00507	delta-Di-HS-diS2|delta-DiH-(2,N)diS	null	10000000	10000000
G00508	delta Di4,6diS	null	10000000	10000000
G00509	delta-Di-HS-6S	null	10000000	10000000
G00512	(GlcA)1(GlcN)2(L4-en-thrHexA)1(S)5	null	10000000	10000000
G00513	(Gal)4(GlcNAc)5(Man)3	null	10000000	10000000
G00514	GD3-NeuAc-NeuGc	null	10000000	10000000
G00515	GM3-Neu4Ac5Gc	null	10000000	10000000
G00517	Erlose	null	10000000	10000000
G00518	(Xyl)2	null	10000000	10000000
G00519	Anemarrhenasaponin|Corchorusin D|Marcogenin diglycoside|Timosaponin A-III	null	10000000	10000000
G00520	Baiyunoside|Hosenkoside H|Leucoside|Majonoside-R2|Notoginsenoside-R2|Periandrin V|Phlomisoside III|Vina-ginsenoside	null	10000000	10000000
G00521	Mannobiose	null	10000000	10000000
G00522	(GlcNAc)2(Man)6	null	10000000	10000000
G00523	(Glc)3	null	10000000	10000000
G00524	(GlcNAc)1(Man)8	null	10000000	10000000
G00525	(GlcNAc)1(Man)5	null	10000000	10000000
G00526	(GlcA)2(GlcNAc)2	null	10000000	10000000
G00527	delta Di-2,4diS	null	10000000	10000000
G00528	delta-Di-HS-NS	null	10000000	10000000
G00529	(Gal)2(GlcNAc)4(LFuc)2(Man)3(Neu5Ac)1	null	10000000	10000000
G00531	(Gal)1(GlcNAc)2(Man)3(Neu5Ac)1	null	10000000	10000000
G00533	(GlcNAc)5(Man)3	null	10000000	10000000
G00535	Lacto-N-fucopentaitol I|Lacto-N-fucopentaose I|LNF-I	null	10000000	10000000
G00536	nLc4|Lacto-N-neotetraose|LNneoT|LNnT	null	10000000	10000000
G00537	(Gal)2(GlcNAc)1	null	10000000	10000000
G00538	(Gal)2(GlcNAc)3(Man)3(Neu5Ac)2	null	10000000	10000000
G00539	Fuc-GD1b|IV3Fuc,II3(NeuAc)2-Gg4-Cer|IV3FucII3(NeuAc)2-Gg4-Cer	null	10000000	10000000
G00540	GD1a-NeuGc-NeuGc	null	10000000	10000000
G00541	cisGM1-NeuGc|IV3-alpha-NeuGc-Gg4Cer	null	10000000	10000000
G00543	(GalNAc)1(GlcNAc)1	null	10000000	10000000
G00544	LA-14-HP|LA-15-HP	null	10000000	10000000
G00545	Gal4,4,3TRI	null	10000000	10000000
G00546	Cellopentaose	null	10000000	10000000
G00547	Penta-acetyl-gitoxin	null	10000000	10000000
G00548	(Gal)1(GlcNAc)1	null	10000000	10000000
G00549	Chitin	null	10000000	10000000
G00550	(Abe)2(Gal)2(LRha)2(Man)2	null	10000000	10000000
G00551	(GlcA)1(GlcN)2(GlcNAc)1(L4-en-thrHexA)1(LIdoA)1(S)7	null	10000000	10000000
G00552	G4|Schizophyllan	null	10000000	10000000
G00553	delta diH-N,6diS|delta-Di-HS-diS1|delta-DiH-(N,6)diS	null	10000000	10000000
G00554	delta diH-0S|delta-Di-HS-0S|delta-DiH-OS	null	10000000	10000000
G00555	Lacto-N-neohexaose|LNnH	null	10000000	10000000
G00556	Mannopentaose	null	10000000	10000000
G00557	Lacto-N-fucopentaose III|LNF-III	null	10000000	10000000
G00559	Saponin|Soyasaponin	null	10000000	10000000
G00561	(Gal)1(Glc)1(GlcNAc)1	null	10000000	10000000
G00562	(Gal)1(GlcNAc)4(Man)3	null	10000000	10000000
G00563	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G00564	Verbascose	null	10000000	10000000
G00565	Oligofructoside	null	10000000	10000000
G00566	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G00567	(Glc)4	null	10000000	10000000
G00568	(Man)3	null	10000000	10000000
G00569	(Gal)1(GalNAc)1(GlcNAc)1	null	10000000	10000000
G00570	Theanderose	null	10000000	10000000
G00571	(Fuc3Me)1(Glc)2	null	10000000	10000000
G00572	HIV peptide T derivative|Arvensoside B	null	10000000	10000000
G00573	(Man)2	null	10000000	10000000
G00574	(GlcN)2(Kdo)2(P)2	null	10000000	10000000
G00575	(Glc)1(LRha)1	null	10000000	10000000
G00576	Mannoprotein	null	10000000	10000000
G00577	(2,6dribHex3Me4Me)1(Dig)2	null	10000000	10000000
G00578	(GlcNAc)3(LFuc)1(Man)3	null	10000000	10000000
G00579	VIM-2 antigen	null	10000000	10000000
G00582	(GlcNAc)2(Man)1	null	10000000	10000000
G00588	Chikusetsusaponin III	null	10000000	10000000
G00589	(Dig3Formyl)2(Dig3Formyl4Formyl)1	null	10000000	10000000
G00591	(GlcNAc)4(Man)3	null	10000000	10000000
G00592	(Gal)2(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G00593	GM3-de-N-Ac	null	10000000	10000000
G00594	(Man)4	null	10000000	10000000
G00595	(GlcNAc)1(Man)2	null	10000000	10000000
G00596	(Glc)1(Man)2	null	10000000	10000000
G00597	Mac-Cer|Ml2-Cer|Ceramide dihexoside	null	10000000	10000000
G00600	(Fuc3Me)1(Glc)1	null	10000000	10000000
G00601	(Glc3Me6Me)1(LRha2Me3Me)1(LRha3Me)1	null	10000000	10000000
G00602	(Gal)1(Glc)1(GlcA)1(LRha)1	null	10000000	10000000
G00603	Astragaloside VIII	null	10000000	10000000
G00604	(Gal)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G00605	(Glc)3(GlcNAc)2(Man)5	null	10000000	10000000
G00606	(GlcNAc)2(Man)4	null	10000000	10000000
G00607	(Glc)1(LRha)2	null	10000000	10000000
G00608	(Gal)1(GlcNAc)1	null	10000000	10000000
G00609	Heparin|Heparan sulfate	null	10000000	10000000
G00610	(GlcNAc)1(Man)3	null	10000000	10000000
G00611	(Gal)3(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00612	FG|FGol	null	10000000	10000000
G00613	Ls-10; OJV-VI|OJV-V|Ophiopogonin-D	null	10000000	10000000
G00615	(Gal)4(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G00616	(Glc)3(GlcNAc)1(Man)9	null	10000000	10000000
G00620	(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00621	(GlcNAc)1(Man)8	null	10000000	10000000
G00622	(GlcNAc)2(Man)6	null	10000000	10000000
G00623	Lacto-N-fucopentaitol II|Lacto-N-fucopentaose II|LNF-II	null	10000000	10000000
G00625	Viridopentaose B	null	10000000	10000000
G00626	Viridopentaose A	null	10000000	10000000
G00627	Viridopentaose C	null	10000000	10000000
G00628	(Gal)1(GlcNAc)3	null	10000000	10000000
G00629	(GlcNAc)1(Man)4	null	10000000	10000000
G00630	(Fruf)3(Glc)1	null	10000000	10000000
G00631	(Gal)1(GlcNAc)1(LFuc)1(Man)1	null	10000000	10000000
G00632	(Glc)3	null	10000000	10000000
G00633	(GlcNAc)2(Man)1	null	10000000	10000000
G00634	Nigerose	null	10000000	10000000
G00635	(GlcNAc)1(Man)9	null	10000000	10000000
G00636	(GlcNAc)3(Man)3	null	10000000	10000000
G00637	Pentamannose phosphate	null	10000000	10000000
G00638	II3Neu5Gc-Lac	null	10000000	10000000
G00639	XXG|XXGol|XXGol-2AP	null	10000000	10000000
G00640	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G00641	(Gal)1(GalNAc)2(LFuc)1	null	10000000	10000000
G00642	PSGP|Polysialoglycoprotein	null	10000000	10000000
G00643	(GalNAc)1(GlcNAc)2	null	10000000	10000000
G00644	(Glc)3	null	10000000	10000000
G00645	Dregeoside|Stavaroside	null	10000000	10000000
G00646	Licorice-saponin|Yunganoside	null	10000000	10000000
G00649	(Gal)2	null	10000000	10000000
G00650	(Gal)2(Gal3Me)1(GalNAc)1(Glc)1(Cer)1	null	10000000	10000000
G00651	(GlcN)2(Kdo)2	null	10000000	10000000
G00652	Dehydrosoyasaponin I|Soyasaponin I	null	10000000	10000000
G00653	(Gal)2(GlcNAc)5(Man)3(Neu5Ac)2	null	10000000	10000000
G00654	(Gal)1(GlcNAc)2	null	10000000	10000000
G00657	(Gal)3(Glc)1	null	10000000	10000000
G00658	(Gal)1(GalNAc)1(GlcNAc)1	null	10000000	10000000
G00659	(Gal)1(GlcNAc)3(Man)5	null	10000000	10000000
G00660	(Gal)1(GlcNAc)5(Man)3	null	10000000	10000000
G00661	(Gal)1(GlcNAc)5(Man)3	null	10000000	10000000
G00664	(Gal)1(GlcNAc)3(LFuc)1(Man)3	null	10000000	10000000
G00665	(GlcNAc)2(Man)6	null	10000000	10000000
G00666	(GlcNAc)3(Man)3	null	10000000	10000000
G00667	(Gal)1(Glc)1(GlcA)1(LRha)2	null	10000000	10000000
G00670	(Gal)2(GlcNAc)1	null	10000000	10000000
G00671	(Glc)1(Man)2	null	10000000	10000000
G00673	Acarbose	null	10000000	10000000
G00674	(Gal)3(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G00675	VI6NeuAc,III3Fuc-nLc6-Cer	null	10000000	10000000
G00677	(Gal)1(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00678	VI3Gala-nLc6-Cer	null	10000000	10000000
G00679	(Gal)1(GlcNAc)2(Man)2(Neu5Ac)1	null	10000000	10000000
G00680	Monofucosyllacto-N-hexaose-III|MFLNH-III	null	10000000	10000000
G00682	(Gal)1(GalNAc)1(GlcNAc)1(Neu5Ac)1	null	10000000	10000000
G00683	Fuc-Lac-Cer	null	10000000	10000000
G00684	Neoagarotetraose	null	10000000	10000000
G00685	(Fruf)1(Glc)3	null	10000000	10000000
G00686	(Gal)1(Man)2	null	10000000	10000000
G00688	(Glc)1(LAra)1	null	10000000	10000000
G00689	Maltoheptaose	null	10000000	10000000
G00690	LacdiNAc	null	10000000	10000000
G00691	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G00692	Galactosyl pinitol	null	10000000	10000000
G00693	(GlcN)2(Kdo)1	null	10000000	10000000
G00694	(Gal)1(LRha)1(Man)1	null	10000000	10000000
G00695	(Gal)3(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00696	(GlcNAc)4(Man)3	null	10000000	10000000
G00698	(GlcNAc)3(Man)3	null	10000000	10000000
G00699	16-epi-chikusaikoside|2''-O-b-D-xylopyranosylsaikosaponin-b2|Buddlejasaponin III	null	10000000	10000000
G00700	b2-tomatine	null	10000000	10000000
G00701	(Gal)2(GlcNAc)5(LFuc)1(Man)3(Neu5Ac)2	null	10000000	10000000
G00703	(Glc)1(GlcNAc)1(Man)9	null	10000000	10000000
G00704	(GalNAc)2(GlcNAc)4(Man)3	null	10000000	10000000
G00705	(Gal)2(GlcNAc)4(Man)3	null	10000000	10000000
G00707	(GlcNAc)2(LFuc)1(Man)3(Xyl)1	null	10000000	10000000
G00708	Ap4-Cer|III6P-Etn-Ap4-Cer	null	10000000	10000000
G00709	(Glc)4	null	10000000	10000000
G00710	(Glc)1(LAraf)1(LRha)1	null	10000000	10000000
G00711	(GlcA)1(GlcNAc)2	null	10000000	10000000
G00712	delta-Di-HS-UA2S	null	10000000	10000000
G00713	(Gal)2(GlcNAc)4(Man)3(Neu5Ac)2	null	10000000	10000000
G00715	(Gal)6(GlcNAc)8(LFuc)1(Man)3(Neu5Ac)4	null	10000000	10000000
G00716	XLLG|XLLGol	null	10000000	10000000
G00717	(GlcNAc)1(Man)7	null	10000000	10000000
G00718	(GlcNAc)1(Man)6	null	10000000	10000000
G00720	(GlcNAc)1(Man)4	null	10000000	10000000
G00721	(Fruf)4(Glc)1	null	10000000	10000000
G00724	Ap3-Cer|III6P-Etn-Ap3-Cer	null	10000000	10000000
G00725	Dextrin	null	10000000	10000000
G00726	(Glc)1(Man)2	null	10000000	10000000
G00727	(Gal)1(GalNAc)1(GlcNAc)1	null	10000000	10000000
G00728	(Glc)3(LRha)1	null	10000000	10000000
G00729	(Gal)2(GlcNAc)3(Man)3(Neu5Ac)1	null	10000000	10000000
G00730	GD1a-NeuGc-NeuAc	null	10000000	10000000
G00731	IV3Gala,IV2Fuc,II3NeuAc-Gg4-Cer	null	10000000	10000000
G00732	XLFG|XLFGol	null	10000000	10000000
G00734	III3,IV2Fuca,IV3GalNAca-nLc4-Cer	null	10000000	10000000
G00735	(Gal)1(GlcNAc)3(Man)3	null	10000000	10000000
G00736	Sda antigen	null	10000000	10000000
G00737	IV3GlcA-nLc4-Cer	null	10000000	10000000
G00738	(Fruf)1(Gal)4(Glc)1	null	10000000	10000000
G00739	(Gal)2(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G00740	(Gal)2(Glc)1(LFuc)2	null	10000000	10000000
G00741	Inulin|Nystose	null	10000000	10000000
G00742	(Gal)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G00743	(GlcA)2(GlcNAc)2	null	10000000	10000000
G00745	(Fruf)1(Gal)1(Glc)1	null	10000000	10000000
G00746	Maltosaccharide|Maltotetraose|Maltosyl-maltose	null	10000000	10000000
G00748	(Fruf)1(Glc)2	null	10000000	10000000
G00749	(Gal)3(GlcNAc)4(Man)3(Neu5Ac)3	null	10000000	10000000
G00750	Senegose	null	10000000	10000000
G00751	(Glc)2(L2,6dlyxHex3Me)1	null	10000000	10000000
G00752	LA-15-HH|SDZ 880.924	null	10000000	10000000
G00753	(Glc3Me6Me)1(LRha2Me3Me)1	null	10000000	10000000
G00754	Rhamnolipid	null	10000000	10000000
G00755	Maltohexaose	null	10000000	10000000
G00756	Neoglyco interleukin-1a	null	10000000	10000000
G00757	(GlcNAc)1(LFuc)1	null	10000000	10000000
G00758	(GlcNAc)8(Man)3	null	10000000	10000000
G00760	Araboglycyrrhizin|Soyasaponin IV	null	10000000	10000000
G00761	(Gal)2(GlcNAc)1(LFuc)1	null	10000000	10000000
G00762	(Kdo)3	null	10000000	10000000
G00763	(Gal)1(GalNAc)1	null	10000000	10000000
G00764	(GlcNAc)1(Man)7	null	10000000	10000000
G00765	(LAraf)2(Xyl)4	null	10000000	10000000
G00766	Anguivine	null	10000000	10000000
G00767	Decaisoide C	null	10000000	10000000
G00768	(LRha)3	null	10000000	10000000
G00769	(Gal)2(Glc)1	null	10000000	10000000
G00771	(Gal)2(GlcNAc)4(Man)3(Neu5Ac)1	null	10000000	10000000
G00773	(Gal)2(GlcNAc)4(Man)3	null	10000000	10000000
G00774	(GlcNAc)5(LFuc)1(Man)3	null	10000000	10000000
G00776	(GlcNAc)5(Man)3	null	10000000	10000000
G00777	XXLGol|XXLG	null	10000000	10000000
G00779	(GlcNAc)3(Man)3	null	10000000	10000000
G00780	(GlcN)6	null	10000000	10000000
G00783	(Gal)1(GlcNAc)2	null	10000000	10000000
G00784	Dextran	null	10000000	10000000
G00786	(Gal)1(Man)2	null	10000000	10000000
G00788	Heparan sulfate	null	10000000	10000000
G00789	(Gal)3(GlcNAc)4(LFuc)1(Man)3	null	10000000	10000000
G00790	(GlcNAc)1(Man)10	null	10000000	10000000
G00791	Gpent1-omega-NeuGc|IV4-beta-GalNAc, IV3-alpha-NeuGc-Gg4Cer	null	10000000	10000000
G00792	(Glc)2(Neu5Gc)2(S)1(Cer)1	null	10000000	10000000
G00793	(Gal)3(GlcNAc)3(Man)3	null	10000000	10000000
G00794	GD3-NeuGc-NeuAc	null	10000000	10000000
G00795	(Gal)1(GlcNAc)2(Man)2(Neu5Ac)1	null	10000000	10000000
G00796	(Glc)2(Neu5Gc)2(Cer)1	null	10000000	10000000
G00797	Heparin|Heparan sulfate	null	10000000	10000000
G00798	(Gal)3(GalNAc)1(GlcNAc)2	null	10000000	10000000
G00800	(Gal)2(GalNAc)1(GlcNAc)2	null	10000000	10000000
G00801	(Gal)2(GalNAc)1(GlcNAc)2	null	10000000	10000000
G00802	(Gal)3(GlcNAc)2	null	10000000	10000000
G00803	(Fruf)4(Glc)1	null	10000000	10000000
G00804	(Gal)2(Glc)2(Man)1	null	10000000	10000000
G00805	(Gal)1(GalNAc)1(Glc)1(LFuc)1(Cer)1	null	10000000	10000000
G00806	(Gal)2(GalNAc)1(GlcNAc)1(S)1	null	10000000	10000000
G00807	(Glc)3(LRha)1	null	10000000	10000000
G00808	(Gal)2(Glc)1(GlcNAc)1	null	10000000	10000000
G00809	(Glc)5	null	10000000	10000000
G00812	(Fruf)1(Gal)1(Glc)1	null	10000000	10000000
G00814	(Glc)2(Man)1	null	10000000	10000000
G00815	XG|XGol	null	10000000	10000000
G00816	Dextran|Elsinan	null	10000000	10000000
G00817	(Gal)3(GlcNAc)4(Man)3(Neu5Ac)3	null	10000000	10000000
G00818	(Gal)1(Glc)2(Xyl)1	null	10000000	10000000
G00819	Gongganoside D	null	10000000	10000000
G00821	(Glc)1(GlcA)1	null	10000000	10000000
G00822	Albizzioside|Darendoside A|Inerminoside A1|Isoliquiritin apioside	null	10000000	10000000
G00823	(Gal)1(Glc)1	null	10000000	10000000
G00824	(Gal)1(LRha)1	null	10000000	10000000
G00825	Sialyllact-N-tetraose|Sialyl Lewis c antigen	null	10000000	10000000
G00826	Thevetioside H	null	10000000	10000000
G00827	Ampeloside Bf3	null	10000000	10000000
G00828	(Gal)1(Neu5Ac)1(Xyl)1	null	10000000	10000000
G00829	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)2	null	10000000	10000000
G00830	(Gal)3	null	10000000	10000000
G00831	Aescin|Desacylescin-I|escin-Ia|escin-Ib	null	10000000	10000000
G00832	(GlcNAc)1(Man)2	null	10000000	10000000
G00833	a-Kojitriosyldiglyceride|Kojitriose	null	10000000	10000000
G00834	(Gal)1(GalNAc)1	null	10000000	10000000
G00835	Melibiose	null	10000000	10000000
G00836	(Gal)3(GlcNAc)3	null	10000000	10000000
G00837	PA4	null	10000000	10000000
G00838	(Gal)2(GlcNAc)1(LFuc)2	null	10000000	10000000
G00839	(Neu5Ac)2	null	10000000	10000000
G00840	(Man)3	null	10000000	10000000
G00841	(Glc)3	null	10000000	10000000
G00842	(Gal)1(GlcNAc)1(S)1	null	10000000	10000000
G00843	Isomaltotriose|Dextran|Isomaltotri-itol|Isomaltosaccharide	null	10000000	10000000
G00844	Patrina-glycoside	null	10000000	10000000
G00846	(Kdo)2	null	10000000	10000000
G00847	(Gal)2	null	10000000	10000000
G00849	Ap5-Cer	null	10000000	10000000
G00850	Sda antigen - related compound	null	10000000	10000000
G00851	(Gal)2(GlcNAc)2(LFuc)2	null	10000000	10000000
G00852	(GlcNAc)2(Man)3	null	10000000	10000000
G00853	S4GGnM	null	10000000	10000000
G00854	Purpureaglycoside A|Purpureaglycoside B|Glucogitaloxin|Desacetyllanatoside	null	10000000	10000000
G00855	(GlcNAc)1(LRha)3	null	10000000	10000000
G00856	(Gal)2(GlcNAc)4(LFuc)1(Man)3(Neu5Ac)2	null	10000000	10000000
G00857	(Gal)1(GlcNAc)3(Man)5(Neu5Ac)1	null	10000000	10000000
G00858	(GlcNAc)6(LFuc)1(Man)3	null	10000000	10000000
G00861	(GlcNAc)3(LFuc)1(Man)3(Xyl)1	null	10000000	10000000
G00862	(GlcNAc)3(LFuc)1(Man)3	null	10000000	10000000
G00863	(Xyl)6	null	10000000	10000000
G00864	(GlcNAc)2(Man)3	null	10000000	10000000
G00865	(GlcN)2(L4-en-thrHexA)1(LIdoA)1(S)5	null	10000000	10000000
G00866	(GlcNAc)2(Man)3	null	10000000	10000000
G00868	(Glc)4	null	10000000	10000000
G00869	(GlcNAc)2(Man)1	null	10000000	10000000
G00870	(Man)3	null	10000000	10000000
G00871	Elsinan	null	10000000	10000000
G00872	DWA-2|Chondroitin 4-sulfate	null	10000000	10000000
G00873	DWA-2	null	10000000	10000000
G00874	(Gal)4(GlcNAc)7(LFuc)1(Man)3	null	10000000	10000000
G00875	(Gal)5(GlcNAc)7(LFuc)1(Man)3(Neu5Ac)4	null	10000000	10000000
G00876	(GlcNAc)1(Man)13	null	10000000	10000000
G00877	I-active ganglioside	null	10000000	10000000
G00878	(Gal)2(GlcNAc)3(Man)3(Neu5Ac)2	null	10000000	10000000
G00879	(Gal)4(Glc)1(GlcNAc)3(Neu5Ac)1(Cer)1	null	10000000	10000000
G00880	(Gal)2(GlcNAc)3(Man)2(Neu5Ac)2	null	10000000	10000000
G00881	(GlcNAc)1(Man)11	null	10000000	10000000
G00882	(Gal)4(Glc)1(GlcNAc)3(LFuc)2(Cer)1	null	10000000	10000000
G00883	SPG-IV4GalNAcb	null	10000000	10000000
G00885	(Gal)3(GlcNAc)3(Man)3	null	10000000	10000000
G00886	(Gal)1(GlcNAc)3(LFuc)2(Man)2(Asn)1	null	10000000	10000000
G00887	(Gal)2(GlcNAc)3(Man)3	null	10000000	10000000
G00888	(Gal)3(GlcNAc)5(Man)3(Neu5Ac)3	null	10000000	10000000
G00889	(Gal)2(GalNAc)1(Glc)1(GlcNAc)1(Cer)1	null	10000000	10000000
G00890	(GlcNAc)2(Man)4(Xyl)1	null	10000000	10000000
G00891	Lacto-N-difucohexaitol I|LDFH-I|Lacto-N-difucohexaose I|LND-I	null	10000000	10000000
G00892	(Man)6	null	10000000	10000000
G00893	(GlcA)3(GlcNAc)3	null	10000000	10000000
G00894	GM3 analog|GM3-KDN	null	10000000	10000000
G00895	(Gal)9(Glc)1(GlcNAc)5(Cer)1	null	10000000	10000000
G00896	(Fruf)4(Glc)1	null	10000000	10000000
G00897	(Glc)6	null	10000000	10000000
G00899	Lacto-N-fucopentaose V|LNF-V	null	10000000	10000000
G00900	(Gal)2(GlcNAc)2	null	10000000	10000000
G00901	Core 3-sialyl-Tn	null	10000000	10000000
G00902	(Gal)1(GalNAc)1(GlcNAc)1(LFuc)1	null	10000000	10000000
G00903	(GlcA4Me)1(Xyl)3	null	10000000	10000000
G00905	(Glc)1(LRha)2	null	10000000	10000000
G00906	(Fruf)1(Gal)1(Glc)1	null	10000000	10000000
G00908	Inulo-oligosaccharide	null	10000000	10000000
G00909	(Qui)2(Qui4NAc)1	null	10000000	10000000
G00910	Elsinan	null	10000000	10000000
G00911	(Gal)3(GlcNAc)4(Man)3(Neu5Ac)3	null	10000000	10000000
G00912	(Gal)2(GalNAc)1(LFuc)1	null	10000000	10000000
G00913	Ranuncoside	null	10000000	10000000
