# Per-compound protonation provenance for the shipped cache.
# shipped_provenance: chemaxon = the ladder descends from ChemAxon cxcalc,
#   whether via a carried-over row from the pinned release or via the gated
#   cache/marvin tiers. open = MolGpKa, IUPAC or Alberty.
# cache_row=carried_over means the builder reused the pinned release's row
#   wholesale and the pKa cascade never ran for that compound.
# totals: {'chemaxon': 24008, 'unresolved': 4984}
# by effective source: {'carried_over': 4351, 'marvin': 19657, 'none': 1, 'unresolved': 4983}
seed_id	cache_id	cache_row	pka_cascade_source	effective_source	shipped_provenance	n_pkas
cpd05420	28601	carried_over	marvin	carried_over	chemaxon	1
cpd05421	25226	carried_over	marvin	carried_over	chemaxon	2
cpd05422	29010	carried_over	marvin	carried_over	chemaxon	1
cpd05425	698131	built	marvin	marvin	chemaxon	1
cpd05426	32978	carried_over	marvin	carried_over	chemaxon	3
cpd05427	79939	carried_over	marvin	carried_over	chemaxon	2
cpd05428	33539	carried_over	marvin	carried_over	chemaxon	2
cpd05429	33701	carried_over	marvin	carried_over	chemaxon	3
cpd05430	33702	carried_over	marvin	carried_over	chemaxon	4
cpd05433	9089	carried_over	marvin	carried_over	chemaxon	2
cpd05434	137355	carried_over	marvin	carried_over	chemaxon	2
cpd05435	43520	carried_over	marvin	carried_over	chemaxon	2
cpd05436	698132	built	marvin	marvin	chemaxon	8
cpd05437	47308	carried_over	marvin	carried_over	chemaxon	2
cpd05438	698133	built	marvin	marvin	chemaxon	5
cpd05439	11699	carried_over	marvin	carried_over	chemaxon	3
cpd05440	698134	built	marvin	marvin	chemaxon	6
cpd05441	50472	carried_over	marvin	carried_over	chemaxon	1
cpd05442	53565	carried_over	marvin	carried_over	chemaxon	7
cpd05443	63696	carried_over	marvin	carried_over	chemaxon	2
cpd05444	698135	built	marvin	marvin	chemaxon	6
cpd05445	698136	built	marvin	marvin	chemaxon	3
cpd05446	698137	built	marvin	marvin	chemaxon	6
cpd05447	698138	built	marvin	marvin	chemaxon	7
cpd05448	698139	built	marvin	marvin	chemaxon	7
cpd05449	698140	built	marvin	marvin	chemaxon	6
cpd05450	698141	built	marvin	marvin	chemaxon	6
cpd05451	698142	built	marvin	marvin	chemaxon	7
cpd05452	698143	built	marvin	marvin	chemaxon	3
cpd05453	698144	built	unresolved	unresolved	unresolved	
cpd05454	698145	built	marvin	marvin	chemaxon	7
cpd05455	698146	built	marvin	marvin	chemaxon	5
cpd05456	698147	built	marvin	marvin	chemaxon	4
cpd05457	698148	built	marvin	marvin	chemaxon	6
cpd05458	698149	built	marvin	marvin	chemaxon	7
cpd05459	698150	built	marvin	marvin	chemaxon	7
cpd05460	698151	built	marvin	marvin	chemaxon	4
cpd05461	48612	carried_over	marvin	carried_over	chemaxon	4
cpd05462	698152	built	marvin	marvin	chemaxon	5
cpd05463	698153	built	marvin	marvin	chemaxon	4
cpd05464	698154	built	marvin	marvin	chemaxon	5
cpd05465	698155	built	marvin	marvin	chemaxon	5
cpd05467	698156	built	marvin	marvin	chemaxon	5
cpd05468	698157	built	marvin	marvin	chemaxon	5
cpd05469	698158	built	marvin	marvin	chemaxon	6
cpd05470	698159	built	marvin	marvin	chemaxon	5
cpd05471	698160	built	marvin	marvin	chemaxon	5
cpd05472	698161	built	marvin	marvin	chemaxon	5
cpd05473	698162	built	marvin	marvin	chemaxon	4
cpd05474	698163	built	marvin	marvin	chemaxon	6
cpd05475	698164	built	marvin	marvin	chemaxon	6
cpd05476	698165	built	marvin	marvin	chemaxon	5
cpd05477	698166	built	marvin	marvin	chemaxon	6
cpd05478	698167	built	unresolved	unresolved	unresolved	
cpd05479	698168	built	marvin	marvin	chemaxon	1
cpd05480	698169	built	marvin	marvin	chemaxon	3
cpd05481	698170	built	marvin	marvin	chemaxon	3
cpd05482	698171	built	marvin	marvin	chemaxon	5
cpd05483	698172	built	marvin	marvin	chemaxon	4
cpd05484	698173	built	marvin	marvin	chemaxon	5
cpd05485	698174	built	marvin	marvin	chemaxon	4
cpd05486	698175	built	marvin	marvin	chemaxon	2
cpd05487	698176	built	marvin	marvin	chemaxon	2
cpd05488	698177	built	marvin	marvin	chemaxon	3
cpd05489	698178	built	marvin	marvin	chemaxon	1
cpd05490	698179	built	unresolved	unresolved	unresolved	
cpd05491	698180	built	marvin	marvin	chemaxon	2
cpd05492	698181	built	marvin	marvin	chemaxon	2
cpd05493	698182	built	unresolved	unresolved	unresolved	
cpd05494	698183	built	unresolved	unresolved	unresolved	
cpd05495	698184	built	marvin	marvin	chemaxon	2
cpd05496	698185	built	marvin	marvin	chemaxon	8
cpd05497	698186	built	marvin	marvin	chemaxon	1
cpd05498	698187	built	marvin	marvin	chemaxon	1
cpd05499	698188	built	unresolved	unresolved	unresolved	
cpd05500	698189	built	marvin	marvin	chemaxon	2
cpd05501	698190	built	marvin	marvin	chemaxon	2
cpd05502	698191	built	marvin	marvin	chemaxon	3
cpd05504	698192	built	unresolved	unresolved	unresolved	
cpd05505	698193	built	marvin	marvin	chemaxon	6
cpd05506	698194	built	marvin	marvin	chemaxon	2
cpd05507	698195	built	marvin	marvin	chemaxon	4
cpd05508	698196	built	marvin	marvin	chemaxon	2
cpd05509	698197	built	marvin	marvin	chemaxon	2
cpd05510	698198	built	unresolved	unresolved	unresolved	
cpd05511	698199	built	marvin	marvin	chemaxon	8
cpd05512	698200	built	unresolved	unresolved	unresolved	
cpd05513	2799	carried_over	marvin	carried_over	chemaxon	3
cpd05514	698201	built	marvin	marvin	chemaxon	1
cpd05515	698202	built	marvin	marvin	chemaxon	2
cpd05516	698203	built	unresolved	unresolved	unresolved	
cpd05517	698204	built	unresolved	unresolved	unresolved	
cpd05518	698205	built	marvin	marvin	chemaxon	1
cpd05519	698206	built	marvin	marvin	chemaxon	8
cpd05520	698207	built	unresolved	unresolved	unresolved	
cpd05521	698208	built	marvin	marvin	chemaxon	2
cpd05522	698209	built	marvin	marvin	chemaxon	1
cpd05523	698210	built	marvin	marvin	chemaxon	1
cpd05524	698211	built	marvin	marvin	chemaxon	4
cpd05525	698212	built	marvin	marvin	chemaxon	2
cpd05526	698213	built	marvin	marvin	chemaxon	2
cpd05527	698214	built	marvin	marvin	chemaxon	8
cpd05528	698215	built	marvin	marvin	chemaxon	2
cpd05529	698216	built	marvin	marvin	chemaxon	1
cpd05530	698217	built	marvin	marvin	chemaxon	2
cpd05531	698218	built	marvin	marvin	chemaxon	1
cpd05532	698219	built	unresolved	unresolved	unresolved	
cpd05533	698220	built	unresolved	unresolved	unresolved	
cpd05534	698221	built	unresolved	unresolved	unresolved	
cpd05535	698222	built	marvin	marvin	chemaxon	1
cpd05536	698223	built	marvin	marvin	chemaxon	8
cpd05537	698224	built	unresolved	unresolved	unresolved	
cpd05538	698225	built	marvin	marvin	chemaxon	2
cpd05539	698226	built	marvin	marvin	chemaxon	2
cpd05540	698227	built	marvin	marvin	chemaxon	1
cpd05541	698228	built	marvin	marvin	chemaxon	3
cpd05542	698229	built	marvin	marvin	chemaxon	2
cpd05543	698230	built	marvin	marvin	chemaxon	1
cpd05544	698231	built	marvin	marvin	chemaxon	1
cpd05545	698232	built	marvin	marvin	chemaxon	1
cpd05546	698233	built	marvin	marvin	chemaxon	8
cpd05547	698234	built	marvin	marvin	chemaxon	8
cpd05548	698235	built	marvin	marvin	chemaxon	8
cpd05549	698236	built	marvin	marvin	chemaxon	8
cpd05550	698237	built	marvin	marvin	chemaxon	3
cpd05551	698238	built	marvin	marvin	chemaxon	2
cpd05552	698239	built	marvin	marvin	chemaxon	6
cpd05553	698240	built	marvin	marvin	chemaxon	8
cpd05554	698241	built	marvin	marvin	chemaxon	3
cpd05555	698242	built	marvin	marvin	chemaxon	8
cpd05556	698243	built	marvin	marvin	chemaxon	3
cpd05557	698244	built	marvin	marvin	chemaxon	3
cpd05558	698245	built	marvin	marvin	chemaxon	4
cpd05559	698246	built	marvin	marvin	chemaxon	8
cpd05560	22546	carried_over	marvin	carried_over	chemaxon	3
cpd05561	28653	carried_over	marvin	carried_over	chemaxon	5
cpd05562	28949	carried_over	marvin	carried_over	chemaxon	3
cpd05563	30466	carried_over	marvin	carried_over	chemaxon	3
cpd05564	30520	carried_over	marvin	carried_over	chemaxon	4
cpd05565	44429	carried_over	marvin	carried_over	chemaxon	4
cpd05566	31212	carried_over	marvin	carried_over	chemaxon	2
cpd05567	31314	carried_over	marvin	carried_over	chemaxon	7
cpd05568	31565	carried_over	marvin	carried_over	chemaxon	3
cpd05569	31638	carried_over	marvin	carried_over	chemaxon	5
cpd05570	32446	carried_over	marvin	carried_over	chemaxon	2
cpd05571	32968	carried_over	marvin	carried_over	chemaxon	4
cpd05572	33415	carried_over	marvin	carried_over	chemaxon	4
cpd05573	33691	carried_over	marvin	carried_over	chemaxon	5
cpd05574	67269	carried_over	marvin	carried_over	chemaxon	5
cpd05575	698247	built	marvin	marvin	chemaxon	3
cpd05576	698248	built	marvin	marvin	chemaxon	2
cpd05577	35344	carried_over	marvin	carried_over	chemaxon	3
cpd05578	35609	carried_over	marvin	carried_over	chemaxon	1
cpd05579	22535	carried_over	marvin	carried_over	chemaxon	4
cpd05580	36591	carried_over	marvin	carried_over	chemaxon	5
cpd05581	36593	carried_over	marvin	carried_over	chemaxon	2
cpd05582	36594	carried_over	marvin	carried_over	chemaxon	5
cpd05583	36605	carried_over	marvin	carried_over	chemaxon	2
cpd05584	36606	carried_over	marvin	carried_over	chemaxon	4
cpd05585	36630	carried_over	marvin	carried_over	chemaxon	2
cpd05586	36690	carried_over	marvin	carried_over	chemaxon	3
cpd05587	39315	carried_over	marvin	carried_over	chemaxon	1
cpd05588	698249	built	marvin	marvin	chemaxon	2
cpd05589	40399	carried_over	marvin	carried_over	chemaxon	3
cpd05590	40650	carried_over	marvin	carried_over	chemaxon	7
cpd05591	41952	carried_over	marvin	carried_over	chemaxon	2
cpd05592	43239	carried_over	marvin	carried_over	chemaxon	3
cpd05593	43275	carried_over	marvin	carried_over	chemaxon	4
cpd05594	43911	carried_over	marvin	carried_over	chemaxon	3
cpd05595	43966	carried_over	marvin	carried_over	chemaxon	2
cpd05596	43967	carried_over	marvin	carried_over	chemaxon	2
cpd05597	44171	carried_over	marvin	carried_over	chemaxon	3
cpd05598	45351	carried_over	marvin	carried_over	chemaxon	4
cpd05599	45755	carried_over	marvin	carried_over	chemaxon	4
cpd05600	46453	carried_over	marvin	carried_over	chemaxon	5
cpd05601	46812	carried_over	marvin	carried_over	chemaxon	1
cpd05602	47286	carried_over	marvin	carried_over	chemaxon	3
cpd05603	47295	carried_over	marvin	carried_over	chemaxon	4
cpd05604	47968	carried_over	marvin	carried_over	chemaxon	4
cpd05606	497808	carried_over	marvin	carried_over	chemaxon	4
cpd05607	698250	built	marvin	marvin	chemaxon	3
cpd05608	51177	carried_over	marvin	carried_over	chemaxon	3
cpd05609	51978	carried_over	marvin	carried_over	chemaxon	1
cpd05610	65204	carried_over	marvin	carried_over	chemaxon	3
cpd05612	67270	carried_over	marvin	carried_over	chemaxon	4
cpd05614	67922	carried_over	marvin	carried_over	chemaxon	2
cpd05615	67926	carried_over	marvin	carried_over	chemaxon	1
cpd05616	67930	carried_over	marvin	carried_over	chemaxon	2
cpd05617	67931	carried_over	marvin	carried_over	chemaxon	1
cpd05618	68004	carried_over	marvin	carried_over	chemaxon	2
cpd05619	68520	carried_over	marvin	carried_over	chemaxon	3
cpd05620	72013	carried_over	marvin	carried_over	chemaxon	2
cpd05621	72921	carried_over	marvin	carried_over	chemaxon	3
cpd05622	698251	built	marvin	marvin	chemaxon	4
cpd05623	698252	built	marvin	marvin	chemaxon	6
cpd05624	698253	built	marvin	marvin	chemaxon	8
cpd05625	698254	built	marvin	marvin	chemaxon	2
cpd05626	698255	built	marvin	marvin	chemaxon	4
cpd05627	698256	built	marvin	marvin	chemaxon	1
cpd05628	698257	built	marvin	marvin	chemaxon	7
cpd05629	698258	built	marvin	marvin	chemaxon	5
cpd05630	698259	built	marvin	marvin	chemaxon	8
cpd05633	698260	built	marvin	marvin	chemaxon	4
cpd05634	698261	built	marvin	marvin	chemaxon	3
cpd05635	698262	built	marvin	marvin	chemaxon	3
cpd05636	698263	built	marvin	marvin	chemaxon	2
cpd05637	698264	built	marvin	marvin	chemaxon	3
cpd05638	698265	built	marvin	marvin	chemaxon	3
cpd05639	698266	built	marvin	marvin	chemaxon	4
cpd05640	698267	built	marvin	marvin	chemaxon	3
cpd05641	698268	built	marvin	marvin	chemaxon	2
cpd05642	698269	built	marvin	marvin	chemaxon	8
cpd05643	29000	carried_over	marvin	carried_over	chemaxon	5
cpd05644	698270	built	marvin	marvin	chemaxon	2
cpd05645	698271	built	marvin	marvin	chemaxon	1
cpd05646	698272	built	marvin	marvin	chemaxon	1
cpd05647	698273	built	marvin	marvin	chemaxon	2
cpd05648	698274	built	marvin	marvin	chemaxon	1
cpd05649	698275	built	marvin	marvin	chemaxon	1
cpd05650	698276	built	marvin	marvin	chemaxon	7
cpd05651	28946	carried_over	marvin	carried_over	chemaxon	3
cpd05652	28947	carried_over	marvin	carried_over	chemaxon	3
cpd05653	8499	carried_over	marvin	carried_over	chemaxon	3
cpd05657	79826	carried_over	marvin	carried_over	chemaxon	5
cpd05658	32975	carried_over	marvin	carried_over	chemaxon	7
cpd05660	33797	carried_over	marvin	carried_over	chemaxon	3
cpd05661	34202	carried_over	marvin	carried_over	chemaxon	4
cpd05662	34203	carried_over	marvin	carried_over	chemaxon	3
cpd05663	34204	carried_over	marvin	carried_over	chemaxon	3
cpd05664	698277	built	marvin	marvin	chemaxon	2
cpd05665	42170	carried_over	marvin	carried_over	chemaxon	5
cpd05666	698278	built	marvin	marvin	chemaxon	1
cpd05667	698279	built	marvin	marvin	chemaxon	1
cpd05668	42171	carried_over	marvin	carried_over	chemaxon	4
cpd05669	42172	carried_over	marvin	carried_over	chemaxon	4
cpd05670	698280	built	marvin	marvin	chemaxon	3
cpd05671	42970	carried_over	marvin	carried_over	chemaxon	2
cpd05672	22476	carried_over	marvin	carried_over	chemaxon	4
cpd05673	43974	carried_over	marvin	carried_over	chemaxon	2
cpd05674	44692	carried_over	marvin	carried_over	chemaxon	4
cpd05675	44693	carried_over	marvin	carried_over	chemaxon	4
cpd05676	50595	carried_over	marvin	carried_over	chemaxon	1
cpd05677	50780	carried_over	marvin	carried_over	chemaxon	3
cpd05678	50990	carried_over	unresolved	carried_over	chemaxon	
cpd05679	698281	built	unresolved	unresolved	unresolved	
cpd05680	51336	carried_over	unresolved	carried_over	chemaxon	
cpd05681	62369	carried_over	marvin	carried_over	chemaxon	1
cpd05683	65648	carried_over	unresolved	carried_over	chemaxon	
cpd05684	66650	carried_over	marvin	carried_over	chemaxon	1
cpd05686	66877	carried_over	marvin	carried_over	chemaxon	1
cpd05687	67276	carried_over	marvin	carried_over	chemaxon	3
cpd05689	67834	carried_over	marvin	carried_over	chemaxon	4
cpd05690	72539	carried_over	unresolved	carried_over	chemaxon	
cpd05691	72860	carried_over	marvin	carried_over	chemaxon	3
cpd05692	73472	carried_over	marvin	carried_over	chemaxon	3
cpd05693	74179	carried_over	marvin	carried_over	chemaxon	1
cpd05694	698282	built	marvin	marvin	chemaxon	3
cpd05695	698283	built	marvin	marvin	chemaxon	8
cpd05696	698284	built	marvin	marvin	chemaxon	8
cpd05697	698285	built	marvin	marvin	chemaxon	8
cpd05698	698286	built	marvin	marvin	chemaxon	4
cpd05699	698287	built	marvin	marvin	chemaxon	3
cpd05700	698288	built	marvin	marvin	chemaxon	4
cpd05701	698289	built	marvin	marvin	chemaxon	4
cpd05702	698290	built	marvin	marvin	chemaxon	3
cpd05703	698291	built	marvin	marvin	chemaxon	5
cpd05704	698292	built	marvin	marvin	chemaxon	5
cpd05705	698293	built	marvin	marvin	chemaxon	4
cpd05706	698294	built	marvin	marvin	chemaxon	5
cpd05707	698295	built	marvin	marvin	chemaxon	4
cpd05708	698296	built	marvin	marvin	chemaxon	5
cpd05709	698297	built	marvin	marvin	chemaxon	5
cpd05710	698298	built	marvin	marvin	chemaxon	4
cpd05711	698299	built	marvin	marvin	chemaxon	2
cpd05712	698300	built	marvin	marvin	chemaxon	4
cpd05713	698301	built	marvin	marvin	chemaxon	2
cpd05714	698302	built	marvin	marvin	chemaxon	4
cpd05715	698303	built	marvin	marvin	chemaxon	4
cpd05716	698304	built	marvin	marvin	chemaxon	6
cpd05717	698305	built	marvin	marvin	chemaxon	1
cpd05718	698306	built	marvin	marvin	chemaxon	1
cpd05719	698307	built	marvin	marvin	chemaxon	4
cpd05720	698308	built	marvin	marvin	chemaxon	5
cpd05721	698309	built	marvin	marvin	chemaxon	1
cpd05722	698310	built	marvin	marvin	chemaxon	6
cpd05724	698311	built	marvin	marvin	chemaxon	1
cpd05725	698312	built	marvin	marvin	chemaxon	1
cpd05726	698313	built	marvin	marvin	chemaxon	6
cpd05727	4311	carried_over	marvin	carried_over	chemaxon	1
cpd05729	698314	built	marvin	marvin	chemaxon	5
cpd05730	62928	carried_over	marvin	carried_over	chemaxon	1
cpd05731	698315	built	marvin	marvin	chemaxon	7
cpd05732	698316	built	marvin	marvin	chemaxon	5
cpd05733	698317	built	marvin	marvin	chemaxon	1
cpd05734	698318	built	marvin	marvin	chemaxon	3
cpd05735	698319	built	marvin	marvin	chemaxon	6
cpd05736	698320	built	marvin	marvin	chemaxon	1
cpd05737	698321	built	marvin	marvin	chemaxon	1
cpd05738	88268	carried_over	marvin	carried_over	chemaxon	2
cpd05740	698322	built	marvin	marvin	chemaxon	6
cpd05741	698323	built	marvin	marvin	chemaxon	2
cpd05743	698324	built	marvin	marvin	chemaxon	2
cpd05744	698325	built	marvin	marvin	chemaxon	7
cpd05745	698326	built	marvin	marvin	chemaxon	7
cpd05746	698327	built	marvin	marvin	chemaxon	3
cpd05748	698328	built	marvin	marvin	chemaxon	7
cpd05749	32990	carried_over	marvin	carried_over	chemaxon	2
cpd05750	698329	built	marvin	marvin	chemaxon	4
cpd05751	698330	built	marvin	marvin	chemaxon	4
cpd05752	698331	built	marvin	marvin	chemaxon	4
cpd05753	698332	built	marvin	marvin	chemaxon	8
cpd05754	698333	built	marvin	marvin	chemaxon	3
cpd05755	698334	built	marvin	marvin	chemaxon	6
cpd05756	698335	built	marvin	marvin	chemaxon	4
cpd05757	698336	built	marvin	marvin	chemaxon	4
cpd05758	698337	built	marvin	marvin	chemaxon	8
cpd05759	698338	built	marvin	marvin	chemaxon	8
cpd05760	698339	built	marvin	marvin	chemaxon	4
cpd05761	698340	built	marvin	marvin	chemaxon	4
cpd05763	698341	built	marvin	marvin	chemaxon	7
cpd05764	698342	built	marvin	marvin	chemaxon	2
cpd05765	698343	built	marvin	marvin	chemaxon	8
cpd05766	698344	built	marvin	marvin	chemaxon	5
cpd05769	698345	built	marvin	marvin	chemaxon	5
cpd05770	698346	built	marvin	marvin	chemaxon	4
cpd05771	698347	built	marvin	marvin	chemaxon	7
cpd05772	698348	built	marvin	marvin	chemaxon	5
cpd05773	698349	built	marvin	marvin	chemaxon	4
cpd05774	698350	built	marvin	marvin	chemaxon	6
cpd05775	698351	built	marvin	marvin	chemaxon	8
cpd05776	698352	built	marvin	marvin	chemaxon	7
cpd05777	698353	built	marvin	marvin	chemaxon	6
cpd05778	698354	built	marvin	marvin	chemaxon	8
cpd05779	698355	built	marvin	marvin	chemaxon	8
cpd05780	698356	built	marvin	marvin	chemaxon	3
cpd05781	698357	built	marvin	marvin	chemaxon	5
cpd05782	698358	built	marvin	marvin	chemaxon	4
cpd05784	698359	built	marvin	marvin	chemaxon	8
cpd05785	698360	built	marvin	marvin	chemaxon	8
cpd05786	698361	built	marvin	marvin	chemaxon	8
cpd05787	698362	built	marvin	marvin	chemaxon	3
cpd05788	698363	built	marvin	marvin	chemaxon	2
cpd05789	698364	built	marvin	marvin	chemaxon	8
cpd05790	698365	built	marvin	marvin	chemaxon	5
cpd05791	698366	built	marvin	marvin	chemaxon	8
cpd05792	698367	built	marvin	marvin	chemaxon	8
cpd05793	698368	built	marvin	marvin	chemaxon	3
cpd05794	698369	built	marvin	marvin	chemaxon	8
cpd05795	698370	built	marvin	marvin	chemaxon	1
cpd05796	698371	built	marvin	marvin	chemaxon	2
cpd05797	698372	built	marvin	marvin	chemaxon	8
cpd05798	698373	built	marvin	marvin	chemaxon	8
cpd05799	698374	built	marvin	marvin	chemaxon	1
cpd05800	698375	built	marvin	marvin	chemaxon	8
cpd05801	698376	built	marvin	marvin	chemaxon	8
cpd05802	698377	built	marvin	marvin	chemaxon	8
cpd05803	698378	built	marvin	marvin	chemaxon	8
cpd05804	698379	built	marvin	marvin	chemaxon	8
cpd05805	698380	built	marvin	marvin	chemaxon	2
cpd05806	698381	built	marvin	marvin	chemaxon	8
cpd05807	698382	built	marvin	marvin	chemaxon	8
cpd05808	698383	built	marvin	marvin	chemaxon	8
cpd05809	698384	built	marvin	marvin	chemaxon	1
cpd05810	698385	built	marvin	marvin	chemaxon	1
cpd05811	698386	built	marvin	marvin	chemaxon	8
cpd05812	698387	built	marvin	marvin	chemaxon	5
cpd05813	698388	built	marvin	marvin	chemaxon	8
cpd05814	698389	built	marvin	marvin	chemaxon	1
cpd05815	698390	built	marvin	marvin	chemaxon	6
cpd05817	698391	built	marvin	marvin	chemaxon	7
cpd05818	698392	built	marvin	marvin	chemaxon	6
cpd05819	698393	built	marvin	marvin	chemaxon	8
cpd05820	31167	carried_over	marvin	carried_over	chemaxon	8
cpd05821	31174	carried_over	marvin	carried_over	chemaxon	8
cpd05822	31318	carried_over	marvin	carried_over	chemaxon	8
cpd05823	31319	carried_over	marvin	carried_over	chemaxon	8
