external_id	smiles	formula	charge
CPD-18880	CCC1=C(C=O)C2=Cc3c([C@@H](C)O)c(C)c4n3[Mg]35n6c(c(C)c7c6=C([CH-]C7=O)C6=N~3C(=C4C)[C@@H](C)[C@@H]6CCC(=O)[O-])=CC1=N2~5		
CPD-18881	CCc1c2c3n4c1=CC1=N5C(=Cc6c(C(C)O)c(C)c7n6[Mg]4~5~N4=C(C=3[CH-]C2=O)[C@@H](CCC(=O)[O-])[C@H](C)C4=C7C)C(C=O)=C1CC(C)C		
CPD-18882	CCCC1=C(C=O)C2=Cc3c(C(C)O)c(C)c4n3[Mg]35n6c(c(CC)c7c6=C([CH-]C7=O)C6=N~3C(=C4C)[C@@H](C)[C@@H]6CCC(=O)[O-])=CC1=N2~5		
CPD-18883	CC(=O)c1cccnc1	C7H7NO	0
CPD-18885	C/C=C1/C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)[O-])[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18886	C=Cc1c(C)c2n3c1C=C1[C@H](C)/C(=C\C)C4=N1~[Mg]31n3c(c(C)c5c3=C(C3=N~1C(=C2)[C@@H](C)[C@@H]3CCC(=O)[O-])[C-](C(=O)OC)C5=O)=C4		
CPD-18887	C/C=C1/C2=N3C(=Cc4c(C(C)O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)[O-])[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18888	C/C=C1/C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCC=C(C)C)[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18889	C/C=C1/C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CC/C=C(\C)CCC=C(C)C)[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18890	C/C=C1/C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18892	CC[C@H]1C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18893	C/C(=C\CO)CC/C=C(\C)CCC[C@H](C)CCCC(C)C	C20H38O	0
CPD-18894	C=C[C@H]1C2=N3C(=Cc4c(C(C)=O)c(C)c5n4[Mg]~34n3c(c(C)c6c3=C(C3=N~4C(=C5)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C6=O)=C2)[C@@H]1C		
CPD-18895	C=Cc1c(C)c2n3c1C=C1C(C=O)=C(CC)C4=N1~[Mg]31n3c(c(C)c5c3=C(C3=N~1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C(=O)OC)C5=O)=C4		
CPD-18896	CCC1=C(C)C2=Cc3c(C=O)c(C)c4n3[Mg]35n6c(c(C)c7c6=C(C6=N~3C(=C4)[C@@H](C)[C@@H]6CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C7=O)=CC1=N2~5		
CPD-18897	C=Cc1c(C=O)c2n3c1C=C1C(C)=C(CC)C4=N1~[Mg]31n3c(c(C)c5c3=C(C3=N~1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C5=O)=C4		
CPD-18898	C=Cc1c(C=O)c2n3c1C=C1C(C)=C(CC)C4=N1~[Mg]31n3c(c(C)c5c3=C(C3=N~1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C5=O)=C4		
CPD-18899	*OC(=O)CC[C@@H]1C2=N3C(=Cc4c(C)c(C=C)c5n4[Mg]~34n3c(c(C)c6c3=C2[C-](C(=O)OC)C6=O)=CC2=N~4C(=C5)C(C)=C2CC)[C@H]1C		
CPD-189	*C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)[O-])C[C@@H]1O	C19H26N4O16PR	-2
CPD-18900	C=Cc1c(C)c2n3c1C=C1C(C)=C(CC)C4=N1~[Mg]31n3c(c(C)c5c3=C(C3=N~1C(=C2)[C@@H](C)[C@@H]3CCC(=O)OC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C5=O)=C4		
CPD-18901	O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H]1OP(=O)([O-])[O-]	C6H8O18P4	-8
CPD-18902	O=P([O-])([O-])O[C@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]1O	C6H9O15P3	-6
CPD-18903	O=P([O-])([O-])O[C@@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H]1O	C6H10O12P2	-4
CPD-18905	C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Mg]35n6c(c(C)c7c6=C(C6=N~3C(=C4)[C@@H](C)[C@@H]6CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C-](C(=O)OC)C7=O)=CC1=N2~5		
CPD-18906	*N[C@@H](CS[Mo]1(=O)(O)(OC(N)C[C@H](N*)C(*)=O)SC2=C(S1)[C@@H](COP(=O)([O-])[O-])O[C@H]1Nc3nc(N)[nH]c(=O)c3N=C21)C(*)=O	C17H20MoN8O11PR4S3	-2
CPD-18908	Cc1ccc(C(=O)C[C@H]([NH3+])C(=O)[O-])c(N)c1O	C11H14N2O4	0
CPD-18909	OC[C@H]1O[C@@H](O[C@@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	C12H22O11	0
CPD-18911	*O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O*	C18H30O16R2	0
CPD-18912	Oc1ccc(F)cc1	C6H5FO	0
CPD-18913	OC[C@H]1O[C@@H](O[C@@H]2[C@H](O[C@@H]3C(O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	C18H32O16	0
CPD-18914	O=C([O-])C[NH2+]CC[NH+](CC(=O)[O-])CC(=O)[O-]	C8H13N2O6	-1
CPD-18915	O=C([O-])C[NH2+]CC[NH2+]CC(=O)[O-]	C6H12N2O4	0
CPD-18916	O=C([O-])CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC[NH+](CC(=O)[O-])CC(=O)[O-]	C14H20N3O10	-3
CPD-18918	CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)C[C@@H]4O)[C@H]3NC(C)=O)[C@H]2O)[C@@H](O)[C@@H](CO)O[C@H]1O	C34H58N2O24	0
CPD-18919	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H]1O	C83H136N2O27P2	-2
CPD-18920	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)C[C@@H]1O	C75H123NO20P2	-2
CPD-18923	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C[C@H](O)[C@@]43C)[C@@H]1CC[C@@H]2O	C19H28O3	0
CPD-18924	C[C@@]12C(=CC(=O)C[C@@H]1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	C19H26O3	0
CPD-18925	C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1	C15H22O	0
CPD-18926	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)C(=O)CC[C@@H]12	C19H24O3	0
CPD-18928	CC1=C(CCC(=O)[O-])C(=O)NC1=O	C8H8NO4	-1
CPD-18929	C=CC1=C(C)/C(=C/c2[nH]c(/C=C3\NC(=O)C(CCC(=O)[O-])=C3C)c(C)c2C=C)NC1=O	C24H24N3O4	-1
CPD-18931	CCOC(=O)[C@H](O)CC(C)C	C8H16O3	0
CPD-18932	O=C([O-])C/C(=C/[PH](=O)[O-])C(=O)[O-]	C5H4O6P	-3
CPD-18933	C[C@H](c1c[nH]c2ccccc12)[c-]1oc(N)[nH+]c1=O	C13H13N3O2	0
CPD-18934	C[C@H](c1c[nH]c2ccccc12)[C@H](O)C(=O)[O-]	C12H12NO3	-1
CPD-18935	NC(=[NH2+])N/C=C/C[C@H]([NH3+])C(=O)[O-]	C6H13N4O2	1
CPD-18937	C[C@H](c1c[nH]c2ccccc12)[C@H](O)C(=O)NC(=N)N/C=C/C[C@H]([NH3+])C(=O)[O-]	C18H23N5O4	0
CPD-18938	N=CCC[C@H]([NH3+])C(=O)[O-]	C5H10N2O2	0
CPD-18940	C[C@H](c1c[nH]c2ccccc12)[c-]1oc(N/C=C/C[C@H]([NH3+])C(=O)[O-])[nH+]c1=O	C18H20N4O4	0
CPD-18941	CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC	C17H26ClNO2	0
CPD-18942	Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	C15H24O	0
CPD-18943	CCc1cccc(CC)c1N(C)C(=O)CCl	C13H18ClNO	0
CPD-18945	CCc1cccc(CC)c1NC(=O)CCl	C12H16ClNO	0
CPD-18946	CCc1cccc(CC)c1N	C10H15N	0
CPD-18948	CCc1cccc(CC)c1N(COC)C(=O)CCl	C14H20ClNO2	0
CPD-18949	CCc1cccc(C)c1N(C(=O)CCl)C(C)COC	C15H22ClNO2	0
CPD-18950	CCOCN(C(=O)CCl)c1c(C)cccc1CC	C14H20ClNO2	0
CPD-18951	CCCOCCN(C(=O)CCl)c1c(C)cccc1CC	C16H24ClNO2	0
CPD-18952	CCCCOCO	C5H12O2	0
CPD-18953	Cc1ccccc1N	C7H9N	0
CPD-18954	CCc1cccc(CC)c1N(COC(C)C)C(=O)CCl	C16H24ClNO2	0
CPD-18955	CCc1cccc(CC)c1N(CO)C(=O)CCl	C13H18ClNO2	0
CPD-18956	CCCCOC=O	C5H10O2	0
CPD-18957	CCCOC=O	C4H8O2	0
CPD-18958	CCOC=O	C3H6O2	0
CPD-18959	COC=O	C2H4O2	0
CPD-18960	CCc1cccc(C)c1NC(=O)CCl	C11H14ClNO	0
CPD-18961	COc1cc([C@H]2Oc3c(OC)cc(/C=C/CO)cc3[C@@H]2CO)ccc1O	C20H22O6	0
CPD-18962	COc1cc([C@H]2Oc3c(OC)cc(/C=C/C=O)cc3[C@@H]2CO)ccc1O	C20H20O6	0
CPD-18963	COc1cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3[C@@H]2CO)ccc1O	C20H19O7	-1
CPD-18964	COc1cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3[C@@H]2C=O)ccc1O	C20H17O7	-1
CPD-18965	COc1cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3[C@@H]2C(=O)[O-])ccc1O	C20H16O8	-2
CPD-18966	COc1cc(C2Oc3c(OC)cc(/C=C/CO)cc3C2CO)ccc1O	C20H22O6	0
CPD-18967	COc1cc(C2Oc3c(OC)cc(/C=C/C=O)cc3C2CO)ccc1O	C20H20O6	0
CPD-18968	COc1cc(C2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3C2CO)ccc1O	C20H19O7	-1
CPD-18969	COc1cc(C2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3C2C=O)ccc1O	C20H17O7	-1
CPD-18970	COc1cc(C2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3C2C(=O)[O-])ccc1O	C20H16O8	-2
CPD-18972	[NH3+]C(C[C@H]([NH3+])C(=O)[O-])C(=O)[O-]	C5H10N2O4	0
CPD-18973	[NH3+]C(CC(=O)C(=O)[O-])C(=O)[O-]	C5H6NO5	-1
CPD-18974	O=CCC(=O)CC(=O)C(=O)[O-]	C6H5O5	-1
CPD-18977	C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	C26H43O8	-1
CPD-18978	C/C(=C\C(=O)OCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	C25H41O8	-1
CPD-18979	C/C(=C\C(=O)OCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	C46H72N7O23P3S	-4
CPD-18981	C/C(=C\C(=O)OCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	C47H74N7O23P3S	-4
CPD-18983	CC(O)/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)[O-]	C12H17O4	-1
CPD-18984	CCC	C3H8	0
CPD-18985	CCCC	C4H10	0
CPD-18987	O=C1CCC1	C4H6O	0
CPD-18988	CCCCCCC(C)=O	C8H16O	0
CPD-18989	CCCCCCCC(C)=O	C9H18O	0
CPD-18990	CCCCCCCCC(C)=O	C10H20O	0
CPD-18991	CCCC(C)O	C5H12O	0
CPD-18993	CCCCC(C)O	C6H14O	0
CPD-18994	CCCCCC(C)O	C7H16O	0
CPD-18995	CCCCCCC(C)O	C8H18O	0
CPD-18996	CN(C)N=O	C2H6N2O	0
CPD-18998	CCCOC(C)=O	C5H10O2	0
CPD-19	CC(=O)CC(O)CC(=O)[O-]	C6H9O4	-1
CPD-190	CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OCCC(C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O	C88H145NO12P2	-2
CPD-19002	CC(=O)OCO	C3H6O3	0
CPD-19003	C1CO1	C2H4O	0
CPD-19004	ClC1CO1	C2H3ClO	0
CPD-19005	O=S(=O)([O-])CCSCCO	C4H9O4S2	-1
CPD-19006	O=S(=O)([O-])CCSCC(O)Cl	C4H8ClO4S2	-1
CPD-19007	O=CCSCCS(=O)(=O)[O-]	C4H7O4S2	-1
CPD-19008	O=C([O-])CSCCS(=O)(=O)[O-]	C4H6O5S2	-2
CPD-19009	C=C(C)C	C4H8	0
CPD-1901	COC(=O)C1=CC(=O)C=C(OC)[C@@]12Oc1cc(C)cc(O)c1C2=O	C17H14O7	0
CPD-19010	CC1(C)CO1	C4H8O	0
CPD-19011	COC(C)(C)C	C5H12O	0
CPD-19012	CC(C)(C)O	C4H10O	0
CPD-19013	CC(C)(O)CO	C4H10O2	0
CPD-19014	CC(C)(O)C(=O)[O-]	C4H7O3	-1
CPD-19017	CC(C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C16H28O12	0
CPD-19018	CC(C)CC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C17H30O12	0
CPD-19019	CCC(C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C17H30O12	0
CPD-1902	CC1(C)[C@H]2CC(=O)[C@]1(C)CC2=O	C10H14O2	0
CPD-19020	CCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C22H40O12	0
CPD-19021	CCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C24H44O12	0
CPD-19022	C=CF	C2H3F	0
CPD-19023	CC(C)CC(=O)O[C@H]1[C@H](OC(=O)C(C)C)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C21H36O13	0
CPD-19024	CC(C)CC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C22H38O13	0
CPD-19025	CCC(C)C(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C22H38O13	0
CPD-19026	CCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C27H48O13	0
CPD-19027	CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C29H52O13	0
CPD-19028	C=C[C@]1(C)CO1	C5H8O	0
CPD-19029	C=CC(C)(CO)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	C15H24N3O7S	-1
CPD-1903	CC1(C)[C@@H]2CC[C@@]1(C)C(O)C2	C10H18O	0
CPD-19031	C=CC(C)(C=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]	C15H22N3O7S	-1
CPD-19032	C=CC(C)(SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]	C15H21N3O8S	-2
CPD-19033	C=CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C26H38N7O17P3S	-4
CPD-19034	O=[O+][O-]	O3	0
CPD-19035	c1ccc([C@@H]2CO2)cc1	C8H8O	0
CPD-19036	CCCCC1CO1	C6H12O	0
CPD-19037	CC(C)(O)C=O	C4H8O2	0
CPD-19039	CC(C)CC(C)(C)C	C8H18	0
CPD-1904	O[C@@H]1c2c(ccc3ccccc23)C=C[C@@H]1O	C14H12O2	0
CPD-19040	CC(C)(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C25H38N7O18P3S	-4
CPD-19042	CC(C)(O)C(N)=O	C4H9NO2	0
CPD-19043	CC(C)(C)OCO	C5H12O2	0
CPD-19044	CC(C)(C)OC=O	C5H10O2	0
CPD-19045	C/C=C\C	C4H8	0
CPD-19046	C/C=C/C	C4H8	0
CPD-19047	CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C34H60O14	0
CPD-19048	CCC(C)C(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C27H46O14	0
CPD-19049	CCC(C)C(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C29H48O15	0
CPD-1905	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O	C10H20O	0
CPD-19050	CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C36H62O15	0
CPD-19052	ClCC1CO1	C3H5ClO	0
CPD-19053	O=S(=O)([O-])CCBr	C2H4BrO3S	-1
CPD-19054	CC(C)CC(=O)O[C@H]1[C@H](OC(=O)C(C)C)[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@@H]1CO	C26H44O14	0
CPD-19055	CCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C32H56O14	0
CPD-19056	CC(C)C	C4H10	0
CPD-19057	CCCCCCCCCC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@H]1OC(=O)CC(C)C	C34H58O15	0
CPD-19058	CC(=O)O[C@H]1[C@@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)CC(C)C)O[C@H](CO)[C@@H](OC(=O)CC(C)C)[C@@H]1OC(=O)C(C)C	C28H46O15	0
CPD-19059	CCC(C)(C)O	C5H12O	0
CPD-19060	CCC(C)(O)CO	C5H12O2	0
CPD-19062	C=CC(C)O	C4H8O	0
CPD-19063	C=CCC	C4H8	0
CPD-19064	C[C@H]1O[C@@H]1C	C4H8O	0
CPD-19065	CC(=O)C(O)O	C3H6O3	0
CPD-19066	C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C48H72N7O18P3S	-4
CPD-19067	C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)[O-]	C27H41O3	-1
CPD-19068	C[C@H](CCC[C@@H](C)C=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H42O2	0
CPD-19069	C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H44O2	0
CPD-1907	COC(=O)C1=CC(=O)C=C(OC)[C@]12Oc1cc(C)cc(O)c1C2=O	C17H14O7	0
CPD-19070	C[C@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H46O2	0
CPD-19071	C[C@H](C=O)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H44O2	0
CPD-19072	C[C@H](CCC[C@H](C)C(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H43O3	-1
CPD-19074	C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)[O-]	C27H43O3	-1
CPD-19075	C[C@H](CCC[C@@H](C)C=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H44O2	0
CPD-19076	CCCCCCCCCCCC[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C36H60N7O17P3S	-4
CPD-19077	CCCCCCCCCCCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C36H60N7O17P3S	-4
CPD-19078	CC(C)Cc1ccc([C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])cc1	C34H48N7O17P3S	-4
