ID	DATABASE	MNX
RXN-13924	MetaCyc	MNXR118414
RXN-13926	MetaCyc	MNXR118416
R00281	KEGG	MNXR106450
R00284	KEGG	MNXR106453
R00292	KEGG	MNXR106454
R00282	KEGG	MNXR106451
R00283	KEGG	MNXR106452
R00295	KEGG	MNXR106457
R00296	KEGG	MNXR106458
UDP-GLUCOSE-46-DEHYDRATASE-RXN	MetaCyc	MNXR106455
R00297	KEGG	MNXR106459
RXN-13932	MetaCyc	MNXR118420
RXN-13934	MetaCyc	MNXR118422
RXN-13933	MetaCyc	MNXR118421
RXN-13936	MetaCyc	MNXR118423
RXN-13941	MetaCyc	MNXR118426
RXN-13943	MetaCyc	MNXR118428
RXN-13942	MetaCyc	MNXR118427
RXN-13944	MetaCyc	MNXR118429
rxn00271	SEED	MNXR106493
R00368	KEGG	MNXR106493
STROMBINE-DEHYDROGENASE-RXN	MetaCyc	MNXR106493
rxn00276	SEED	MNXR106494
R00373	KEGG	MNXR106494
2.6.1.35-RXN	MetaCyc	MNXR106494
rxn00268	SEED	MNXR106492
R00365	KEGG	MNXR106492
GLYCINE-DEHYDROGENASE-RXN	MetaCyc	MNXR106492
R00376	KEGG	MNXR106497
R00377	KEGG	MNXR106498
R00374	KEGG	MNXR106495
R05704	KEGG	MNXR106495
R00375	KEGG	MNXR106496
R00378	KEGG	MNXR106499
RXN-13999	MetaCyc	MNXR118470
RXN-14002	MetaCyc	MNXR118473
RXN-14006	MetaCyc	MNXR118475
RXN-14005	MetaCyc	MNXR118474
RXN-14008	MetaCyc	MNXR118477
RXN-14007	MetaCyc	MNXR118476
RXN-14009	MetaCyc	MNXR118478
RXN-14012	MetaCyc	MNXR118480
RXN-14016	MetaCyc	MNXR118482
RXN-14013	MetaCyc	MNXR118481
RXN-14018	MetaCyc	MNXR118484
RXN-14017	MetaCyc	MNXR118483
RXN-14021	MetaCyc	MNXR118486
RXN-14019	MetaCyc	MNXR118485
RXN-14023	MetaCyc	MNXR118488
RXN-14022	MetaCyc	MNXR118487
RXN-14024	MetaCyc	MNXR118489
RXN-14029	MetaCyc	MNXR118491
RXN-14038	MetaCyc	MNXR118493
RXN-14040	MetaCyc	MNXR118495
RXN-14039	MetaCyc	MNXR118494
RXN-14049	MetaCyc	MNXR118497
RXN-14047	MetaCyc	MNXR118496
RXN-14052	MetaCyc	MNXR118499
RXN-14051	MetaCyc	MNXR118498
RXN-14054	MetaCyc	MNXR118501
RXN-14053	MetaCyc	MNXR118500
RXN-1406	MetaCyc	MNXR118503
RXN-14058	MetaCyc	MNXR118502
RXN-14062	MetaCyc	MNXR118505
RXN-14060	MetaCyc	MNXR118504
RXN-14070	MetaCyc	MNXR118507
RXN-14069	MetaCyc	MNXR118506
rxn14380	SEED	MNXR106520
R00417	KEGG	MNXR106520
rxn05839	SEED	MNXR106523
R00423	KEGG	MNXR106523
R00435	KEGG	MNXR106524
rxn00298	SEED	MNXR106521
1.1.1.136-RXN	MetaCyc	MNXR106521
rxn05838	SEED	MNXR106522
R00422	KEGG	MNXR106522
R00438	KEGG	MNXR106527
R00439	KEGG	MNXR106528
rxn05841	SEED	MNXR106525
R00436	KEGG	MNXR106525
R00437	KEGG	MNXR106526
R00412	KEGG	MNXR106518
R00416	KEGG	MNXR106519
NAG1P-URIDYLTRANS-RXN	MetaCyc	MNXR106519
R00394	KEGG	MNXR106512
ACID--COA-LIGASE-GDP-FORMING-RXN	MetaCyc	MNXR106512
rxn05835	SEED	MNXR106513
R00395	KEGG	MNXR106513
GLYCINE-N-ACYLTRANSFERASE-RXN	MetaCyc	MNXR106513
R00392	KEGG	MNXR106510
rxn05833	SEED	MNXR106511
R00393	KEGG	MNXR106511
rxn00284	SEED	MNXR106516
R00402	KEGG	MNXR106516
FUMARATE-REDUCTASE-NADH-RXN	MetaCyc	MNXR106516
rxn00286	SEED	MNXR106517
R00406	KEGG	MNXR106517
RXN-8964	MetaCyc	MNXR106517
rxn00280	SEED	MNXR106514
R00398	KEGG	MNXR106514
ALANOPINE-DEHYDROGENASE-RXN	MetaCyc	MNXR106514
rxn14242	SEED	MNXR106515
R00399	KEGG	MNXR106515
AKPTHIOL-RXN	MetaCyc	MNXR106515
rxn05830	SEED	MNXR106509
R00390	KEGG	MNXR106509
rxn05828	SEED	MNXR106507
R00388	KEGG	MNXR106507
ACYL-COA-OXIDASE-RXN	MetaCyc	MNXR106507
R00389	KEGG	MNXR106508
BUTYRATE--COA-LIGASE-RXN	MetaCyc	MNXR106508
R00381	KEGG	MNXR106501
R00382	KEGG	MNXR106502
R00379	KEGG	MNXR106500
rxn05826	SEED	MNXR106505
R00385	KEGG	MNXR106505
rxn05827	SEED	MNXR106506
R00387	KEGG	MNXR106506
CIS-2-ENOYL-COA-REDUCTASE-NADPH-RXN	MetaCyc	MNXR106506
rxn05824	SEED	MNXR106503
R00383	KEGG	MNXR106503
ACYL-COA-HYDROLASE-RXN	MetaCyc	MNXR106503
rxn05825	SEED	MNXR106504
R00384	KEGG	MNXR106504
R04582	KEGG	MNXR108980
6.3.4.10-RXN	MetaCyc	MNXR108980
RXN-7575	MetaCyc	MNXR121959
rxn06737	SEED	MNXR108983
R04586	KEGG	MNXR108983
R06004	KEGG	MNXR108983
rxn06736	SEED	MNXR108982
R04584	KEGG	MNXR108982
R05939	KEGG	MNXR108982
R06011	KEGG	MNXR108982
R04615	KEGG	MNXR108982
rxn06735	SEED	MNXR108981
R04583	KEGG	MNXR108981
R05940	KEGG	MNXR108981
rxn03148	SEED	MNXR108988
R04592	KEGG	MNXR108988
RXN-7563	MetaCyc	MNXR121955
R04591	KEGG	MNXR108987
SAICARSYN-RXN	MetaCyc	MNXR108987
RXN-7564	MetaCyc	MNXR121956
rxn06740	SEED	MNXR108986
R04590	KEGG	MNXR108986
R05913	KEGG	MNXR108986
RXN-7568	MetaCyc	MNXR121957
rxn06739	SEED	MNXR108985
R04589	KEGG	MNXR108985
RXN-7571	MetaCyc	MNXR121958
RXN-7486	MetaCyc	MNXR121951
RXN-7487	MetaCyc	MNXR121952
RXN-7543	MetaCyc	MNXR121953
rxn03149	SEED	MNXR108989
R04593	KEGG	MNXR108989
RXN-7561	MetaCyc	MNXR121954
RXN-7577	MetaCyc	MNXR121960
RXN-7578	MetaCyc	MNXR121961
RXN-13799	MetaCyc	MNXR118310
RXN-13801	MetaCyc	MNXR118312
RXN-13800	MetaCyc	MNXR118311
RXN-13805	MetaCyc	MNXR118314
RXN-13803	MetaCyc	MNXR118313
RXN-13808	MetaCyc	MNXR118316
RXN-13807	MetaCyc	MNXR118315
RXN-13809	MetaCyc	MNXR118317
RXN-13810	MetaCyc	MNXR118319
rxn06731	SEED	MNXR108973
R04575	KEGG	MNXR108973
R05912	KEGG	MNXR108973
rxn03141	SEED	MNXR108972
R04573	KEGG	MNXR108972
6.3.2.10-RXN	MetaCyc	MNXR108972
R04571	KEGG	MNXR108971
rxn03139	SEED	MNXR108970
R04570	KEGG	MNXR108970
5-PYRIDOXATE-DIOXYGENASE-RXN	MetaCyc	MNXR108970
RXN-7022	MetaCyc	MNXR108977
RXN-7592	MetaCyc	MNXR121966
rxn11611	SEED	MNXR108976
R04578	KEGG	MNXR108976
C04718-C060066-AUTOTRANSFORMATION-RXN	MetaCyc	MNXR108976
RXN-7593	MetaCyc	MNXR121967
rxn03143	SEED	MNXR108975
R04577	KEGG	MNXR108975
2.4.1.192-RXN	MetaCyc	MNXR108975
RXN-7602	MetaCyc	MNXR121968
rxn03142	SEED	MNXR108974
R04576	KEGG	MNXR108974
RXN-7603	MetaCyc	MNXR121969
RXN-7587	MetaCyc	MNXR121962
RXN-7589	MetaCyc	MNXR121963
rxn06733	SEED	MNXR108979
R04581	KEGG	MNXR108979
RXN-7590	MetaCyc	MNXR121964
RXN-7591	MetaCyc	MNXR121965
RXN-7605	MetaCyc	MNXR121970
RXN-761	MetaCyc	MNXR121971
RXN-7611	MetaCyc	MNXR121972
RXN-13812	MetaCyc	MNXR118321
RXN-13811	MetaCyc	MNXR118320
RXN-13814	MetaCyc	MNXR118323
RXN-13813	MetaCyc	MNXR118322
RXN-13818	MetaCyc	MNXR118325
RXN-13817	MetaCyc	MNXR118324
RXN-1382	MetaCyc	MNXR118327
RXN-13819	MetaCyc	MNXR118326
RXN-13821	MetaCyc	MNXR118329
RXN-13820	MetaCyc	MNXR118328
rxn03131	SEED	MNXR108961
R04552	KEGG	MNXR108961
1.1.1.197-RXN	MetaCyc	MNXR108961
R04548	KEGG	MNXR108960
R04559	KEGG	MNXR108966
AICARSYN-RXN	MetaCyc	MNXR108966
RXN-7621	MetaCyc	MNXR121977
rxn03134	SEED	MNXR108965
R04557	KEGG	MNXR108965
RXN-7624	MetaCyc	MNXR121978
rxn03133	SEED	MNXR108964
R04556	KEGG	MNXR108964
RXN-7625	MetaCyc	MNXR121979
rxn06725	SEED	MNXR108963
R04555	KEGG	MNXR108963
RXN-7612	MetaCyc	MNXR121973
rxn06728	SEED	MNXR108969
R04564	KEGG	MNXR108969
RXN-7614	MetaCyc	MNXR121974
R04563	KEGG	MNXR108968
RXN-7617	MetaCyc	MNXR121975
rxn06726	SEED	MNXR108967
R04562	KEGG	MNXR108967
RXN-7619	MetaCyc	MNXR121976
RXN-7626	MetaCyc	MNXR121980
RXN-7628	MetaCyc	MNXR121981
RXN-13822	MetaCyc	MNXR118330
RXN-7629	MetaCyc	MNXR121982
RXN-7630	MetaCyc	MNXR121983
RXN-13823	MetaCyc	MNXR118331
RXN-13828	MetaCyc	MNXR118334
RXN-13830	MetaCyc	MNXR118335
RXN-13835	MetaCyc	MNXR118338
RXN-13833	MetaCyc	MNXR118337
RXN-13836	MetaCyc	MNXR118339
rxn03122	SEED	MNXR108951
R04529	KEGG	MNXR108951
RXN-12812	MetaCyc	MNXR108951
R04527	KEGG	MNXR108950
R06140	KEGG	MNXR108950
rxn03126	SEED	MNXR108955
R04540	KEGG	MNXR108955
1.8.98.1-RXN	MetaCyc	MNXR108955
RXN-7650	MetaCyc	MNXR121988
rxn03125	SEED	MNXR108954
R04538	KEGG	MNXR108954
FURYLFURAMIDE-ISOMERASE-RXN	MetaCyc	MNXR108954
RXN-7653	MetaCyc	MNXR121989
rxn03124	SEED	MNXR108953
R06188	KEGG	MNXR108953
R04532	KEGG	MNXR108953
R06145	KEGG	MNXR108952
R04531	KEGG	MNXR108952
rxn03129	SEED	MNXR108959
R04547	KEGG	MNXR108959
RXN-7631	MetaCyc	MNXR121984
rxn03128	SEED	MNXR108958
R04546	KEGG	MNXR108958
RXN-7632	MetaCyc	MNXR121985
rxn06720	SEED	MNXR108957
R04542	KEGG	MNXR108957
RXN-7633	MetaCyc	MNXR121986
rxn03127	SEED	MNXR108956
R04541	KEGG	MNXR108956
METHYL-COM-HTP-RXN	MetaCyc	MNXR108956
RXN-7634	MetaCyc	MNXR121987
RXN-7665	MetaCyc	MNXR121991
RXN-7666	MetaCyc	MNXR121992
RXN-13838	MetaCyc	MNXR118341
RXN-7667	MetaCyc	MNXR121993
RXN-13837	MetaCyc	MNXR118340
RXN-7668	MetaCyc	MNXR121994
RXN-13840	MetaCyc	MNXR118343
RXN-13839	MetaCyc	MNXR118342
RXN-13842	MetaCyc	MNXR118345
RXN-13841	MetaCyc	MNXR118344
RXN-7664	MetaCyc	MNXR121990
RXN-13844	MetaCyc	MNXR118347
RXN-13843	MetaCyc	MNXR118346
RXN-13846	MetaCyc	MNXR118349
RXN-13845	MetaCyc	MNXR118348
rxn00041	SEED	MNXR106361
R00054	KEGG	MNXR106361
ORSELLINATE-DEPSIDE-HYDROLASE-RXN	MetaCyc	MNXR106361
RXN-7243	MetaCyc	MNXR121919
rxn00042	SEED	MNXR106362
R00055	KEGG	MNXR106362
RXN-7802	MetaCyc	MNXR106362
rxn00040	SEED	MNXR106360
R00053	KEGG	MNXR106360
TANNASE-RXN	MetaCyc	MNXR106360
rxn00043	SEED	MNXR106365
R00058	KEGG	MNXR106365
CATECHOL-OXIDASE-RXN	MetaCyc	MNXR106365
RXN-7225	MetaCyc	MNXR121915
rxn05765	SEED	MNXR106366
R00060	KEGG	MNXR106366
1.10.3.7-RXN	MetaCyc	MNXR106366
RXN-7226	MetaCyc	MNXR121916
rxn05763	SEED	MNXR106363
R00056	KEGG	MNXR106363
RXN-7227	MetaCyc	MNXR121917
R00057	KEGG	MNXR106364
THIOL-OXIDASE-RXN	MetaCyc	MNXR106364
RXN-7242	MetaCyc	MNXR121918
rxn00046	SEED	MNXR106369
R00063	KEGG	MNXR106369
RXN-7202	MetaCyc	MNXR121911
RXN-7203	MetaCyc	MNXR121912
rxn05766	SEED	MNXR106367
R00061	KEGG	MNXR106367
1.10.3.8-RXN	MetaCyc	MNXR106367
RXN-7204	MetaCyc	MNXR121913
RXN-7224	MetaCyc	MNXR121914
RXN-720	MetaCyc	MNXR121910
rxn14145	SEED	MNXR106350
rxn00031	SEED	MNXR106350
R06139	KEGG	MNXR106350
R00039	KEGG	MNXR106350
RXN-11490	MetaCyc	MNXR106350
rxn05761	SEED	MNXR106351
R00041	KEGG	MNXR106351
rxn00035	SEED	MNXR106354
R00044	KEGG	MNXR106354
COLUMBAMINE-OXIDASE-RXN	MetaCyc	MNXR106354
RXN-7250	MetaCyc	MNXR121926
rxn00036	SEED	MNXR106355
R00045	KEGG	MNXR106355
RXN-13061	MetaCyc	MNXR106355
RXN-7251	MetaCyc	MNXR121927
RXN-7253	MetaCyc	MNXR121928
rxn00034	SEED	MNXR106353
R00043	KEGG	MNXR106353
LIGNOSTILBENE-ALPHA-BETA-DIOXYGENASE-RXN	MetaCyc	MNXR106353
RXN-7261	MetaCyc	MNXR121929
rxn00039	SEED	MNXR106358
R00049	KEGG	MNXR106358
RXN-7246	MetaCyc	MNXR121922
rxn13963	SEED	MNXR106359
R00052	KEGG	MNXR106359
RXN-7247	MetaCyc	MNXR121923
R00047	KEGG	MNXR106356
RXN-7248	MetaCyc	MNXR121924
rxn00038	SEED	MNXR106357
R00048	KEGG	MNXR106357
HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN	MetaCyc	MNXR106357
RXN-7249	MetaCyc	MNXR121925
RXN-7244	MetaCyc	MNXR121920
RXN-7245	MetaCyc	MNXR121921
R00026	KEGG	MNXR106343
R06092	KEGG	MNXR106343
RXN-7381	MetaCyc	MNXR121937
rxn00021	SEED	MNXR106344
R00027	KEGG	MNXR106344
BENZOIN-ALDOLASE-RXN	MetaCyc	MNXR106344
RXN-7401	MetaCyc	MNXR121938
rxn00017	SEED	MNXR106341
R00023	KEGG	MNXR106341
HYPONITRITE-REDUCTASE-RXN	MetaCyc	MNXR106341
RXN-7405	MetaCyc	MNXR121939
rxn14250	SEED	MNXR106342
R00025	KEGG	MNXR106342
R00033	KEGG	MNXR106347
RXN-7303	MetaCyc	MNXR121933
rxn00027	SEED	MNXR106348
R00034	KEGG	MNXR106348
RXN-7304	MetaCyc	MNXR121934
RXN-7305	MetaCyc	MNXR121935
rxn00024	SEED	MNXR106346
R00031	KEGG	MNXR106346
RXN-5861	MetaCyc	MNXR106346
RXN-7342	MetaCyc	MNXR121936
RXN-7262	MetaCyc	MNXR121930
rxn00030	SEED	MNXR106349
R00038	KEGG	MNXR106349
PROPIOIN-SYNTHASE-RXN	MetaCyc	MNXR106349
RXN-7301	MetaCyc	MNXR121931
RXN-7302	MetaCyc	MNXR121932
1.13.11.25-RXN	MetaCyc	MNXR108991
rxn03151	SEED	MNXR108990
R04596	KEGG	MNXR108990
rxn03156	SEED	MNXR108995
R04601	KEGG	MNXR108995
RXN-7483	MetaCyc	MNXR121948
R00001	KEGG	MNXR106333
rxn03155	SEED	MNXR108994
R04600	KEGG	MNXR108994
RXN-7484	MetaCyc	MNXR121949
rxn03154	SEED	MNXR108993
R04599	KEGG	MNXR108993
rxn03153	SEED	MNXR108992
R04598	KEGG	MNXR108992
rxn00004	SEED	MNXR106336
R00008	KEGG	MNXR106336
4.1.3.17-RXN	MetaCyc	MNXR106336
rxn06743	SEED	MNXR108999
R05928	KEGG	MNXR108999
R04607	KEGG	MNXR108999
2.4.1.135-RXN	MetaCyc	MNXR108999
RXN-7442	MetaCyc	MNXR121944
R00011	KEGG	MNXR106337
MANGANESE-PEROXIDASE-RXN	MetaCyc	MNXR106337
rxn06742	SEED	MNXR108998
R04604	KEGG	MNXR108998
6.3.4.11-RXN	MetaCyc	MNXR108998
RXN-7443	MetaCyc	MNXR121945
rxn11947	SEED	MNXR106334
R00002	KEGG	MNXR106334
rxn06741	SEED	MNXR108997
R04603	KEGG	MNXR108997
RXN-745	MetaCyc	MNXR121946
rxn00003	SEED	MNXR106335
R00006	KEGG	MNXR106335
RXN-7482	MetaCyc	MNXR121947
RXN-7421	MetaCyc	MNXR121940
RXN-7422	MetaCyc	MNXR121941
rxn00009	SEED	MNXR106338
R00012	KEGG	MNXR106338
2.7.7.45-RXN	MetaCyc	MNXR106338
RXN-744	MetaCyc	MNXR121942
rxn00012	SEED	MNXR106339
R06135	KEGG	MNXR106339
R00015	KEGG	MNXR106339
RXN-7441	MetaCyc	MNXR121943
RXN-7485	MetaCyc	MNXR121950
RXN-13790	MetaCyc	MNXR118301
RXN-13792	MetaCyc	MNXR118303
RXN-13794	MetaCyc	MNXR118305
RXN-13793	MetaCyc	MNXR118304
RXN-13796	MetaCyc	MNXR118307
RXN-13795	MetaCyc	MNXR118306
RXN-13798	MetaCyc	MNXR118309
RXN-13797	MetaCyc	MNXR118308
rxn12405	SEED	MNXR131363
RXN-13900	MetaCyc	MNXR118390
RXN-13902	MetaCyc	MNXR118392
RXN-13901	MetaCyc	MNXR118391
RXN-13904	MetaCyc	MNXR118394
RXN-13903	MetaCyc	MNXR118393
RXN-13906	MetaCyc	MNXR118396
RXN-13905	MetaCyc	MNXR118395
RXN-13907	MetaCyc	MNXR118397
rxn05775	SEED	MNXR106394
R00109	KEGG	MNXR106394
R00107	KEGG	MNXR106392
rxn05774	SEED	MNXR106393
R00108	KEGG	MNXR106393
NADPH--CYTOCHROME-C2-REDUCTASE-RXN	MetaCyc	MNXR106393
rxn00090	SEED	MNXR106398
R00120	KEGG	MNXR106398
GLUTATHIONE-OXIDASE-RXN	MetaCyc	MNXR106398
rxn00093	SEED	MNXR106399
R00123	KEGG	MNXR106399
ADP-DEAMINASE-RXN	MetaCyc	MNXR106399
rxn00084	SEED	MNXR106396
R00113	KEGG	MNXR106396
NADPH-PEROXIDASE-RXN	MetaCyc	MNXR106396
R00119	KEGG	MNXR106397
RXN-13973	MetaCyc	MNXR106397
rxn00078	SEED	MNXR106390
R00105	KEGG	MNXR106390
NADH-KINASE-RXN	MetaCyc	MNXR106390
R00106	KEGG	MNXR106391
rxn00067	SEED	MNXR106383
R00091	KEGG	MNXR106383
RXN-16679	MetaCyc	MNXR106383
rxn00068	SEED	MNXR106384
R00092	KEGG	MNXR106384
rxn05771	SEED	MNXR106381
R00082	KEGG	MNXR106381
R00099	KEGG	MNXR106387
COBIIALAMIN-REDUCTASE-RXN	MetaCyc	MNXR106387
rxn05772	SEED	MNXR106388
R00100	KEGG	MNXR106388
CYTOCHROME-B5-REDUCTASE-RXN	MetaCyc	MNXR106388
R00097	KEGG	MNXR106386
rxn05773	SEED	MNXR106389
R00101	KEGG	MNXR106389
rxn00051	SEED	MNXR106372
R00070	KEGG	MNXR106372
RXN-16676	MetaCyc	MNXR106372
R00072	KEGG	MNXR106373
rxn05767	SEED	MNXR106370
R00067	KEGG	MNXR106370
rxn14394	SEED	MNXR106371
R00069	KEGG	MNXR106371
IMIDHYD-RXN	MetaCyc	MNXR106371
rxn00055	SEED	MNXR106376
R00075	KEGG	MNXR106376
2.5.1.43-RXN	MetaCyc	MNXR106376
rxn14392	SEED	MNXR106377
R00076	KEGG	MNXR106377
R00073	KEGG	MNXR106374
rxn00054	SEED	MNXR106375
R00074	KEGG	MNXR106375
O-AMINOPHENOL-OXIDASE-RXN	MetaCyc	MNXR106375
rxn05770	SEED	MNXR106378
R00077	KEGG	MNXR106378
rxn00057	SEED	MNXR106379
R00080	KEGG	MNXR106379
CATECHOL-OXIDASE-DIMERIZING-RXN	MetaCyc	MNXR106379
RXN-7669	MetaCyc	MNXR121995
RXN-7673	MetaCyc	MNXR121996
RXN-7676	MetaCyc	MNXR121997
RXN-7678	MetaCyc	MNXR121998
RXN-13847	MetaCyc	MNXR118350
RXN-13849	MetaCyc	MNXR118352
RXN-13848	MetaCyc	MNXR118351
RXN-13851	MetaCyc	MNXR118354
RXN-13850	MetaCyc	MNXR118353
RXN-13853	MetaCyc	MNXR118356
RXN-13852	MetaCyc	MNXR118355
RXN-13857	MetaCyc	MNXR118358
RXN-13855	MetaCyc	MNXR118357
RXN-13858	MetaCyc	MNXR118359
RXN-13868	MetaCyc	MNXR118361
RXN-13867	MetaCyc	MNXR118360
RXN-13870	MetaCyc	MNXR118363
RXN-13869	MetaCyc	MNXR118362
RXN-13874	MetaCyc	MNXR118365
RXN-13871	MetaCyc	MNXR118364
RXN-13876	MetaCyc	MNXR118367
RXN-13875	MetaCyc	MNXR118366
RXN-13878	MetaCyc	MNXR118369
RXN-13877	MetaCyc	MNXR118368
RXN-13879	MetaCyc	MNXR118370
RXN-13881	MetaCyc	MNXR118372
RXN-13880	MetaCyc	MNXR118371
RXN-13883	MetaCyc	MNXR118374
RXN-13882	MetaCyc	MNXR118373
RXN-13885	MetaCyc	MNXR118376
RXN-13884	MetaCyc	MNXR118375
RXN-13887	MetaCyc	MNXR118378
RXN-13886	MetaCyc	MNXR118377
RXN-13888	MetaCyc	MNXR118379
RXN-13890	MetaCyc	MNXR118381
RXN-13889	MetaCyc	MNXR118380
RXN-13892	MetaCyc	MNXR118383
RXN-13891	MetaCyc	MNXR118382
RXN-13894	MetaCyc	MNXR118385
RXN-13893	MetaCyc	MNXR118384
RXN-13896	MetaCyc	MNXR118387
RXN-13895	MetaCyc	MNXR118386
RXN-13899	MetaCyc	MNXR118389
RXN-13898	MetaCyc	MNXR118388
rxn00099	SEED	MNXR106402
R00129	KEGG	MNXR106402
4.2.1.93-RXN	MetaCyc	MNXR106402
rxn00103	SEED	MNXR106403
R00134	KEGG	MNXR106403
FORMATE-DEHYDROGENASE-NADP+-RXN	MetaCyc	MNXR106403
R00124	KEGG	MNXR106400
1	KEGG	MNXR106400
rxn00098	SEED	MNXR106401
R00128	KEGG	MNXR106401
ADENOSINE-TETRAPHOSPHATASE-RXN	MetaCyc	MNXR106401
rxn00108	SEED	MNXR106406
R00140	KEGG	MNXR106406
rxn14341	SEED	MNXR106407
R00141	KEGG	MNXR106407
AMMONIA-KINASE-RXN	MetaCyc	MNXR106407
R00135	KEGG	MNXR106404
rxn00107	SEED	MNXR106405
R00139	KEGG	MNXR106405
rxn00561	SEED	MNXR106680
R00775	KEGG	MNXR106680
GUANIDINOACETASE-RXN	MetaCyc	MNXR106680
R00776	KEGG	MNXR106681
UREIDOGLYCOLATE-LYASE-RXN	MetaCyc	MNXR106681
rxn12768	SEED	MNXR104021
rxn00565	SEED	MNXR106684
R00781	KEGG	MNXR106684
rxn12767	SEED	MNXR104020
rxn12770	SEED	MNXR104023
rxn00563	SEED	MNXR106682
R00777	KEGG	MNXR106682
AMIDINOASPARTASE-RXN	MetaCyc	MNXR106682
rxn12769	SEED	MNXR104022
rxn00564	SEED	MNXR106683
R00778	KEGG	MNXR106683
CYANAMIDE-HYDRATASE-RXN	MetaCyc	MNXR106683
rxn05895	SEED	MNXR106688
R00792	KEGG	MNXR106688
rxn12771	SEED	MNXR104024
rxn00570	SEED	MNXR106689
R00793	KEGG	MNXR106689
R10230	KEGG	MNXR106689
RXN-13595	MetaCyc	MNXR106689
rxn00955	SEED	MNXR104027
R00784	KEGG	MNXR106686
rxn05958	SEED	MNXR104026
R00785	KEGG	MNXR106687
rxn06275	SEED	MNXR104029
R02904	KEGG	MNXR104029
RXN-14405	MetaCyc	MNXR118671
RXN-14404	MetaCyc	MNXR118670
L-XYLOSE-1-DEHYDROGENASE-RXN	MetaCyc	MNXR116010
RXN-14409	MetaCyc	MNXR118673
RXN-14407	MetaCyc	MNXR118672
LACCOA-RXN	MetaCyc	MNXR116012
RXN-14416	MetaCyc	MNXR118675
RXN-15744	MetaCyc	MNXR116013
LACTALDEHYDE-REDUCTASE-NADPH-RXN	MetaCyc	MNXR116013
RXN-14412	MetaCyc	MNXR118674
LACTOSE-DEHYDRO-RXN	MetaCyc	MNXR116014
RXN-14423	MetaCyc	MNXR118677
rxn11243	SEED	MNXR116015
rxn10852	SEED	MNXR116015
LACTOYL-COA-DEHYDRATASE-RXN	MetaCyc	MNXR116016
RXN-14426	MetaCyc	MNXR118679
LAUROYLACYLTRAN-RXN	MetaCyc	MNXR116017
RXN-14424	MetaCyc	MNXR118678
LCARNCOALIG-RXN	MetaCyc	MNXR116018
LEGHEMOGLOBIN-REDUCTASE-RXN	MetaCyc	MNXR116019
rxn10972	SEED	MNXR104013
rxn10595	SEED	MNXR104018
R10392	KEGG	MNXR104018
R212-RXN	MetaCyc	MNXR104018
rxn10596	SEED	MNXR104019
R10395	KEGG	MNXR104019
R216-RXN	MetaCyc	MNXR104019
RXN-14427	MetaCyc	MNXR118680
LEUCINE--TRNA-LIGASE-RXN	MetaCyc	MNXR116020
RXN-14428	MetaCyc	MNXR118681
LEUCYLTRANSFERASE-RXN	MetaCyc	MNXR116022
LINE-RXN	MetaCyc	MNXR116024
LOMBRICINE-KINASE-RXN	MetaCyc	MNXR116025
LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN	MetaCyc	MNXR116026
RXN-14439	MetaCyc	MNXR118687
LONG-CHAIN-ALCOHOL-DEHYDROGENASE-RXN	MetaCyc	MNXR116027
LONG-CHAIN-ALCOHOL-OXIDASE-RXN	MetaCyc	MNXR116028
RXN-14441	MetaCyc	MNXR118689
LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN	MetaCyc	MNXR116029
rxn00531	SEED	MNXR106662
R00739	KEGG	MNXR106662
TYROSINE-23-AMINOMUTASE-RXN	MetaCyc	MNXR106662
rxn00532	SEED	MNXR106663
R00740	KEGG	MNXR106663
RXN-8963	MetaCyc	MNXR106663
rxn00528	SEED	MNXR106660
R00735	KEGG	MNXR106660
TYROSINE--ARGININE-LIGASE-RXN	MetaCyc	MNXR106660
rxn00530	SEED	MNXR106661
R00737	KEGG	MNXR106661
RXN-9697	MetaCyc	MNXR106661
rxn00534	SEED	MNXR106664
R00743	KEGG	MNXR106664
MALONATE-COA-TRANSFERASE-RXN	MetaCyc	MNXR106664
rxn00542	SEED	MNXR106665
R00753	KEGG	MNXR106665
LACTATE-ALDOLASE-RXN	MetaCyc	MNXR106665
LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN	MetaCyc	MNXR116030
RXN-14448	MetaCyc	MNXR118695
LYSINE--TRNA-LIGASE-RXN	MetaCyc	MNXR116033
RXN-14447	MetaCyc	MNXR118694
LYSINEARGININE-CARBOXYPEPTIDASE-RXN	MetaCyc	MNXR116034
RXN-14451	MetaCyc	MNXR118697
LYSYLTRANSFERASE-RXN	MetaCyc	MNXR116035
RXN-14463	MetaCyc	MNXR118699
M-CRESOL-METHYLCATECHOL-RXN	MetaCyc	MNXR116037
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	MetaCyc	MNXR116038
MALEYLACETATE-REDUCTASE-RXN	MetaCyc	MNXR116039
rxn00504	SEED	MNXR106651
rxn00516	SEED	MNXR106652
R00723	KEGG	MNXR106652
rxn00502	SEED	MNXR106650
R00706	KEGG	MNXR106650
1.2.1.18-RXN	MetaCyc	MNXR106650
rxn00521	SEED	MNXR106655
R00728	KEGG	MNXR106655
TYROSINE-PHENOL-LYASE-RXN	MetaCyc	MNXR106655
