rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	grade_GC	dg_EQ	grade_EQ	dg_DGPMS	grade_DGPMS	dg_TECRDB	grade_TECRDB	best_grade	best_source
rxn25085	RXN-8705.c	1.-.-.-	CI:-2	0	2	1.1239	False	-64.8100	SILVER			-56.3100	SILVER			SILVER	GC
rxn25086	equine arterivirus serine peptidase	3.4.21.114	CPDFORMERROR	0	0		False										
rxn25087	RXN-8707.c	1.14.13.-	OK	0	0		False										
rxn25090	RXN-8707.r	1.14.13.-	OK	0	0		False										
rxn25093	caldolysin	3.4.21.111	CPDFORMERROR	0	0		False										
rxn25094	RXN-8709.c		OK	0	3	0.4390	False	-5.2600	SILVER	-6.9670	SILVER	-16.2800	SILVER			SILVER	GC
rxn25095	RXN-8710.c		OK	0	3	0.3710	False	-5.2600	SILVER	-7.0270	SILVER	-11.5300	SILVER			SILVER	GC
rxn25096	RXN-8711.c	2.3.1.M35	OK	0	3	0.3101	False	-5.2600	SILVER	-6.9920	SILVER	-6.1800	SILVER			SILVER	GC
rxn25097	RXN-8712.c		OK	0	3	0.5338	False	-5.2600	SILVER	-7.0450	SILVER	-12.7100	SILVER			SILVER	GC
rxn25098	RXN-8713.c	2.3.1.110	OK	0	3	0.5337	False	-5.2600	SILVER	-7.0440	SILVER	-12.7100	SILVER			SILVER	GC
rxn25099	RXN-8714.c	2.3.1.110	OK	0	3	0.4436	False	-5.2600	SILVER	-6.9770	SILVER	-15.1000	SILVER			SILVER	GC
rxn25100	RXN-8715.c	2.3.1.110	OK	0	3	0.3097	False	-5.2600	SILVER	-6.9900	SILVER	-6.1800	SILVER			SILVER	GC
rxn25101	RXN-8716.c	2.3.1.-	OK	0	3	0.3549	False	0.0000	SILVER	-0.0110	GOLD	4.7200	SILVER			GOLD	EQ
rxn25102	RXN-8717.c	2.3.1.-	OK	0	3	0.5159	False	0.0000	SILVER	-0.0210	GOLD	5.6300	SILVER			GOLD	EQ
rxn25103	RXN-8718.c	2.3.1.-	OK	0	3	0.3540	False	0.0000	SILVER	-0.0000	GOLD	4.7200	SILVER			GOLD	EQ
rxn25104	RXN-8719.c	1.10.3.-	CI:-2	0	2	0.0658	False			-102.5960	SILVER	-103.9800	SILVER			SILVER	EQ
rxn25105	RXN-8720.c	1.10.3.-	MI:H:-1/O:1|CI:-5	0	1		False					-106.1500	BRONZE			BRONZE	DGPMS
rxn25106	RXN-8721.c	2.3.1.-	OK	0	3	0.8791	False	0.0000	BRONZE	4.8970	SILVER	0.8800	SILVER			SILVER	EQ
rxn25107	RXN-8722.c	2.3.1.-	OK	0	3	0.8791	False	0.0000	BRONZE	4.8970	SILVER	0.8800	SILVER			SILVER	EQ
rxn25108	RXN-8723.c	2.3.1.-	OK	0	3	0.8791	False	0.0000	BRONZE	4.8970	SILVER	0.8800	SILVER			SILVER	EQ
rxn25109	RXN-8724.c	2.3.1.-	OK	0	3	0.9003	False	0.0000	BRONZE	5.0120	SILVER	0.8800	SILVER			SILVER	EQ
rxn25110	RXN-8725.c	2.3.1.-	OK	0	3	0.9003	False	0.0000	BRONZE	5.0120	SILVER	0.8800	SILVER			SILVER	EQ
rxn25111	RXN-8726.c	2.3.1.-	OK	0	3	0.9061	False	0.0000	BRONZE	5.0440	SILVER	0.8800	SILVER			SILVER	EQ
rxn25112	RXN-8727.c	2.3.1.-	OK	0	3	0.9003	False	0.0000	BRONZE	5.0120	SILVER	0.8800	SILVER			SILVER	EQ
rxn25113	RXN-8735.c	1.14.13.-	OK	0	3	2.4378	False	-95.8600	BRONZE	-101.5520	BRONZE	-74.1200	BRONZE			BRONZE	GC
rxn25114	RXN-8736.c	2.1.1.-	OK	0	2	0.5396	False	-4.3300	SILVER			1.2100	SILVER			SILVER	GC
rxn25115	RXN-8737.c	1.14.-.-	OK	0	3	2.3958	False	-96.2200	BRONZE	-95.4220	BRONZE	-68.5000	BRONZE			BRONZE	GC
rxn25116	RXN-8738.c	1.-.-.-	CI:-2	0	3	2.5456	False	-81.4500	BRONZE	-83.3150	BRONZE	-54.1300	BRONZE			BRONZE	GC
rxn25117	4-nitrophenol 4-monooxygenase	1.14.13.167	OK	0	0		False										
rxn25119	RXN-8741.c		OK	0	1		False					8.6600	BRONZE			BRONZE	DGPMS
rxn25120	RXN-8743.c	3.1.8.1	OK	0	1		False					-20.5400	BRONZE			BRONZE	DGPMS
rxn25121	RXN-8746.e	3.1.8.1	OK	0	1		False					-33.8100	BRONZE			BRONZE	DGPMS
rxn25122	RXN-8747.c	3.1.3.-	OK	0	2	1.5087	False	-14.2200	BRONZE			-4.1800	BRONZE			BRONZE	GC
rxn25123	RXN-8748.c	3.1.3.1	OK	0	3	4.2601	False	7.3100	BRONZE	-3.6460	SILVER	7.1100	BRONZE			SILVER	EQ
rxn25124	RXN-8751.c		CI:2	0	3	3.2248	False	-2.1600	BRONZE	15.1260	BRONZE	-16.3400	BRONZE			BRONZE	GC
rxn25125	RXN-8752.c		CI:3	0	3	5.3734	False	-6.9300	BRONZE	-41.8330	BRONZE	-27.7800	BRONZE			BRONZE	GC
rxn25126	RXN-8753.c		CI:2	0	3	1.2314	False	-0.5700	BRONZE	-6.1550	SILVER	-16.3400	BRONZE			SILVER	EQ
rxn25127	RXN-8754.c		CI:2	0	3	4.6325	False	-14.3500	BRONZE	15.0480	BRONZE	20.5900	BRONZE			BRONZE	GC
rxn25128	RXN-8755.c		CI:2	0	3	2.3291	False	-12.7600	BRONZE	-6.2330	BRONZE	20.5900	BRONZE			BRONZE	GC
rxn25129	RXN-8756.c		CI:2	0	3	0.6981	False	-24.5100	SILVER	-21.9950	SILVER	-29.2800	SILVER			SILVER	GC
rxn25130	RXN-8757.c		CI:2	0	3	0.7350	False	-11.0700	SILVER	-7.1170	SILVER	-10.4000	SILVER			SILVER	GC
rxn25131	CbiT	2.1.1.196	MI:C:1/O:2|CI:-1	0	1		False					-72.6800	BRONZE			BRONZE	DGPMS
rxn25132	RXN-8768.c	5.4.99.60	CI:-2	0	1		False					11.5300	BRONZE			BRONZE	DGPMS
rxn25133	adenosylcobalamin/alpha-ribazole phosphatase	3.1.3.73	OK	0	1		False					6.4500	BRONZE			BRONZE	DGPMS
rxn25134	BluB	1.14.99.40	CPDFORMERROR	0	0		False										
rxn25135	alditol:NADP oxidoreductase	1.1.1.21	OK	0	3	0.5738	False	5.2500	SILVER	5.0370	GOLD	-1.3400	SILVER			GOLD	EQ
rxn25136	NADPH-dependent D-xylose reductase	1.1.1.307	OK	0	3	0.3539	False	5.2500	SILVER	3.4700	SILVER	2.2300	SILVER			SILVER	GC
rxn25137	RXN-8774.c	1.1.1.46	OK	0	0		False										
rxn25138	RXN-8775.c	1.2.1.26	OK	0	0		False										
rxn25140	RXN-8776.c	1.1.1.117	OK	0	3	0.5658	False	-4.0500	SILVER	-3.9600	SILVER	0.3100	SILVER			SILVER	GC
rxn25141	RXN-8779.c		OK	0	3	0.8206	False	-2.6500	SILVER	-3.0580	GOLD	21.0200	BRONZE			GOLD	EQ
rxn25142	RXN-8780.c		OK	0	3	1.2010	False	-6.0000	SILVER	-4.2940	SILVER	21.3300	BRONZE			SILVER	GC
rxn25143	RXN-8781.c		CPDFORMERROR	0	0		False										
rxn25144	RXN-8781.p		CPDFORMERROR	0	0		False										
rxn25145	L-sorbose 1-dehydrogenase	1.1.99.32	CPDFORMERROR	0	0		False										
rxn25146	L-sorbose 1-dehydrogenase	1.1.99.32	CPDFORMERROR	0	0		False										
rxn25147	RXN-8784.c		CI:-1	0	2	0.0000	True	0.0000	BRONZE	0.0000	GOLD					GOLD	EQ
rxn25148	RXN-8786.c		CI:-1	0	0		False										
rxn25149	RXN-8787.c		CI:1	0	0		False										
rxn25150	RXN-8788.c	2.5.1.133	OK	0	0		False										
rxn25151	RXN-8788.e	2.5.1.133	OK	0	0		False										
rxn25152	RXN-8789.c		OK	0	0		False										
rxn25153	RXN-8790.c		OK	0	0		False										
rxn25154	RXN-8791.c		CI:1	0	0		False										
rxn25155	RXN-8792.c		CI:-2	0	1		False					6.6900	BRONZE			BRONZE	DGPMS
rxn25156	RXN-8793.c		CI:1	0	0		False										
rxn25157	RXN-8794.c		OK	0	1		False					0.2800	BRONZE			BRONZE	DGPMS
rxn25158	RXN-8795.c		OK	0	1		False					-9.9900	BRONZE			BRONZE	DGPMS
rxn25159	RXN-8796.c		OK	0	1		False					31.5200	BRONZE			BRONZE	DGPMS
rxn25160	RXN-8797.c	1.14.13.-	CI:4	0	1		False					-9.0900	BRONZE			BRONZE	DGPMS
rxn25161	RXN-8798.c	1.14.13.-	CI:5	0	1		False					-57.4400	BRONZE			BRONZE	DGPMS
rxn25162	RXN-8799.c	1.14.13.-	CI:3	0	1		False					-7.9400	BRONZE			BRONZE	DGPMS
rxn25163	RXN-8800.c		OK	0	3	1.8879	False	-7.9500	BRONZE	0.2170	SILVER	2.0000	SILVER			SILVER	EQ
rxn25164	RXN-8807.c	2.8.3.18	OK	0	3	0.2787	False	-1.5400	SILVER	-1.0030	GOLD	-1.4900	GOLD			GOLD	EQ
rxn25165	RXN-8807.m	2.8.3.18	OK	0	3	0.2787	False	-1.5400	SILVER	-1.0030	GOLD	-1.4900	GOLD			GOLD	EQ
rxn25166	RXN-8809.c	2.3.1.164	OK	0	3	0.3905	False	-5.7200	SILVER	-7.9260	SILVER	-6.6900	GOLD			GOLD	DGPMS
rxn25167	RXN-8811.c		CI:2	0	3	2.0685	False	-1.4800	BRONZE	-1.5800	SILVER	17.2000	BRONZE			SILVER	EQ
rxn25168	RXN-8814.c		OK	0	1		False					-67.6700	BRONZE			BRONZE	DGPMS
rxn25169	RXN-8815.c	1.7.1.16	OK	0	1		False					-73.6100	BRONZE			BRONZE	DGPMS
rxn25170	RXN-8819.c		CI:-2	0	1		False					-53.6900	BRONZE			BRONZE	DGPMS
rxn25171	RXN-8824.c		OK	0	3	0.8921	False	-12.7800	SILVER	-10.5910	SILVER	-15.1300	SILVER			SILVER	GC
rxn25172	RXN-8825.c		OK	0	1		False					-68.0700	BRONZE			BRONZE	DGPMS
rxn25173	RXN-8826.c		OK	0	1		False					-108.9600	BRONZE			BRONZE	DGPMS
rxn25174	RXN-8827.c		OK	0	1		False					-18.5700	BRONZE			BRONZE	DGPMS
rxn25175	RXN-8828.c		CI:-4	0	1		False					-44.8700	BRONZE			BRONZE	DGPMS
rxn25176	RXN-8829.c		OK	0	2	0.6247	False	-6.4400	SILVER			-14.8700	SILVER			SILVER	GC
rxn25177	RXN-8830.c		OK	0	3	1.5832	False	-30.6400	BRONZE	-38.9200	BRONZE	-43.1900	BRONZE			BRONZE	GC
rxn25178	RXN-8831.c		OK	0	3	0.5193	False	-9.7400	SILVER	-9.3060	GOLD	-5.4500	SILVER			GOLD	EQ
rxn25179	RXN-8832.c	1.13.11.74	OK	0	3	1.3109	False	-70.7700	BRONZE	-64.2600	BRONZE	-72.6800	SILVER			SILVER	DGPMS
rxn25180	RXN-8833.c		OK	0	1		False					-59.2400	BRONZE			BRONZE	DGPMS
rxn25181	RXN-8834.c		OK	0	1		False					-14.3700	BRONZE			BRONZE	DGPMS
rxn25182	RXN-8835.c	5.4.4.1	OK	0	2	0.5089	False	-6.4400	SILVER			-11.7300	SILVER			SILVER	GC
rxn25183	RXN-8836.c	1.13.11.76	OK	0	2	0.6691	False	-70.7700	SILVER			-81.8700	SILVER			SILVER	GC
rxn25184	RXN-8837.c		OK	0	3	0.1520	False	-9.7400	SILVER	-9.3870	GOLD	-8.8200	SILVER			GOLD	EQ
rxn25185	RXN-8838.c		OK	0	2	0.2899	False	-4.7400	SILVER			-1.9100	SILVER			SILVER	GC
rxn25186	RXN-8839.c		OK	0	3	1.1545	False	-2.4800	BRONZE	-6.8790	SILVER	-6.1100	SILVER			SILVER	EQ
rxn25187	RXN-8840.c		OK	0	3	0.9605	False	-1.9200	SILVER	-5.9960	SILVER	2.8800	SILVER			SILVER	GC
rxn25188	RXN-8841.c	4.1.1.77	OK	0	3	0.8367	False	-3.1200	SILVER	-4.9510	SILVER	-10.0600	SILVER			SILVER	GC
rxn25189	RXN-8842.c		CI:2	0	3	1.4168	False	-0.9100	BRONZE	-4.4600	SILVER	6.3500	BRONZE			SILVER	EQ
rxn25190	RXN-8843.c		CI:-2	0	3	2.6578	False	-0.5000	BRONZE	7.3410	SILVER	11.1800	BRONZE			SILVER	EQ
rxn25191	2-oxalocrotonate tautomerase	5.3.2.-	OK	0	3	0.4066	False	0.0000	SILVER	0.0000	GOLD	5.4200	SILVER			GOLD	EQ
rxn25192	RXN-8845.c		OK	0	3	1.2678	False	-2.4800	BRONZE	-6.8790	SILVER	-0.6900	SILVER			SILVER	EQ
rxn25193	RXN-8848.c		OK	0	0		False										
rxn25196	glucosyl-3-phosphoglycerate synthase	2.4.1.266	OK	0	0		False										
rxn25197	RXN-8857.c	2.3.1.-	OK	0	3	0.2986	False	-3.6100	SILVER	-2.0490	SILVER	-3.9500	SILVER			SILVER	GC
rxn25198	RXN-886.c	1.14.11.-	MI:O:-1|CI:-2	0	1		False					-76.0500	BRONZE			BRONZE	DGPMS
rxn25199	RXN-8861.c		MI:C:27/H:19/N:1/O:12	0	2	19.1137	False	-393.6500	BRONZE			13.2200	BRONZE			BRONZE	GC
rxn25200	RXN-8865.c		MI:H:-2/O:6	0	2	5.9206	False	-279.3100	BRONZE			-153.2800	BRONZE			BRONZE	GC
rxn25201	RXN-8871.c	3.5.1.-	OK	0	3	0.3965	False	0.3200	SILVER	-0.1450	SILVER	6.9800	SILVER			SILVER	GC
rxn25202	RXN-8872.c	1.14.14.1	CI:-1	0	0		False										
rxn25203	RXN-8873.c	2.1.1.-	OK	0	2	0.5435	False	-4.3300	SILVER			1.2100	SILVER			SILVER	GC
rxn25204	RXN-8875.c	2.4.1.-	OK	0	3	0.4945	False	-1.7000	SILVER	-4.4460	SILVER	-3.0900	SILVER			SILVER	GC
rxn25205	RXN-8880.c		OK	0	3	0.6248	False	-1.7000	SILVER	-3.9060	SILVER	-6.1700	SILVER			SILVER	GC
rxn25207	RXN-8881.c		OK	0	3	0.3850	False	-1.7000	SILVER	-3.9120	SILVER	-2.2300	SILVER			SILVER	GC
rxn25208	RXN-8882.c	2.4.1.-	OK	0	3	0.3772	False	-1.7000	SILVER	-3.9060	SILVER	-3.4800	SILVER			SILVER	GC
rxn25210	RXN-8883.c	2.4.1.-	OK	0	3	0.4258	False	-1.7000	SILVER	-3.9120	SILVER	-1.1400	SILVER			SILVER	GC
rxn25211	RXN-8884.c	2.4.1.-	OK	0	3	0.4115	False	-1.7000	SILVER	-4.0620	SILVER	-2.2300	SILVER			SILVER	GC
rxn25212	RXN-8886.c		MI:C:18/H:30/O:16	0	2	13.9946	False	-515.2800	BRONZE			-217.3800	BRONZE			BRONZE	GC
rxn25213	RXN-8887.c	2.4.1.-	OK	0	3	0.9979	False	-1.7000	SILVER	-5.4360	SILVER	-11.1100	BRONZE			SILVER	GC
rxn25215	RXN-8888.c		OK	0	1		False	-56.6900	SILVER							SILVER	GC
rxn25216	RXN-8889.e	2.8.3.-	OK	0	3	1.6316	False	-1.5400	BRONZE	-4.3620	SILVER	-1.4900	GOLD			GOLD	DGPMS
rxn25217	RXN-8892.c		MI:H:-4/N:-1/O:1|CI:-1	0	2	1.4305	False	-27.3200	SILVER			-47.0700	BRONZE			SILVER	GC
rxn25218	RXN-8893.c		OK	0	3	0.3308	False	-3.7000	SILVER	-5.0370	GOLD	-2.9600	SILVER			GOLD	EQ
rxn25219	RXN-8898.c	4.4.1.4	OK	0	1		False					13.0400	BRONZE			BRONZE	DGPMS
rxn25220	RXN-8900.c		OK	0	1		False					-61.7600	BRONZE			BRONZE	DGPMS
rxn25221	RXN-8901.c		OK	0	1		False					25.8900	BRONZE			BRONZE	DGPMS
rxn25222	RXN-8902.c		OK	0	1		False					-55.1300	BRONZE			BRONZE	DGPMS
rxn25223	RXN-8905.c	1.1.3.-;1.8.3.-	OK	0	1		False					4.4100	BRONZE			BRONZE	DGPMS
rxn25224	RXN-8908.c		OK	0	1		False					18.3300	BRONZE			BRONZE	DGPMS
rxn25225	RXN-8909.c	4.4.1.4	OK	0	1		False					9.8100	BRONZE			BRONZE	DGPMS
rxn25226	RXN-8910.c	1.1.3.-	OK	0	1		False					4.8700	BRONZE			BRONZE	DGPMS
rxn25227	RXN-8911.c	5.3.99.M1	OK	0	1		False					-11.5700	BRONZE			BRONZE	DGPMS
rxn25228	RXN-8912.c		OK	0	1		False					-61.7600	BRONZE			BRONZE	DGPMS
rxn25229	RXN-8915.c		OK	0	1		False					4.4100	BRONZE			BRONZE	DGPMS
rxn25230	RXN-8916.c	4.4.1.4	OK	0	1		False					9.8100	BRONZE			BRONZE	DGPMS
rxn25231	RXN-8918.c		CI:-1	0	3	3.3035	False	-11.3200	BRONZE	9.0140	BRONZE	-11.3200	BRONZE			BRONZE	GC
rxn25232	RXN-8919.c		CI:1	0	3	2.6588	False	-11.3900	BRONZE	-9.2420	BRONZE	-45.8400	BRONZE			BRONZE	GC
rxn25233	PGT2	2.5.1.93	OK	0	3	1.2196	False	-26.4100	BRONZE	-19.3120	SILVER	-27.5800	SILVER			SILVER	EQ
rxn25234	RXN-8921.c		MI:H:1/O:1|CI:1	0	2	1.6742	False	-49.1100	BRONZE			-84.6900	BRONZE			BRONZE	GC
rxn25235	geranylhydroquinone,NADPH:oxygen oxidoreductase (3''-hydroxylating)	1.14.13.116	OK	0	3	1.7742	False	-92.6100	BRONZE	-93.1800	BRONZE	-78.8000	BRONZE			BRONZE	GC
rxn25236	RXN-8924.c		CI:2	0	3	0.3891	False	-0.3500	SILVER	1.7290	SILVER	3.2800	SILVER			SILVER	GC
rxn25237	RXN-8925.c	2.6.1.-	CI:-1	0	0		False										
rxn25238	RXN-8926.c		CI:-2	0	0		False										
rxn25239	RXN-8927.c		OK	0	3	0.2153	False	0.4600	SILVER	-0.3080	SILVER	-2.5400	SILVER			SILVER	GC
rxn25240	RXN-8931.c		OK	0	3	0.9997	False	-13.1400	BRONZE	-6.6720	SILVER	-7.1000	SILVER			SILVER	EQ
rxn25241	simazine hydrolase		CI:-2	0	3	3.5161	False	-81.4400	BRONZE	-85.6190	BRONZE	-53.5900	BRONZE			BRONZE	GC
rxn25242	RXN-8936.c	1.3.1.-	OK	0	3	1.2771	False	2.5100	BRONZE	9.4450	SILVER	-9.9700	BRONZE			SILVER	EQ
rxn25243	RXN-8937.c	2.1.1.-	OK	0	2	0.5435	False	-4.3300	SILVER			1.2100	SILVER			SILVER	GC
rxn25244	RXN-8938.c		OK	0	2	2.7639	False	-18.9500	BRONZE			27.4800	BRONZE			BRONZE	GC
rxn25245	RXN-8940.c		OK	0	3	0.7777	False	-6.3200	SILVER	-4.6370	SILVER	4.8900	BRONZE			SILVER	GC
rxn25246	RXN-8941.c		OK	0	0		False										
rxn25249	RXN-8942.c		OK	0	3	0.3408	False	-0.4600	SILVER	-1.4750	SILVER	-1.0900	SILVER			SILVER	GC
rxn25250	RXN-8943.c		OK	0	0		False										
rxn25253	RXN-8944.c		OK	0	3	1.2986	False	-6.7000	GOLD	-6.2930	SILVER	10.4000	BRONZE			GOLD	GC
rxn25254	RXN-8945.c		OK	0	0		False										
rxn25257	RXN-8946.c		OK	0	0		False										
rxn25258	RXN-8947.c	2.3.1.226	OK	0	3	3.2726	False	2.5100	BRONZE	-18.6710	BRONZE	-15.7600	BRONZE			BRONZE	GC
rxn25259	RXN-8948.c	6.3.3.6	OK	0	3	3.8176	False	-25.3900	BRONZE	-14.7830	BRONZE	29.3000	BRONZE			BRONZE	GC
rxn25260	RXN-8949.c	1.14.20.3	OK	0	3	1.2140	False	-116.3400	BRONZE	-124.0610	SILVER	-118.9500	SILVER			SILVER	EQ
rxn25261	RXN-8950.c		OK	0	3	0.1581	False	0.0000	SILVER	0.0000	GOLD	-0.6600	SILVER			GOLD	EQ
rxn25262	RXN-8952.c		CI:2	0	3	1.1692	False	-8.4100	BRONZE	-14.6270	SILVER	-18.5900	SILVER			SILVER	EQ
rxn25263	RXN-8953.c		MI:O:-1|CI:2	0	2	1.7181	False	41.6100	BRONZE			29.3800	BRONZE			BRONZE	GC
rxn25264	RXN-8954.c		CI:-2	0	3	0.4527	False	2.1500	SILVER	-0.0200	SILVER	3.2500	SILVER			SILVER	GC
rxn25265	RXN-8955.c	1.1.1.356	OK	0	0		False										
rxn25268	RXN-8958.c		OK	0	3	0.2835	False	0.0000	SILVER	-0.0010	GOLD	-3.7800	SILVER			GOLD	EQ
rxn25269	RXN-8959.c		CI:2	0	3	0.2525	False	-0.3000	SILVER	0.9810	SILVER	2.3900	SILVER			SILVER	GC
rxn25270	RXN-8960.c	4.2.1.148	OK	0	3	0.1695	False	-0.0500	SILVER	0.7010	SILVER	-0.7300	SILVER			SILVER	GC
rxn25271	RXN-8961.c		OK	0	3	0.3458	False	5.0200	SILVER	2.8240	SILVER	3.1200	SILVER			SILVER	GC
rxn25272	RXN-8966.c		OK	0	3	0.4890	False	0.0000	SILVER	1.1450	SILVER	4.4600	SILVER			SILVER	GC
rxn25273	propionyl-coA synthase		OK	0	3	3.8338	False	-37.7500	BRONZE	-14.2700	BRONZE	-11.2500	BRONZE			BRONZE	GC
rxn25274	phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	OK	0	3	1.0948	False	0.0000	SILVER	0.4410	SILVER	-8.4600	BRONZE			SILVER	GC
rxn25275	phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	OK	0	3	1.0948	False	0.0000	SILVER	0.4410	SILVER	-8.4600	BRONZE			SILVER	GC
rxn25276	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol beta-1,4-N-acetylglucosaminlytransferase	2.4.1.227	OK	0	3	0.3015	False	-1.7000	SILVER	-3.1790	SILVER	0.0300	SILVER			SILVER	GC
rxn25277	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol beta-1,4-N-acetylglucosaminlytransferase	2.4.1.227	OK	0	3	0.3015	False	-1.7000	SILVER	-3.1790	SILVER	0.0300	SILVER			SILVER	GC
rxn25278	2-methylaconitate isomerase		OK	0	3	0.2491	False	0.0000	SILVER	0.0000	GOLD	3.5500	SILVER			GOLD	EQ
rxn25279	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)	4.2.1.117	OK	0	3	0.2703	False	0.9100	SILVER	0.2790	SILVER	-3.5100	SILVER			SILVER	GC
rxn25280	RXN-8981.c		CI:1	0	3	2.2524	False	-9.4300	BRONZE	-7.3150	BRONZE	-33.5100	BRONZE			BRONZE	GC
rxn25281	RXN-8983.c		OK	0	2	3.8769	False	-6.7100	BRONZE			32.8100	BRONZE			BRONZE	GC
rxn25282	RXN-8990.c	4.1.1.109	OK	0	3	1.3351	False	-27.1400	BRONZE	-30.3740	SILVER	-38.0400	BRONZE			SILVER	EQ
rxn25283	RXN-9.c	2.1.3.3	OK	0	2	0.9402	False	1.7900	SILVER			-3.7300	SILVER			SILVER	GC
rxn25284	RXN-9.d	2.1.3.3	OK	0	2	0.9402	False	1.7900	SILVER			-3.7300	SILVER			SILVER	GC
rxn25285	RXN-90.c	2.4.1.111	OK	0	3	3.4089	False	-1.7000	BRONZE	-20.3900	SILVER	-11.0300	BRONZE			SILVER	EQ
rxn25286	RXN-9000.c	2.4.1.17	OK	0	3	0.9973	False	-1.7000	SILVER	-2.8960	SILVER	-7.0500	BRONZE			SILVER	GC
rxn25287	RXN-9000.v	2.4.1.17	OK	0	3	0.9973	False	-1.7000	SILVER	-2.8960	SILVER	-7.0500	BRONZE			SILVER	GC
rxn25288	RXN-9001.c	2.4.1.-	OK	0	3	0.4662	False	-1.7000	SILVER	-4.4460	SILVER	-4.3300	SILVER			SILVER	GC
rxn25289	RXN-9002.c	2.4.1.-	OK	0	3	1.8392	False	-2.7000	BRONZE	0.1550	SILVER	13.4500	BRONZE			SILVER	EQ
rxn25292	RXN-9004.c	2.4.1.-	OK	0	3	0.6200	False	-1.7000	SILVER	-4.4460	SILVER	-6.4300	SILVER			SILVER	GC
rxn25293	RXN-9005.c	2.4.1.-	OK	0	3	1.3367	False	-2.7000	SILVER	0.1550	SILVER	11.3500	BRONZE			SILVER	GC
rxn25295	RXN-9006.c	2.4.1.-	OK	0	3	1.8392	False	-2.7000	BRONZE	0.1550	SILVER	13.4500	BRONZE			SILVER	EQ
rxn25297	RXN-9007.c	2.4.1.-	OK	0	3	0.4409	False	-1.7000	SILVER	-3.9060	SILVER	-2.0600	SILVER			SILVER	GC
rxn25299	RXN-9008.c	2.4.1.-	OK	0	3	0.4152	False	-1.7000	SILVER	-3.9050	SILVER	-4.1500	SILVER			SILVER	GC
rxn25301	RXN-9010.c		CI:1	0	1		False					12.9600	BRONZE			BRONZE	DGPMS
rxn25302	RXN-9012.c	2.4.1.-	OK	0	3	0.8836	False	-2.7000	SILVER	-0.2310	SILVER	22.6700	BRONZE			SILVER	GC
rxn25304	RXN-9013.c	2.4.1.-	OK	0	3	1.0112	False	-2.7000	SILVER	0.1540	SILVER	11.9100	BRONZE			SILVER	GC
rxn25306	RXN-9014.c	2.4.1.-	OK	0	3	1.0112	False	-2.7000	SILVER	0.1540	SILVER	11.9100	BRONZE			SILVER	GC
rxn25308	RXN-9017.c		OK	0	2	0.6484	False	-4.3300	SILVER			2.2800	SILVER			SILVER	GC
rxn25309	RXN-9018.c		OK	0	2	0.6484	False	-4.3300	SILVER			2.2800	SILVER			SILVER	GC
rxn25310	RXN-9020.c		OK	0	2	0.6484	False	-4.3300	SILVER			2.2800	SILVER			SILVER	GC
rxn25311	RXN-9021.c		OK	0	2	0.6484	False	-4.3300	SILVER			2.2800	SILVER			SILVER	GC
rxn25312	RXN-9022.c		OK	0	2	0.6484	False	-4.3300	SILVER			2.2800	SILVER			SILVER	GC
rxn25313	amylomaltase	2.4.1.25	MI:C:-84/H:-142/O:-70/R:2	0	0		False										
rxn25314	Lysosomal alpha-glucosidase	3.2.1.3	MI:C:-54/H:-90/O:-46/R:-2	0	0		False										
rxn25315	Lysosomal alpha-glucosidase	3.2.1.3	MI:C:-54/H:-90/O:-46/R:-2	0	0		False										
rxn25316	maltodextrin phosphorylase	2.4.1.1	MI:C:-54/H:-90/O:-46/R:-2	0	0		False										
rxn25317	(1R,6R)-1,2,5,5a,6,7-hexahydrophenazine-1,6-dicarboxylate synthase	2.5.1.-	CI:-1	0	3	1.8890	False	-33.5000	BRONZE	-21.6870	BRONZE	-40.4700	BRONZE			BRONZE	GC
rxn25318	RXN-9035.c	2.4.1.-	MI:C:-30/H:-43/O:-5/R:1|CI:2	0	0		False										
rxn25319	RXN-9036.c	2.4.1.-	MI:C:-30/H:-46/O:-3/R:1|CI:1	0	0		False										
rxn25320	RXN-9037.c	2.4.1.-	MI:C:-30/H:-49/O:-2/R:1	0	0		False										
rxn25321	RXN-9038.c	2.4.1.-	MI:C:-30/H:-47/O:-2/R:1	0	0		False										
rxn25322	RXN-9045.c	1.14.13.-	OK	0	3	1.5567	False	-99.9000	BRONZE	-95.4220	BRONZE	-80.4300	BRONZE			BRONZE	GC
rxn25323	RXN-9045.v	1.14.13.-	OK	0	3	1.5567	False	-99.9000	BRONZE	-95.4220	BRONZE	-80.4300	BRONZE			BRONZE	GC
rxn25324	RXN-9046.c		MI:H:-8/O:2	0	1		False					-59.7900	BRONZE			BRONZE	DGPMS
rxn25325	RXN-9047.c		OK	0	1		False					-11.4800	BRONZE			BRONZE	DGPMS
