rxn	name	ec	status	is_transport	n_src	birge	struct_zero	dg_GC	dg_EQ	dg_DGP	dg_openTECR	best_grade	best_source
rxn08564	glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08565	sn-glycerol-3-phosphoserine transport via ABC system (periplasm)		OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08566	glycerophosphserine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08569	Glucose-6-phosphate transport via phosphate antiport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08570	glucose 6-phosphate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08571	D-galactose 1-phosphatase	3.1.3.10;3.1.3.94	OK	0	3	1.7244902389368528	False	7.22	-2.52	-5.1		SILVER	EQ
rxn08572	D-galactose 1-phosphate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08573	D-galactose transport via ABC system (periplasm)		OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08574	beta D-galactose transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08575	RXN0-5229.c	1.1.1.414	OK	0	3	0.08033405137490666	False	3.79	3.87	4.47		SILVER	EQ
rxn08576	TRANS-RXN0-227.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08577	L-galactonate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08578	TRANS-RXN-16.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08579	D-galactonate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08580	D-galactarte transport via proton symport, reversible (periplasm)	2.A.3.1.-	OK	1	1		True	0.0				BRONZE	GC
rxn08581	D-galactarte transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08582	aldose-1-epimerase	5.1.3.3	OK	0	3	0.9670453732703356	False	0.0	1.42	-5.8	-0.4858986615678776	SILVER	EQ
rxn08583	galactosyltransferase I (LPS core synthesis)		OK	0	3	0.8917889420152657	False	-1.7	-4.84	-10.02		SILVER	EQ
rxn08584	D-galactose transport in via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08585	D-galactose transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08586	TRANS-RXN-161.cp		OK	1	3	1.0082962695520719	True	-9.11	-8.54	-15.67		SILVER	EQ
rxn08587	Galactitol transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08588	Transport of D-galacturonate	2.A.1.14.-	OK	1	1		True	0.0				BRONZE	GC
rxn08589	D-galacturonate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08590	D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08591	D-glucosamine 6-phosphate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08592	D-glucosamine transport via PEP:Pyr PTS (periplasm)		OK	1	3	2.042158082373775	True	-9.11	-8.16	8.35		BRONZE	EQ
rxn08593	D-glucosamine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08595	gamma-butyrobetaine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08597	GDP-4-dehydro-6-deoxy-D-mannose epimerase		OK	0	3	0.3151888705899383	False	0.0	0.0	4.53		GOLD	EQ
rxn08598	GDPPYPHOSKIN-RXN.c	2.7.6.5	OK	0	3	3.447156377685738	False	-23.5	0.25	0.38		BRONZE	EQ
rxn08599	GDP-mannose mannosyl hydrolase		OK	0	3	1.028657200322918	False	-4.81	-3.27	-7.69		SILVER	EQ
rxn08600	GDP transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08603	RXN0-3921.c		OK	0	0		False						
rxn08604	gamma glutamyl putrescine synthase		OK	0	0		False						
rxn08605	1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)	2.4.1.18	MI:C:6/H:10/O:5	0	0		False						
rxn08606	D-glucose transport via ABC system (periplasm)	7.5.2.-	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08607	D-glucose O-acetyltransferase	2.3.1.79	OK	0	3	0.9730791268264387	False	-3.61	-0.51	6.18		SILVER	EQ
rxn08608	Glucose dehydrogenase (ubiquinone-8 as acceptor) (periplasm)		OK	1	2	3.36492783243167	True	-24.89	-41.74	-11.61		BRONZE	EQ
rxn08609	TRANS-RXN0-209.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08610	D-gluconate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08611	glycogen phosphorylase	2.4.1.1	MI:C:-24/H:-42/O:-21	0	0		False						
rxn08612	D-glucose transport via PEP:Pyr PTS (periplasm)		OK	1	3	0.7440941271475386	True	-9.11	-10.59	-9.45		GOLD	DGP
rxn08613	D-glucarate transport via proton symport, reversible (periplasm)	2.A.3.1.-	OK	1	0		True						
rxn08614	D-glucarate transport via diffusion (extracellular to periplasm)		OK	1	0		True						
rxn08615	glycogen synthase (ADPGlc)	2.4.1.21	MI:C:-6/H:-10/O:-5	0	0		False						
rxn08616	D-glucose transport in via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08617	glucose transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08618	glucosyltransferase I (LPS core synthesis)		OK	0	0		False						
rxn08619	glucosyltransferase II (LPS core synthesis)		OK	0	3	0.4961371048539057	False	-1.7	-3.32	-5.12		SILVER	EQ
rxn08620	glucosyltransferase III (LPS core synthesis)		OK	0	3	0.4639624945856336	False	-1.7	-3.32	-6.03		SILVER	EQ
rxn08621	D-glucuronate 1-phosphate transport via diffusion (extracellular to periplasm)		OK	1	0		True						
rxn08622	D-glucuronate transport via proton symport, reversible (periplasm)	2.A.1.14.-	OK	1	1		True	0.0				BRONZE	GC
rxn08623	D-glucuronat transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08624	ABC-12-RXN.cp	3.6.3.21;7.4.2.1	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08625	L-glutamine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08627	ABC-13-RXN.cp	3.6.3.21	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08628	TRANS-RXN-261.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08631	L-glutamate transport via proton symport, reversible (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08632	Na+/glutamate symport (periplasm)		OK	1	0		True						
rxn08633	L-glutamate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08635	Glyceraldehyde transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08636	Glyceraldehyde facilitated diffusion (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08637	Glycine betaine transport via ABC system (periplasm)	3.A.1.12.-	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08638	TRANS-RXN-29A.cp	2.A.1.6.-	OK	1	1		True	0.0				BRONZE	GC
rxn08639	Glycine betaine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08640	Glycerol-2-phosphate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08641	ABC-34-RXN.cp	3.6.3.20;7.6.2.j	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08642	TRANS-RXN-22.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08643	Glycerol-3-phosphate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08644	D-glycerate transport via proton symport, reversible (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08645	D-glycerate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08647	ATP:(R)-glycerate 2-phosphotransferase	2.7.1.-;2.7.1.165;2.7.1.31	OK	0	3	2.2107884637021624	False	-14.0	-1.65	-2.61		GOLD	DGP
rxn08651	TRANS-RXN-105.cp		OK	1	1		True	0.0				SILVER	GC
rxn08652	glycolate transport via sodium symport (periplasm)		OK	1	0		True						
rxn08653	glycolate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08654	glycerol transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08655	Glycolate oxidase		OK	0	2	2.6759663474530786	False	-9.76	-23.16	6.33		BRONZE	EQ
rxn08656	Glycolate oxidase		OK	0	2	4.736859832954256	False	-13.85	9.87	-12.15		BRONZE	EQ
rxn08657	Glycolate oxidase		OK	0	2	3.081355279194105	False	-12.63	2.8	5.67		BRONZE	EQ
rxn08658	glycerol transport		OK	1	1		True	0.0				BRONZE	GC
rxn08659	(R)-lactate hydro-lyase	4.2.1.130	OK	0	3	1.4469451281613648	False	-15.99	-13.67	-13.59		GOLD	GC
rxn08660	TRANS-RXN-62B.cp	2.A.3.1.-	OK	1	1		True	0.0				SILVER	GC
rxn08661	glycine transport in via sodium symport (periplasm)		OK	1	0		True						
rxn08662	Glycine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08664	GMP transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08666	GDP-4-oxo-L-fucose reductase		OK	0	3	0.37722954013435744	False	-2.33	-0.39	-3.53		SILVER	EQ
rxn08667	Gp4G hydrolase		OK	0	3	0.36434154613902225	False	-9.31	-11.89	-10.9		SILVER	EQ
rxn08668	Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)	3.1.4.46	OK	0	2	0.3494189354873923	False	-14.31	-58.29	-12.01		SILVER	DGP
rxn08669	Glycerophosphodiester phosphodiesterase	3.1.4.46	OK	0	2	0.04670604497474646	False	-14.31	-59.97	-13.87		SILVER	DGP
rxn08670	glutaredoxin reductase	1.8.4.2	CI:-2	0	0		False						
rxn08671	guanosine transport in via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08672	guanosine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08674	glutathione (ox) transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08675	RXN0-21.cp	3.6.3.M9	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08676	RXN0-11.cp	7.4.2.i	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08677	glutathione transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08679	GTP amine hydrolysis (spontaneous)		OK	0	2	4.135411217579755	False	-8.91	5.51	65.55		BRONZE	DGP
rxn08680	GTP transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08681	guanine transport in via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08682	Guanine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08683	Guanine transport via diffusion (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08684	Glucuronate 1-phosphate phosphatase (periplasm)		OK	0	0		False						
rxn08685	hydrogen peroxide transport via diffusion (external)		OK	1	1		True	0.0				SILVER	GC
rxn08686	H2O transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08687	TRANS-RXN-145.cp		OK	1	1		True	0.0				SILVER	GC
rxn08688	Hydrogen sulfide oxidation		OK	0	3	2.5560479336426347	False	-188.65	-197.99	-197.42		SILVER	GC
rxn08689	h2s transport (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08690	h2s transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08691	hydrogen transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08692	hydrogen transport diffusion (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08700	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	1.1.1.35	OK	0	3	0.8438065377929882	False	3.79	4.49	2.86		SILVER	EQ
rxn08701	Transport of 3-hydroxy-trans-cinnamate		OK	1	1		True	0.0				BRONZE	GC
rxn08702	3-hydroxycinnamic acid transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08703	S-methylmethionine homocysteine transmethylase	2.1.1.10	OK	0	2	0.1101730338307854	False	-13.12	7.11	-15.39		SILVER	DGP
rxn08704	Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08705	Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)		OK	1	0		True						
rxn08706	hexadecenoyl-coa cis-trans isomerization	5.3.3.8	OK	0	0		False						
rxn08707	Heme O synthase, mitochondrial	2.5.1.-	OK	0	1		False			10.33		BRONZE	DGP
rxn08708	LPS heptose kinase I (LPS core synthesis)		OK	0	3	1.6107134378113606	False	-14.0	-5.72	-1.04		SILVER	EQ
rxn08709	LPS heptose kinase II (LPS core synthesis)		OK	0	3	1.4792651299056083	False	-14.0	-7.27	-1.04		SILVER	EQ
rxn08710	RXN0-5118.c	2.4.-.-	OK	0	3	1.0502682483119148	False	-1.7	-1.05	-15.41		SILVER	EQ
rxn08711	RXN0-5061.c	2.-.-.-	OK	0	3	1.1955228482140332	False	-1.7	-1.05	-14.8		SILVER	EQ
rxn08712	heptosyltransferase III (LPS core synthesis)		OK	0	3	1.271920345056072	False	-1.7	-2.57	-19.3		SILVER	EQ
rxn08713	heptosyltransferase IV (LPS core synthesis)		OK	0	3	0.23429603404454596	False	-1.7	-2.57	7.64		SILVER	EQ
rxn08714	hexanoate transport via proton symport, reversible (periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08715	Mercury (Hg+2) ABC transporter (periplasm)		OK	1	2	0.9680096916732777	True		-6.3	-7.07		GOLD	EQ
rxn08716	mercury (Hg+2) transport out via proton antiport (periplasm)		OK	1	0		True						
rxn08717	mercury (Hg+2) transport via diffusion (extracellular to periplasm)		OK	1	0		True						
rxn08718	ABC-14-RXN.cp	3.6.3.21	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08719	L-histidine reversible transport via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08721	L-histidine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08722	TRANS-RXN-242.cp		OK	1	1		True	0.0				SILVER	GC
rxn08723	L-homoserine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08725	TRANS-RXN-61.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08726	3-(3-hydroxyphenyl)propionate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08730	proton transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08732	Hexanoate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08733	Acetyl-CoA:hexanoate-CoA transferase	2.8.3.8	OK	0	3	0.22979548105729805	False	-1.54	-1.9	-1.49		GOLD	DGP
rxn08734	hydrogenase (ubiquinone-8: 2 protons) (periplasm)	1.18.99.1	OK	1	2	3.330979005635624	True	-25.91	-42.59	11.8		BRONZE	EQ
rxn08735	Hydrogenase (menaquinone8: 2 protons) (periplasm)	1.18.99.1	OK	1	2	4.081847174771711	True	-30.0	-9.56	-6.68		BRONZE	EQ
rxn08736	Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm)	1.18.99.1	OK	1	2	2.4263426210115604	True	-28.78	-16.63	11.14		BRONZE	EQ
rxn08737	Hypoxanthine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08738	Hypoxanthine transport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08742	TRANS-RXN-181A.cp	3.6.3.-	OK	1	1		True	0.0				BRONZE	GC
rxn08743	L-idonate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08745	ABC-15-RXN.cp	3.6.3.22	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08746	L-isoleucine reversible transport via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08747	L-isoleucine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08749	IMP transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08750	TRANS-RXN-142.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08751	Indole transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08752	Na+/myo-inositol symporter (periplasm)		OK	1	0		True						
rxn08753	TRANS-RXN-108G.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08754	inosine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08755	inositol transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08756	isopentenyl-diphosphate:NAD+ oxidoreductase	1.17.1.2	OK	0	3	0.46904807576281854	False	-16.89	-14.22	-14.25		SILVER	EQ
rxn08758	isethionate transport via ABC system (periplasm)		OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08759	isethionate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08760	KDO(2)-lipid IV A transport via ABC system (periplasm)		OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08761	KDO(2)-lipid IV A transport via vector (periplasm to extracellular)		OK	1	1		True	0.0				BRONZE	GC
rxn08762	K(+)-importing ATPase	3.6.3.10;3.6.3.12;7.2.2.d;7.2.2.t	OK	1	2	0.9680096916732777	True		-6.3	-7.07		GOLD	EQ
rxn08764	ketol-acid reductoisomerase (2-Acetolactate)	1.1.1.86	OK	0	3	0.3370305082053912	False	-3.79	-4.51	-10.32		SILVER	EQ
rxn08766	FabH	2.3.1.180	OK	0	0		False						
rxn08767	3-ketoacyl-CoA thiolase	2.3.1.16	OK	0	3	1.189428352808143	False	-7.06	-5.83	3.04		SILVER	EQ
rxn08769	TRANS-RXN-3.cp	2.A.37.-.-	OK	1	0		True						
rxn08770	TRANS-RXN-42.cp	2.A.37.-.-	OK	1	0		True						
rxn08771	potassium transport via diffusion (extracellular to periplasm)	1.A.1.-.-	OK	1	0		True						
rxn08772	4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))		MI:C:-14/H:-19/O:-11|CI:3	0	0		False						
rxn08773	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase		OK	0	0		False						
rxn08775	RXN0-6981.c	3.4.13.18	OK	0	3	0.6692657242377448	False	-0.46	-2.33	5.25		SILVER	EQ
rxn08779	TRANS-RXN-82.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08780	Lactose transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08781	TRANS-RXN-24.cp		OK	1	1		True	0.0				BRONZE	GC
rxn08783	DLACTDEHYDROGFAD-RXN.c.metaexp.CPD-9956_UBIQUINONE-8	1.1.-.-;1.1.2.4;1.1.5.-	OK	0	2	3.354942883374009	False	-11.22	-28.02	2.44		BRONZE	EQ
rxn08784	ABC-35-RXN.cp	3.6.3.22	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08785	L-leucine reversible transport via proton symport (periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08786	L-leucine transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				BRONZE	GC
rxn08787	ATP phosphohydrolase (lipopolysaccharide-exporting)	3.6.3.39	OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08788	lipid (cold) A transport via ABC system (periplasm)		OK	1	3	0.6874959167133095	True	-6.78	-6.3	-7.07		GOLD	EQ
rxn08789	core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)		OK	0	3	0.6289228856900265	False	2.11	4.85	-20.75		SILVER	EQ
rxn08790	Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)		MI:C:-16/H:-24/O:-14	0	2	12.91441271049987	False	492.77		260.24		BRONZE	DGP
rxn08791	lipid A transport via vector (periplasm to extracellular)		OK	1	1		True	0.0				BRONZE	GC
rxn08792	lactate oxidation	1.1.2.3	OK	0	2	3.2011746678860336	False	-11.22	-27.25	2.59		BRONZE	EQ
rxn08793	L-Lactate dehydrogenase (menaquinone)	1.1.2.3	OK	0	2	4.209654522709768	False	-15.31	5.77	-15.89		BRONZE	EQ
rxn08794	TRANS-RXN-104.cp		OK	1	1		True	0.0				SILVER	GC
rxn08795	L-lactate transport via diffusion (extracellular to periplasm)		OK	1	1		True	0.0				SILVER	GC
rxn08796	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)	3.1.1.5	OK	0	3	1.2488487704536653	False	-2.11	-6.83	-4.34		SILVER	EQ
rxn08797	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)	3.1.1.5	OK	0	3	1.139899112212209	False	-2.11	-6.82	-4.34		SILVER	EQ
rxn08798	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08799	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08800	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08801	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)	3.1.1.5	OK	0	3	0.8672874509091071	False	-2.11	-6.82	-4.34		SILVER	EQ
rxn08802	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08803	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08804	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08805	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08806	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08807	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08808	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)	3.1.1.5	MI:C:17/H:33/R:-1|CI:-2	0	0		False						
rxn08809	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1) (periplasm)	3.1.1.5	MI:C:17/H:33/R:-1	0	0		False						
rxn08810	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08811	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08812	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08813	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08814	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08815	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08816	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)	3.1.1.5	OK	0	0		False						
rxn08817	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)	3.1.1.5	OK	0	0		False						
rxn08818	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)	3.1.1.5	OK	0	0		False						
rxn08819	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)	3.1.1.5	OK	0	0		False						
