CHEBI_100	NSRJSISNDPOJOP-BBRMVZONSA-N
CHEBI_73984	UUCCUHBMBRNBLG-ILRKHKSESA-N
CHEBI_73986	WZXSCLOEBAZOTJ-JUCFECKVSA-N
CHEBI_73987	SGCLPRBYAHBRPD-KMGSBOGMSA-N
CHEBI_73988	DTHGKYAZBNWFMJ-YDYRJCOESA-N
CHEBI_73990	UPWGQKDVAURUGE-KTKRTIGZSA-N
CHEBI_73991	JNHZJPLQKQTBFJ-UDVQADLISA-N
CHEBI_73993	UQYSJTDLRLYPNU-FSDGOHSLSA-N
CHEBI_73996	PMFIPWCEUCAMAY-YVXBHLEUSA-N
CHEBI_73997	QYYLCPNKZRMSFL-XEDXKBCUSA-N
CHEBI_73998	SCNLPRDASXIFJK-MGBGTMOVSA-N
CHEBI_73999	CZOSTDZGCCEZTJ-PGUFJCEWSA-N
CHEBI_74000	QIBZFHLFHCIUOT-KXQOOQHDSA-O
CHEBI_74001	OGBUMNBNEWYMNJ-NRFANRHFSA-N
CHEBI_74004	JXITWCJAPKTFER-DDEUYAGPSA-N
CHEBI_74006	ZEUIOZPPYUDCRR-YLALLHFRSA-N
CHEBI_74011	ASKKPQKSCFYPPP-IBYUJNRCSA-N
CHEBI_74012	PUWDUOCPCWFEFG-IBYUJNRCSA-N
CHEBI_74020	WXMARHKAXWRNDM-GAMIEDRGSA-N
CHEBI_74023	VNONINPVFQTJOC-ZGXDEBHDSA-N
CHEBI_74026	HTURSHLCTQHPMM-ZGXDEBHDSA-N
CHEBI_74034	OMKFKBGZHNJNEX-LFZQUHGESA-N
CHEBI_74054	DFYFQQXXTCLFNG-IBYUJNRCSA-N
CHEBI_74068	OWGHRDKRIGXBJM-GNSUAQHMSA-N
CHEBI_74069	ZDRKXADSROCWCG-IBYUJNRCSA-N
CHEBI_74070	TWKFVJBYYSLPHE-GNSUAQHMSA-N
CHEBI_74071	OYATWRUGHUAXMW-JBKAVQFISA-N
CHEBI_74083	BNAMTMVBOVNNSH-JBKAVQFISA-N
CHEBI_74084	XZYNVQDKYRHKFG-JBKAVQFISA-N
CHEBI_74086	KRIFZIRXAAITHR-JBKAVQFISA-N
CHEBI_74087	OKOXEYTYHDPTEW-JBKAVQFISA-N
CHEBI_74100	MJQIARGPQMNBGT-WWUCIAQXSA-N
CHEBI_74115	KCYAHSOGWAZYJF-QGGHQSAPSA-N
CHEBI_74116	OJQMIXCIJFLULT-WRPLWBMRSA-N
CHEBI_74117	TXHBQUJRFDOFJT-FBLBILBLSA-N
CHEBI_74118	RFMGUQJXIXHESC-YPMIVOHTSA-N
CHEBI_74119	MWYJVBPOLWFWIY-UHFFFAOYSA-N
CHEBI_74128	QHZAQVTVYPHLKK-JBKAVQFISA-N
CHEBI_74130	YUULKFVZRXQHPM-ATHUGRIKSA-N
CHEBI_74132	CTSPXOBSUIWAAB-SNMLQRCYSA-N
CHEBI_74134	JVXVVYLDZADSQX-CPIGOPAHSA-N
CHEBI_74141	HZPQKTICJQVCSW-YLJNVRNNSA-N
CHEBI_74143	ZOSQFDVXNQFKBY-BVSJMFFESA-N
CHEBI_74153	DVDRTBMEUQUIJJ-FNTRQBMGSA-N
CHEBI_74155	LBSJJNAMGVDGCU-UHFFFAOYSA-N
CHEBI_74156	QVNNPTBCHMRANE-UHFFFAOYSA-N
CHEBI_74158	ZFLDWYJOQSXISF-UWTATZPHSA-N
CHEBI_74164	NJNQUTDUIPVROZ-UHFFFAOYSA-N
CHEBI_74165	PMJHHCWVYXUKFD-SNAWJCMRSA-N
CHEBI_74166	RBEJCQPPFCKTRZ-LHMZYYNSSA-N
CHEBI_74167	OWQPALVMZWREMV-PUYNVXOJSA-N
CHEBI_74168	CUOKHACJLGPRHD-BXXZVTAOSA-N
CHEBI_74169	HQMLIDZJXVVKCW-REOHCLBHSA-N
CHEBI_74214	NEVJGTXBHJNFAZ-MHEDBNPZSA-N
CHEBI_74224	TZBJGXHYKVUXJN-UHFFFAOYSA-N
CHEBI_74228	ZNUFFDLELVUGGI-XFQHPCEUSA-N
CHEBI_74229	UFOLUPGZIVIRNI-CPIGOPAHSA-N
CHEBI_74230	KBXFXYVDMGJPST-YLJNVRNNSA-N
CHEBI_74233	XGEVUTCMPBIGMN-YLJNVRNNSA-N
CHEBI_74243	MXAFDFDAIFZFET-CZDOQZASSA-N
CHEBI_74245	SUYDNPBYMBTSMM-FZXKEQBFSA-N
CHEBI_74246	JPTNEMJACWNTHI-XFQHPCEUSA-N
CHEBI_74247	WPHHFWCXOZFJJJ-XFQHPCEUSA-N
CHEBI_74249	GIBNFNNIFHXPAH-GQISVJILSA-N
CHEBI_74254	HJUCRMBCCUXJJG-YQUCNGBHSA-N
CHEBI_74259	UOHRTBRFHCUNEG-YQUCNGBHSA-N
CHEBI_74260	NQJHFQKOXOKOME-GQISVJILSA-N
CHEBI_74261	KBBHZGUAXMCNED-OEDQROETSA-N
CHEBI_74262	JDXCYLYZGNBUBN-OEDQROETSA-N
CHEBI_74263	ZEEUUVSXEIWXBC-KNJDOACHSA-N
CHEBI_74264	FJWJALRUNNZIBB-IBYUJNRCSA-N
CHEBI_74265	PLHICYKOPITJJT-IBYUJNRCSA-N
CHEBI_74272	HIVSMYZAMUNFKZ-PDQACDDGSA-N
CHEBI_74276	IJFLXRCJWPKGKJ-IGYWURMESA-N
CHEBI_74278	DEHLMTDDPWDRDR-ODUGITAYSA-N
CHEBI_74279	ATVGTMKWKDUCMS-JWBYWSJJSA-N
CHEBI_74280	VAAHKRMGOFIORX-RLVCGTLZSA-N
CHEBI_74281	GGUUXBBWTGIIGE-CPIGOPAHSA-N
CHEBI_74282	CXUKHIHKLFZEFF-CPIGOPAHSA-N
CHEBI_74283	IZDHERUQVKFIRY-YLJNVRNNSA-N
CHEBI_74285	XZJYJSSUQOWWAC-YLJNVRNNSA-N
CHEBI_74286	ZXWSUHYGFMIIBP-XFQHPCEUSA-N
CHEBI_74287	VSWHXAABAUMXIZ-XFQHPCEUSA-N
CHEBI_74288	SJGYKRZVARNDFR-YQUCNGBHSA-N
CHEBI_74289	AZSLDHILIKNKKU-YQUCNGBHSA-N
CHEBI_74290	KAXXEGHBFGJKMS-GQISVJILSA-N
CHEBI_74291	RUPACIGRXCXRPD-GQISVJILSA-N
CHEBI_74292	JMBIRQSFRFXQDX-OEDQROETSA-N
CHEBI_74293	FLEXVBLUUFFABO-OEDQROETSA-N
CHEBI_74294	AHHDQEJMPXMIQP-KNJDOACHSA-N
CHEBI_74296	HEJOXXLSCAQQGQ-LFZQUHGESA-N
CHEBI_74297	AHZCZESKRQDJSS-LFZQUHGESA-N
CHEBI_74298	MENFZXMQSYYVRK-GNSUAQHMSA-N
CHEBI_74299	IQDXAJNQKSIPGB-HQSZAHFGSA-N
CHEBI_74304	DNHDPAXPQGYGIJ-JBKAVQFISA-N
CHEBI_74305	ZPEHOKYKIUTRAM-CPIGOPAHSA-N
CHEBI_74306	GDFIQBSSDWNLSB-CPIGOPAHSA-N
CHEBI_74307	DRABUZIHHACUPI-DUPKZGIXSA-N
CHEBI_74308	QVENOJALUCULON-DUPKZGIXSA-N
CHEBI_74309	VLBCUOVMSMAIJC-VTINEICCSA-N
CHEBI_74310	XMPFXBHKBOCKOI-VTINEICCSA-N
CHEBI_74311	ZGSDUFJFPPNTJJ-YLJNVRNNSA-N
CHEBI_74312	VBQUMILRYSEOOQ-YLJNVRNNSA-N
CHEBI_74313	BFUZZODUNWZTTG-XFQHPCEUSA-N
CHEBI_74315	CPVCHMGNFDZZTI-XFQHPCEUSA-N
CHEBI_74316	AZGXVSZAGKTMIU-YQUCNGBHSA-N
CHEBI_74317	WFUHXHKCMNTWFI-YQUCNGBHSA-N
CHEBI_74318	DSDSWZHOYIWIQK-GQISVJILSA-N
CHEBI_74319	FXRHOTNQXWRAIF-GQISVJILSA-N
CHEBI_74320	CQOJMVGIWJUDPZ-OEDQROETSA-N
CHEBI_74322	CWLVBFJCJXHUCF-RNPYNJAESA-N
CHEBI_74328	BVBYYRVLCDMZNJ-IBYUJNRCSA-N
CHEBI_74329	UERYNYFAFQPKQI-GNSUAQHMSA-N
CHEBI_74334	MUBUSEARPWRSQN-GNSUAQHMSA-N
CHEBI_74337	DCXYFEDJOCDNAF-UWTATZPHSA-N
CHEBI_74338	KZSNJWFQEVHDMF-SCSAIBSYSA-N
CHEBI_74339	PVZUHJMOMJKUEF-BBECNAHFSA-N
CHEBI_74340	SRRQPVVYXBTRQK-XMMPIXPASA-O
CHEBI_74344	LAXQYRRMGGEGOH-HHHXNRCGSA-O
CHEBI_74354	HKQXZLWMWSFFJI-YTGURXTNSA-N
CHEBI_74359	QWCKQJZIFLGMSD-VKHMYHEASA-N
CHEBI_74361	PKYGGJJSPHKEPX-UHFFFAOYSA-N
CHEBI_74362	ULCYRFMKALIVKM-UHFFFAOYSA-N
CHEBI_74363	XAEWTDMGFGHWFK-IMJSIDKUSA-N
CHEBI_74387	HJCMDXDYPOUFDY-WHFBIAKZSA-N
CHEBI_74388	XZWXFWBHYRFLEF-FSPLSTOPSA-N
CHEBI_74389	RDIKFPRVLJLMER-BQBZGAKWSA-N
CHEBI_74390	BUQICHWNXBIBOG-LMVFSUKVSA-N
CHEBI_74391	FUESBOMYALLFNI-VKHMYHEASA-N
CHEBI_74392	PNMUAGGSDZXTHX-BYPYZUCNSA-N
CHEBI_74393	PFMUCCYYAAFKTH-YFKPBYRVSA-N
CHEBI_74394	JHKXZYLNVJRAAJ-WDSKDSINSA-N
CHEBI_74408	FYQHXEJWMNGKOR-UHFFFAOYSA-N
CHEBI_74414	PHENTZNALBMCQD-UHFFFAOYSA-N
CHEBI_74422	YVCVYCSAAZQOJI-JHQYFNNDSA-N
CHEBI_74424	BEEQBBPNTYBGDP-GNSUAQHMSA-N
CHEBI_74426	GPKHWNMCLWDFOL-GNSUAQHMSA-N
CHEBI_74427	HPMVBGKWFWCZAY-JBKAVQFISA-N
CHEBI_74434	ZKNRLOCMOKOKHW-WOUKDFQISA-O
CHEBI_74450	VJSBNBBOSZJDKB-KPEYJIHVSA-N
CHEBI_74475	HSEMFIZWXHQJAE-UHFFFAOYSA-N
CHEBI_74535	WKZHECFHXLTOLJ-CRCOQUFZSA-O
CHEBI_74544	WRGQSWVCFNIUNZ-HXUWFJFHSA-N
CHEBI_74546	MHUWZNTUIIFHAS-DIPNUNPCSA-N
CHEBI_74547	ZQTAMPRZFOOEEP-HXUWFJFHSA-N
CHEBI_74548	FIJDZRJJPLMKEQ-DIPNUNPCSA-N
CHEBI_74549	DVNZKWQUAXJYGB-HXUWFJFHSA-N
CHEBI_74550	LXKCDRKFJMBKAN-DIPNUNPCSA-N
CHEBI_74551	ZSXHMDPHNCOWSV-PGUFJCEWSA-N
CHEBI_74552	XIERONXOJKEALF-DIPNUNPCSA-N
CHEBI_74554	AXKVUJMUBAXXKG-LJQANCHMSA-N
CHEBI_74556	NSSGSPXMZNTFGQ-PSXMRANNSA-N
CHEBI_74558	PWVGZLUPKLWHNU-PSXMRANNSA-N
CHEBI_74560	HHMKVXGZZUOMHM-DIPNUNPCSA-N
CHEBI_74563	MVSJLGUSXDKOAR-DIPNUNPCSA-N
CHEBI_74565	LAYXSTYJRSVXIH-HXUWFJFHSA-N
CHEBI_74578	CTDPEXWSWAIKJE-UUWRZZSWSA-N
CHEBI_74579	SOEWBJRWWSGRKM-MGBGTMOVSA-N
CHEBI_74581	KWFUSJZUJLGPTO-HXUWFJFHSA-N
CHEBI_74582	PMILXINPEBVJKS-DIPNUNPCSA-N
CHEBI_74583	NWCZIQDBEQKZSD-JOCHJYFZSA-N
CHEBI_74584	CHEVROLFHYXCIJ-LDLOPFEMSA-N
CHEBI_74586	IZDWXHIHOWRUTO-MGBGTMOVSA-N
CHEBI_74604	WTIFIAZWCCBCGE-UUOKFMHZSA-N
CHEBI_74617	JZWNYZVVZXZRRH-YADHBBJMSA-N
CHEBI_74631	RZPNFYXFSHGGBE-UHFFFAOYSA-N
CHEBI_7466	NPAGDVCDWIYMMC-IZPLOLCNSA-N
CHEBI_74663	QKZQPYCWWGFPSM-CPIGOPAHSA-N
CHEBI_74667	RRVPPYNAZJRZFR-RRHRGVEJSA-O
CHEBI_74669	SNKAWJBJQDLSFF-HUESYALOSA-O
CHEBI_74670	GDWULUGDXGHJIJ-HUESYALOSA-O
CHEBI_74671	ZAYXPDDGEIJGGW-USYZEHPZSA-O
CHEBI_74691	ROOFWBIMBMJYGA-IBYUJNRCSA-N
CHEBI_74692	KRTIFNFQCJTGMV-GNSUAQHMSA-N
CHEBI_74693	UVJKZCSQLMWPMV-JBKAVQFISA-N
CHEBI_74694	GLGQZYWTNAOWHT-GOSISDBHSA-N
CHEBI_74697	ABDVMXLJKAKVKI-PGUFJCEWSA-N
CHEBI_74853	REWAKYJADCBFMU-BMCGWPBGSA-N
CHEBI_74892	MWONMGIZXLAUBR-RGULYWFUSA-N
CHEBI_74897	PVENTVZLUAWWEI-ZFESHMOZSA-N
CHEBI_74901	JSCZUPSIMWRJHP-AARKOHAPSA-N
CHEBI_74902	VYDABBXFPODZIE-RGULYWFUSA-N
CHEBI_74904	FGKJLKRYENPLQH-UHFFFAOYSA-N
CHEBI_74905	WTBFLCSPLLEDEM-RGULYWFUSA-N
CHEBI_74909	ILJAXXNZNFOOQA-AARKOHAPSA-N
CHEBI_74926	ZRWPUFFVAOMMNM-UHFFFAOYSA-N
CHEBI_74928	LDECSGZEUCWTGS-LDLOPFEMSA-N
CHEBI_74931	GOGQHAYUQKLYEK-UHFFFAOYSA-N
CHEBI_74937	BQDYVNRXQDSZSP-LDLOPFEMSA-N
CHEBI_74938	XBFQFMCUPHZKTI-JOCHJYFZSA-N
CHEBI_74941	WPZWVFHOVBEOOI-LDLOPFEMSA-N
CHEBI_74946	UPHPWXPNZIOZJL-UOTPTPDRSA-N
CHEBI_74958	DUHWGLQNCKHNBY-ZETCQYMHSA-N
CHEBI_74960	FTODBIPDTXRIGS-ZDUSSCGKSA-N
CHEBI_74963	IESVDEZGAHUQJU-USYZEHPZSA-O
CHEBI_74965	PSVRFUPOQYJOOZ-USYZEHPZSA-O
CHEBI_74966	BWKILASWCLJPBO-LJQANCHMSA-O
CHEBI_74967	QCEOZLZDVRAOAE-KXQOOQHDSA-O
CHEBI_74968	UATOAILWGVYRQS-HHHXNRCGSA-O
CHEBI_74970	UAVRPIXHIHJERN-YACUFSJGSA-O
CHEBI_74971	PYVRVRFVLRNJLY-JOCHJYFZSA-N
CHEBI_74974	CCIXZFJYFQJTGK-NSHDSACASA-N
CHEBI_74975	PECSWFQRRFRZPW-VQJSHJPSSA-N
CHEBI_74977	GKAFCSRKMWFPSJ-LDLOPFEMSA-N
CHEBI_74986	MWRBNPKJOOWZPW-LDLOPFEMSA-N
CHEBI_75017	QQCURFHAGLMXKE-UUWRZZSWSA-O
CHEBI_75018	OVRJLLUJKRFEBG-UUWRZZSWSA-O
CHEBI_75020	XIVOBOJQPNEUSC-UXHICEINSA-N
CHEBI_75026	BYSIMVBIJVBVPA-RRHRGVEJSA-O
CHEBI_75029	OIWCYIUQAVBPGV-AARKOHAPSA-N
CHEBI_75031	ZGNVQERQNSXHHO-AARKOHAPSA-N
CHEBI_75032	DKLQKRSJZISZKW-RGULYWFUSA-N
CHEBI_75034	ATHVAWFAEPLPPQ-HUESYALOSA-O
CHEBI_75036	BBYWOYAFBUOUFP-JOCHJYFZSA-N
CHEBI_75038	JQKOHRZNEOQNJE-LDLOPFEMSA-N
CHEBI_75051	FZCQMIRJCGWWCL-UHFFFAOYSA-N
CHEBI_75052	IJOJIVNDFQSGAB-PINPHNIDSA-N
CHEBI_75057	NGFRIDZOUXKGES-UHFFFAOYSA-N
CHEBI_75062	RFVFQQWKPSOBED-PSXMRANNSA-O
CHEBI_75076	JKNXYEIOFCBSHD-WJOKGBTCSA-N
CHEBI_75104	UNOREBDSQVPLRN-KXQOOQHDSA-N
CHEBI_75105	YUJZGRUJMWKAJF-ZOUGCNRJSA-N
CHEBI_75121	HEJOXXLSCAQQGQ-LFZQUHGESA-N
CHEBI_75122	WXGVPSHYGAKQHX-DIPNUNPCSA-N
CHEBI_75123	BHTGEVYSRPHECT-LFZQUHGESA-N
CHEBI_75124	ZMGRHCLBKXXQTN-DIPNUNPCSA-N
CHEBI_75158	BVJSKAUUFXBDOB-LEWJYISDSA-N
CHEBI_75160	OOIYGIBLKJXABS-AVVBPMCPSA-N
CHEBI_75161	GKSUEOBCMJKHAW-MPQUPPDSSA-N
CHEBI_75163	DSNRWDQKZIEDDB-IOLBBIBUSA-N
CHEBI_7518	ZDKZHVNKFOXMND-NBEYISGCSA-N
CHEBI_75204	HOOWCUZPEFNHDT-ZETCQYMHSA-N
CHEBI_75210	IXVSXZQERGYQTA-UHFFFAOYSA-N
CHEBI_75216	XKBJVQHMEXMFDZ-AREMUKBSSA-O
CHEBI_75219	XPAXRSJGGFVTFM-RUZDIDTESA-O
CHEBI_75220	ILLILTKBYHPOIA-HHHXNRCGSA-O
CHEBI_75230	ZIOZYRSDNLNNNJ-LJQANCHMSA-N
CHEBI_75231	REZQZAZCKDRFIJ-UHFFFAOYSA-N
CHEBI_75232	SGTUOBURCVMACZ-GUDVDZBRSA-N
CHEBI_75233	SGTUOBURCVMACZ-QYZOEREBSA-N
CHEBI_75234	DWNBPRRXEVJMPO-HBFSDRIKSA-N
CHEBI_75235	FMRVHRPEVIVXKX-HBFSDRIKSA-N
CHEBI_75245	GBNPCIWXLWZJGA-WBVITSLISA-O
CHEBI_75266	GGSONEYZZWVXFY-ACEXITHZSA-N
CHEBI_75284	WNTGYJSOUMFZEP-SSDOTTSWSA-N
CHEBI_75285	WNTGYJSOUMFZEP-ZETCQYMHSA-N
CHEBI_75287	MZHCENGPTKEIGP-YFKPBYRVSA-N
CHEBI_75288	MZHCENGPTKEIGP-RXMQYKEDSA-N
CHEBI_75290	GTFLTTXDLGEBAI-VQJSHJPSSA-O
CHEBI_75291	PYFOXRACBORDCT-GOSXWKPOSA-N
CHEBI_75294	JJSZXCSTFDBBBZ-HUESYALOSA-O
CHEBI_75296	HJEZFVLKJYFNQW-FKKRWUELSA-N
CHEBI_75297	XAMIMZAWZUSOPA-JIGXQNLBSA-N
CHEBI_75300	WHXGUMQFAMJVSQ-JGCGQSQUSA-O
CHEBI_75301	RBJYEKYJPBLOJX-MUUNZHRXSA-O
CHEBI_75302	BIKOKUIYZRORTR-SSEXGKCCSA-O
CHEBI_75304	UIXXHROAQSBBOV-PSXMRANNSA-O
CHEBI_75308	TXNCGXATKOMEQC-KOUJMVCDSA-N
CHEBI_75322	QQUFCXFFOZDXLA-LJQANCHMSA-N
CHEBI_75326	BFHPLLPZOBWAMF-UHFFFAOYSA-N
CHEBI_75327	WWOUHSVXNYZFBQ-CMKODMSKSA-N
CHEBI_75341	HTIQDCPWTUODDW-KRWDZBQOSA-N
CHEBI_75342	RZRNAYUHWVFMIP-KTKRTIGZSA-N
CHEBI_75346	YONQBPOWOZLKHS-KRWDZBQOSA-N
CHEBI_75348	PTYXOLTZOUXIKI-KRWDZBQOSA-N
CHEBI_75402	SWKACZQJGXABCN-JSGWLJPKSA-N
CHEBI_75411	DOWCCBNJUZOLRJ-MLAGYPMBSA-N
CHEBI_75412	QFMVWSPTQOCGTB-TUZVQDLTSA-N
CHEBI_75434	ITPLBNCCPZSWEU-RTBURBONSA-N
CHEBI_75443	KSOVALZHNUYBPU-DGVDTQEHSA-N
CHEBI_75447	DOZKMFVMCATMEH-OZKTZCCCSA-N
CHEBI_75448	QFAYEXQEVKDUJW-DGZCRLAFSA-N
CHEBI_75449	LWXLWRXRJKMNLM-GOZUYJTOSA-N
CHEBI_75450	BLZVZPYMHLXLHG-JOBMVARSSA-N
CHEBI_75455	BBNYCLAREVXOSG-UHFFFAOYSA-N
CHEBI_75456	YQEMORVAKMFKLG-UHFFFAOYSA-N
CHEBI_75457	IEPGNWMPIFDNSD-HZJYTTRNSA-N
CHEBI_75462	KJIDXLFNTLKOKK-FVDMPLEPSA-N
CHEBI_75463	GFDAVCSAIGBIQQ-WQUIGTGHSA-N
CHEBI_75465	XEQQGHISHUGMIP-ASUORMEESA-N
CHEBI_75466	YEJYLHKQOBOSCP-OZKTZCCCSA-N
CHEBI_75468	SAEPUUXWQQNLGN-LVVMQYBKSA-N
CHEBI_75470	OTBWOSZDBGKQNH-WRDQRZSUSA-N
CHEBI_75471	FQNNBQJKEBDPQS-QPNAJOTBSA-N
CHEBI_75472	YOXLBXCEDZBDAK-CIFJYXINSA-N
CHEBI_75483	YRXRHZOKDFCXIB-RTBURBONSA-N
CHEBI_75522	HXXFSFRBOHSIMQ-SXUWKVJYSA-N
CHEBI_75525	AEMOLEFTQBMNLQ-YMDCURPLSA-N
CHEBI_75529	ARIWANIATODDMH-AWEZNQCLSA-N
CHEBI_75536	DCBSHORRWZKAKO-INIZCTEOSA-N
CHEBI_75539	ARIWANIATODDMH-UHFFFAOYSA-N
CHEBI_75542	QHZLMUACJMDIAE-SFHVURJKSA-N
CHEBI_75545	IEJOUPVAAHGGOB-UHFFFAOYSA-N
CHEBI_75546	YEJYLHKQOBOSCP-QEJMHMKOSA-N
CHEBI_75547	LKUNXBRZDFMZOK-UHFFFAOYSA-N
CHEBI_75550	VBICKXHEKHSIBG-FQEVSTJZSA-N
CHEBI_75555	VBICKXHEKHSIBG-UHFFFAOYSA-N
CHEBI_75558	SAEPUUXWQQNLGN-XZRWTQCASA-N
CHEBI_75561	WECGLUPZRHILCT-GSNKCQISSA-N
CHEBI_75562	DCBSHORRWZKAKO-UHFFFAOYSA-N
CHEBI_75568	WECGLUPZRHILCT-HZJYTTRNSA-N
CHEBI_75579	GFDAVCSAIGBIQQ-NXVVXOECSA-N
CHEBI_75582	XEQQGHISHUGMIP-MSUUIHNZSA-N
CHEBI_75583	JFISYPWOVQNHLS-HMOYFKASSA-N
CHEBI_75584	PXDJXZJSCPSGGI-UHFFFAOYSA-N
CHEBI_75585	YEJYLHKQOBOSCP-ZCXUNETKSA-N
CHEBI_75586	BTOOAFQCTJZDRC-UHFFFAOYSA-N
CHEBI_75587	QQWGYOFOZDNGPY-UHFFFAOYSA-N
CHEBI_75590	SAEPUUXWQQNLGN-ZZEZOPTASA-N
CHEBI_75608	JBXHTKYUTHLVLY-UHFFFAOYSA-N
CHEBI_75609	LYYSCXLWEIVEFO-MURDYDGNSA-N
CHEBI_75610	GGJRAQULURVTAJ-PDBXOOCHSA-N
CHEBI_75611	YOXLBXCEDZBDAK-JNDMHECXSA-N
CHEBI_75612	DCPCOKIYJYGMDN-DOFZRALJSA-N
CHEBI_75614	FQNNBQJKEBDPQS-LTEAFHAISA-N
CHEBI_75620	SASYSVUEVMOWPL-NXVVXOECSA-N
CHEBI_75622	JYTMDBGMUIAIQH-ZPHPHTNESA-N
CHEBI_75623	LBIYNOAMNIKVKF-FPLPWBNLSA-N
CHEBI_75624	XGLAPGGDOHJURU-KXYOHKLBSA-N
CHEBI_75625	WRPMUZXHQKAAIC-ZZEZOPTASA-N
CHEBI_75626	BARWIPMJPCRCTP-CLFAGFIQSA-N
CHEBI_75627	BTFJIXJJCSYFAL-UHFFFAOYSA-N
CHEBI_75628	HKJBUPVMFYBSHI-PYCFMQQDSA-N
CHEBI_75629	YEHRXIRYXGNEDS-PEZBUJJGSA-N
CHEBI_75631	SSZBUIDZHHWXNJ-UHFFFAOYSA-N
CHEBI_75634	OTENCPQKSBPYCM-IGVLTWCCSA-N
CHEBI_75635	IVHKFZKZNSDFRY-CITAKDKDSA-N
CHEBI_75636	UQKJYLOHHMRSFE-CITAKDKDSA-N
CHEBI_75637	XYGOWHUIVNMEIA-FCVHJOHKSA-N
CHEBI_75665	XHNWDEHKMJLKGG-DMTCNVIQSA-N
CHEBI_75688	FDCOHGHEADZEGF-QPLCGJKRSA-N
CHEBI_7570	QIGJYVCQYDKYDW-NSYYTRPSSA-N
CHEBI_75705	JZTCDGMXXSOZRP-TXICZTDVSA-N
CHEBI_75717	DBFJDZUUYSITIE-UHFFFAOYSA-N
CHEBI_75728	NSXLMTYRMFVYNT-IUJDHQGTSA-N
CHEBI_75729	XUUHPWSOYFOVQP-HRUNZMBRSA-N
CHEBI_75730	XREUEWVEMYWFFA-CSKJXFQVSA-N
CHEBI_75735	DRAWQKGUORNASA-CLFAGFIQSA-N
CHEBI_75757	RZRNAYUHWVFMIP-QJRAZLAKSA-N
CHEBI_75824	AFSHUZFNMVJNKX-DSSVUWSHSA-N
CHEBI_75841	SKGWNZXOCSYJQL-BUTYCLJRSA-N
CHEBI_75844	HBOQXIRUPVQLKX-BBWANDEASA-N
CHEBI_75845	UBEIMDKGOYBUKT-FLIQGJDUSA-N
CHEBI_75846	PPTGNVIVNZLPPS-LBXGSASVSA-N
CHEBI_75847	JFISYPWOVQNHLS-VJYDLUETSA-N
CHEBI_75849	UUCZIVACHUFMPO-VMNXYWKNSA-N
CHEBI_75850	LYPGMYIQHDZFFD-MAZCIEHSSA-N
CHEBI_75852	NSOPGAYUGBZWHL-YTWBPVBXSA-N
CHEBI_75853	HSQHRRHRYJNSOC-BFEVMTRQSA-N
CHEBI_75854	MQGBAQLIFKSMEM-UCEXZFFASA-N
CHEBI_75855	RAPBJBKXYYMYAY-DHPXGRBXSA-N
CHEBI_75867	NBBXPULYBQASLG-OZKTZCCCSA-N
CHEBI_75868	NBBXPULYBQASLG-QEJMHMKOSA-N
CHEBI_75870	DOZKMFVMCATMEH-QEJMHMKOSA-N
CHEBI_75879	FLSWFDOLGDBPBF-MKAUJSBJSA-N
CHEBI_75880	ABCIYWCIWZHVKW-BFZMHJHUSA-N
CHEBI_75895	CYZKJBZEIFWZSR-LURJTMIESA-N
CHEBI_75913	CUJUUWXZAQHCNC-DOFZRALJSA-N
CHEBI_75914	QESYQJQDGVGRIA-QUJQOUSVSA-N
CHEBI_75920	GTWCNYRFOZKWTL-UOFXASEASA-N
CHEBI_75921	SUFZKUBNOVDJRR-WGEODTKDSA-N
CHEBI_75927	JGHSBPIZNUXPLA-OAHLLOKOSA-N
CHEBI_75929	DYDCUQKUCUHJBH-UWTATZPHSA-N
CHEBI_75931	LULJIKDTCPPZPH-LIBRINKRSA-N
CHEBI_75932	YLBOORQIYJNJAH-NHAVPJQQSA-N
CHEBI_75935	MSUOLNSQHLHDAS-HSZRJFAPSA-N
CHEBI_75936	QTEHGUUSIIWOOW-NRFANRHFSA-N
CHEBI_75938	RZRNAYUHWVFMIP-GDCKJWNLSA-N
CHEBI_75950	PYXFVCFISTUSOO-BKYULYPYSA-N
CHEBI_75951	SHCBCKBYTHZQGZ-JGFJKMNGSA-N
CHEBI_75953	QCHYVJAUGVHJHX-PZIRYZLHSA-N
CHEBI_75957	HRODALWRJULFHW-FMVYZHRWSA-N
CHEBI_75963	ATHQCOUEZPBNLP-JWYJDYCQSA-N
CHEBI_75967	QOTXBMGJKFVZRD-HISDBWNOSA-O
CHEBI_75970	MWTSYRKXRVJILA-KEOHHSTQSA-N
CHEBI_75989	XHMJOUIAFHJHBW-UKFBFLRUSA-N
CHEBI_75992	BOXHYNMLHLGCCA-DBIOUOCHSA-N
CHEBI_75999	MPYHGNAJOKCMAQ-INIZCTEOSA-N
CHEBI_76001	MPYHGNAJOKCMAQ-MRXNPFEDSA-N
CHEBI_76044	IRPZBVZGZKVXHG-UHFFFAOYSA-N
CHEBI_76054	IBQLHKWKIJLREV-PQQNNWGCSA-N
CHEBI_76055	OBAWASFTPOOJOU-CFFKTVTHSA-N
CHEBI_76061	OOWQBDFWEXAXPB-UHFFFAOYSA-N
CHEBI_76062	OHCUOFSNZQBCEP-ZPHPHTNESA-N
CHEBI_76063	XAWCMDFDFNRKGK-FQEVSTJZSA-N
