ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
r0075	O-acetylhomoserine	mseth(cpd00324)[0] oahser(cpd00790)[0] => ac(cpd00029)[0] h(cpd00067)[0] met(cpd00060)[0]	N	N	Y	Y	rxn00453	(1) MTTL[0] + (1) O-Acetyl-L-homoserine[0] <=> (1) Acetate[0] + (1) L-Methionine[0] + (1) H+[0]
r0076	methionine adenosyltransferase	atp(cpd00002)[0] h2o(cpd00001)[0] met(cpd00060)[0] => h(cpd00067)[0] pi(cpd00009)[0] ppi(cpd00012)[0] sam(cpd00017)[0]	N	N	Y	Y	rxn00126	(1) H2O[0] + (1) ATP[0] + (1) L-Methionine[0] <= (1) Phosphate[0] + (1) PPi[0] + (1) S-Adenosyl-L-methionine[0] + (1) H+[0]
r0077	adenosylhomocysteinase	h2o(cpd00001)[0] sah(cpd00019)[0] => adn(cpd00182)[0] hcys(cpd00135)[0]	N	N	Y	Y	rxn00141	(1) H2O[0] + (1) S-Adenosyl-homocysteine[0] <=> (1) Homocysteine[0] + (1) Adenosine[0]
r0078	Cystathionine gamma-lyase	h2o(cpd00001)[0] llct(cpd19019)[0] => cys(cpd00084)[0] nh3(cpd00013)[0] obut(cpd00094)[0]	N	N	Y	Y	rxn30633	(1) H2O[0] + (1) L-Cystathionine[0] => (1) NH3[0] + (1) L-Cysteine[0] + (1) 2-Oxobutyrate[0]
r0079	cystathionine lyase	cys(cpd00084)[0] h2o(cpd00001)[0] => h2s(cpd00239)[0] h(cpd00067)[0] nh3(cpd00013)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00566	(1) H2O[0] + (1) L-Cysteine[0] => (1) NH3[0] + (1) Pyruvate[0] + (1) H+[0] + (1) H2S[0]
r0080	Cystathionine beta-synthase	hcys(cpd00135)[0] ser(cpd00054)[0] => h2o(cpd00001)[0] llct(cpd19019)[0]	N	N	Y	Y	rxn15167	(1) L-Serine[0] + (1) Homocysteine[0] <=> (1) H2O[0] + (1) L-Cystathionine[0]
r0081	L-Serine ammonia-lyase	ser(cpd00054)[0] => nh3(cpd00013)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00165	(1) L-Serine[0] => (1) NH3[0] + (1) Pyruvate[0]
r0082	L-amino-acid oxidase	h2o(cpd00001)[0] o2(cpd00007)[0] trp(cpd00065)[0] => h2o2(cpd00025)[0] ipyr(cpd00278)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00477	(1) H2O[0] + (1) O2[0] + (1) L-Tryptophan[0] => (1) NH3[0] + (1) H2O2[0] + (1) Indolepyruvate[0]
r0083	aspartate-semialdehyde dehydrogenase	basp(cpd01977)[0] h(cpd00067)[0] nadph(cpd00005)[0] => aspsa(cpd00346)[0] nadp(cpd00006)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn01643	(1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0]
r0084	Aspartate kinase	asp(cpd00041)[0] atp(cpd00002)[0] => adp(cpd00008)[0] basp(cpd01977)[0]	N	N	Y	Y	rxn00337	(1) ATP[0] + (1) L-Aspartate[0] <=> (1) ADP[0] + (1) 4-Phospho-L-aspartate[0]
r0085	Cystathionine gamma-synthase	cys(cpd00084)[0] osuhs(cpd00822)[0] => llct(cpd19019)[0] succ(cpd00036)[0]	N	N	Y	Y	rxn15395	(1) L-Cysteine[0] + (1) O-Succinyl-L-homoserine[0] <=> (1) Succinate[0] + (1) H+[0] + (1) L-Cystathionine[0]
r0086	cysteine synthase;O-acetylhomoserine (thiol)-lyase	oaser(cpd00722)[0] rthio(cpd11421)[0] tsulf(cpd00268)[0] => ac(cpd00029)[0] cys(cpd00084)[0] h(cpd00067)[0] othio(cpd11420)[0] slfi(cpd00081)[0]	N	N	Y	Y	rxn05733	(1) H2S2O3[0] + (1) O-Acetyl-L-serine[0] + (1) trdrd[0] <=> (1) Acetate[0] + (1) H+[0] + (1) Sulfite[0] + (1) L-Cysteine[0] + (1) trdox[0]
r0087	serine O-acetyltransferase	accoa(cpd00022)[0] ser(cpd00054)[0] => coa(cpd00010)[0] oaser(cpd00722)[0]	N	N	Y	Y	rxn00423	(1) Acetyl-CoA[0] + (1) L-Serine[0] => (1) CoA[0] + (1) O-Acetyl-L-serine[0]
r0088	homoserine O-acetyltransferase	accoa(cpd00022)[0] hser(cpd00227)[0] => coa(cpd00010)[0] oahser(cpd00790)[0]	N	N	Y	Y	rxn01303	(1) Acetyl-CoA[0] + (1) L-Homoserine[0] => (1) CoA[0] + (1) O-Acetyl-L-homoserine[0]
r0089	cysteine synthase	h2s(cpd00239)[0] oaser(cpd00722)[0] => ac(cpd00029)[0] cys(cpd00084)[0]	N	N	Y	Y	rxn00649	(1) H2S[0] + (1) O-Acetyl-L-serine[0] <=> (1) Acetate[0] + (1) L-Cysteine[0]
r0090	Cystathionine gamma-synthase	oahser(cpd00790)[0] rthio(cpd11421)[0] tsulf(cpd00268)[0] => ac(cpd00029)[0] h(cpd00067)[0] hcys(cpd00135)[0] othio(cpd11420)[0] slfi(cpd00081)[0]	N	N	Y	Y	rxn06078	(1) H2S2O3[0] + (1) O-Acetyl-L-homoserine[0] + (1) trdrd[0] <=> (1) Acetate[0] + (1) H+[0] + (1) Sulfite[0] + (1) Homocysteine[0] + (1) trdox[0]
r0091	Cysteine dioxygenase	cys(cpd00084)[0] o2(cpd00007)[0] => 3sulala(cpd00467)[0] h(cpd00067)[0]	N	N	Y	Y	rxn00645	(1) O2[0] + (1) L-Cysteine[0] <=> (1) H+[0] + (1) 3-Sulfinoalanine[0]
r0092	glutamate synthase (NADH)	akg(cpd00024)[0] gln(cpd00053)[0] h(cpd00067)[0] nadh(cpd00004)[0] => (2) glu(cpd00023)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn00069	(1) NAD[0] + (2) L-Glutamate[0] <=> (1) NADH[0] + (1) 2-Oxoglutarate[0] + (1) L-Glutamine[0] + (1) H+[0]
r0093	Glutamate dehydrogenase (nad+)	glu(cpd00023)[0] h2o(cpd00001)[0] nad(cpd00003)[0] => akg(cpd00024)[0] h(cpd00067)[0] nadh(cpd00004)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00182	(1) H2O[0] + (1) NAD[0] + (1) L-Glutamate[0] <=> (1) NADH[0] + (1) NH3[0] + (1) 2-Oxoglutarate[0] + (1) H+[0]
r0094	Glutamate dehydrogenase (nadp+)	glu(cpd00023)[0] h2o(cpd00001)[0] nadp(cpd00006)[0] => akg(cpd00024)[0] h(cpd00067)[0] nadph(cpd00005)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00184	(1) H2O[0] + (1) NADP[0] + (1) L-Glutamate[0] <=> (1) NADPH[0] + (1) NH3[0] + (1) 2-Oxoglutarate[0] + (1) H+[0]
r0095	1-pyrroline-5-carboxylate dehydrogenase	glugsal(cpd00858)[0] h2o(cpd00001)[0] nadp(cpd00006)[0] => glu(cpd00023)[0] (2) h(cpd00067)[0] nadph(cpd00005)[0]	N	N	Y	Y	rxn09487	(1) H2O[0] + (1) NADP[0] + (1) L-Glutamate5-semialdehyde[0] <=> (1) NADPH[0] + (1) L-Glutamate[0] + (2) H+[0]
r0096	1-pyrroline-5-carboxylate dehydrogenase	(2) h2o(cpd00001)[0] nad(cpd00003)[0] p5c(cpd02431)[0] => glu(cpd00023)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00503	(2) H2O[0] + (1) NAD[0] + (1) 1-Pyrroline-5-carboxylate[0] <=> (1) NADH[0] + (1) L-Glutamate[0] + (1) H+[0]
r0097	Amine oxidase	amac(cpd01298)[0] h2o(cpd00001)[0] o2(cpd00007)[0] => h2o2(cpd00025)[0] mgxl(cpd00428)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01833	(1) H2O[0] + (1) O2[0] + (1) Aminoacetone[0] => (1) NH3[0] + (1) H2O2[0] + (1) 2-Oxopropanal[0]
r0098	glycine hydroxymethyltransferase	ser(cpd00054)[0] thf(cpd00087)[0] => gly(cpd00033)[0] h2o(cpd00001)[0] metthf(cpd00125)[0]	N	N	Y	Y	rxn00692	(1) H2O[0] + (1) Glycine[0] + (1) 5-10-Methylenetetrahydrofolate[0] <=> (1) L-Serine[0] + (1) Tetrahydrofolate[0]
r0099	Choline dehydrogenase	cln(cpd00098)[0] fad(cpd00015)[0] h(cpd00067)[0] => betald(cpd00447)[0] fadh2(cpd00982)[0]	N	N	Y	Y	rxn10062	(1) FAD[0] + (1) Choline[0] <=> (1) Betaine aldehyde[0] + (1) FADH2[0]
r0100	serine---pyruvate transaminase	pyr(cpd00020)[0] ser(cpd00054)[0] => 3hpyr(cpd00145)[0] ala(cpd00035)[0]	N	N	Y	Y	rxn00422	(1) Pyruvate[0] + (1) L-Serine[0] <=> (1) L-Alanine[0] + (1) Hydroxypyruvate[0]
r0101	L-serine hydro-lyase	h2s(cpd00239)[0] ser(cpd00054)[0] => cys(cpd00084)[0] h2o(cpd00001)[0]	N	N	Y	Y	rxn05909	(1) L-Serine[0] + (1) H+[0] + (1) H2S[0] <=> (1) H2O[0] + (1) L-Cysteine[0]
r0102	D-amino-acid oxidase 	gly(cpd00033)[0] h2o(cpd00001)[0] o2(cpd00007)[0] => glx(cpd00040)[0] h2o2(cpd00025)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00269	(1) H2O[0] + (1) O2[0] + (1) Glycine[0] => (1) NH3[0] + (1) H2O2[0] + (1) Glyoxalate[0]
r0103	sarcosine oxidase	h2o(cpd00001)[0] o2(cpd00007)[0] sarc(cpd00183)[0] => fald(cpd00055)[0] gly(cpd00033)[0] h2o2(cpd00025)[0]	N	N	Y	Y	rxn00433	(1) H2O[0] + (1) O2[0] + (1) Sarcosine[0] => (1) H2O2[0] + (1) Glycine[0] + (1) Formaldehyde[0]
r0104	Phosphoglycerate dehydrogenase	3pg(cpd00169)[0] nad(cpd00003)[0] => h(cpd00067)[0] nadh(cpd00004)[0] php(cpd02069)[0]	N	N	Y	Y	rxn01101	(1) NAD[0] + (1) 3-Phosphoglycerate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Phosphonooxypyruvate[0]
r0105	Choline dehydrogenase	cln(cpd00098)[0] fad(cpd00015)[0] h(cpd00067)[0] => betald(cpd00447)[0] fadh2(cpd00982)[0]	N	N	Y	Y	rxn10062	(1) FAD[0] + (1) Choline[0] <=> (1) Betaine aldehyde[0] + (1) FADH2[0]
r0106	betaine aldehyde dehydrogenase	betald(cpd00447)[0] h2o(cpd00001)[0] nad(cpd00003)[0] => bet(cpd00540)[0] (2) h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn01867	(1) H2O[0] + (1) NAD[0] + (1) Betaine aldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) BET[0]
r0107	Amine oxidase	amac(cpd01298)[0] h2o(cpd00001)[0] o2(cpd00007)[0] => h2o2(cpd00025)[0] mgxl(cpd00428)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn01833	(1) H2O[0] + (1) O2[0] + (1) Aminoacetone[0] => (1) NH3[0] + (1) H2O2[0] + (1) 2-Oxopropanal[0]
r0108	glycine dehydrogenase (decarboxylating)	h(cpd00067)[0] hplys(cpd12005)[0] nadh(cpd00004)[0] => dhplys(cpd12225)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn06493	(1) NAD[0] + (1) Dihydrolipolprotein[0] <=> (1) NADH[0] + (1) H+[0] + (1) Lipoylprotein[0]
r0109	dimethylglycine dehydrogenase	dmgly(cpd00756)[0] fad(cpd00015)[0] h2o(cpd00001)[0] h(cpd00067)[0] => fadh2(cpd00982)[0] fald(cpd00055)[0] sarc(cpd00183)[0]	N	N	Y	Y	rxn12739	(1) H2O[0] + (1) FAD[0] + (1) Dimethylglycine[0] <=> (1) Formaldehyde[0] + (1) Sarcosine[0] + (1) FADH2[0]
r0110	L-Threonine 3-dehydrogenase	nad(cpd00003)[0] thr(cpd00161)[0] => aobut(cpd02211)[0] h(cpd00067)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn01068	(1) NAD[0] + (1) L-Threonine[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-2-Amino-acetoacetate[0]
r0111	Aminomethyltransferase	gly(cpd00033)[0] nad(cpd00003)[0] thf(cpd00087)[0] => co2(cpd00011)[0] metthf(cpd00125)[0] nadh(cpd00004)[0] nh3(cpd00013)[0]	N	N	Y	Y	rxn00908	(1) NAD[0] + (1) Glycine[0] + (1) Tetrahydrofolate[0] => (1) NADH[0] + (1) CO2[0] + (1) NH3[0] + (1) 5-10-Methylenetetrahydrofolate[0]
r0112	alanine-glyoxylate transaminase	ala(cpd00035)[0] glx(cpd00040)[0] => gly(cpd00033)[0] pyr(cpd00020)[0]	N	N	Y	Y	rxn00272	(1) L-Alanine[0] + (1) Glyoxalate[0] <=> (1) Pyruvate[0] + (1) Glycine[0]
r0113	phosphoserine aminotransferase	glu(cpd00023)[0] php(cpd02069)[0] => 3pser(cpd00738)[0] akg(cpd00024)[0]	N	N	Y	Y	rxn02914	(1) 2-Oxoglutarate[0] + (1) phosphoserine[0] <=> (1) L-Glutamate[0] + (1) 3-Phosphonooxypyruvate[0]
r0114	Homoserine kinase	atp(cpd00002)[0] hser(cpd00227)[0] => adp(cpd00008)[0] h(cpd00067)[0] phser(cpd00809)[0]	N	N	Y	Y	rxn01300	(1) ATP[0] + (1) L-Homoserine[0] => (1) ADP[0] + (1) H+[0] + (1) O-Phospho-L-homoserine[0]
r0115	phosphoserine phosphatase	3pser(cpd00738)[0] h2o(cpd00001)[0] => pi(cpd00009)[0] ser(cpd00054)[0]	N	N	Y	Y	rxn00420	(1) H2O[0] + (1) phosphoserine[0] <=> (1) Phosphate[0] + (1) L-Serine[0]
r0116	Threonine aldolase	acal(cpd00071)[0] gly(cpd00033)[0] => thr(cpd00161)[0]	N	N	Y	Y	rxn00541	(1) L-Threonine[0] <=> (1) Glycine[0] + (1) Acetaldehyde[0]
r0117	Threonine synthase	h2o(cpd00001)[0] phser(cpd00809)[0] => pi(cpd00009)[0] thr(cpd00161)[0]	N	N	Y	Y	rxn01069	(1) H2O[0] + (1) O-Phospho-L-homoserine[0] <=> (1) Phosphate[0] + (1) L-Threonine[0]
r0118	glutamate--glyoxylate aminotransferase	akg(cpd00024)[0] gly(cpd00033)[0] => glu(cpd00023)[0] glx(cpd00040)[0]	N	N	Y	Y	rxn00275	(1) 2-Oxoglutarate[0] + (1) Glycine[0] <=> (1) L-Glutamate[0] + (1) Glyoxalate[0]
r0119	threonine dehydratase	thr(cpd00161)[0] => nh3(cpd00013)[0] obut(cpd00094)[0]	N	N	Y	Y	rxn00737	(1) L-Threonine[0] => (1) NH3[0] + (1) 2-Oxobutyrate[0]
r0120	homoserine dehydrogenase	aspsa(cpd00346)[0] h(cpd00067)[0] nadph(cpd00005)[0] => hser(cpd00227)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn01302	(1) NADP[0] + (1) L-Homoserine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Aspartate4-semialdehyde[0]
r0121	threonine dehydratase	thr(cpd00161)[0] => nh3(cpd00013)[0] obut(cpd00094)[0]	N	N	Y	Y	rxn00737	(1) L-Threonine[0] => (1) NH3[0] + (1) 2-Oxobutyrate[0]
r0122	serine-glyoxylate transaminase	glx(cpd00040)[0] ser(cpd00054)[0] => 3hpyr(cpd00145)[0] gly(cpd00033)[0]	N	N	Y	Y	rxn00424	(1) Glyoxalate[0] + (1) L-Serine[0] <=> (1) Glycine[0] + (1) Hydroxypyruvate[0]
r0123	Aminomethyltransferase	h2o(cpd00001)[0] methf(cpd00347)[0] => foli(cpd02197)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01652	(1) H2O[0] + (1) 5-10-Methenyltetrahydrofolate[0] <=> (1) H+[0] + (1) 5-Formyltetrahydrofolate[0]
r0124	Aminomethyltransferase	dhplys(cpd12225)[0] metthf(cpd00125)[0] nh3(cpd00013)[0] => h(cpd00067)[0] hpsamlys(cpd11830)[0] thf(cpd00087)[0]	N	N	Y	Y	rxn06600	(1) Tetrahydrofolate[0] + (1) S-Aminomethyldihydrolipoylprotein[0] => (1) NH3[0] + (1) 5-10-Methylenetetrahydrofolate[0] + (1) Dihydrolipolprotein[0]
r0125	Aminomethyltransferase	co2(cpd00011)[0] hpsamlys(cpd11830)[0] => gly(cpd00033)[0] hplys(cpd12005)[0]	N	N	Y	Y	rxn06377	(1) Glycine[0] + (1) H+[0] + (1) Lipoylprotein[0] <=> (1) CO2[0] + (1) S-Aminomethyldihydrolipoylprotein[0]
r0126	aromatic-L-amino-acid decarboxylase	h(cpd00067)[0] his(cpd00119)[0] => co2(cpd00011)[0] hisan(cpd00312)[0]	N	N	Y	Y	rxn00866	(1) H+[0] + (1) L-Histidine[0] => (1) CO2[0] + (1) Histamine[0]
r0127	ATP phosphoribosyltransferase	atp(cpd00002)[0] prpp(cpd00103)[0] => h(cpd00067)[0] ppi(cpd00012)[0] prbatp(cpd01775)[0]	N	N	Y	Y	rxn00789	(1) PPi[0] + (1) H+[0] + (1) Phosphoribosyl-ATP[0] <= (1) ATP[0] + (1) PRPP[0]
r0128	histidinol dehydrogenase	h2o(cpd00001)[0] hisol(cpd00641)[0] (2) nad(cpd00003)[0] => (3) h(cpd00067)[0] his(cpd00119)[0] (2) nadh(cpd00004)[0]	N	N	Y	Y	rxn00859	(1) H2O[0] + (2) NAD[0] + (1) L-Histidinol[0] <=> (2) NADH[0] + (3) H+[0] + (1) L-Histidine[0]
r0129	HNRNP arginine N-methyltransferase	his(cpd00119)[0] sam(cpd00017)[0] => mhis(cpd00848)[0] sah(cpd00019)[0]	N	N	Y	Y	rxn00860	(1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 1-Methylhistidine[0] <=> (1) S-Adenosyl-L-methionine[0] + (1) L-Histidine[0]
r0130	ribose-phosphate diphosphokinase	atp(cpd00002)[0] r5p(cpd00101)[0] => amp(cpd00018)[0] h(cpd00067)[0] prpp(cpd00103)[0]	N	N	Y	Y	rxn00770	(1) ATP[0] + (1) ribose-5-phosphate[0] => (1) AMP[0] + (1) H+[0] + (1) PRPP[0]
r0131	Glutamine amidotransferase:cyclase/imidazole glycerol phosphate synthase	gln(cpd00053)[0] prlp(cpd02991)[0] => aicar(cpd02851)[0] dimgp(cpd02843)[0] glu(cpd00023)[0] (2) h(cpd00067)[0]	N	N	Y	Y	rxn03135	(1) L-Glutamate[0] + (1) H+[0] + (1) D-erythro-imidazol-glycerol-phosphate[0] + (1) AICAR[0] => (1) L-Glutamine[0] + (1) phosphoribulosylformimino-AICAR-phosphate[0]
r0132	histidinol-phosphate transaminase	glu(cpd00023)[0] imacp(cpd00930)[0] => akg(cpd00024)[0] hisolp(cpd00807)[0]	N	N	Y	Y	rxn02320	(1) 2-Oxoglutarate[0] + (1) L-histidinol-phosphate[0] <=> (1) L-Glutamate[0] + (1) imidazole acetol-phosphate[0]
r0133	histidinol-phosphatase	h2o(cpd00001)[0] hisolp(cpd00807)[0] => hisol(cpd00641)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn02160	(1) H2O[0] + (1) L-histidinol-phosphate[0] <=> (1) Phosphate[0] + (1) L-Histidinol[0]
r0134	phosphoribosyl-AMP cyclohydrolase	h2o(cpd00001)[0] prbamp(cpd01777)[0] => prfp(cpd02979)[0]	N	N	Y	Y	rxn02835	(1) H2O[0] + (1) Phosphoribosyl-AMP[0] <=> (1) phosphoribosylformiminoaicar-phosphate[0]
r0135	phosphoribosyl-ATP diphosphatase	h2o(cpd00001)[0] prbatp(cpd01775)[0] => (2) h(cpd00067)[0] ppi(cpd00012)[0] prbamp(cpd01777)[0]	N	N	Y	Y	rxn02834	(1) H2O[0] + (1) Phosphoribosyl-ATP[0] => (1) PPi[0] + (2) H+[0] + (1) Phosphoribosyl-AMP[0]
r0136	Imidazoleglycerol-phosphate dehydratase	dimgp(cpd02843)[0] => h2o(cpd00001)[0] imacp(cpd00930)[0]	N	N	Y	Y	rxn02473	(1) D-erythro-imidazol-glycerol-phosphate[0] => (1) H2O[0] + (1) imidazole acetol-phosphate[0]
r0137	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	h(cpd00067)[0] prfp(cpd02979)[0] => prlp(cpd02991)[0]	N	N	Y	Y	rxn03175	(1) phosphoribosylformiminoaicar-phosphate[0] <= (1) phosphoribulosylformimino-AICAR-phosphate[0]
r0138	Homoisocitrate dehydrogenase	aka(cpd00269)[0] co2(cpd00011)[0] nadh(cpd00004)[0] => hicit(cpd03372)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn01419	(1) NAD[0] + (1) Homoisocitrate[0] => (1) NADH[0] + (1) CO2[0] + (1) 2-Oxoadipate[0]
r0139	L-aminoadipate-semialdehyde dehydrogenase	ama(cpd00705)[0] (2) h(cpd00067)[0] nadph(cpd00005)[0] => amasa(cpd01046)[0] h2o(cpd00001)[0] nadp(cpd00006)[0]	N	N	Y	Y	rxn39377	(1) H2O[0] + (1) NADP[0] + (1) Allysine[0] <=> (1) NADPH[0] + (2) H+[0] + (1) L-2-Aminoadipate[0]
r0140	L-aminoadipate-semialdehyde dehydrogenase	ama(cpd00705)[0] (2) h(cpd00067)[0] nadh(cpd00004)[0] => amasa(cpd01046)[0] h2o(cpd00001)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn39376	(1) H2O[0] + (1) NAD[0] + (1) Allysine[0] <=> (1) NADH[0] + (2) H+[0] + (1) L-2-Aminoadipate[0]
r0141	Saccharopine dehydrogenase (NADP+, L-glutamate forming)	amasa(cpd01046)[0] glu(cpd00023)[0] h(cpd00067)[0] nadph(cpd00005)[0] => h2o(cpd00001)[0] nadp(cpd00006)[0] sacp(cpd00351)[0]	N	N	Y	Y	rxn39333	(1) H2O[0] + (1) NADP[0] + (1) Saccharopine[0] <=> (1) NADPH[0] + (1) L-Glutamate[0] + (1) H+[0] + (1) Allysine[0]
r0142	Saccharopine dehydrogenase (NAD+, L-lysine forming)	h2o(cpd00001)[0] nad(cpd00003)[0] sacp(cpd00351)[0] => akg(cpd00024)[0] h(cpd00067)[0] lys(cpd00039)[0] nadh(cpd00004)[0]	N	N	Y	Y	rxn00510	(1) H2O[0] + (1) NAD[0] + (1) Saccharopine[0] <=> (1) NADH[0] + (1) 2-Oxoglutarate[0] + (1) L-Lysine[0] + (1) H+[0]
r0143	Homocitrate synthase	accoa(cpd00022)[0] akg(cpd00024)[0] h2o(cpd00001)[0] => coa(cpd00010)[0] h(cpd00067)[0] hcit(cpd00919)[0]	N	N	Y	Y	rxn00202	(1) CoA[0] + (1) H+[0] + (1) Homocitrate[0] => (1) H2O[0] + (1) Acetyl-CoA[0] + (1) 2-Oxoglutarate[0]
r0144	Homoaconitate hydratase	h2o(cpd00001)[0] hacn(cpd02483)[0] => hicit(cpd03372)[0]	N	N	Y	Y	rxn03034	(1) Homoisocitrate[0] <=> (1) H2O[0] + (1) cis-Homoaconitate[0]
r0145	Dihydrodipicolinate synthase	aspsa(cpd00346)[0] pyr(cpd00020)[0] => didipc(cpd02120)[0] (2) h2o(cpd00001)[0] h(cpd00067)[0]	N	N	Y	Y	rxn01644	(1) Pyruvate[0] + (1) L-Aspartate4-semialdehyde[0] => (2) H2O[0] + (1) H+[0] + (1) Dihydrodipicolinate[0]
r0146	2-Methylcitrate dehydratase	h2o(cpd00001)[0] hacn(cpd02483)[0] => hcit(cpd00919)[0]	N	N	Y	Y	rxn02466	(1) Homocitrate[0] <=> (1) H2O[0] + (1) cis-Homoaconitate[0]
r0147	2-aminoadipate transaminase	aka(cpd00269)[0] glu(cpd00023)[0] => akg(cpd00024)[0] ama(cpd00705)[0]	N	N	Y	Y	rxn01423	(1) 2-Oxoglutarate[0] + (1) L-2-Aminoadipate[0] <=> (1) L-Glutamate[0] + (1) 2-Oxoadipate[0]
r0148	2-aminoadipate transaminase	aka(cpd00269)[0] glu(cpd00023)[0] => akg(cpd00024)[0] ama(cpd00705)[0]	N	N	Y	Y	rxn01423	(1) 2-Oxoglutarate[0] + (1) L-2-Aminoadipate[0] <=> (1) L-Glutamate[0] + (1) 2-Oxoadipate[0]
r0149	phenylalanine degradation	h2o(cpd00001)[0] nadp(cpd00006)[0] phal(cpd00464)[0] => (2) h(cpd00067)[0] nadph(cpd00005)[0] pac(cpd00430)[0]	N	N	Y	Y	rxn01841	(1) H2O[0] + (1) NADP[0] + (1) alpha-Tolualdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) PACT[0]
r0150	Phenethylamine:oxygen oxidoreductase (deaminating);monoamine oxidase	h2o(cpd00001)[0] o2(cpd00007)[0] phem(cpd03161)[0] => h2o2(cpd00025)[0] nh3(cpd00013)[0] phal(cpd00464)[0]	N	N	Y	Y	rxn01903	(1) H2O[0] + (1) O2[0] + (1) Phenethylamine[0] => (1) NH3[0] + (1) H2O2[0] + (1) alpha-Tolualdehyde[0]
r0151	Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating);4-hydroxyphenylpyruvate dioxygenase	o2(cpd00007)[0] ppyr(cpd00143)[0] => co2(cpd00011)[0] hphea(cpd03480)[0]	N	N	Y	Y	rxn00999	(1) O2[0] + (1) Phenylpyruvate[0] => (1) CO2[0] + (1) 2-Hydroxyphenylacetate[0]
r0152	peroxidase	o2(cpd00007)[0] phe(cpd00066)[0] => co2(cpd00011)[0] h2o(cpd00001)[0] pad(cpd01647)[0]	N	N	Y	Y	rxn00489	(1) O2[0] + (1) L-Phenylalanine[0] => (1) H2O[0] + (1) CO2[0] + (1) 2-Phenylacetamide[0]
r0153	Aromatic-L-amino-acid decarboxylase	h(cpd00067)[0] phe(cpd00066)[0] => co2(cpd00011)[0] phem(cpd03161)[0]	N	N	Y	Y	rxn00497	(1) L-Phenylalanine[0] + (1) H+[0] => (1) CO2[0] + (1) Phenethylamine[0]
r0154	catalase/peroxidase	(2) h2o2(cpd00025)[0] => (2) h2o(cpd00001)[0] o2(cpd00007)[0]	N	N	Y	Y	rxn00006	(2) H2O2[0] => (2) H2O[0] + (1) O2[0]
r0155	phenylacetate 2-hydroxylase	h(cpd00067)[0] nadh(cpd00004)[0] o2(cpd00007)[0] pac(cpd00430)[0] => h2o(cpd00001)[0] hphea(cpd03480)[0] nad(cpd00003)[0]	N	N	Y	Y	rxn03783	(1) NADH[0] + (1) O2[0] + (1) PACT[0] => (1) H2O[0] + (1) NAD[0] + (1) 2-Hydroxyphenylacetate[0]
r0156	2-phenylacetamide amidohydrolase	h2o(cpd00001)[0] pad(cpd01647)[0] => nh3(cpd00013)[0] pac(cpd00430)[0]	N	N	Y	Y	rxn01843	(1) H2O[0] + (1) H+[0] + (1) 2-Phenylacetamide[0] => (1) NH3[0] + (1) PACT[0]
r0157	chorismate synthase	3psme(cpd00932)[0] => chor(cpd00216)[0] pi(cpd00009)[0]	N	N	Y	Y	rxn01255	(1) 5-O--1-Carboxyvinyl-3-phosphoshikimate[0] => (1) Phosphate[0] + (1) Chorismate[0]
r0158	3-dehydroshikimate dehydratase	h2o(cpd00001)[0] pcace(cpd00197)[0] => dhsk(cpd01716)[0]	N	N	Y	Y	rxn01188	(1) 3-Dehydroshikimate[0] => (1) H2O[0] + (1) Protocatechuate[0]
r0159	3-dehydroshikimate dehydratase	dhsk(cpd01716)[0] => h2o(cpd00001)[0] papce(cpd00197)[0]	N	N	Y	Y	rxn01188	(1) 3-Dehydroshikimate[0] => (1) H2O[0] + (1) Protocatechuate[0]
