ID	EQUATION
10249	(1) 15377[0] + (1) 61555[0] <=> (1) 246422[0] + (1) 15378[0] + (1) 33019[0]
10250	(1) 15377[0] + (1) 61555[0] <=> (1) 246422[0] + (1) 15378[0] + (1) 33019[0]
10251	(1) 15377[0] + (1) 61555[0] <=> (1) 246422[0] + (1) 15378[0] + (1) 33019[0]
10252	(1) 29919[0] + (1) 57524[0] + (1) 15378[0] <=> (1) 43474[0] + (1) 35235[0]
10253	(1) 29919[0] + (1) 57524[0] + (1) 15378[0] <=> (1) 43474[0] + (1) 35235[0]
10254	(1) 29919[0] + (1) 57524[0] + (1) 15378[0] <=> (1) 43474[0] + (1) 35235[0]
10255	(1) 29919[0] + (1) 57524[0] + (1) 15378[0] <=> (1) 43474[0] + (1) 35235[0]
10256	(1) 15377[0] + (1) 30616[0] + (1) POLYMER:12983[0] <=> (2) 15378[0] + (1) POLYMER:14598[0] + (1) 43474[0] + (1) 456215[0]
10257	(1) 15377[0] + (1) 30616[0] + (1) POLYMER:12983[0] <=> (2) 15378[0] + (1) POLYMER:14598[0] + (1) 43474[0] + (1) 456215[0]
10258	(1) 15377[0] + (1) 30616[0] + (1) POLYMER:12983[0] <=> (2) 15378[0] + (1) POLYMER:14598[0] + (1) 43474[0] + (1) 456215[0]
10259	(1) 15377[0] + (1) 30616[0] + (1) POLYMER:12983[0] <=> (2) 15378[0] + (1) POLYMER:14598[0] + (1) 43474[0] + (1) 456215[0]
10260	(1) 18420[1] + (1) 15377[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 18420[0] + (1) 43474[0] + (1) 456216[0]
10261	(1) 18420[1] + (1) 15377[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 18420[0] + (1) 43474[0] + (1) 456216[0]
10262	(1) 18420[1] + (1) 15377[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 18420[0] + (1) 43474[0] + (1) 456216[0]
10263	(1) 18420[1] + (1) 15377[0] + (1) 30616[0] <=> (1) 15378[0] + (1) 18420[0] + (1) 43474[0] + (1) 456216[0]
10264	(1) 17925[0] <=> (1) 15903[0]
10265	(1) 17925[0] <=> (1) 15903[0]
10266	(1) 17925[0] <=> (1) 15903[0]
10267	(1) 17925[0] <=> (1) 15903[0]
10268	(1) 58098[0] <=> (1) 57978[0] + (1) 15361[0]
10269	(1) 58098[0] <=> (1) 57978[0] + (1) 15361[0]
10270	(1) 58098[0] <=> (1) 57978[0] + (1) 15361[0]
10271	(1) 58098[0] <=> (1) 57978[0] + (1) 15361[0]
10272	(1) 17815[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 58608[0] + (1) 15378[0]
10273	(1) 17815[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 58608[0] + (1) 15378[0]
10274	(1) 17815[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 58608[0] + (1) 15378[0]
10275	(1) 17815[0] + (1) 30616[0] <=> (1) 456216[0] + (1) 58608[0] + (1) 15378[0]
10276	(1) 30616[0] + (1) 58628[0] + (1) 15378[0] <=> (1) 456216[0] + (1) 77983[0]
10277	(1) 30616[0] + (1) 58628[0] + (1) 15378[0] <=> (1) 456216[0] + (1) 77983[0]
10278	(1) 30616[0] + (1) 58628[0] + (1) 15378[0] <=> (1) 456216[0] + (1) 77983[0]
10279	(1) 30616[0] + (1) 58628[0] + (1) 15378[0] <=> (1) 456216[0] + (1) 77983[0]
10280	(1) 25858[0] + (1) 59789[0] <=> (1) 57856[0] + (1) 27732[0] + (1) 15378[0]
10281	(1) 25858[0] + (1) 59789[0] <=> (1) 57856[0] + (1) 27732[0] + (1) 15378[0]
10282	(1) 25858[0] + (1) 59789[0] <=> (1) 57856[0] + (1) 27732[0] + (1) 15378[0]
10283	(1) 25858[0] + (1) 59789[0] <=> (1) 57856[0] + (1) 27732[0] + (1) 15378[0]
10284	(1) 57427[0] <=> (1) 57428[0]
10285	(1) 57427[0] <=> (1) 57428[0]
10286	(1) 57427[0] <=> (1) 57428[0]
10287	(1) 57427[0] <=> (1) 57428[0]
10288	(1) 17937[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 58118[0]
10289	(1) 17937[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 58118[0]
10290	(1) 17937[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 58118[0]
10291	(1) 17937[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 58118[0]
10292	(1) 57288[0] + (1) 58725[0] <=> (1) 57287[0] + (1) 57513[0] + (1) 15378[0]
10293	(1) 57288[0] + (1) 58725[0] <=> (1) 57287[0] + (1) 57513[0] + (1) 15378[0]
10294	(1) 57288[0] + (1) 58725[0] <=> (1) 57287[0] + (1) 57513[0] + (1) 15378[0]
10295	(1) 57288[0] + (1) 58725[0] <=> (1) 57287[0] + (1) 57513[0] + (1) 15378[0]
10296	(1) 58349[0] + (1) 59776[0] + (1) 43474[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 57604[0]
10297	(1) 58349[0] + (1) 59776[0] + (1) 43474[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 57604[0]
10298	(1) 58349[0] + (1) 59776[0] + (1) 43474[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 57604[0]
10299	(1) 58349[0] + (1) 59776[0] + (1) 43474[0] <=> (1) 15378[0] + (1) 57783[0] + (1) 57604[0]
10300	(1) 43474[0] + (1) 57540[0] + (1) 59776[0] <=> (1) 57604[0] + (1) 57945[0] + (1) 15378[0]
10301	(1) 43474[0] + (1) 57540[0] + (1) 59776[0] <=> (1) 57604[0] + (1) 57945[0] + (1) 15378[0]
10302	(1) 43474[0] + (1) 57540[0] + (1) 59776[0] <=> (1) 57604[0] + (1) 57945[0] + (1) 15378[0]
10303	(1) 43474[0] + (1) 57540[0] + (1) 59776[0] <=> (1) 57604[0] + (1) 57945[0] + (1) 15378[0]
10304	(1) GENERIC:14125[0] + (1) 65213[0] <=> (1) 64612[0] + (1) GENERIC:9685[0]
10305	(1) GENERIC:14125[0] + (1) 65213[0] <=> (1) 64612[0] + (1) GENERIC:9685[0]
10306	(1) GENERIC:14125[0] + (1) 65213[0] <=> (1) 64612[0] + (1) GENERIC:9685[0]
10307	(1) GENERIC:14125[0] + (1) 65213[0] <=> (1) 64612[0] + (1) GENERIC:9685[0]
10312	(1) 30043[0] + (1) 15378[0] + (1) 57945[0] + (1) 15379[0] <=> (1) 57412[0] + (1) 57540[0]
10313	(1) 30043[0] + (1) 15378[0] + (1) 57945[0] + (1) 15379[0] <=> (1) 57412[0] + (1) 57540[0]
10314	(1) 30043[0] + (1) 15378[0] + (1) 57945[0] + (1) 15379[0] <=> (1) 57412[0] + (1) 57540[0]
10315	(1) 30043[0] + (1) 15378[0] + (1) 57945[0] + (1) 15379[0] <=> (1) 57412[0] + (1) 57540[0]
10316	(1) 16810[0] + (1) 15379[0] + (1) 17821[0] <=> (1) 30031[0] + (1) 16526[0] + (1) 16964[0]
10317	(1) 16810[0] + (1) 15379[0] + (1) 17821[0] <=> (1) 30031[0] + (1) 16526[0] + (1) 16964[0]
10318	(1) 16810[0] + (1) 15379[0] + (1) 17821[0] <=> (1) 30031[0] + (1) 16526[0] + (1) 16964[0]
10319	(1) 16810[0] + (1) 15379[0] + (1) 17821[0] <=> (1) 30031[0] + (1) 16526[0] + (1) 16964[0]
10320	(1) 57938[0] <=> (1) 39785[0] + (1) 15377[0]
10321	(1) 57938[0] <=> (1) 39785[0] + (1) 15377[0]
10322	(1) 57938[0] <=> (1) 39785[0] + (1) 15377[0]
10323	(1) 57938[0] <=> (1) 39785[0] + (1) 15377[0]
10324	(1) 58349[0] + (1) 27636[0] <=> (1) 52501[0] + (1) 57783[0] + (1) 15378[0]
10325	(1) 58349[0] + (1) 27636[0] <=> (1) 52501[0] + (1) 57783[0] + (1) 15378[0]
10326	(1) 58349[0] + (1) 27636[0] <=> (1) 52501[0] + (1) 57783[0] + (1) 15378[0]
10327	(1) 58349[0] + (1) 27636[0] <=> (1) 52501[0] + (1) 57783[0] + (1) 15378[0]
10328	(1) 27636[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 52501[0] + (1) 15378[0]
10329	(1) 27636[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 52501[0] + (1) 15378[0]
10330	(1) 27636[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 52501[0] + (1) 15378[0]
10331	(1) 27636[0] + (1) 57540[0] <=> (1) 57945[0] + (1) 52501[0] + (1) 15378[0]
10332	(1) 58342[0] + (1) 57875[0] <=> (1) 57643[0] + (1) 57287[0]
10333	(1) 58342[0] + (1) 57875[0] <=> (1) 57643[0] + (1) 57287[0]
10334	(1) 58342[0] + (1) 57875[0] <=> (1) 57643[0] + (1) 57287[0]
10335	(1) 58342[0] + (1) 57875[0] <=> (1) 57643[0] + (1) 57287[0]
10336	(1) 16947[0] <=> (1) 15562[0]
10337	(1) 16947[0] <=> (1) 15562[0]
10338	(1) 16947[0] <=> (1) 15562[0]
10339	(1) 16947[0] <=> (1) 15562[0]
10340	(1) 175763[0] <=> (1) 46971[0] + (1) 33019[0]
10341	(1) 175763[0] <=> (1) 46971[0] + (1) 33019[0]
10342	(1) 175763[0] <=> (1) 46971[0] + (1) 33019[0]
10343	(1) 175763[0] <=> (1) 46971[0] + (1) 33019[0]
10344	(1) 77287[0] + (1) 58342[0] <=> (1) 57287[0] + (1) 77286[0]
10345	(1) 77287[0] + (1) 58342[0] <=> (1) 57287[0] + (1) 77286[0]
10346	(1) 77287[0] + (1) 58342[0] <=> (1) 57287[0] + (1) 77286[0]
10347	(1) 77287[0] + (1) 58342[0] <=> (1) 57287[0] + (1) 77286[0]
10348	(1) 58402[0] + (1) 30616[0] + (2) 15377[0] <=> (1) 29985[0] + (1) 15378[0] + (1) 43474[0] + (1) 456216[0]
10349	(1) 58402[0] + (1) 30616[0] + (2) 15377[0] <=> (1) 29985[0] + (1) 15378[0] + (1) 43474[0] + (1) 456216[0]
10350	(1) 58402[0] + (1) 30616[0] + (2) 15377[0] <=> (1) 29985[0] + (1) 15378[0] + (1) 43474[0] + (1) 456216[0]
10351	(1) 58402[0] + (1) 30616[0] + (2) 15377[0] <=> (1) 29985[0] + (1) 15378[0] + (1) 43474[0] + (1) 456216[0]
10352	(1) 15377[0] + (1) 18096[0] <=> (1) 142408[0] + (1) 30089[0]
10353	(1) 15377[0] + (1) 18096[0] <=> (1) 142408[0] + (1) 30089[0]
10354	(1) 15377[0] + (1) 18096[0] <=> (1) 142408[0] + (1) 30089[0]
10355	(1) 15377[0] + (1) 18096[0] <=> (1) 142408[0] + (1) 30089[0]
10356	(1) 57540[0] + (1) 28195[0] <=> (1) 15378[0] + (1) 57945[0] + (1) 16985[0]
10357	(1) 57540[0] + (1) 28195[0] <=> (1) 15378[0] + (1) 57945[0] + (1) 16985[0]
10358	(1) 57540[0] + (1) 28195[0] <=> (1) 15378[0] + (1) 57945[0] + (1) 16985[0]
10359	(1) 57540[0] + (1) 28195[0] <=> (1) 15378[0] + (1) 57945[0] + (1) 16985[0]
10360	(1) 15377[0] + (1) 16151[0] <=> (1) 15378[0] + (1) 46957[0]
10361	(1) 15377[0] + (1) 16151[0] <=> (1) 15378[0] + (1) 46957[0]
10362	(1) 15377[0] + (1) 16151[0] <=> (1) 15378[0] + (1) 46957[0]
10363	(1) 15377[0] + (1) 16151[0] <=> (1) 15378[0] + (1) 46957[0]
10364	(1) 15377[0] + (1) 57375[0] + (1) 16810[0] <=> (1) 57435[0] + (1) 15378[0] + (1) 57287[0]
10365	(1) 15377[0] + (1) 57375[0] + (1) 16810[0] <=> (1) 57435[0] + (1) 15378[0] + (1) 57287[0]
10366	(1) 15377[0] + (1) 57375[0] + (1) 16810[0] <=> (1) 57435[0] + (1) 15378[0] + (1) 57287[0]
10367	(1) 15377[0] + (1) 57375[0] + (1) 16810[0] <=> (1) 57435[0] + (1) 15378[0] + (1) 57287[0]
10368	(1) 16810[0] + (1) 68492[0] <=> (1) 57649[0] + (1) 29985[0]
10369	(1) 16810[0] + (1) 68492[0] <=> (1) 57649[0] + (1) 29985[0]
10370	(1) 16810[0] + (1) 68492[0] <=> (1) 57649[0] + (1) 29985[0]
10371	(1) 16810[0] + (1) 68492[0] <=> (1) 57649[0] + (1) 29985[0]
10372	(1) 57287[0] + (1) 57540[0] + (1) 36656[0] <=> (1) 16526[0] + (1) 57369[0] + (1) 57945[0]
10373	(1) 57287[0] + (1) 57540[0] + (1) 36656[0] <=> (1) 16526[0] + (1) 57369[0] + (1) 57945[0]
10374	(1) 57287[0] + (1) 57540[0] + (1) 36656[0] <=> (1) 16526[0] + (1) 57369[0] + (1) 57945[0]
10375	(1) 57287[0] + (1) 57540[0] + (1) 36656[0] <=> (1) 16526[0] + (1) 57369[0] + (1) 57945[0]
10376	(1) 15377[0] + (1) 29036[0] + (1) 30616[0] <=> (1) 43474[0] + (1) 15378[0] + (1) 29036[1] + (1) 456216[0]
10377	(1) 15377[0] + (1) 29036[0] + (1) 30616[0] <=> (1) 43474[0] + (1) 15378[0] + (1) 29036[1] + (1) 456216[0]
10378	(1) 15377[0] + (1) 29036[0] + (1) 30616[0] <=> (1) 43474[0] + (1) 15378[0] + (1) 29036[1] + (1) 456216[0]
10379	(1) 15377[0] + (1) 29036[0] + (1) 30616[0] <=> (1) 43474[0] + (1) 15378[0] + (1) 29036[1] + (1) 456216[0]
10380	(1) 57538[0] + (1) 33019[0] <=> (1) 58017[0] + (1) 30839[0]
10381	(1) 57538[0] + (1) 33019[0] <=> (1) 58017[0] + (1) 30839[0]
10382	(1) 57538[0] + (1) 33019[0] <=> (1) 58017[0] + (1) 30839[0]
10383	(1) 57538[0] + (1) 33019[0] <=> (1) 58017[0] + (1) 30839[0]
10384	(1) 57623[0] + (1) 167552[0] <=> (1) 33019[0] + (1) 58067[0]
10385	(1) 57623[0] + (1) 167552[0] <=> (1) 33019[0] + (1) 58067[0]
10386	(1) 57623[0] + (1) 167552[0] <=> (1) 33019[0] + (1) 58067[0]
10387	(1) 57623[0] + (1) 167552[0] <=> (1) 33019[0] + (1) 58067[0]
10388	(1) 37565[0] + (1) 16452[0] <=> (1) 16526[0] + (1) 58189[0] + (1) 58702[0]
10389	(1) 37565[0] + (1) 16452[0] <=> (1) 16526[0] + (1) 58189[0] + (1) 58702[0]
10390	(1) 37565[0] + (1) 16452[0] <=> (1) 16526[0] + (1) 58189[0] + (1) 58702[0]
10391	(1) 37565[0] + (1) 16452[0] <=> (1) 16526[0] + (1) 58189[0] + (1) 58702[0]
10392	(1) 58349[0] + (1) 33227[0] <=> (1) 57783[0] + (1) 16731[0] + (1) 15378[0]
10393	(1) 58349[0] + (1) 33227[0] <=> (1) 57783[0] + (1) 16731[0] + (1) 15378[0]
10394	(1) 58349[0] + (1) 33227[0] <=> (1) 57783[0] + (1) 16731[0] + (1) 15378[0]
10395	(1) 58349[0] + (1) 33227[0] <=> (1) 57783[0] + (1) 16731[0] + (1) 15378[0]
10396	(1) 57540[0] + (1) 15377[0] + (1) 59869[0] <=> (1) 57945[0] + (1) 35179[0] + (1) 15378[0] + (1) 28938[0]
10397	(1) 57540[0] + (1) 15377[0] + (1) 59869[0] <=> (1) 57945[0] + (1) 35179[0] + (1) 15378[0] + (1) 28938[0]
10398	(1) 57540[0] + (1) 15377[0] + (1) 59869[0] <=> (1) 57945[0] + (1) 35179[0] + (1) 15378[0] + (1) 28938[0]
10399	(1) 57540[0] + (1) 15377[0] + (1) 59869[0] <=> (1) 57945[0] + (1) 35179[0] + (1) 15378[0] + (1) 28938[0]
10400	(1) 58359[0] + (1) 15361[0] <=> (1) 57972[0] + (1) 16769[0]
10401	(1) 58359[0] + (1) 15361[0] <=> (1) 57972[0] + (1) 16769[0]
10402	(1) 58359[0] + (1) 15361[0] <=> (1) 57972[0] + (1) 16769[0]
10403	(1) 58359[0] + (1) 15361[0] <=> (1) 57972[0] + (1) 16769[0]
10408	(1) 57351[0] + (1) 57392[0] <=> (1) 57287[0] + (1) 57291[0]
10409	(1) 57351[0] + (1) 57392[0] <=> (1) 57287[0] + (1) 57291[0]
10410	(1) 57351[0] + (1) 57392[0] <=> (1) 57287[0] + (1) 57291[0]
10411	(1) 57351[0] + (1) 57392[0] <=> (1) 57287[0] + (1) 57291[0]
10412	(1) 57967[0] + (1) 15377[0] <=> (1) 78346[0] + (1) 456215[0] + (2) 15378[0]
10413	(1) 57967[0] + (1) 15377[0] <=> (1) 78346[0] + (1) 456215[0] + (2) 15378[0]
10414	(1) 57967[0] + (1) 15377[0] <=> (1) 78346[0] + (1) 456215[0] + (2) 15378[0]
10415	(1) 57967[0] + (1) 15377[0] <=> (1) 78346[0] + (1) 456215[0] + (2) 15378[0]
10416	(1) 17578[0] + (1) 29806[0] <=> (1) 57621[0]
10417	(1) 17578[0] + (1) 29806[0] <=> (1) 57621[0]
10418	(1) 17578[0] + (1) 29806[0] <=> (1) 57621[0]
10419	(1) 17578[0] + (1) 29806[0] <=> (1) 57621[0]
10420	(1) 507393[0] + (1) 15361[0] <=> (1) 58246[0] + (1) 57972[0]
10421	(1) 507393[0] + (1) 15361[0] <=> (1) 58246[0] + (1) 57972[0]
10422	(1) 507393[0] + (1) 15361[0] <=> (1) 58246[0] + (1) 57972[0]
10423	(1) 507393[0] + (1) 15361[0] <=> (1) 58246[0] + (1) 57972[0]
10424	(1) 15377[0] + (1) 606565[0] <=> (1) 57305[0] + (1) 16150[0]
10425	(1) 15377[0] + (1) 606565[0] <=> (1) 57305[0] + (1) 16150[0]
10426	(1) 15377[0] + (1) 606565[0] <=> (1) 57305[0] + (1) 16150[0]
10427	(1) 15377[0] + (1) 606565[0] <=> (1) 57305[0] + (1) 16150[0]
10428	(1) 32395[0] + (1) 15379[0] <=> (1) 57444[0]
10429	(1) 32395[0] + (1) 15379[0] <=> (1) 57444[0]
10430	(1) 32395[0] + (1) 15379[0] <=> (1) 57444[0]
10431	(1) 32395[0] + (1) 15379[0] <=> (1) 57444[0]
10432	(2) 15377[0] + (1) 15378[0] + (1) 57698[0] <=> (1) 30089[0] + (1) 28938[0] + (1) 57706[0] + (1) 16526[0]
10433	(2) 15377[0] + (1) 15378[0] + (1) 57698[0] <=> (1) 30089[0] + (1) 28938[0] + (1) 57706[0] + (1) 16526[0]
10434	(2) 15377[0] + (1) 15378[0] + (1) 57698[0] <=> (1) 30089[0] + (1) 28938[0] + (1) 57706[0] + (1) 16526[0]
10435	(2) 15377[0] + (1) 15378[0] + (1) 57698[0] <=> (1) 30089[0] + (1) 28938[0] + (1) 57706[0] + (1) 16526[0]
10436	(1) 132977[0] <=> (1) 15377[0] + (1) 132978[0]
10437	(1) 132977[0] <=> (1) 15377[0] + (1) 132978[0]
10438	(1) 132977[0] <=> (1) 15377[0] + (1) 132978[0]
10439	(1) 132977[0] <=> (1) 15377[0] + (1) 132978[0]
10440	(1) 15377[0] + (1) 16217[0] <=> (1) 15378[0] + (1) 18391[0]
10441	(1) 15377[0] + (1) 16217[0] <=> (1) 15378[0] + (1) 18391[0]
10442	(1) 15377[0] + (1) 16217[0] <=> (1) 15378[0] + (1) 18391[0]
10443	(1) 15377[0] + (1) 16217[0] <=> (1) 15378[0] + (1) 18391[0]
10444	(1) 59789[0] + (1) 57873[0] <=> (1) 75999[0] + (1) 15378[0] + (1) 57856[0]
10445	(1) 59789[0] + (1) 57873[0] <=> (1) 75999[0] + (1) 15378[0] + (1) 57856[0]
10446	(1) 59789[0] + (1) 57873[0] <=> (1) 75999[0] + (1) 15378[0] + (1) 57856[0]
10447	(1) 59789[0] + (1) 57873[0] <=> (1) 75999[0] + (1) 15378[0] + (1) 57856[0]
10448	(1) 28863[0] + (1) 16810[0] + (1) 15379[0] <=> (1) 24043[0] + (1) 15377[0] + (1) 16526[0] + (1) 30031[0]
10449	(1) 28863[0] + (1) 16810[0] + (1) 15379[0] <=> (1) 24043[0] + (1) 15377[0] + (1) 16526[0] + (1) 30031[0]
10450	(1) 28863[0] + (1) 16810[0] + (1) 15379[0] <=> (1) 24043[0] + (1) 15377[0] + (1) 16526[0] + (1) 30031[0]
10451	(1) 28863[0] + (1) 16810[0] + (1) 15379[0] <=> (1) 24043[0] + (1) 15377[0] + (1) 16526[0] + (1) 30031[0]
10452	(1) GENERIC:11964[0] + (1) 15379[0] + (1) 79191[0] <=> (2) 15377[0] + (1) GENERIC:11965[0] + (1) 18407[0] + (1) 79200[0] + (2) 15378[0]
10453	(1) GENERIC:11964[0] + (1) 15379[0] + (1) 79191[0] <=> (2) 15377[0] + (1) GENERIC:11965[0] + (1) 18407[0] + (1) 79200[0] + (2) 15378[0]
10454	(1) GENERIC:11964[0] + (1) 15379[0] + (1) 79191[0] <=> (2) 15377[0] + (1) GENERIC:11965[0] + (1) 18407[0] + (1) 79200[0] + (2) 15378[0]
10455	(1) GENERIC:11964[0] + (1) 15379[0] + (1) 79191[0] <=> (2) 15377[0] + (1) GENERIC:11965[0] + (1) 18407[0] + (1) 79200[0] + (2) 15378[0]
10456	(1) 57288[0] + (1) 17306[0] <=> (1) 13714[0] + (1) 57287[0]
10457	(1) 57288[0] + (1) 17306[0] <=> (1) 13714[0] + (1) 57287[0]
10458	(1) 57288[0] + (1) 17306[0] <=> (1) 13714[0] + (1) 57287[0]
10459	(1) 57288[0] + (1) 17306[0] <=> (1) 13714[0] + (1) 57287[0]
10460	(1) 57398[0] <=> (1) 57399[0]
10461	(1) 57398[0] <=> (1) 57399[0]
10462	(1) 57398[0] <=> (1) 57399[0]
10463	(1) 57398[0] <=> (1) 57399[0]
10464	(1) POLYMER:9593[0] + (1) 15377[0] <=> (1) 30089[0] + (1) POLYMER:9597[0]
10465	(1) POLYMER:9593[0] + (1) 15377[0] <=> (1) 30089[0] + (1) POLYMER:9597[0]
10466	(1) POLYMER:9593[0] + (1) 15377[0] <=> (1) 30089[0] + (1) POLYMER:9597[0]
10467	(1) POLYMER:9593[0] + (1) 15377[0] <=> (1) 30089[0] + (1) POLYMER:9597[0]
10468	(1) 57737[0] + (1) 43474[0] <=> (1) 22191[0] + (1) 15377[0] + (1) 59776[0]
10469	(1) 57737[0] + (1) 43474[0] <=> (1) 22191[0] + (1) 15377[0] + (1) 59776[0]
10470	(1) 57737[0] + (1) 43474[0] <=> (1) 22191[0] + (1) 15377[0] + (1) 59776[0]
10471	(1) 57737[0] + (1) 43474[0] <=> (1) 22191[0] + (1) 15377[0] + (1) 59776[0]
10472	(1) 57422[0] <=> (1) 17272[0] + (1) 15361[0]
10473	(1) 57422[0] <=> (1) 17272[0] + (1) 15361[0]
10474	(1) 57422[0] <=> (1) 17272[0] + (1) 15361[0]
10475	(1) 57422[0] <=> (1) 17272[0] + (1) 15361[0]
10480	(1) 32812[0] + (1) 16810[0] <=> (1) 17742[0] + (1) 29985[0]
10481	(1) 32812[0] + (1) 16810[0] <=> (1) 17742[0] + (1) 29985[0]
10482	(1) 32812[0] + (1) 16810[0] <=> (1) 17742[0] + (1) 29985[0]
10483	(1) 32812[0] + (1) 16810[0] <=> (1) 17742[0] + (1) 29985[0]
10484	(1) 15377[0] + (1) 58236[0] <=> (1) 29749[0] + (1) 57305[0]
10485	(1) 15377[0] + (1) 58236[0] <=> (1) 29749[0] + (1) 57305[0]
10486	(1) 15377[0] + (1) 58236[0] <=> (1) 29749[0] + (1) 57305[0]
10487	(1) 15377[0] + (1) 58236[0] <=> (1) 29749[0] + (1) 57305[0]
10488	(1) 30616[0] + (1) 57457[0] <=> (1) 57455[0] + (1) 456216[0] + (1) 43474[0]
10489	(1) 30616[0] + (1) 57457[0] <=> (1) 57455[0] + (1) 456216[0] + (1) 43474[0]
10490	(1) 30616[0] + (1) 57457[0] <=> (1) 57455[0] + (1) 456216[0] + (1) 43474[0]
10491	(1) 30616[0] + (1) 57457[0] <=> (1) 57455[0] + (1) 456216[0] + (1) 43474[0]
10492	(1) 295975[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 15354[0]
10493	(1) 295975[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 15354[0]
10494	(1) 295975[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 15354[0]
10495	(1) 295975[0] + (1) 15377[0] <=> (1) 43474[0] + (1) 15354[0]
10500	(1) 36655[0] + (1) 57371[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 57425[0] + (1) 57287[0]
10501	(1) 36655[0] + (1) 57371[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 57425[0] + (1) 57287[0]
10502	(1) 36655[0] + (1) 57371[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 57425[0] + (1) 57287[0]
10503	(1) 36655[0] + (1) 57371[0] + (1) 15377[0] <=> (1) 15378[0] + (1) 57425[0] + (1) 57287[0]
10508	(1) 59776[0] + (1) 57483[0] <=> (1) 57737[0] + (1) 58273[0]
10509	(1) 59776[0] + (1) 57483[0] <=> (1) 57737[0] + (1) 58273[0]
10510	(1) 59776[0] + (1) 57483[0] <=> (1) 57737[0] + (1) 58273[0]
10511	(1) 59776[0] + (1) 57483[0] <=> (1) 57737[0] + (1) 58273[0]
10516	(1) 57413[0] + (1) 57540[0] <=> (1) 57414[0] + (1) 57945[0] + (1) 15378[0]
10517	(1) 57413[0] + (1) 57540[0] <=> (1) 57414[0] + (1) 57945[0] + (1) 15378[0]
10518	(1) 57413[0] + (1) 57540[0] <=> (1) 57414[0] + (1) 57945[0] + (1) 15378[0]
10519	(1) 57413[0] + (1) 57540[0] <=> (1) 57414[0] + (1) 57945[0] + (1) 15378[0]
10520	(1) 17615[0] + (1) 66914[0] <=> (1) 15378[0] + (1) 28396[0] + (1) 58223[0]
10521	(1) 17615[0] + (1) 66914[0] <=> (1) 15378[0] + (1) 28396[0] + (1) 58223[0]
10522	(1) 17615[0] + (1) 66914[0] <=> (1) 15378[0] + (1) 28396[0] + (1) 58223[0]
10523	(1) 17615[0] + (1) 66914[0] <=> (1) 15378[0] + (1) 28396[0] + (1) 58223[0]
10524	(1) 16810[0] + (1) 15378[0] <=> (1) 16526[0] + (1) 57706[0]
10525	(1) 16810[0] + (1) 15378[0] <=> (1) 16526[0] + (1) 57706[0]
10526	(1) 16810[0] + (1) 15378[0] <=> (1) 16526[0] + (1) 57706[0]
10527	(1) 16810[0] + (1) 15378[0] <=> (1) 16526[0] + (1) 57706[0]
10528	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 17209[0] <=> (1) 15377[0] + (1) GENERIC:11965[0] + (1) 15378[0] + (1) 15878[0]
10529	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 17209[0] <=> (1) 15377[0] + (1) GENERIC:11965[0] + (1) 15378[0] + (1) 15878[0]
10530	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 17209[0] <=> (1) 15377[0] + (1) GENERIC:11965[0] + (1) 15378[0] + (1) 15878[0]
10531	(1) 15379[0] + (1) GENERIC:11964[0] + (1) 17209[0] <=> (1) 15377[0] + (1) GENERIC:11965[0] + (1) 15378[0] + (1) 15878[0]
10532	(1) 58866[0] + (1) 33384[0] <=> (1) 15377[0] + (1) 57912[0] + (1) 59776[0]
10533	(1) 58866[0] + (1) 33384[0] <=> (1) 15377[0] + (1) 57912[0] + (1) 59776[0]
10534	(1) 58866[0] + (1) 33384[0] <=> (1) 15377[0] + (1) 57912[0] + (1) 59776[0]
10535	(1) 58866[0] + (1) 33384[0] <=> (1) 15377[0] + (1) 57912[0] + (1) 59776[0]
10536	(1) 15377[0] + (1) 57878[0] <=> (1) 57850[0] + (1) 15378[0] + (1) 16189[0]
10537	(1) 15377[0] + (1) 57878[0] <=> (1) 57850[0] + (1) 15378[0] + (1) 16189[0]
10538	(1) 15377[0] + (1) 57878[0] <=> (1) 57850[0] + (1) 15378[0] + (1) 16189[0]
