id	compartment	reversibility	gfdir	type	base_cost	forward_cost	reverse_cost	complexes
rxn38120	c0|e0	?	=	gapfilling	0	0	0	null
rxn38518	c0|e0	=	=	gapfilling	0	0	0	null
rxn38711	c0|e0	=	=	gapfilling	0	0	0	null
rxn38790	c0|e0	=	=	gapfilling	0	0	0	null
rxn38795	c0|e0	=	=	gapfilling	0	0	0	null
rxn38848	c0|e0	>	=	gapfilling	0	0	0	null
rxn38849	c0|e0	>	=	gapfilling	0	0	0	null
rxn39072	c0|e0	>	=	gapfilling	0	0	0	null
rxn39073	c0|e0	>	=	gapfilling	0	0	0	null
rxn39076	c0|e0	=	=	gapfilling	0	0	0	null
rxn39084	c0|e0	>	=	gapfilling	0	0	0	null
rxn39085	c0|e0	=	=	gapfilling	0	0	0	null
rxn39089	c0|e0	>	=	gapfilling	0	0	0	null
rxn00515	c0|e0	=	=	gapfilling	0	0	0	null
rxn00516	c0|e0	>	=	gapfilling	0	0	0	null
rxn00517	c0|e0	=	=	gapfilling	0	0	0	null
rxn00518	c0|e0	>	=	gapfilling	0	0	0	null
rxn00519	c0|e0	>	=	gapfilling	0	0	0	null
rxn00520	c0|e0	=	=	gapfilling	0	0	0	null
rxn00521	c0|e0	>	=	gapfilling	0	0	0	null
rxn00522	c0|e0	>	=	gapfilling	0	0	0	null
rxn00523	c0|e0	>	=	gapfilling	0	0	0	null
rxn00525	c0|e0	>	=	gapfilling	0	0	0	null
rxn00526	c0|e0	>	=	gapfilling	0	0	0	null
rxn00527	c0|e0	=	=	gapfilling	0	0	0	null
rxn00528	c0|e0	>	=	gapfilling	0	0	0	null
rxn00529	c0|e0	>	=	gapfilling	0	0	0	null
rxn00531	c0|e0	=	=	gapfilling	0	0	0	null
rxn00532	c0|e0	=	=	gapfilling	0	0	0	null
rxn00533	c0|e0	=	=	gapfilling	0	0	0	null
rxn00534	c0|e0	=	=	gapfilling	0	0	0	null
rxn00535	c0|e0	>	=	gapfilling	0	0	0	null
rxn00536	c0|e0	=	=	gapfilling	0	0	0	null
rxn00537	c0|e0	>	=	gapfilling	0	0	0	null
rxn00538	c0|e0	>	=	gapfilling	0	0	0	null
rxn00539	c0|e0	>	=	gapfilling	0	0	0	null
rxn00540	c0|e0	=	=	gapfilling	0	0	0	null
rxn00541	c0|e0	=	=	gapfilling	0	0	0	null
rxn00542	c0|e0	=	=	gapfilling	0	0	0	null
rxn00543	c0|e0	=	=	conditional	0	0	0	mscpx.893
rxn00544	c0|e0	=	=	conditional	0	0	0	mscpx.823
rxn00545	c0|e0	>	=	conditional	0	0	0	mscpx.494|mscpx.495
rxn00546	c0|e0	=	=	gapfilling	0	0	0	null
rxn00547	c0|e0	>	=	gapfilling	0	0	0	null
rxn00548	c0|e0	>	=	conditional	0	0	0	mscpx.1829
rxn00549	c0|e0	=	=	conditional	0	0	0	mscpx.1517|mscpx.1518|mscpx.1519|mscpx.1520
rxn00550	c0|e0	=	=	gapfilling	0	0	0	null
rxn00551	c0|e0	=	=	gapfilling	0	0	0	null
rxn00552	c0|e0	>	=	gapfilling	0	0	0	null
rxn00553	c0|e0	=	=	gapfilling	0	0	0	null
rxn00554	c0|e0	>	=	gapfilling	0	0	0	null
rxn00555	c0|e0	=	=	gapfilling	0	0	0	null
rxn00556	c0|e0	>	=	gapfilling	0	0	0	null
rxn00557	c0|e0	>	=	gapfilling	0	0	0	null
rxn00558	c0|e0	=	=	conditional	0	0	0	mscpx.298|mscpx.299
rxn00559	c0|e0	=	=	gapfilling	0	0	0	null
rxn00560	c0|e0	>	=	gapfilling	0	0	0	null
rxn00561	c0|e0	>	=	gapfilling	0	0	0	null
rxn00562	c0|e0	=	=	gapfilling	0	0	0	null
rxn00563	c0|e0	>	=	gapfilling	0	0	0	null
rxn00564	c0|e0	=	=	gapfilling	0	0	0	null
rxn00565	c0|e0	>	=	gapfilling	0	0	0	null
rxn00566	c0|e0	>	=	gapfilling	0	0	0	null
rxn00567	c0|e0	<	=	gapfilling	0	0	0	null
rxn00568	c0|e0	>	=	conditional	0	0	0	mscpx.830|mscpx.831|mscpx.832
rxn00569	c0|e0	>	=	conditional	0	0	0	mscpx.1504|mscpx.390|mscpx.830|mscpx.831
rxn00570	c0|e0	<	=	gapfilling	0	0	0	null
rxn00571	c0|e0	<	=	gapfilling	0	0	0	null
rxn00572	c0|e0	<	=	gapfilling	0	0	0	null
rxn00573	c0|e0	?	=	gapfilling	0	0	0	null
rxn00575	c0|e0	>	=	gapfilling	0	0	0	null
rxn00577	c0|e0	>	=	gapfilling	0	0	0	null
rxn00578	c0|e0	=	=	gapfilling	0	0	0	null
rxn00579	c0|e0	=	=	gapfilling	0	0	0	null
rxn00580	c0|e0	>	=	gapfilling	0	0	0	null
rxn00583	c0|e0	=	=	gapfilling	0	0	0	null
rxn00584	c0|e0	>	=	gapfilling	0	0	0	null
rxn00585	c0|e0	=	=	gapfilling	0	0	0	null
rxn00586	c0|e0	>	=	gapfilling	0	0	0	null
rxn00587	c0|e0	>	=	gapfilling	0	0	0	null
rxn00588	c0|e0	>	=	gapfilling	0	0	0	null
rxn00589	c0|e0	>	=	gapfilling	0	0	0	null
rxn00591	c0|e0	>	=	gapfilling	0	0	0	null
rxn00592	c0|e0	>	=	gapfilling	0	0	0	null
rxn00593	c0|e0	>	=	gapfilling	0	0	0	null
rxn00594	c0|e0	>	=	gapfilling	0	0	0	null
rxn00595	c0|e0	>	=	gapfilling	0	0	0	null
rxn00598	c0|e0	<	=	gapfilling	0	0	0	null
rxn00599	c0|e0	>	=	gapfilling	0	0	0	null
rxn00600	c0|e0	=	=	gapfilling	0	0	0	null
rxn00601	c0|e0	>	=	gapfilling	0	0	0	null
rxn00602	c0|e0	=	=	conditional	0	0	0	mscpx.1508
rxn00603	c0|e0	=	=	gapfilling	0	0	0	null
rxn00604	c0|e0	=	=	conditional	0	0	0	mscpx.354
rxn00605	c0|e0	=	=	gapfilling	0	0	0	null
rxn00606	c0|e0	>	=	gapfilling	0	0	0	null
rxn00607	c0|e0	>	=	gapfilling	0	0	0	null
rxn00608	c0|e0	>	=	gapfilling	0	0	0	null
rxn00609	c0|e0	=	=	gapfilling	0	0	0	null
rxn00610	c0|e0	=	=	gapfilling	0	0	0	null
rxn00611	c0|e0	=	=	gapfilling	0	0	0	null
rxn00612	c0|e0	=	=	gapfilling	0	0	0	null
rxn00613	c0|e0	=	=	gapfilling	0	0	0	null
rxn00614	c0|e0	>	=	gapfilling	0	0	0	null
rxn00615	c0|e0	>	=	conditional	0	0	0	mscpx.1227
rxn00616	c0|e0	>	=	conditional	0	0	0	mscpx.703|mscpx.705|mscpx.706
rxn00617	c0|e0	=	=	gapfilling	0	0	0	null
rxn00618	c0|e0	=	=	gapfilling	0	0	0	null
rxn00619	c0|e0	=	=	gapfilling	0	0	0	null
rxn00620	c0|e0	>	=	gapfilling	0	0	0	null
rxn00621	c0|e0	=	=	gapfilling	0	0	0	null
rxn00622	c0|e0	>	=	gapfilling	0	0	0	null
rxn00623	c0|e0	<	=	conditional	0	0	0	mscpx.1642
rxn00625	c0|e0	<	=	gapfilling	0	0	0	null
rxn00626	c0|e0	=	=	gapfilling	0	0	0	null
rxn00627	c0|e0	>	=	gapfilling	0	0	0	null
rxn00629	c0|e0	=	=	gapfilling	0	0	0	null
rxn00630	c0|e0	=	=	gapfilling	0	0	0	null
rxn00631	c0|e0	=	=	gapfilling	0	0	0	null
rxn00632	c0|e0	=	=	gapfilling	0	0	0	null
rxn00633	c0|e0	=	=	gapfilling	0	0	0	null
rxn00634	c0|e0	=	=	gapfilling	0	0	0	null
rxn00635	c0|e0	>	=	gapfilling	0	0	0	null
rxn00636	c0|e0	=	=	gapfilling	0	0	0	null
rxn00638	c0|e0	=	=	gapfilling	0	0	0	null
rxn00639	c0|e0	>	=	gapfilling	0	0	0	null
rxn00640	c0|e0	<	=	gapfilling	0	0	0	null
rxn00641	c0|e0	=	=	gapfilling	0	0	0	null
rxn00642	c0|e0	>	=	gapfilling	0	0	0	null
rxn00643	c0|e0	=	=	gapfilling	0	0	0	null
rxn00646	c0|e0	>	=	gapfilling	0	0	0	null
rxn00647	c0|e0	=	=	gapfilling	0	0	0	null
rxn00649	c0|e0	=	=	gapfilling	0	0	0	null
rxn00650	c0|e0	=	=	gapfilling	0	0	0	null
rxn00651	c0|e0	>	=	gapfilling	0	0	0	null
rxn00652	c0|e0	=	=	gapfilling	0	0	0	null
rxn00653	c0|e0	=	=	gapfilling	0	0	0	null
rxn00654	c0|e0	>	=	gapfilling	0	0	0	null
rxn00655	c0|e0	=	=	gapfilling	0	0	0	null
rxn00656	c0|e0	=	=	gapfilling	0	0	0	null
rxn00657	c0|e0	=	=	gapfilling	0	0	0	null
rxn00658	c0|e0	=	=	gapfilling	0	0	0	null
rxn00659	c0|e0	>	=	gapfilling	0	0	0	null
rxn00660	c0|e0	=	=	gapfilling	0	0	0	null
rxn00661	c0|e0	>	=	gapfilling	0	0	0	null
rxn00662	c0|e0	>	=	gapfilling	0	0	0	null
rxn00663	c0|e0	<	=	gapfilling	0	0	0	null
rxn00668	c0|e0	<	=	gapfilling	0	0	0	null
rxn00669	c0|e0	=	=	gapfilling	0	0	0	null
rxn00670	c0|e0	=	=	conditional	0	0	0	mscpx.945
rxn00671	c0|e0	>	=	gapfilling	0	0	0	null
rxn00672	c0|e0	>	=	gapfilling	0	0	0	null
rxn00673	c0|e0	=	=	gapfilling	0	0	0	null
rxn00674	c0|e0	>	=	gapfilling	0	0	0	null
rxn00675	c0|e0	>	=	gapfilling	0	0	0	null
rxn00676	c0|e0	=	=	gapfilling	0	0	0	null
rxn00677	c0|e0	=	=	gapfilling	0	0	0	null
rxn00678	c0|e0	=	=	gapfilling	0	0	0	null
rxn00679	c0|e0	<	=	gapfilling	0	0	0	null
rxn00680	c0|e0	<	=	gapfilling	0	0	0	null
rxn00682	c0|e0	=	=	gapfilling	0	0	0	null
rxn00684	c0|e0	=	=	gapfilling	0	0	0	null
rxn00686	c0|e0	=	=	gapfilling	0	0	0	null
rxn00688	c0|e0	>	=	gapfilling	0	0	0	null
rxn00689	c0|e0	>	=	gapfilling	0	0	0	null
rxn00690	c0|e0	=	=	gapfilling	0	0	0	null
rxn00691	c0|e0	>	=	gapfilling	0	0	0	null
rxn00692	c0|e0	=	=	gapfilling	0	0	0	null
rxn00693	c0|e0	=	=	gapfilling	0	0	0	null
rxn00695	c0|e0	=	=	gapfilling	0	0	0	null
rxn00696	c0|e0	>	=	gapfilling	0	0	0	null
rxn00697	c0|e0	>	=	gapfilling	0	0	0	null
rxn00698	c0|e0	>	=	gapfilling	0	0	0	null
rxn00699	c0|e0	>	=	gapfilling	0	0	0	null
rxn00700	c0|e0	=	=	gapfilling	0	0	0	null
rxn00701	c0|e0	=	=	gapfilling	0	0	0	null
rxn00702	c0|e0	=	=	gapfilling	0	0	0	null
rxn00703	c0|e0	<	=	gapfilling	0	0	0	null
rxn00704	c0|e0	=	=	gapfilling	0	0	0	null
rxn00705	c0|e0	=	=	gapfilling	0	0	0	null
rxn00706	c0|e0	>	=	gapfilling	0	0	0	null
rxn00707	c0|e0	>	=	gapfilling	0	0	0	null
rxn00708	c0|e0	=	=	gapfilling	0	0	0	null
rxn00709	c0|e0	>	=	gapfilling	0	0	0	null
rxn00710	c0|e0	>	=	gapfilling	0	0	0	null
rxn00711	c0|e0	<	=	gapfilling	0	0	0	null
rxn00712	c0|e0	>	=	gapfilling	0	0	0	null
rxn00713	c0|e0	>	=	gapfilling	0	0	0	null
rxn00714	c0|e0	>	=	gapfilling	0	0	0	null
rxn00715	c0|e0	>	=	gapfilling	0	0	0	null
rxn00716	c0|e0	>	=	gapfilling	0	0	0	null
rxn00717	c0|e0	>	=	gapfilling	0	0	0	null
rxn00718	c0|e0	>	=	gapfilling	0	0	0	null
rxn00719	c0|e0	=	=	gapfilling	0	0	0	null
rxn00720	c0|e0	=	=	gapfilling	0	0	0	null
rxn00721	c0|e0	>	=	gapfilling	0	0	0	null
rxn00722	c0|e0	>	=	gapfilling	0	0	0	null
rxn00723	c0|e0	>	=	gapfilling	0	0	0	null
rxn00724	c0|e0	>	=	gapfilling	0	0	0	null
rxn00725	c0|e0	>	=	gapfilling	0	0	0	null
rxn00726	c0|e0	>	=	gapfilling	0	0	0	null
rxn00727	c0|e0	>	=	gapfilling	0	0	0	null
rxn00728	c0|e0	>	=	gapfilling	0	0	0	null
rxn00729	c0|e0	=	=	gapfilling	0	0	0	null
rxn00730	c0|e0	>	=	gapfilling	0	0	0	null
rxn00731	c0|e0	>	=	gapfilling	0	0	0	null
rxn00734	c0|e0	>	=	gapfilling	0	0	0	null
rxn00735	c0|e0	<	=	gapfilling	0	0	0	null
rxn00736	c0|e0	<	=	gapfilling	0	0	0	null
rxn00737	c0|e0	>	=	gapfilling	0	0	0	null
rxn00738	c0|e0	>	=	gapfilling	0	0	0	null
rxn00739	c0|e0	<	=	gapfilling	0	0	0	null
rxn00740	c0|e0	>	=	gapfilling	0	0	0	null
rxn00741	c0|e0	=	=	gapfilling	0	0	0	null
rxn00742	c0|e0	>	=	gapfilling	0	0	0	null
rxn00743	c0|e0	=	=	gapfilling	0	0	0	null
rxn00744	c0|e0	>	=	gapfilling	0	0	0	null
rxn00745	c0|e0	=	=	gapfilling	0	0	0	null
rxn00746	c0|e0	=	=	gapfilling	0	0	0	null
rxn00747	c0|e0	=	=	conditional	0	0	0	mscpx.1808|mscpx.1809
rxn00748	c0|e0	>	=	gapfilling	0	0	0	null
rxn00749	c0|e0	>	=	gapfilling	0	0	0	null
rxn00751	c0|e0	>	=	gapfilling	0	0	0	null
rxn00752	c0|e0	>	=	gapfilling	0	0	0	null
rxn00753	c0|e0	>	=	gapfilling	0	0	0	null
rxn00754	c0|e0	>	=	gapfilling	0	0	0	null
rxn00755	c0|e0	>	=	gapfilling	0	0	0	null
rxn00756	c0|e0	>	=	gapfilling	0	0	0	null
rxn00757	c0|e0	=	=	gapfilling	0	0	0	null
rxn00758	c0|e0	>	=	gapfilling	0	0	0	null
rxn00762	c0|e0	=	=	conditional	0	0	0	mscpx.380
rxn00763	c0|e0	=	=	conditional	0	0	0	mscpx.893
rxn00764	c0|e0	=	=	gapfilling	0	0	0	null
rxn00765	c0|e0	=	=	gapfilling	0	0	0	null
rxn00766	c0|e0	=	=	gapfilling	0	0	0	null
rxn00767	c0|e0	=	=	gapfilling	0	0	0	null
rxn00768	c0|e0	>	=	gapfilling	0	0	0	null
rxn00769	c0|e0	>	=	gapfilling	0	0	0	null
rxn00770	c0|e0	>	=	conditional	0	0	0	mscpx.1408
rxn00771	c0|e0	>	=	gapfilling	0	0	0	null
rxn00772	c0|e0	>	=	gapfilling	0	0	0	null
rxn00773	c0|e0	<	=	gapfilling	0	0	0	null
rxn00774	c0|e0	>	=	gapfilling	0	0	0	null
rxn00775	c0|e0	>	=	gapfilling	0	0	0	null
rxn00776	c0|e0	=	=	gapfilling	0	0	0	null
rxn00777	c0|e0	=	=	conditional	0	0	0	mscpx.1575|mscpx.1576
rxn00778	c0|e0	=	=	gapfilling	0	0	0	null
rxn00779	c0|e0	=	=	conditional	0	0	0	mscpx.1500
rxn00780	c0|e0	>	=	gapfilling	0	0	0	null
rxn00781	c0|e0	=	=	conditional	0	0	0	mscpx.1143|mscpx.837
rxn00782	c0|e0	=	=	conditional	0	0	0	mscpx.837|mscpx.839
rxn00783	c0|e0	=	=	gapfilling	0	0	0	null
rxn00784	c0|e0	=	=	gapfilling	0	0	0	null
rxn00785	c0|e0	=	=	conditional	0	0	0	mscpx.325|mscpx.326|mscpx.327
rxn00786	c0|e0	=	=	conditional	0	0	0	mscpx.415|mscpx.416|mscpx.417
rxn00787	c0|e0	=	=	gapfilling	0	0	0	null
rxn00789	c0|e0	<	=	gapfilling	0	0	0	null
rxn00790	c0|e0	<	=	gapfilling	0	0	0	null
rxn00791	c0|e0	<	=	gapfilling	0	0	0	null
rxn00792	c0|e0	>	=	gapfilling	0	0	0	null
rxn00793	c0|e0	>	=	gapfilling	0	0	0	null
rxn00794	c0|e0	>	=	gapfilling	0	0	0	null
rxn00795	c0|e0	=	=	gapfilling	0	0	0	null
rxn00796	c0|e0	=	=	gapfilling	0	0	0	null
rxn00797	c0|e0	=	=	gapfilling	0	0	0	null
rxn00798	c0|e0	=	=	gapfilling	0	0	0	null
rxn00799	c0|e0	=	=	conditional	0	0	0	mscpx.1348|mscpx.1349|mscpx.1350|mscpx.1351
rxn00800	c0|e0	=	=	gapfilling	0	0	0	null
rxn00801	c0|e0	>	=	gapfilling	0	0	0	null
rxn00802	c0|e0	=	=	gapfilling	0	0	0	null
rxn00803	c0|e0	=	=	gapfilling	0	0	0	null
rxn00804	c0|e0	=	=	gapfilling	0	0	0	null
rxn00805	c0|e0	>	=	gapfilling	0	0	0	null
rxn00806	c0|e0	=	=	gapfilling	0	0	0	null
rxn00807	c0|e0	=	=	gapfilling	0	0	0	null
rxn00808	c0|e0	>	=	gapfilling	0	0	0	null
rxn00810	c0|e0	=	=	gapfilling	0	0	0	null
rxn00812	c0|e0	=	=	gapfilling	0	0	0	null
rxn00813	c0|e0	=	=	gapfilling	0	0	0	null
rxn00814	c0|e0	>	=	gapfilling	0	0	0	null
rxn00815	c0|e0	>	=	gapfilling	0	0	0	null
rxn00816	c0|e0	>	=	gapfilling	0	0	0	null
rxn00817	c0|e0	>	=	gapfilling	0	0	0	null
rxn00818	c0|e0	>	=	gapfilling	0	0	0	null
rxn00819	c0|e0	>	=	gapfilling	0	0	0	null
rxn00821	c0|e0	<	=	gapfilling	0	0	0	null
rxn00822	c0|e0	=	=	gapfilling	0	0	0	null
rxn00824	c0|e0	=	=	gapfilling	0	0	0	null
rxn00826	c0|e0	=	=	gapfilling	0	0	0	null
rxn00827	c0|e0	>	=	gapfilling	0	0	0	null
rxn00829	c0|e0	>	=	gapfilling	0	0	0	null
rxn00830	c0|e0	=	=	gapfilling	0	0	0	null
rxn00831	c0|e0	=	=	gapfilling	0	0	0	null
rxn00832	c0|e0	=	=	gapfilling	0	0	0	null
rxn00833	c0|e0	=	=	gapfilling	0	0	0	null
rxn00834	c0|e0	=	=	gapfilling	0	0	0	null
rxn00835	c0|e0	>	=	gapfilling	0	0	0	null
rxn00836	c0|e0	<	=	gapfilling	0	0	0	null
rxn00837	c0|e0	<	=	gapfilling	0	0	0	null
rxn00838	c0|e0	>	=	gapfilling	0	0	0	null
rxn00839	c0|e0	=	=	gapfilling	0	0	0	null
rxn00840	c0|e0	=	=	gapfilling	0	0	0	null
rxn00841	c0|e0	>	=	gapfilling	0	0	0	null
rxn00842	c0|e0	>	=	gapfilling	0	0	0	null
rxn00843	c0|e0	>	=	gapfilling	0	0	0	null
rxn00844	c0|e0	>	=	gapfilling	0	0	0	null
rxn00845	c0|e0	=	=	gapfilling	0	0	0	null
rxn00846	c0|e0	>	=	gapfilling	0	0	0	null
rxn00847	c0|e0	>	=	gapfilling	0	0	0	null
rxn00848	c0|e0	=	=	gapfilling	0	0	0	null
rxn00849	c0|e0	=	=	gapfilling	0	0	0	null
rxn00850	c0|e0	>	=	gapfilling	0	0	0	null
rxn00851	c0|e0	>	=	gapfilling	0	0	0	null
rxn00852	c0|e0	>	=	gapfilling	0	0	0	null
rxn00853	c0|e0	>	=	gapfilling	0	0	0	null
rxn00854	c0|e0	=	=	gapfilling	0	0	0	null
rxn00855	c0|e0	>	=	gapfilling	0	0	0	null
rxn00856	c0|e0	=	=	gapfilling	0	0	0	null
rxn00857	c0|e0	=	=	gapfilling	0	0	0	null
rxn00858	c0|e0	>	=	gapfilling	0	0	0	null
rxn00859	c0|e0	=	=	gapfilling	0	0	0	null
rxn00860	c0|e0	=	=	gapfilling	0	0	0	null
rxn00861	c0|e0	>	=	gapfilling	0	0	0	null
rxn00862	c0|e0	=	=	gapfilling	0	0	0	null
rxn00863	c0|e0	=	=	gapfilling	0	0	0	null
rxn00866	c0|e0	>	=	gapfilling	0	0	0	null
rxn00867	c0|e0	>	=	gapfilling	0	0	0	null
rxn00868	c0|e0	<	=	conditional	0	0	0	mscpx.41|mscpx.42
rxn00869	c0|e0	=	=	conditional	0	0	0	mscpx.1588|mscpx.1907|mscpx.712
rxn00870	c0|e0	=	=	gapfilling	0	0	0	null
rxn00871	c0|e0	=	=	conditional	0	0	0	mscpx.1538
rxn00872	c0|e0	=	=	gapfilling	0	0	0	null
rxn00873	c0|e0	>	=	gapfilling	0	0	0	null
rxn00874	c0|e0	=	=	conditional	0	0	0	mscpx.453|mscpx.454|mscpx.666
rxn00875	c0|e0	=	=	conditional	0	0	0	mscpx.100
rxn00876	c0|e0	<	=	gapfilling	0	0	0	null
rxn00877	c0|e0	=	=	gapfilling	0	0	0	null
rxn00878	c0|e0	>	=	gapfilling	0	0	0	null
rxn00879	c0|e0	=	=	gapfilling	0	0	0	null
rxn00880	c0|e0	>	=	gapfilling	0	0	0	null
rxn00881	c0|e0	=	=	gapfilling	0	0	0	null
rxn00882	c0|e0	=	=	gapfilling	0	0	0	null
rxn00883	c0|e0	=	=	gapfilling	0	0	0	null
rxn00884	c0|e0	=	=	gapfilling	0	0	0	null
rxn00885	c0|e0	=	=	gapfilling	0	0	0	null
rxn00886	c0|e0	=	=	gapfilling	0	0	0	null
rxn00887	c0|e0	=	=	gapfilling	0	0	0	null
rxn00889	c0|e0	>	=	gapfilling	0	0	0	null
rxn00891	c0|e0	=	=	gapfilling	0	0	0	null
rxn00892	c0|e0	>	=	gapfilling	0	0	0	null
rxn00893	c0|e0	=	=	gapfilling	0	0	0	null
rxn00894	c0|e0	>	=	gapfilling	0	0	0	null
rxn00895	c0|e0	>	=	gapfilling	0	0	0	null
rxn00896	c0|e0	=	=	gapfilling	0	0	0	null
rxn00897	c0|e0	=	=	gapfilling	0	0	0	null
rxn00898	c0|e0	>	=	gapfilling	0	0	0	null
rxn00899	c0|e0	>	=	gapfilling	0	0	0	null
rxn00900	c0|e0	=	=	gapfilling	0	0	0	null
rxn00901	c0|e0	=	=	gapfilling	0	0	0	null
rxn00902	c0|e0	<	=	gapfilling	0	0	0	null
rxn00903	c0|e0	=	=	gapfilling	0	0	0	null
rxn00904	c0|e0	=	=	gapfilling	0	0	0	null
rxn00905	c0|e0	=	=	gapfilling	0	0	0	null
rxn00906	c0|e0	=	=	gapfilling	0	0	0	null
rxn00907	c0|e0	=	=	gapfilling	0	0	0	null
rxn00908	c0|e0	>	=	gapfilling	0	0	0	null
rxn00909	c0|e0	=	=	gapfilling	0	0	0	null
rxn00910	c0|e0	=	=	gapfilling	0	0	0	null
rxn00911	c0|e0	=	=	gapfilling	0	0	0	null
rxn00912	c0|e0	=	=	gapfilling	0	0	0	null
rxn00913	c0|e0	=	=	gapfilling	0	0	0	null
rxn00914	c0|e0	>	=	gapfilling	0	0	0	null
rxn00915	c0|e0	<	=	gapfilling	0	0	0	null
rxn00916	c0|e0	>	=	gapfilling	0	0	0	null
rxn00917	c0|e0	>	=	gapfilling	0	0	0	null
rxn00918	c0|e0	>	=	gapfilling	0	0	0	null
rxn00919	c0|e0	>	=	gapfilling	0	0	0	null
rxn00920	c0|e0	>	=	gapfilling	0	0	0	null
rxn00921	c0|e0	>	=	gapfilling	0	0	0	null
rxn00922	c0|e0	=	=	gapfilling	0	0	0	null
rxn00923	c0|e0	=	=	gapfilling	0	0	0	null
rxn00924	c0|e0	<	=	gapfilling	0	0	0	null
rxn00925	c0|e0	>	=	gapfilling	0	0	0	null
rxn00926	c0|e0	>	=	gapfilling	0	0	0	null
rxn00927	c0|e0	=	=	gapfilling	0	0	0	null
rxn00928	c0|e0	>	=	gapfilling	0	0	0	null
rxn00929	c0|e0	>	=	gapfilling	0	0	0	null
rxn00930	c0|e0	>	=	gapfilling	0	0	0	null
rxn00931	c0|e0	>	=	gapfilling	0	0	0	null
rxn00932	c0|e0	>	=	gapfilling	0	0	0	null
rxn00933	c0|e0	=	=	gapfilling	0	0	0	null
rxn00934	c0|e0	=	=	gapfilling	0	0	0	null
rxn00935	c0|e0	>	=	conditional	0	0	0	mscpx.771
rxn00936	c0|e0	=	=	gapfilling	0	0	0	null
rxn00937	c0|e0	=	=	gapfilling	0	0	0	null
rxn00938	c0|e0	>	=	gapfilling	0	0	0	null
rxn00939	c0|e0	=	=	gapfilling	0	0	0	null
rxn00940	c0|e0	>	=	gapfilling	0	0	0	null
rxn00941	c0|e0	<	=	gapfilling	0	0	0	null
rxn00942	c0|e0	>	=	gapfilling	0	0	0	null
rxn00943	c0|e0	>	=	gapfilling	0	0	0	null
rxn00944	c0|e0	=	=	gapfilling	0	0	0	null
rxn00945	c0|e0	<	=	gapfilling	0	0	0	null
rxn00946	c0|e0	=	=	gapfilling	0	0	0	null
rxn00947	c0|e0	>	=	gapfilling	0	0	0	null
rxn00948	c0|e0	>	=	gapfilling	0	0	0	null
rxn00949	c0|e0	>	=	gapfilling	0	0	0	null
rxn00950	c0|e0	>	=	gapfilling	0	0	0	null
rxn00952	c0|e0	=	=	gapfilling	0	0	0	null
rxn00953	c0|e0	=	=	gapfilling	0	0	0	null
rxn00955	c0|e0	=	=	gapfilling	0	0	0	null
rxn00956	c0|e0	=	=	gapfilling	0	0	0	null
rxn00957	c0|e0	=	=	gapfilling	0	0	0	null
rxn00958	c0|e0	=	=	gapfilling	0	0	0	null
rxn00959	c0|e0	>	=	gapfilling	0	0	0	null
rxn00961	c0|e0	>	=	gapfilling	0	0	0	null
rxn00963	c0|e0	>	=	gapfilling	0	0	0	null
rxn00964	c0|e0	>	=	gapfilling	0	0	0	null
rxn00965	c0|e0	>	=	gapfilling	0	0	0	null
rxn00966	c0|e0	<	=	gapfilling	0	0	0	null
rxn00967	c0|e0	=	=	gapfilling	0	0	0	null
rxn00971	c0|e0	=	=	gapfilling	0	0	0	null
rxn00972	c0|e0	=	=	gapfilling	0	0	0	null
rxn00973	c0|e0	=	=	conditional	0	0	0	mscpx.1145
rxn00974	c0|e0	=	=	conditional	0	0	0	mscpx.715|mscpx.717|mscpx.718|mscpx.720
rxn00975	c0|e0	>	=	gapfilling	0	0	0	null
rxn00976	c0|e0	>	=	gapfilling	0	0	0	null
rxn00977	c0|e0	>	=	gapfilling	0	0	0	null
rxn00978	c0|e0	>	=	gapfilling	0	0	0	null
rxn00979	c0|e0	=	=	gapfilling	0	0	0	null
rxn00980	c0|e0	=	=	gapfilling	0	0	0	null
rxn00981	c0|e0	=	=	gapfilling	0	0	0	null
rxn00982	c0|e0	>	=	gapfilling	0	0	0	null
rxn00983	c0|e0	=	=	gapfilling	0	0	0	null
rxn00984	c0|e0	=	=	gapfilling	0	0	0	null
rxn00985	c0|e0	=	=	conditional	0	0	0	mscpx.1637|mscpx.1638|mscpx.5
rxn00986	c0|e0	>	=	gapfilling	0	0	0	null
rxn00987	c0|e0	=	=	gapfilling	0	0	0	null
rxn00988	c0|e0	>	=	gapfilling	0	0	0	null
rxn00989	c0|e0	>	=	gapfilling	0	0	0	null
rxn00990	c0|e0	=	=	conditional	0	0	0	mscpx.100
rxn00991	c0|e0	=	=	gapfilling	0	0	0	null
rxn00992	c0|e0	=	=	gapfilling	0	0	0	null
rxn00993	c0|e0	<	=	gapfilling	0	0	0	null
rxn00994	c0|e0	=	=	conditional	0	0	0	mscpx.1627|mscpx.1628
rxn00995	c0|e0	>	=	conditional	0	0	0	mscpx.1906
rxn00996	c0|e0	<	=	gapfilling	0	0	0	null
rxn00997	c0|e0	=	=	gapfilling	0	0	0	null
rxn00998	c0|e0	=	=	gapfilling	0	0	0	null
rxn00999	c0|e0	>	=	gapfilling	0	0	0	null
rxn01000	c0|e0	>	=	gapfilling	0	0	0	null
rxn01001	c0|e0	=	=	gapfilling	0	0	0	null
