id	name	source	reference	confidence	roles
cpx50042	pscpx.42	PlantSEED	null	0.0	ftr50074;triggering;0;1|ftr50176;triggering;0;1|ftr50539;triggering;0;1|ftr50584;triggering;0;1|ftr50604;triggering;0;1|ftr50762;triggering;0;1
cpx50043	pscpx.43	PlantSEED	null	0.0	ftr50017;triggering;0;1|ftr50039;triggering;0;1|ftr50234;triggering;0;1|ftr50277;triggering;0;1|ftr50287;triggering;0;1|ftr50303;triggering;0;1|ftr50577;triggering;0;1|ftr50599;triggering;0;1|ftr50679;triggering;0;1|ftr50727;triggering;0;1
cpx50044	pscpx.44	PlantSEED	null	0.0	ftr50017;triggering;0;1|ftr50039;triggering;0;1|ftr50234;triggering;0;1|ftr50277;triggering;0;1|ftr50287;triggering;0;1|ftr50303;triggering;0;1|ftr50577;triggering;0;1|ftr50599;triggering;0;1|ftr50679;triggering;0;1|ftr50727;triggering;0;1
cpx50045	pscpx.45	PlantSEED	null	0.0	ftr50001;triggering;0;1
cpx50046	pscpx.46	PlantSEED	null	0.0	ftr50001;triggering;0;1
cpx50047	pscpx.47	PlantSEED	null	0.0	ftr50001;triggering;0;1
cpx50048	pscpx.48	PlantSEED	null	0.0	ftr50002;triggering;0;1
cpx50049	pscpx.49	PlantSEED	null	0.0	ftr50002;triggering;0;1
cpx50050	pscpx.50	PlantSEED	null	0.0	ftr50002;triggering;0;1
cpx50051	pscpx.51	PlantSEED	null	0.0	ftr50002;triggering;0;1
cpx50052	pscpx.52	PlantSEED	null	0.0	ftr50002;triggering;0;1
cpx50053	pscpx.53	PlantSEED	null	0.0	ftr50004;triggering;0;1
cpx50054	pscpx.54	PlantSEED	null	0.0	ftr50004;triggering;0;1
cpx50055	pscpx.55	PlantSEED	null	0.0	ftr50004;triggering;0;1
cpx50056	pscpx.56	PlantSEED	null	0.0	ftr50004;triggering;0;1
cpx50057	pscpx.57	PlantSEED	null	0.0	ftr50005;triggering;0;1
cpx50058	pscpx.58	PlantSEED	null	0.0	ftr50006;triggering;0;1
cpx50059	pscpx.59	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50060	pscpx.60	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50061	pscpx.61	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50062	pscpx.62	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50063	pscpx.63	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50064	pscpx.64	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50065	pscpx.65	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50066	pscpx.66	PlantSEED	null	0.0	ftr50007;triggering;0;1
cpx50067	pscpx.67	PlantSEED	null	0.0	ftr50008;triggering;0;1
cpx50068	pscpx.68	PlantSEED	null	0.0	ftr50008;triggering;0;1
cpx50069	pscpx.69	PlantSEED	null	0.0	ftr50008;triggering;0;1
cpx50070	pscpx.70	PlantSEED	null	0.0	ftr50008;triggering;0;1
cpx50071	pscpx.71	PlantSEED	null	0.0	ftr50009;triggering;0;1
cpx50072	pscpx.72	PlantSEED	null	0.0	ftr50010;triggering;0;1
cpx50073	pscpx.73	PlantSEED	null	0.0	ftr50010;triggering;0;1
cpx50074	pscpx.74	PlantSEED	null	0.0	ftr50010;triggering;0;1
cpx50075	pscpx.75	PlantSEED	null	0.0	ftr50010;triggering;0;1
cpx50076	pscpx.76	PlantSEED	null	0.0	ftr50011;triggering;0;1
cpx50077	pscpx.77	PlantSEED	null	0.0	ftr50012;triggering;0;1
cpx50078	pscpx.78	PlantSEED	null	0.0	ftr50012;triggering;0;1
cpx50079	pscpx.79	PlantSEED	null	0.0	ftr50015;triggering;0;1
cpx50080	pscpx.80	PlantSEED	null	0.0	ftr50016;triggering;0;1
cpx50081	pscpx.81	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50082	pscpx.82	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50083	pscpx.83	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50084	pscpx.84	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50085	pscpx.85	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50086	pscpx.86	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50087	pscpx.87	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50088	pscpx.88	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50089	pscpx.89	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50090	pscpx.90	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50091	pscpx.91	PlantSEED	null	0.0	ftr50018;triggering;0;1
cpx50092	pscpx.92	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50093	pscpx.93	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50094	pscpx.94	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50095	pscpx.95	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50096	pscpx.96	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50097	pscpx.97	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50098	pscpx.98	PlantSEED	null	0.0	ftr50021;triggering;0;1
cpx50099	pscpx.99	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50100	pscpx.100	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50101	pscpx.101	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50102	pscpx.102	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50103	pscpx.103	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50104	pscpx.104	PlantSEED	null	0.0	ftr50022;triggering;0;1
cpx50105	pscpx.105	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50106	pscpx.106	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50107	pscpx.107	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50108	pscpx.108	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50109	pscpx.109	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50110	pscpx.110	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50111	pscpx.111	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50112	pscpx.112	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50113	pscpx.113	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50114	pscpx.114	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50115	pscpx.115	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50116	pscpx.116	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50117	pscpx.117	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50118	pscpx.118	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50119	pscpx.119	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50120	pscpx.120	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50121	pscpx.121	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50122	pscpx.122	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50123	pscpx.123	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50124	pscpx.124	PlantSEED	null	0.0	ftr50023;triggering;0;1
cpx50125	pscpx.125	PlantSEED	null	0.0	ftr50025;triggering;0;1
cpx50126	pscpx.126	PlantSEED	null	0.0	ftr50026;triggering;0;1
cpx50127	pscpx.127	PlantSEED	null	0.0	ftr50027;triggering;0;1
cpx50128	pscpx.128	PlantSEED	null	0.0	ftr50027;triggering;0;1
cpx50129	pscpx.129	PlantSEED	null	0.0	ftr50028;triggering;0;1
cpx50130	pscpx.130	PlantSEED	null	0.0	ftr50028;triggering;0;1
cpx50131	pscpx.131	PlantSEED	null	0.0	ftr50029;triggering;0;1
cpx50132	pscpx.132	PlantSEED	null	0.0	ftr50029;triggering;0;1
cpx50133	pscpx.133	PlantSEED	null	0.0	ftr50030;triggering;0;1
cpx50134	pscpx.134	PlantSEED	null	0.0	ftr50030;triggering;0;1
cpx50135	pscpx.135	PlantSEED	null	0.0	ftr50032;triggering;0;1
cpx50136	pscpx.136	PlantSEED	null	0.0	ftr50034;triggering;0;1
cpx50137	pscpx.137	PlantSEED	null	0.0	ftr50035;triggering;0;1
cpx50138	pscpx.138	PlantSEED	null	0.0	ftr50035;triggering;0;1
cpx50139	pscpx.139	PlantSEED	null	0.0	ftr50035;triggering;0;1
cpx50140	pscpx.140	PlantSEED	null	0.0	ftr50035;triggering;0;1
cpx50141	pscpx.141	PlantSEED	null	0.0	ftr50036;triggering;0;1
cpx50142	pscpx.142	PlantSEED	null	0.0	ftr50036;triggering;0;1
cpx50143	pscpx.143	PlantSEED	null	0.0	ftr50037;triggering;0;1
cpx50144	pscpx.144	PlantSEED	null	0.0	ftr50038;triggering;0;1
cpx50145	pscpx.145	PlantSEED	null	0.0	ftr50040;triggering;0;1
cpx50146	pscpx.146	PlantSEED	null	0.0	ftr50040;triggering;0;1
cpx50147	pscpx.147	PlantSEED	null	0.0	ftr50042;triggering;0;1
cpx50148	pscpx.148	PlantSEED	null	0.0	ftr50044;triggering;0;1
cpx50149	pscpx.149	PlantSEED	null	0.0	ftr50045;triggering;0;1
cpx50150	pscpx.150	PlantSEED	null	0.0	ftr50045;triggering;0;1
cpx50151	pscpx.151	PlantSEED	null	0.0	ftr50045;triggering;0;1
cpx50152	pscpx.152	PlantSEED	null	0.0	ftr50046;triggering;0;1
cpx50153	pscpx.153	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50154	pscpx.154	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50155	pscpx.155	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50156	pscpx.156	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50157	pscpx.157	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50158	pscpx.158	PlantSEED	null	0.0	ftr50047;triggering;0;1
cpx50159	pscpx.159	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50160	pscpx.160	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50161	pscpx.161	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50162	pscpx.162	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50163	pscpx.163	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50164	pscpx.164	PlantSEED	null	0.0	ftr50048;triggering;0;1
cpx50165	pscpx.165	PlantSEED	null	0.0	ftr50049;triggering;0;1
cpx50166	pscpx.166	PlantSEED	null	0.0	ftr50050;triggering;0;1
cpx50167	pscpx.167	PlantSEED	null	0.0	ftr50050;triggering;0;1
cpx50168	pscpx.168	PlantSEED	null	0.0	ftr50051;triggering;0;1
cpx50169	pscpx.169	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50170	pscpx.170	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50171	pscpx.171	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50172	pscpx.172	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50173	pscpx.173	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50174	pscpx.174	PlantSEED	null	0.0	ftr50052;triggering;0;1
cpx50175	pscpx.175	PlantSEED	null	0.0	ftr50053;triggering;0;1
cpx50176	pscpx.176	PlantSEED	null	0.0	ftr50053;triggering;0;1
cpx50177	pscpx.177	PlantSEED	null	0.0	ftr50054;triggering;0;1
cpx50178	pscpx.178	PlantSEED	null	0.0	ftr50055;triggering;0;1
cpx50179	pscpx.179	PlantSEED	null	0.0	ftr50057;triggering;0;1
cpx50180	pscpx.180	PlantSEED	null	0.0	ftr50058;triggering;0;1
cpx50181	pscpx.181	PlantSEED	null	0.0	ftr50059;triggering;0;1
cpx50182	pscpx.182	PlantSEED	null	0.0	ftr50060;triggering;0;1
cpx50183	pscpx.183	PlantSEED	null	0.0	ftr50060;triggering;0;1
cpx50184	pscpx.184	PlantSEED	null	0.0	ftr50061;triggering;0;1
cpx50185	pscpx.185	PlantSEED	null	0.0	ftr50061;triggering;0;1
cpx50186	pscpx.186	PlantSEED	null	0.0	ftr50062;triggering;0;1
cpx50187	pscpx.187	PlantSEED	null	0.0	ftr50063;triggering;0;1
cpx50188	pscpx.188	PlantSEED	null	0.0	ftr50063;triggering;0;1
cpx50189	pscpx.189	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50190	pscpx.190	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50191	pscpx.191	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50192	pscpx.192	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50193	pscpx.193	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50194	pscpx.194	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50195	pscpx.195	PlantSEED	null	0.0	ftr50064;triggering;0;1
cpx50196	pscpx.196	PlantSEED	null	0.0	ftr50066;triggering;0;1
cpx50197	pscpx.197	PlantSEED	null	0.0	ftr50066;triggering;0;1
cpx50198	pscpx.198	PlantSEED	null	0.0	ftr50066;triggering;0;1
cpx50199	pscpx.199	PlantSEED	null	0.0	ftr50066;triggering;0;1
cpx50200	pscpx.200	PlantSEED	null	0.0	ftr50067;triggering;0;1
cpx50201	pscpx.201	PlantSEED	null	0.0	ftr50069;triggering;0;1
cpx50202	pscpx.202	PlantSEED	null	0.0	ftr50070;triggering;0;1
cpx50203	pscpx.203	PlantSEED	null	0.0	ftr50071;triggering;0;1
cpx50204	pscpx.204	PlantSEED	null	0.0	ftr50071;triggering;0;1
cpx50205	pscpx.205	PlantSEED	null	0.0	ftr50073;triggering;0;1
cpx50206	pscpx.206	PlantSEED	null	0.0	ftr50073;triggering;0;1
cpx50207	pscpx.207	PlantSEED	null	0.0	ftr50075;triggering;0;1
cpx50208	pscpx.208	PlantSEED	null	0.0	ftr50076;triggering;0;1
cpx50209	pscpx.209	PlantSEED	null	0.0	ftr50076;triggering;0;1
cpx50210	pscpx.210	PlantSEED	null	0.0	ftr50078;triggering;0;1
cpx50211	pscpx.211	PlantSEED	null	0.0	ftr50078;triggering;0;1
cpx50212	pscpx.212	PlantSEED	null	0.0	ftr50081;triggering;0;1
cpx50213	pscpx.213	PlantSEED	null	0.0	ftr50081;triggering;0;1
cpx50214	pscpx.214	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50215	pscpx.215	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50216	pscpx.216	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50217	pscpx.217	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50218	pscpx.218	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50219	pscpx.219	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50220	pscpx.220	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50221	pscpx.221	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50222	pscpx.222	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50223	pscpx.223	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50224	pscpx.224	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50225	pscpx.225	PlantSEED	null	0.0	ftr50083;triggering;0;1
cpx50226	pscpx.226	PlantSEED	null	0.0	ftr50084;triggering;0;1
cpx50227	pscpx.227	PlantSEED	null	0.0	ftr50085;triggering;0;1
cpx50228	pscpx.228	PlantSEED	null	0.0	ftr50085;triggering;0;1
cpx50229	pscpx.229	PlantSEED	null	0.0	ftr50085;triggering;0;1
cpx50230	pscpx.230	PlantSEED	null	0.0	ftr50085;triggering;0;1
cpx50231	pscpx.231	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50232	pscpx.232	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50233	pscpx.233	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50234	pscpx.234	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50235	pscpx.235	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50236	pscpx.236	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50237	pscpx.237	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50238	pscpx.238	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50239	pscpx.239	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50240	pscpx.240	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50241	pscpx.241	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50242	pscpx.242	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50243	pscpx.243	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50244	pscpx.244	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50245	pscpx.245	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50246	pscpx.246	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50247	pscpx.247	PlantSEED	null	0.0	ftr50086;triggering;0;1
cpx50248	pscpx.248	PlantSEED	null	0.0	ftr50087;triggering;0;1
cpx50249	pscpx.249	PlantSEED	null	0.0	ftr50087;triggering;0;1
cpx50250	pscpx.250	PlantSEED	null	0.0	ftr50088;triggering;0;1
cpx50251	pscpx.251	PlantSEED	null	0.0	ftr50088;triggering;0;1
cpx50252	pscpx.252	PlantSEED	null	0.0	ftr50089;triggering;0;1
cpx50253	pscpx.253	PlantSEED	null	0.0	ftr50089;triggering;0;1
cpx50254	pscpx.254	PlantSEED	null	0.0	ftr50089;triggering;0;1
cpx50255	pscpx.255	PlantSEED	null	0.0	ftr50089;triggering;0;1
cpx50256	pscpx.256	PlantSEED	null	0.0	ftr50091;triggering;0;1
cpx50257	pscpx.257	PlantSEED	null	0.0	ftr50091;triggering;0;1
cpx50258	pscpx.258	PlantSEED	null	0.0	ftr50092;triggering;0;1
cpx50259	pscpx.259	PlantSEED	null	0.0	ftr50092;triggering;0;1
cpx50260	pscpx.260	PlantSEED	null	0.0	ftr50094;triggering;0;1
cpx50261	pscpx.261	PlantSEED	null	0.0	ftr50095;triggering;0;1
cpx50262	pscpx.262	PlantSEED	null	0.0	ftr50095;triggering;0;1
cpx50263	pscpx.263	PlantSEED	null	0.0	ftr50097;triggering;0;1
cpx50264	pscpx.264	PlantSEED	null	0.0	ftr50098;triggering;0;1
cpx50265	pscpx.265	PlantSEED	null	0.0	ftr50098;triggering;0;1
cpx50266	pscpx.266	PlantSEED	null	0.0	ftr50100;triggering;0;1
cpx50267	pscpx.267	PlantSEED	null	0.0	ftr50102;triggering;0;1
cpx50268	pscpx.268	PlantSEED	null	0.0	ftr50102;triggering;0;1
cpx50269	pscpx.269	PlantSEED	null	0.0	ftr50102;triggering;0;1
cpx50270	pscpx.270	PlantSEED	null	0.0	ftr50103;triggering;0;1
cpx50271	pscpx.271	PlantSEED	null	0.0	ftr50103;triggering;0;1
cpx50272	pscpx.272	PlantSEED	null	0.0	ftr50104;triggering;0;1
cpx50273	pscpx.273	PlantSEED	null	0.0	ftr50105;triggering;0;1
cpx50274	pscpx.274	PlantSEED	null	0.0	ftr50105;triggering;0;1
cpx50275	pscpx.275	PlantSEED	null	0.0	ftr50105;triggering;0;1
cpx50276	pscpx.276	PlantSEED	null	0.0	ftr50105;triggering;0;1
cpx50277	pscpx.277	PlantSEED	null	0.0	ftr50106;triggering;0;1
cpx50278	pscpx.278	PlantSEED	null	0.0	ftr50106;triggering;0;1
cpx50279	pscpx.279	PlantSEED	null	0.0	ftr50107;triggering;0;1
cpx50280	pscpx.280	PlantSEED	null	0.0	ftr50108;triggering;0;1
cpx50281	pscpx.281	PlantSEED	null	0.0	ftr50109;triggering;0;1
cpx50282	pscpx.282	PlantSEED	null	0.0	ftr50109;triggering;0;1
cpx50283	pscpx.283	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50284	pscpx.284	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50285	pscpx.285	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50286	pscpx.286	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50287	pscpx.287	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50288	pscpx.288	PlantSEED	null	0.0	ftr50110;triggering;0;1
cpx50289	pscpx.289	PlantSEED	null	0.0	ftr50111;triggering;0;1
cpx50290	pscpx.290	PlantSEED	null	0.0	ftr50111;triggering;0;1
cpx50291	pscpx.291	PlantSEED	null	0.0	ftr50111;triggering;0;1
cpx50292	pscpx.292	PlantSEED	null	0.0	ftr50111;triggering;0;1
cpx50293	pscpx.293	PlantSEED	null	0.0	ftr50112;triggering;0;1
cpx50294	pscpx.294	PlantSEED	null	0.0	ftr50112;triggering;0;1
cpx50295	pscpx.295	PlantSEED	null	0.0	ftr50113;triggering;0;1
cpx50296	pscpx.296	PlantSEED	null	0.0	ftr50113;triggering;0;1
cpx50297	pscpx.297	PlantSEED	null	0.0	ftr50113;triggering;0;1
cpx50298	pscpx.298	PlantSEED	null	0.0	ftr50114;triggering;0;1
cpx50299	pscpx.299	PlantSEED	null	0.0	ftr50114;triggering;0;1
cpx50300	pscpx.300	PlantSEED	null	0.0	ftr50114;triggering;0;1
cpx50301	pscpx.301	PlantSEED	null	0.0	ftr50114;triggering;0;1
cpx50302	pscpx.302	PlantSEED	null	0.0	ftr50115;triggering;0;1
cpx50303	pscpx.303	PlantSEED	null	0.0	ftr50116;triggering;0;1
cpx50304	pscpx.304	PlantSEED	null	0.0	ftr50116;triggering;0;1
cpx50305	pscpx.305	PlantSEED	null	0.0	ftr50116;triggering;0;1
cpx50306	pscpx.306	PlantSEED	null	0.0	ftr50116;triggering;0;1
cpx50307	pscpx.307	PlantSEED	null	0.0	ftr50117;triggering;0;1
cpx50308	pscpx.308	PlantSEED	null	0.0	ftr50118;triggering;0;1
cpx50309	pscpx.309	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50310	pscpx.310	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50311	pscpx.311	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50312	pscpx.312	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50313	pscpx.313	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50314	pscpx.314	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50315	pscpx.315	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50316	pscpx.316	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50317	pscpx.317	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50318	pscpx.318	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50319	pscpx.319	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50320	pscpx.320	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50321	pscpx.321	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50322	pscpx.322	PlantSEED	null	0.0	ftr50119;triggering;0;1
cpx50323	pscpx.323	PlantSEED	null	0.0	ftr50121;triggering;0;1
cpx50324	pscpx.324	PlantSEED	null	0.0	ftr50122;triggering;0;1
cpx50325	pscpx.325	PlantSEED	null	0.0	ftr50123;triggering;0;1
cpx50326	pscpx.326	PlantSEED	null	0.0	ftr50123;triggering;0;1
cpx50327	pscpx.327	PlantSEED	null	0.0	ftr50123;triggering;0;1
cpx50328	pscpx.328	PlantSEED	null	0.0	ftr50123;triggering;0;1
cpx50329	pscpx.329	PlantSEED	null	0.0	ftr50124;triggering;0;1
cpx50330	pscpx.330	PlantSEED	null	0.0	ftr50126;triggering;0;1
cpx50331	pscpx.331	PlantSEED	null	0.0	ftr50128;triggering;0;1
cpx50332	pscpx.332	PlantSEED	null	0.0	ftr50129;triggering;0;1
cpx50333	pscpx.333	PlantSEED	null	0.0	ftr50129;triggering;0;1
cpx50334	pscpx.334	PlantSEED	null	0.0	ftr50129;triggering;0;1
cpx50335	pscpx.335	PlantSEED	null	0.0	ftr50129;triggering;0;1
cpx50336	pscpx.336	PlantSEED	null	0.0	ftr50131;triggering;0;1
cpx50337	pscpx.337	PlantSEED	null	0.0	ftr50131;triggering;0;1
cpx50338	pscpx.338	PlantSEED	null	0.0	ftr50132;triggering;0;1
cpx50339	pscpx.339	PlantSEED	null	0.0	ftr50132;triggering;0;1
cpx50340	pscpx.340	PlantSEED	null	0.0	ftr50132;triggering;0;1
cpx50341	pscpx.341	PlantSEED	null	0.0	ftr50132;triggering;0;1
cpx50342	pscpx.342	PlantSEED	null	0.0	ftr50133;triggering;0;1
cpx50343	pscpx.343	PlantSEED	null	0.0	ftr50134;triggering;0;1
cpx50344	pscpx.344	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50345	pscpx.345	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50346	pscpx.346	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50347	pscpx.347	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50348	pscpx.348	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50349	pscpx.349	PlantSEED	null	0.0	ftr50135;triggering;0;1
cpx50350	pscpx.350	PlantSEED	null	0.0	ftr50138;triggering;0;1
cpx50351	pscpx.351	PlantSEED	null	0.0	ftr50138;triggering;0;1
cpx50352	pscpx.352	PlantSEED	null	0.0	ftr50138;triggering;0;1
cpx50353	pscpx.353	PlantSEED	null	0.0	ftr50138;triggering;0;1
cpx50354	pscpx.354	PlantSEED	null	0.0	ftr50139;triggering;0;1
cpx50355	pscpx.355	PlantSEED	null	0.0	ftr50139;triggering;0;1
cpx50356	pscpx.356	PlantSEED	null	0.0	ftr50140;triggering;0;1
cpx50357	pscpx.357	PlantSEED	null	0.0	ftr50140;triggering;0;1
cpx50358	pscpx.358	PlantSEED	null	0.0	ftr50142;triggering;0;1
cpx50359	pscpx.359	PlantSEED	null	0.0	ftr50142;triggering;0;1
cpx50360	pscpx.360	PlantSEED	null	0.0	ftr50142;triggering;0;1
cpx50361	pscpx.361	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50362	pscpx.362	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50363	pscpx.363	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50364	pscpx.364	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50365	pscpx.365	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50366	pscpx.366	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50367	pscpx.367	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50368	pscpx.368	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50369	pscpx.369	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50370	pscpx.370	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50371	pscpx.371	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50372	pscpx.372	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50373	pscpx.373	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50374	pscpx.374	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50375	pscpx.375	PlantSEED	null	0.0	ftr50143;triggering;0;1
cpx50376	pscpx.376	PlantSEED	null	0.0	ftr50145;triggering;0;1
cpx50377	pscpx.377	PlantSEED	null	0.0	ftr50146;triggering;0;1
cpx50378	pscpx.378	PlantSEED	null	0.0	ftr50146;triggering;0;1
cpx50379	pscpx.379	PlantSEED	null	0.0	ftr50146;triggering;0;1
cpx50380	pscpx.380	PlantSEED	null	0.0	ftr50146;triggering;0;1
cpx50381	pscpx.381	PlantSEED	null	0.0	ftr50146;triggering;0;1
cpx50382	pscpx.382	PlantSEED	null	0.0	ftr50146;triggering;0;1
