external_id	kind	value	tool	tool_version
C16261	pKa	1:33:-1.82;1:30:14.69;1:28:15.53;1:29:18.30	Marvin	26.1
C16261	pKb	1:32:-0.14;1:31:-0.69;1:29:-1.27;1:28:-2.66;1:30:-2.89	Marvin	26.1
C16262	pKa	1:16:11.31;1:14:14.14	Marvin	26.1
C16262	pKb	1:14:-3.52;1:16:-4.41;1:15:-8.22	Marvin	26.1
C16263	pKa	1:17:3.59;1:15:9.20;1:14:12.63	Marvin	26.1
C16263	pKb	1:14:-6.31;1:15:-6.40	Marvin	26.1
C16264	pKa	1:19:2.92;1:17:4.11;1:15:11.48	Marvin	26.1
C16264	pKb	1:15:-6.29;1:14:-7.41	Marvin	26.1
C16265	pKa	1:14:-1.95;1:11:6.17;1:13:11.73;1:12:13.42;1:10:14.63;1:5:17.60	Marvin	26.1
C16265	pKb	1:9:0.19;1:10:-2.98;1:12:-3.66;1:13:-4.34;1:17:-6.09	Marvin	26.1
C16266	pKa	1:11:2.67;1:9:9.87	Marvin	26.1
C16266	pKb	1:8:-5.55;1:9:-6.85	Marvin	26.1
C16267	pKa	1:6:4.42	Marvin	26.1
C16268	pKa	1:39:0.82;1:41:1.85;1:43:2.73;1:36:4.49;1:38:5.81;1:33:6.55	Marvin	26.1
C16268	pKb	1:29:7.18;1:31:-1.07	Marvin	26.1
C16270	pKa	1:42:18.61	Marvin	26.1
C16270	pKb	1:42:-1.22;1:41:-4.35	Marvin	26.1
C16271	pKa	1:51:12.21;1:49:13.20;1:50:14.42;1:48:15.03	Marvin	26.1
C16271	pKb	1:48:-2.98;1:49:-3.65;1:50:-3.68;1:47:-3.90;1:51:-3.95;1:53:-4.44;1:52:-5.05	Marvin	26.1
C16272	pKa	1:10:4.18;1:8:15.11;1:1:19.57	Marvin	26.1
C16272	pKb	1:8:-2.88;1:7:-7.33	Marvin	26.1
C16273	pKa	1:43:0.82;1:45:1.85;1:47:2.73;1:41:4.49;1:42:5.80;1:37:6.51	Marvin	26.1
C16273	pKb	1:31:7.17;1:33:-1.07	Marvin	26.1
C16274	pKa	1:41:13.24;1:42:13.82;1:43:14.90;1:44:15.48	Marvin	26.1
C16274	pKb	1:43:-3.12;1:44:-3.12;1:41:-3.40;1:42:-3.40	Marvin	26.1
C16275	pKa	1:57:11.92;1:58:12.44;1:53:13.00;1:54:13.45;1:55:13.96;1:60:14.34;1:56:14.72;1:59:15.18	Marvin	26.1
C16275	pKb	1:59:-3.12;1:60:-3.12;1:53:-3.61;1:54:-3.61;1:55:-3.68;1:56:-3.68;1:57:-3.95;1:58:-3.95	Marvin	26.1
C16277	pKb	1:43:-4.01;1:42:-4.74	Marvin	26.1
C16278	pKa	1:29:19.73	Marvin	26.1
C16278	pKb	1:45:-3.71;1:44:-4.18;1:46:-4.58;1:43:-5.04	Marvin	26.1
C16279	pKb	1:43:-4.01;1:42:-4.74	Marvin	26.1
C16280	pKb	1:43:-4.01;1:42:-4.74	Marvin	26.1
C16281	pKa	1:9:8.15	Marvin	26.1
C16281	pKb	1:8:6.31	Marvin	26.1
C16282	pKa	1:43:13.56;1:42:15.09;1:41:18.91	Marvin	26.1
C16282	pKb	1:41:-1.09;1:42:-3.19;1:43:-3.37	Marvin	26.1
C16283	pKa	1:8:8.11	Marvin	26.1
C16283	pKb	1:8:-1.96	Marvin	26.1
C16284	pKa	1:44:13.25;1:41:13.83;1:43:14.81;1:42:15.39	Marvin	26.1
C16284	pKb	1:41:-3.19;1:42:-3.19;1:43:-3.37;1:44:-3.37	Marvin	26.1
C16285	pKa	1:9:-2.00	Marvin	26.1
C16285	pKb	1:8:6.77	Marvin	26.1
C16286	pKb	1:13:-0.00	Marvin	26.1
C16287	pKa	1:10:11.31;1:8:12.91;1:9:13.61	Marvin	26.1
C16287	pKb	1:8:-3.62;1:9:-3.95;1:11:-3.95;1:10:-4.39;1:12:-4.59	Marvin	26.1
C16288	pKa	1:32:3.00;1:34:3.60;1:30:6.20;1:29:7.44;1:28:8.44;1:38:12.25;1:37:13.20	Marvin	26.1
C16288	pKb	1:37:-3.66;1:38:-3.97;1:42:-4.40;1:28:-6.06;1:29:-6.22;1:30:-6.32	Marvin	26.1
C16289	pKa	1:33:2.99;1:35:3.60;1:30:6.20;1:28:7.38;1:29:8.11;1:31:11.57;1:39:12.34;1:38:13.21	Marvin	26.1
C16289	pKb	1:38:-3.66;1:39:-3.97;1:28:-6.22;1:30:-6.32;1:31:-6.34;1:29:-6.39	Marvin	26.1
C16290	pKa	1:33:2.99;1:35:3.60;1:29:6.18;1:28:7.23;1:38:7.83;1:31:10.78;1:30:12.29;1:40:13.34	Marvin	26.1
C16290	pKb	1:40:-3.97;1:28:-6.22;1:29:-6.32;1:30:-6.40;1:31:-6.40;1:38:-6.71	Marvin	26.1
C16292	pKa	1:45:6.65;1:46:7.98;1:44:9.41;1:47:11.45;1:55:11.98;1:54:12.38;1:56:12.82;1:53:13.91	Marvin	26.1
C16292	pKb	1:53:-3.69;1:56:-3.95;1:54:-3.95;1:55:-3.95;1:44:-5.95;1:45:-6.22;1:47:-6.34;1:46:-6.39	Marvin	26.1
C16293	pKa	1:46:6.66;1:47:8.36;1:45:9.44;1:54:11.82;1:55:12.29;1:56:12.74;1:53:13.63;1:52:14.20	Marvin	26.1
C16293	pKb	1:52:-3.68;1:53:-3.69;1:56:-3.95;1:54:-3.95;1:55:-3.95;1:45:-5.95;1:46:-6.22;1:47:-6.40	Marvin	26.1
C16294	pKa	1:45:6.61;1:49:7.58;1:44:9.39;1:47:10.78;1:46:11.89;1:56:12.34;1:57:12.76;1:55:13.41	Marvin	26.1
C16294	pKb	1:57:-3.95;1:55:-3.95;1:56:-3.95;1:44:-5.95;1:45:-6.22;1:46:-6.40;1:47:-6.40;1:49:-6.71	Marvin	26.1
C16295	pKa	1:46:6.66;1:49:8.39;1:47:9.44;1:45:11.54;1:56:12.02;1:55:12.40;1:57:12.83;1:54:13.91	Marvin	26.1
C16295	pKb	1:54:-3.69;1:57:-3.95;1:55:-3.95;1:56:-3.95;1:45:-5.95;1:46:-6.22;1:47:-6.40;1:49:-6.72	Marvin	26.1
C16296	pKa	1:47:6.64;1:49:7.86;1:46:9.41;1:55:11.82;1:56:12.29;1:57:12.74;1:54:13.63;1:53:14.20	Marvin	26.1
C16296	pKb	1:53:-3.68;1:54:-3.69;1:57:-3.95;1:55:-3.95;1:56:-3.95;1:46:-5.95;1:47:-6.22;1:49:-6.73	Marvin	26.1
C16297	pKa	1:36:-3.31;1:34:8.38;1:32:9.10;1:33:9.91;1:35:12.04;1:39:12.63;1:37:13.30;1:38:14.74	Marvin	26.1
C16297	pKb	1:37:-3.66;1:38:-3.68;1:39:-3.95;1:32:-6.06;1:34:-6.17;1:35:-6.33;1:33:-6.36	Marvin	26.1
C16298	pKa	1:26:6.10;1:23:7.02;1:24:8.23;1:25:11.65;1:29:12.33;1:27:13.21;1:28:14.42;1:22:15.03	Marvin	26.1
C16298	pKb	1:22:-2.98;1:27:-3.65;1:28:-3.68;1:29:-3.95;1:23:-6.22;1:25:-6.34;1:24:-6.39;1:26:-6.90	Marvin	26.1
C16299	pKa	1:45:3.32;1:41:6.65;1:42:7.98;1:40:9.41;1:43:11.51;1:52:12.13;1:53:12.65;1:51:13.92	Marvin	26.1
C16299	pKb	1:51:-3.68;1:52:-3.95;1:53:-3.95;1:40:-5.95;1:41:-6.22;1:43:-6.34;1:42:-6.39	Marvin	26.1
C16300	pKa	1:20:4.92	Marvin	26.1
C16301	pKa	1:30:3.29;1:26:6.18;1:25:7.23;1:32:7.83;1:28:10.78;1:35:12.24;1:34:13.24;1:27:14.00	Marvin	26.1
C16301	pKb	1:34:-3.68;1:35:-3.95;1:25:-6.22;1:26:-6.32;1:27:-6.40;1:28:-6.40;1:32:-6.71	Marvin	26.1
C16302	pKa	1:102:3.29;1:100:6.18;1:108:7.24;1:99:7.83;1:129:11.76;1:128:12.18;1:127:12.53;1:125:12.96	Marvin	26.1
C16302	pKb	1:125:-3.95;1:127:-3.95;1:128:-3.95;1:129:-3.95;1:99:-6.22;1:100:-6.32;1:108:-6.76	Marvin	26.1
C16303	pKa	1:42:3.29;1:40:6.18;1:39:7.24;1:44:7.83;1:52:11.85;1:53:12.32;1:51:12.79;1:50:13.93	Marvin	26.1
C16303	pKb	1:50:-3.68;1:51:-3.95;1:52:-3.95;1:53:-3.95;1:39:-6.22;1:40:-6.32;1:44:-6.76	Marvin	26.1
C16304	pKa	1:36:3.29;1:33:6.20;1:32:7.44;1:38:8.40;1:34:11.56;1:43:12.14;1:44:12.66;1:42:13.92	Marvin	26.1
C16304	pKb	1:42:-3.68;1:43:-3.95;1:44:-3.95;1:32:-6.22;1:33:-6.32;1:34:-6.40;1:38:-6.73	Marvin	26.1
C16305	pKa	1:32:6.20;1:31:7.44;1:30:8.44;1:37:12.09;1:36:12.71;1:33:13.29;1:35:14.09;1:34:14.83	Marvin	26.1
C16305	pKb	1:33:-3.65;1:34:-3.65;1:35:-3.68;1:36:-3.69;1:37:-3.95;1:30:-6.06;1:31:-6.22;1:32:-6.32	Marvin	26.1
C16306	pKa	1:32:6.20;1:30:7.38;1:31:8.11;1:33:11.55;1:38:12.24;1:37:12.84;1:36:13.74;1:35:14.34	Marvin	26.1
C16306	pKb	1:35:-3.65;1:36:-3.68;1:37:-3.69;1:38:-3.95;1:30:-6.22;1:32:-6.32;1:33:-6.34;1:31:-6.39	Marvin	26.1
C16307	pKa	1:31:6.18;1:30:7.23;1:34:7.83;1:33:10.77;1:39:12.18;1:38:12.86;1:37:13.39;1:32:14.04	Marvin	26.1
C16307	pKb	1:37:-3.68;1:38:-3.69;1:39:-3.95;1:30:-6.22;1:31:-6.32;1:32:-6.40;1:33:-6.40;1:34:-6.71	Marvin	26.1
C16308	pKa	1:16:4.72;1:14:5.32	Marvin	26.1
C16309	pKa	1:15:5.02	Marvin	26.1
C16309	pKb	1:13:-4.20	Marvin	26.1
C16310	pKa	1:5:18.12	Marvin	26.1
C16310	pKb	1:7:-7.04	Marvin	26.1
C16311	pKa	1:15:4.99;1:9:18.12	Marvin	26.1
C16311	pKb	1:13:-7.04	Marvin	26.1
C16312	pKa	1:30:6.61;1:33:7.58;1:32:10.77;1:31:11.97;1:39:12.50;1:38:13.19;1:37:13.74;1:36:14.25	Marvin	26.1
C16312	pKb	1:36:-3.68;1:37:-3.68;1:38:-3.95;1:39:-3.95;1:30:-6.22;1:31:-6.40;1:32:-6.40;1:33:-6.71	Marvin	26.1
C16313	pKa	1:38:6.61;1:44:7.57;1:40:9.21;1:39:10.78;1:41:11.96;1:50:12.42;1:49:12.85;1:42:13.45	Marvin	26.1
C16313	pKb	1:50:-3.95;1:49:-3.95;1:38:-6.22;1:39:-6.28;1:40:-6.30;1:41:-6.40;1:42:-6.40;1:44:-6.71	Marvin	26.1
C16314	pKa	1:37:6.66;1:39:8.33;1:38:11.48;1:46:11.97;1:48:12.36;1:47:12.78;1:44:13.64;1:45:14.21	Marvin	26.1
C16314	pKb	1:44:-3.68;1:45:-3.68;1:46:-3.95;1:47:-3.95;1:48:-3.95;1:37:-6.22;1:38:-6.40;1:39:-6.73	Marvin	26.1
C16315	pKa	1:29:6.18;1:28:7.23;1:33:7.83;1:31:10.77;1:37:12.01;1:38:12.56;1:36:13.28;1:30:14.01	Marvin	26.1
C16315	pKb	1:36:-3.68;1:37:-3.95;1:38:-3.95;1:28:-6.22;1:29:-6.32;1:30:-6.40;1:31:-6.40;1:33:-6.71	Marvin	26.1
C16316	pKa	1:21:4.99;1:19:17.72	Marvin	26.1
C16316	pKb	1:19:-1.61	Marvin	26.1
C16317	pKa	1:15:4.71	Marvin	26.1
C16317	pKb	1:13:-7.42	Marvin	26.1
C16318	pKb	1:15:-6.88;1:14:-7.57	Marvin	26.1
C16319	pKa	1:20:4.99	Marvin	26.1
C16319	pKb	1:21:-5.16	Marvin	26.1
C16320	pKa	1:20:4.77	Marvin	26.1
C16320	pKb	1:21:-5.15	Marvin	26.1
C16321	pKa	1:20:4.68;1:21:11.71	Marvin	26.1
C16321	pKb	1:21:-4.24;1:22:-5.09	Marvin	26.1
C16322	pKa	1:12:4.76;1:6:16.93	Marvin	26.1
C16322	pKb	1:10:-6.94	Marvin	26.1
C16323	pKa	1:8:18.10	Marvin	26.1
C16323	pKb	1:10:-7.04	Marvin	26.1
C16324	pKa	1:20:4.68	Marvin	26.1
C16324	pKb	1:21:-4.87	Marvin	26.1
C16325	pKa	1:21:4.78;1:15:17.92	Marvin	26.1
C16325	pKb	1:19:-4.95	Marvin	26.1
C16326	pKa	1:21:4.68;1:19:17.80	Marvin	26.1
C16326	pKb	1:19:-1.58	Marvin	26.1
C16327	pKa	1:54:0.82;1:56:1.85;1:58:2.72;1:52:4.13;1:53:5.85;1:48:6.62	Marvin	26.1
C16327	pKb	1:43:7.22;1:41:4.83	Marvin	26.1
C16328	pKa	1:54:0.82;1:56:1.85;1:58:2.72;1:52:4.12;1:53:5.84;1:48:6.60	Marvin	26.1
C16328	pKb	1:43:7.21;1:41:4.81	Marvin	26.1
C16329	pKa	1:55:0.82;1:57:1.85;1:59:2.73;1:53:4.49;1:54:5.80;1:49:6.50	Marvin	26.1
C16329	pKb	1:43:7.17;1:45:-1.07	Marvin	26.1
C16330	pKa	1:55:0.82;1:57:1.85;1:59:2.73;1:53:4.49;1:54:5.78;1:49:6.47	Marvin	26.1
C16330	pKb	1:43:7.15;1:45:-1.07	Marvin	26.1
C16331	pKa	1:52:0.82;1:54:1.85;1:56:2.72;1:50:4.13;1:51:5.85;1:46:6.62	Marvin	26.1
C16331	pKb	1:41:7.22;1:39:4.83	Marvin	26.1
C16332	pKa	1:52:0.82;1:54:1.85;1:56:2.72;1:50:4.12;1:51:5.84;1:46:6.60	Marvin	26.1
C16332	pKb	1:41:7.21;1:39:4.81	Marvin	26.1
C16333	pKa	1:53:0.82;1:55:1.85;1:57:2.73;1:51:4.49;1:52:5.80;1:47:6.50	Marvin	26.1
C16333	pKb	1:41:7.17;1:43:-1.07	Marvin	26.1
C16334	pKa	1:53:0.82;1:55:1.85;1:57:2.73;1:51:4.49;1:52:5.78;1:47:6.47	Marvin	26.1
C16334	pKb	1:41:7.15;1:43:-1.07	Marvin	26.1
C16335	pKa	1:50:0.82;1:52:1.85;1:54:2.73;1:48:4.49;1:49:5.81;1:44:6.54	Marvin	26.1
C16335	pKb	1:39:7.18;1:41:-1.07	Marvin	26.1
C16336	pKa	1:50:0.82;1:52:1.85;1:54:2.73;1:48:4.49;1:49:5.80;1:44:6.53	Marvin	26.1
C16336	pKb	1:39:7.18;1:41:-1.07	Marvin	26.1
C16337	pKa	1:51:0.82;1:53:1.85;1:55:2.73;1:49:4.49;1:50:5.80;1:45:6.50	Marvin	26.1
C16337	pKb	1:39:7.17;1:41:-1.07	Marvin	26.1
C16338	pKa	1:51:0.82;1:53:1.85;1:55:2.73;1:49:4.49;1:50:5.78;1:45:6.47	Marvin	26.1
C16338	pKb	1:39:7.15;1:41:-1.07	Marvin	26.1
C16339	pKa	1:48:0.82;1:50:1.85;1:52:2.73;1:46:4.49;1:47:5.79;1:42:6.50	Marvin	26.1
C16339	pKb	1:37:7.16;1:39:-1.07	Marvin	26.1
C16341	pKa	1:20:4.03;1:21:11.74	Marvin	26.1
C16341	pKb	1:21:-4.25;1:22:-5.13	Marvin	26.1
C16342	pKa	1:21:4.29;1:19:14.28	Marvin	26.1
C16342	pKb	1:19:-3.80	Marvin	26.1
C16343	pKa	1:16:16.93	Marvin	26.1
C16343	pKb	1:18:-6.94	Marvin	26.1
C16344	pKa	1:19:4.89	Marvin	26.1
C16345	pKa	1:30:3.87;1:27:6.38;1:28:6.97;1:26:17.01	Marvin	26.1
C16345	pKb	1:24:6.02;1:25:1.66;1:26:-1.92	Marvin	26.1
C16346	pKa	1:21:4.99;1:19:17.01	Marvin	26.1
C16346	pKb	1:19:-1.92	Marvin	26.1
C16347	pKa	1:42:14.45;1:43:18.57;1:29:19.96	Marvin	26.1
C16347	pKb	1:43:-1.24;1:42:-3.04;1:41:-5.02	Marvin	26.1
C16348	pKb	1:5:-5.30	Marvin	26.1
C16349	pKa	1:41:-3.48;1:40:8.72;1:38:9.39;1:46:11.93;1:47:12.48;1:43:13.19;1:44:13.93;1:45:14.80	Marvin	26.1
C16349	pKb	1:43:-3.66;1:44:-3.68;1:45:-3.68;1:47:-3.95;1:46:-3.95;1:38:-6.03;1:40:-6.06	Marvin	26.1
C16350	pKa	1:39:6.65;1:40:7.98;1:38:9.41;1:41:11.49;1:47:12.09;1:48:12.60;1:46:13.63;1:45:14.21	Marvin	26.1
C16350	pKb	1:45:-3.68;1:46:-3.68;1:48:-3.95;1:47:-3.95;1:38:-5.95;1:39:-6.22;1:41:-6.34;1:40:-6.39	Marvin	26.1
C16351	pKa	1:39:6.61;1:43:7.58;1:38:9.39;1:41:10.79;1:48:12.01;1:49:12.55;1:47:13.27;1:40:14.01	Marvin	26.1
C16351	pKb	1:47:-3.68;1:49:-3.95;1:48:-3.95;1:38:-5.95;1:39:-6.22;1:40:-6.40;1:41:-6.40;1:43:-6.71	Marvin	26.1
C16352	pKa	1:19:4.52;1:20:5.90;1:18:12.45;1:17:13.89;1:16:14.78	Marvin	26.1
C16352	pKb	1:16:-2.98;1:13:-3.17;1:17:-3.67;1:18:-3.85;1:21:-4.62	Marvin	26.1
C16353	pKa	1:11:7.71;1:12:10.58	Marvin	26.1
C16353	pKb	1:7:1.69;1:9:-3.91	Marvin	26.1
C16354	pKa	1:45:6.66;1:50:8.28;1:48:9.26;1:46:11.48;1:47:11.96;1:58:12.31;1:57:12.65;1:59:13.08	Marvin	26.1
C16354	pKb	1:59:-3.95;1:57:-3.95;1:58:-3.95;1:45:-6.22;1:46:-6.28;1:47:-6.30;1:48:-6.40;1:50:-6.73	Marvin	26.1
C16355	pKa	1:13:7.45;1:11:8.49;1:12:10.48	Marvin	26.1
C16355	pKb	1:8:-0.78;1:9:-4.25	Marvin	26.1
C16356	pKa	1:14:4.76;1:13:8.56	Marvin	26.1
C16356	pKb	1:9:3.28;1:12:-4.82;1:8:-5.46;1:14:-7.20	Marvin	26.1
C16357	pKa	1:11:5.15;1:8:8.66	Marvin	26.1
C16357	pKb	1:7:3.32;1:12:-2.81;1:9:-7.57	Marvin	26.1
C16358	pKa	1:12:4.33;1:8:12.73	Marvin	26.1
C16358	pKb	1:9:2.82;1:7:-0.66;1:11:-5.90;1:12:-7.15	Marvin	26.1
C16359	pKa	1:13:4.55;1:12:6.90;1:8:15.87	Marvin	26.1
C16359	pKb	1:9:2.45;1:7:-3.30;1:11:-5.27;1:13:-7.22	Marvin	26.1
C16360	pKa	1:12:6.69;1:13:9.04	Marvin	26.1
C16360	pKb	1:14:-0.96;1:8:-2.91;1:9:-7.48	Marvin	26.1
C16361	pKa	1:14:8.38	Marvin	26.1
C16361	pKb	1:15:-1.13;1:13:-3.02;1:9:-3.94	Marvin	26.1
C16362	pKa	1:14:3.91;1:13:6.44;1:4:15.09	Marvin	26.1
C16362	pKb	1:8:3.42;1:12:0.01;1:9:-3.52;1:13:-6.98;1:14:-7.25	Marvin	26.1
C16363	pKa	1:5:0.81	Marvin	26.1
C16363	pKb	1:3:15.00;1:5:-6.59;1:4:-8.43	Marvin	26.1
C16364	pKa	1:6:0.93	Marvin	26.1
C16364	pKb	1:4:15.00;1:6:-6.58;1:5:-8.84	Marvin	26.1
C16365	pKa	1:13:3.63;1:16:5.29;1:14:6.20	Marvin	26.1
C16365	pKb	1:15:-0.98;1:9:-1.71;1:10:-3.43;1:16:-6.96;1:11:-8.14	Marvin	26.1
C16366	pKa	1:14:5.17;1:12:6.10;1:8:18.66	Marvin	26.1
C16366	pKb	1:9:-0.66;1:13:-1.29;1:10:-4.10;1:14:-6.85;1:8:-9.24	Marvin	26.1
C16367	pKa	1:37:-3.29;1:38:7.96;1:31:8.64;1:36:9.24;1:32:10.49;1:41:12.14;1:34:12.74;1:35:13.91	Marvin	26.1
C16367	pKb	1:41:-3.95;1:31:-6.08;1:34:-6.33;1:32:-6.36;1:35:-6.38;1:36:-6.38;1:38:-6.65	Marvin	26.1
C16368	pKa	1:35:-3.24;1:34:8.41;1:31:9.20;1:33:9.93;1:38:12.21;1:36:13.22;1:37:14.74	Marvin	26.1
C16368	pKb	1:36:-3.66;1:37:-3.68;1:38:-3.95;1:42:-4.44;1:31:-6.03;1:33:-6.06;1:34:-6.17	Marvin	26.1
C16369	pKa	1:37:-3.28;1:31:8.24;1:36:8.79;1:33:9.32;1:35:11.71;1:32:12.25;1:40:12.78;1:39:13.93	Marvin	26.1
C16369	pKb	1:39:-3.68;1:40:-3.95;1:31:-6.03;1:36:-6.32;1:35:-6.33;1:33:-6.34;1:32:-6.36	Marvin	26.1
C16370	pKa	1:36:-3.26;1:37:7.97;1:32:8.68;1:31:9.34;1:34:10.50;1:40:12.26;1:39:13.60;1:35:14.19	Marvin	26.1
C16370	pKb	1:39:-3.68;1:40:-3.95;1:31:-6.03;1:32:-6.08;1:34:-6.38;1:35:-6.38;1:37:-6.65	Marvin	26.1
C16371	pKa	1:42:-3.50;1:40:8.66;1:41:9.29;1:39:11.87;1:47:12.35;1:48:12.81;1:46:13.65;1:45:14.21	Marvin	26.1
C16371	pKb	1:45:-3.68;1:46:-3.68;1:48:-3.95;1:47:-3.95;1:39:-6.06;1:41:-6.33;1:40:-6.36	Marvin	26.1
C16372	pKa	1:38:6.65;1:40:7.97;1:41:9.23;1:42:11.48;1:39:12.04;1:49:12.47;1:47:12.93;1:48:13.94	Marvin	26.1
C16372	pKb	1:47:-3.68;1:49:-3.95;1:48:-3.95;1:38:-6.22;1:39:-6.28;1:41:-6.30;1:42:-6.34;1:40:-6.39	Marvin	26.1
C16373	pKa	1:44:2.82;1:36:3.47;1:33:6.20;1:31:7.38;1:32:8.11;1:34:11.59;1:42:12.45;1:26:19.77	Marvin	26.1
C16373	pKb	1:42:-3.95;1:31:-6.22;1:33:-6.32;1:34:-6.34;1:32:-6.39	Marvin	26.1
C16374	pKa	1:59:0.82;1:61:1.85;1:63:2.72;1:57:4.12;1:58:5.84;1:53:6.60	Marvin	26.1
C16374	pKb	1:49:7.21;1:47:4.82	Marvin	26.1
C16375	pKa	1:60:0.82;1:62:1.85;1:64:2.73;1:58:4.49;1:59:5.80;1:54:6.50	Marvin	26.1
C16375	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
C16376	pKa	1:60:0.82;1:62:1.85;1:64:2.73;1:58:4.49;1:59:5.78;1:54:6.47	Marvin	26.1
C16376	pKb	1:49:7.15;1:51:-1.07	Marvin	26.1
C16386	pKb	1:12:8.68;1:11:3.20	Marvin	26.1
C16387	pKa	1:59:0.82;1:61:1.85;1:63:2.72;1:57:4.12;1:58:5.84;1:53:6.60	Marvin	26.1
C16387	pKb	1:49:7.21;1:47:4.82	Marvin	26.1
C16388	pKa	1:60:0.82;1:62:1.85;1:64:2.73;1:58:4.49;1:59:5.80;1:54:6.50	Marvin	26.1
C16388	pKb	1:49:7.17;1:51:-1.07	Marvin	26.1
C16389	pKa	1:60:0.82;1:62:1.85;1:64:2.73;1:58:4.49;1:59:5.78;1:54:6.47	Marvin	26.1
C16389	pKb	1:49:7.15;1:51:-1.07	Marvin	26.1
C16390	pKa	1:11:4.38;1:9:5.14;1:7:15.51	Marvin	26.1
C16390	pKb	1:7:-2.70	Marvin	26.1
C16392	pKa	1:11:8.97	Marvin	26.1
C16392	pKb	1:8:0.16;1:11:-5.44	Marvin	26.1
C16393	pKa	1:11:8.94	Marvin	26.1
C16393	pKb	1:8:-0.48;1:11:-5.45	Marvin	26.1
C16394	pKb	1:8:0.90	Marvin	26.1
C16395	pKb	1:8:0.19	Marvin	26.1
C16396	pKb	1:8:3.45;1:9:0.95	Marvin	26.1
C16397	pKb	1:9:2.95;1:8:0.63	Marvin	26.1
C16398	pKb	1:8:2.06	Marvin	26.1
C16399	pKa	1:11:9.82;1:10:15.81	Marvin	26.1
C16399	pKb	1:8:5.57;1:9:3.03;1:10:-0.61;1:11:-5.07	Marvin	26.1
C16400	pKb	1:8:6.16;1:9:3.75;1:10:1.43	Marvin	26.1
C16401	pKa	1:9:9.62;1:8:10.85;1:10:12.07	Marvin	26.1
C16401	pKb	1:8:-6.02;1:9:-6.05;1:10:-6.05	Marvin	26.1
C16402	pKa	1:12:9.03;1:11:9.80;1:9:13.73;1:8:13.96	Marvin	26.1
C16402	pKb	1:8:1.50;1:9:-0.34;1:11:-5.27;1:12:-5.28	Marvin	26.1
C16403	pKa	1:11:9.40;1:9:14.03	Marvin	26.1
C16403	pKb	1:8:2.94;1:9:-0.41;1:11:-5.25	Marvin	26.1
C16404	pKa	1:19:7.78;1:16:8.95;1:18:10.13	Marvin	26.1
C16404	pKb	1:16:-6.13;1:18:-6.32;1:19:-6.32;1:17:-7.59	Marvin	26.1
C16405	pKa	1:21:7.77;1:17:8.85;1:18:9.52;1:20:10.22	Marvin	26.1
C16405	pKb	1:22:-4.89;1:17:-6.13;1:18:-6.29;1:20:-6.32;1:21:-6.32;1:19:-7.59	Marvin	26.1
C16406	pKa	1:24:7.78;1:26:8.79;1:23:9.37;1:29:12.20;1:27:13.20;1:28:14.42;1:22:15.03	Marvin	26.1
C16406	pKb	1:22:-2.98;1:27:-3.65;1:28:-3.68;1:29:-3.95;1:31:-4.40;1:23:-5.95;1:24:-6.13;1:26:-6.32	Marvin	26.1
C16407	pKa	1:25:7.88;1:23:8.84;1:26:9.43;1:29:12.20;1:27:13.20;1:28:14.42;1:22:15.03	Marvin	26.1
C16407	pKb	1:22:-2.98;1:27:-3.65;1:28:-3.68;1:29:-3.95;1:31:-4.40;1:23:-5.95;1:25:-6.32;1:26:-6.32	Marvin	26.1
C16408	pKa	1:27:7.87;1:26:8.83;1:25:9.42;1:23:12.03;1:30:12.60;1:29:13.27;1:28:14.42;1:22:15.03	Marvin	26.1
C16408	pKb	1:22:-2.98;1:28:-3.65;1:29:-3.68;1:30:-3.95;1:23:-6.28;1:25:-6.30;1:26:-6.32;1:27:-6.32	Marvin	26.1
C16409	pKa	1:25:8.22;1:23:8.95;1:24:12.00;1:29:12.56;1:27:13.26;1:28:14.42;1:22:15.03	Marvin	26.1
C16409	pKb	1:22:-2.98;1:27:-3.65;1:28:-3.68;1:29:-3.95;1:32:-4.40;1:23:-6.30;1:24:-6.31;1:25:-6.35	Marvin	26.1
C16410	pKa	1:23:8.06;1:26:8.66;1:25:11.31;1:30:12.25;1:28:13.16;1:29:14.00;1:22:14.55;1:24:15.08	Marvin	26.1
C16410	pKb	1:22:-2.98;1:28:-3.65;1:29:-3.68;1:30:-3.95;1:23:-6.35;1:24:-6.36;1:25:-6.36;1:26:-6.61	Marvin	26.1
C16411	pKb	1:15:-3.29	Marvin	26.1
C16412	pKb	1:15:-3.32	Marvin	26.1
C16413	pKb	1:15:-3.13	Marvin	26.1
C16414	pKa	1:11:8.39;1:12:9.56	Marvin	26.1
C16414	pKb	1:8:3.26;1:9:2.39;1:12:-5.34;1:11:-6.52	Marvin	26.1
C16415	pKa	1:17:9.13;1:16:9.74;1:19:12.86;1:18:14.33	Marvin	26.1
C16415	pKb	1:18:-3.60;1:19:-3.68;1:20:-4.92;1:16:-5.96;1:17:-6.02	Marvin	26.1
C16416	pKa	1:23:7.61;1:25:8.63;1:21:9.20;1:24:10.06	Marvin	26.1
C16416	pKb	1:21:-5.95;1:23:-6.18;1:24:-6.32;1:25:-6.37;1:22:-7.59	Marvin	26.1
C16417	pKa	1:24:7.65;1:25:8.72;1:22:9.31	Marvin	26.1
C16417	pKb	1:26:-4.90;1:22:-5.95;1:24:-6.18;1:25:-6.37;1:23:-7.62	Marvin	26.1
