# eQuilibrator estimates as stored in ModelSEED before the 2026-08 regeneration
# units: kcal/mol   source key: thermodynamics['eQuilibrator']
# provenance: Scripts/Thermodynamics/Retrieve_eQuilibrator_Reactions_Energies.py (MetaNetX InChIKey ladder)
id	name	deltag_kcal_per_mol	deltagerr_kcal_per_mol	reversibility
rxn00369	GTP:cytidine 5'-phosphotransferase	-2.48	0.73	=
rxn00370	ATP:formate phosphotransferase	-3.69	1.37	=
rxn00371	Formate:NAD+ oxidoreductase	-3.4	0.78	>
rxn00372	Formyl-CoA hydrolase	-1.57	1.38	>
rxn00373	Oxalate carboxy-lyase	-3.97	1.04	>
rxn00374	Formamide amidohydrolase	-7.02	1.81	>
rxn00375	N-Formyl-L-glutamate amidohydrolase	-7.84	1.39	>
rxn00376	N-Formyl-L-aspartate amidohydrolase	-7.44	1.41	>
rxn00377	S-Formylglutathione hydrolase	-1.36	1.06	=
rxn00379	ATP:sulfate adenylyltransferase	11.12	0.28	<
rxn00380	ADP:sulfate adenylyltransferase	13.59	0.28	<
rxn00381	Adenylylsulfate sulfohydrolase	-20.09	0.31	>
rxn00382	L-Serine-O-sulfate ammonia-lyase (pyruvate-forming)	33.39	16901.37	=
rxn00383	Sulfite:oxygen oxidoreductase	-41.21	1.33	>
rxn00384	D-Glucose 6-sulfate sulfohydrolase	40.08	16901.33	=
rxn00385	3'-Phosphoadenylylsulfate:17beta-estradiol 3-sulfotransferase	-67.98	16901.11	=
rxn00386	3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase	-68.65	16901.07	=
rxn00387	3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase	-68.65	16901.07	=
rxn00391	riboflavin-5-phosphate phosphohydrolase (acid optimum)	-4.04	0.7	>
rxn00392	ATP:riboflavin 5'-phosphotransferase	-2.12	0.7	=
rxn00393	D-Glucose-1-phosphate:riboflavin 5'-phosphotransferase	-0.82	0.76	=
rxn00394	L-Arginine amidinohydrolase	-8.11	1.51	>
rxn00395	L-Arginine iminohydrolase	-8.88	0.8	>
rxn00396	ATP:L-arginine Nomega-phosphotransferase	2.01	0.13	=
rxn00397	NAD+:L-arginine ADP-D-ribosyltransferase	-5.09	1.38	=
rxn00399	L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)	-191.42	3.05	>
rxn00400	L-Arginine,NADPH:oxygen oxidoreductase (N-(omega)-hydroxyarginine-forming)	1.57	23900.57	=
rxn00401	L-Arginine:oxygen 2-oxidoreductase (decarboxylating)	-106.5	1.68	>
rxn00402	N2-(D-1-carboxyethyl)-L-arginine:NAD+ oxidoreductase (L-arginine-forming)	7.51	0.7	=
rxn00403	N2-(D-1,3-dicarboxypropyl)-L-arginine:NADP+ oxidoreductase (L-arginine-forming)	3.51	1.52	=
rxn00404	L-Arginine:glycine amidinotransferase	-0.11	0.7	=
rxn00405	L-arginine carboxy-lyase (agmatine-forming)	-1.17	1.47	>
rxn00406	arginine racemase	4.31	1.26	=
rxn00407	CTP aminohydrolase	-5.51	0.59	>
rxn00408	CTP phosphohydrolase	-6.6	0.55	>
rxn00409	ATP:CDP phosphotransferase	0.06	0.56	=
rxn00410	UTP:ammonia ligase (ADP-forming)	-1.03	0.6	=
rxn00411	CTP:pyruvate 2-O-phosphotransferase	6.53	0.57	=
rxn00412	UTP:L-glutamine amido-ligase (ADP-forming)	-4.44	0.63	>
rxn00413	CTP diphosphate-lyase (cyclizing; 3',5'-cyclic-CMP-forming)	-0.85	0.7	>
rxn00414	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)	-1.89	0.63	>
rxn00415	L-Glutamine:pyruvate aminotransferase	-2.68	0.53	=
rxn00416	L-aspartate:L-glutamine amido-ligase (AMP-forming)	-8.21	0.87	>
rxn00417	glutamine racemase	1.49	0.79	=
rxn00418	ENTF-RXN.c	278.35	23901.45	=
rxn00419	L-serine:NAD+ oxidoreductase (deaminating)	9.74	0.19	=
rxn00420	O-phospho-L-serine phosphohydrolase	-2.53	0.07	>
rxn00421	diphosphate:L-serine O-phosphotransferase	-1.54	0.08	=
rxn00422	L-Serine:pyruvate aminotransferase	0.97	0.19	=
rxn00423	acetyl-CoA:L-serine O-acetyltransferase	-1.5	0.7	=
rxn00424	L-Serine:glyoxylate aminotransferase	-1.02	0.41	=
rxn00425	serine racemase	-0.34	0.73	=
rxn00426	L-Serine hydro-lyase	-1.44	0.45	=
rxn00427	methanol:hydrogen-peroxide oxidoreductase	-69.49	1.11	>
rxn00428	dichloromethane chloride-lyase (adding H2O; chloride-hydrolysing; formaldehyde-forming)	-19.86	23900.57	=
rxn00429	Formaldehyde:NAD+ oxidoreductase	-10.96	0.47	>
rxn00430	methanol:NAD+ oxidoreductase	8.02	0.79	=
rxn00431	Methylamine:(acceptor) oxidoreductase (deaminating)	-2.2	0.81	>
rxn00432	Methanol:oxygen oxidereductase	-23.63	1.26	>
rxn00433	sarcosine:oxygen oxidoreductase (demethylating)	-16.84	1.52	>
rxn00434	N6-Methyl-L-lysine:oxygen oxidoreductase (demethylating)	-15.41	1.34	>
rxn00435	Formaldehyde:formaldehyde oxidoreductase	-18.98	1.02	>
rxn00436	Thiamin diphosphate phosphohydrolase	4.71	0.98	=
rxn00437	ATP:thiamine-diphosphate phosphotransferase	1.84	0.31	=
rxn00438	ATP:thiamin-phosphate phosphotransferase	-11.25	0.98	>
rxn00439	Thiamin-triphosphate phosphohydrolase	-8.38	0.31	>
rxn00440	ATP:thiamine diphosphotransferase	-0.88	0.59	=
rxn00441	R00621	-6.56	0.87	>
rxn00445	L-Galactono-1,4-lactone:oxygen 3-oxidoreductase	-31.99	1.05	>
rxn00448	R00646	-121.03	1.2	>
rxn00449	R00647	0.08	0.0	=
rxn00450	L-Methionine:oxygen oxidoreductase (deaminating)	-25.41	1.11	>
rxn00451	S-Adenosyl-L-methionine:L-methionine S-methyltransferase	-0.15	0.67	=
rxn00452	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase	0.26	23902.3	=
rxn00453	O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase	-13.85	0.72	>
rxn00454	L-Methionine:glyoxylate aminotransferase	-4.52	0.59	=
rxn00455	N-Formyl-L-methionine amidohydrolase	-5.98	1.38	>
rxn00456	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	-2.11	1.09	>
rxn00457	methionine racemase	-0.61	0.3	=
rxn00458	L-methionine carboxy-lyase (3-methylthiopropanamine-forming)	-5.7	0.8	>
rxn00459	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)	-0.91	0.07	=
rxn00460	UTP:pyruvate 2-O-phosphotransferase	6.54	0.32	=
rxn00461	Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase	-3.53	0.89	>
rxn00462	phosphoenolpyruvate 2,3-phosphonomutase	3.88	0.7	=
rxn00463	Uridine triphosphate pyrophosphohydrolase	-8.78	0.92	>
rxn00464	Bezoyl-CoA:L-ornithine N-benzoyltransferase	-15.94	1.35	>
rxn00465	L-Citrulline N5-carbamoyldihydrolase	-6.19	1.18	>
rxn00466	N5-(L-1-carboxyethyl)-L-ornithine:NADP+ oxidoreductase (L-ornithine-dorming)	10.51	1.4	=
rxn00467	L-Ornithine:2-oxo-acid aminotransferase	-0.99	1.08	=
rxn00468	L-ornithine:2-oxoglutarate aminotransferase	-9.12	1.27	=
rxn00469	N2-Acetyl-L-ornithine amidohydrolase	-1.64	0.84	=
rxn00470	L-ornithine carboxy-lyase (putrescine-forming)	-7.06	1.31	>
rxn00471	L-ornithine ammonia-lyase (cyclizing; L-proline-forming)	-5.43	1.0	>
rxn00472	ornithine racemase	-2.28	1.17	=
rxn00473	L-tryptophan indole-lyase (deaminating; pyruvate-forming)	4.91	0.15	>
rxn00474	L-serine hydro-lyase (adding indole; L-tryptophan-forming)	-12.13	0.27	>
rxn00475	L-Tryptophan:NAD+ oxidoreductase (deaminating)	-0.65	1.21	>
rxn00476	L-Tryptophan:NADP+ oxidoreductase (deaminating)	-0.68	1.21	>
rxn00477	L-Tryptophan:oxygen oxidoreductase (deaminating)	-32.3	1.56	>
rxn00478	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	-81.71	1.58	>
rxn00479	L-tryptophan:oxygen 2-oxidoreductase (decarboxylating)	-114.32	1.59	>
rxn00480	L-Tryptophan:oxygen 2'-oxidoreductase (side-chain-cleaving)	-94.19	1.53	>
rxn00481	L-Tryptophanamide amidohydrolase	0.66	1.31	>
rxn00482	S-Adenosyl-L-methionine:L-tryptophan N-methyltransferase	-1.75	23902.66	=
rxn00483	L-Tryptophan:2-oxoglutarate aminotransferase	-9.37	1.21	=
rxn00484	L-Tryptophan decarboxy-lyase	-8.6	1.37	>
rxn00485	L-Phenylalanine racemase (ATP-hydrolysing)	-10.57	0.96	>
rxn00486	ATP:L-phenylalanine adenylyltransferase	191.63	23901.93	=
rxn00487	L-phenylalanine:NAD+ oxidoreductase (deaminating)	5.24	0.99	=
rxn00488	L-Phenylalanine:oxygen oxidoreductase (deaminating)	-26.41	1.4	>
rxn00489	L-Phenylalanine:oxygen 2-oxidoreductase (decarboxylating)	-112.41	1.44	>
rxn00490	L-arogenate hydro-lyase (decarboxylating; L-phenylalanine-forming)	-18.42	2.65	>
rxn00491	L-phenylalanine:pyruvate aminotransferase	-3.52	0.99	=
rxn00492	Acetyl-CoA:L-phenylalanine N-acetyltransferase	-7.38	1.03	>
rxn00493	L-Phenylalanine:2-oxoglutarate aminotransferase	-3.48	0.99	=
rxn00494	L-Aspartate:phenylpyruvate aminotransferase	4.16	0.99	=
rxn00495	L-phenylalanine ammonia-lyase (trans-cinnamate-forming)	-0.88	0.13	>
rxn00496	peroxidase, putative	21.2	1.02	<
rxn00497	L-phenylalanine carboxy-lyase (phenylethylamine-forming)	-6.69	1.21	>
rxn00498	farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase	-37.22	1.85	>
rxn00499	(S)-Lactate:NAD+ oxidoreductase	6.4	0.11	=
rxn00500	(R)-Lactate:NAD+ oxidoreductase	5.66	0.5	=
rxn00501	3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)	-6.01	1.25	=
rxn00502	3-Oxopropanoate:NADP+ oxidoreductase (decarboxylating, CoA-acetylating)	-6.04	1.25	=
rxn00503	(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase	-9.62	1.3	=
rxn00504	(S)-1-pyrroline-5-carboxylate:NADP+ oxidoreductase	-9.65	1.3	=
rxn00505	Isocitrate:NAD+ oxidoreductase (decarboxylating)	1.34	0.76	>
rxn00506	Acetaldehyde:NAD+ oxidoreductase	-11.89	0.31	>
rxn00507	Acetaldehyde:NADP+ oxidoreductase	-11.92	0.31	>
rxn00508	Succinate-semialdehyde:NAD+ oxidoreductase	-8.73	0.56	=
rxn00509	Succinate-semialdehyde:NADP+ oxidoreductase	-8.76	0.57	=
rxn00510	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-lysine-forming)	8.75	0.7	=
rxn00511	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)	8.72	0.71	=
rxn00512	Glycolate:NAD+ oxidoreductase	10.56	0.2	<
rxn00513	ITP phosphohydrolase	-6.86	0.35	>
rxn00514	Inosine 5'-triphosphate pyrophosphohydrolase	-3.37	0.7	>
rxn00515	ATP:IDP phosphotransferase	0.32	0.35	=
rxn00516	Inosine 5'-tetraphosphate phosphohydrolase	-18.37	1.91	>
rxn00517	ITP:pyruvate 2-O-phosphotransferase	6.28	0.35	=
rxn00518	ITP:D-glucose 6-phosphotransferase	-4.59	0.36	=
rxn00519	ITP:oxaloacetate carboxy-lyase (adding ITP; phosphoenolpyruvate-forming)	2.15	0.8	>
rxn00520	Succinate:CoA ligase (IDP-forming)	-0.74	0.47	=
rxn00521	L-tyrosine phenol-lyase (deaminating; pyruvate-forming)	-6.55	1.06	>
rxn00522	L-Tyrosine:oxygen oxidoreductase (deaminating)	-22.83	1.12	>
rxn00523	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating)	-67.31	23902.48	=
rxn00524	L-Tyrosine:oxygen oxidoreductase	-102.42	1.44	>
rxn00525	L-arogenate:NAD+ oxidoreductase	-4.9	2.64	>
rxn00526	L-arogenate:NADP+ oxidoreductase	-4.93	2.64	>
rxn00527	L-tyrosine:2-oxoglutarate aminotransferase	0.1	0.5	=
rxn00528	L-Tyrosine:L-arginine ligase (AMP-forming)	-17.22	1.64	>
rxn00529	L-tyrosine carboxy-lyase (tyramine-forming)	-16.87	1.22	>
rxn00530	L-tyrosine ammonia-lyase (trans-p-hydroxycinnamate-forming)	-9.5	1.06	>
rxn00531	L-Tyrosine 2,3-aminomutase	-11.78	0.97	>
rxn00532	3-oxopropanoate:NADP+ oxidoreductase (CoA-malonylating)	-2.37	1.07	=
rxn00533	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	-1.63	0.36	=
rxn00534	Acetyl-CoA:malonate CoA-transferase	-2.78	0.35	=
rxn00535	rxn00535	-120.19	0.75	>
rxn00536	Ethanol:NADP+ oxidoreductase	5.01	0.11	=
rxn00537	2-Phosphonoacetaldehyde phosphonohydrolase	-18.49	1.78	>
rxn00538	ethanolamine-phosphate phosphate-lyase (deaminating; acetaldehyde-forming)	-9.69	0.63	>
rxn00539	ethanolamine ammonia-lyase (acetaldehyde-forming)	-8.58	0.85	>
rxn00540	4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming)	-2.8	0.42	=
rxn00541	L-threonine acetaldehyde-lyase (glycine-forming)	2.38	0.54	=
rxn00542	(S)-lactate acetaldehyde-lyase (formate-forming)	5.87	0.44	=
rxn00543	ethanol:NAD+ oxidoreductase	5.05	0.08	=
rxn00544	R00755	-3.07	0.49	=
rxn00545	ATP:D-fructose-6-phosphate 1-phosphotransferase	-4.53	0.36	=
rxn00546	D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase	3.46	0.44	=
rxn00547	ATP:D-fructose 6-phosphotransferase	-2.88	0.3	=
rxn00548	D-fructose-6-phosphate D-erythrose-4-phosphate-lyase (adding phosphate; acetyl-phosphate-forming)	-12.66	0.57	>
rxn00549	D-Fructose-1,6-bisphosphate 1-phosphohydrolase	-2.01	0.37	>
rxn00550	beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase	-7.47	0.61	>
rxn00551	diphosphate:D-fructose-6-phosphate 1-phosphotransferase	-2.06	0.37	=
rxn00552	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)	1.19	0.6	>
rxn00553	UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase	0.04	0.65	=
rxn00554	CTP:D-fructose-6-phosphate 1-phosphotransferase	-4.59	0.71	=
rxn00555	L-glutamine:D-fructose-6-phosphate isomerase (deaminating)	-4.6	0.64	=
rxn00556	UTP:D-fructose-6-phosphate 1-phosphotransferase	-4.58	0.47	=
rxn00557	ITP:D-fructose-6-phosphate 1-phosphotransferase	-4.84	0.5	=
rxn00558	D-glucose-6-phosphate aldose-ketose-isomerase	1.68	0.34	=
rxn00559	D-mannose-6-phosphate aldose-ketose-isomerase	-0.12	0.17	=
rxn00560	Urea:carbon-dioxide ligase (ADP-forming)	7.51	1.34	=
rxn00561	Guanidinoacetate amidohydrolase	-8.0	1.66	>
rxn00562	(S)-ureidoglycolate urea-lyase (glyoxylate-forming)	1.21	0.4	=
rxn00563	N-Amidino-L-aspartate amidinohydrolase	-15.25	1.56	>
rxn00565	Sulfur:oxygen oxidoreductase	-83.11	1.01	>
rxn00566	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	-1.1	1.03	>
rxn00568	NIRBD-RXN.c	93.37	0.88	<
rxn00569	Nitrite reductase (NAD(P)H)	93.27	0.89	<
rxn00570	Hydroxylamine:oxygen oxidoreductase	-0.0	23900.57	=
rxn00571	nitrite:NAD+ oxidoreductase	34.34	1.01	<
rxn00572	nitrite:NADP+ oxidoreductase	34.31	1.01	<
rxn00573	Nitroethane:oxygen oxidoreductase	-0.01	23900.57	=
rxn00574	rxn00574	19.16	1.01	<
rxn00575	sucrose glucohydrolase	-5.59	0.43	>
rxn00577	sucrose:phosphate alpha-D-glucosyltransferase	0.67	0.6	=
rxn00578	sucrose-6F-phosphate phosphohydrolase	-4.27	0.73	>
rxn00579	UDP-glucose:D-fructose 2-alpha-D-glucosyltransferase	-0.57	0.41	=
rxn00580	Sucrose:(acceptor) 3-oxidoreductase	-3.29	1.1	=
rxn00581	UDP-galactose:sucrose 6F-alpha-D-galactosyltransferase	-4.96	0.9	=
rxn00582	Sucrose glucosylmutase	-4.7	0.66	=
rxn00583	cis-1,2-dihydrobenzene-1,2-diol:NAD+ oxidoreductase	-19.39	2.39	>
rxn00584	(1R,6S)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase (decarboxylating)	-21.73	2.57	>
rxn00585	trans-1,2-dihydrobenzene-1,2-diol:NADP+ oxidoreductase	-19.42	2.39	>
rxn00586	phenol,NADPH:oxogen oxidoreductase (2-hydroxylating)	-105.79	0.9	>
rxn00587	Catechol:oxygen 2,3-oxidoreductase (decyclizing)	-62.22	1.39	>
rxn00588	Catechol:oxygen 1,2-oxidoreductase(decyclizing)	-74.03	1.47	>
rxn00589	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)	-108.37	1.18	>
rxn00590	Benzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating,	-120.2	1.48	>
rxn00591	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase	-21.73	2.57	>
rxn00592	2,3-dihydroxybenzoate carboxy-lyase	-2.54	0.79	>
rxn00593	3,4-dihydroxybenzoate carboxy-lyase (catechol-forming)	-2.54	0.79	>
rxn00594	Anthranilate,NADH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	-113.37	1.29	>
rxn00595	Anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)	-113.34	1.29	>
rxn00596	S-Adenosyl-L-methionine:catechol O-methyltransferase	-1.83	23901.6	=
rxn00597	nitrophenol oxygenase	-83.87	23902.89	=
rxn00598	Succinyl-CoA:acetyl-CoA C-acyltransferase	6.84	0.64	=
rxn00599	succinyl-CoA:glycine C-succinyltransferase (decarboxylating)	3.52	1.0	=
rxn00600	Succinyl-CoA:glycine C-succinyl-transferase(decarboxylating)	7.69	0.74	=
rxn00601	succinyl-CoA:L-arginine N2-succinyltransferase	-1.39	1.39	=
rxn00602	(R)-Methylmalonyl-CoA CoA-carbonylmutase	-2.0	0.5	=
rxn00603	D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase	2.82	0.42	=
rxn00604	D-glucose-6-phosphate:NADP+ 1-oxidoreductase	-0.94	0.32	=
rxn00605	UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase	-3.88	0.45	=
rxn00606	alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase	-2.28	0.46	=
rxn00607	Maltose-6'-phosphate 6-phosphoglucohydrolase	-4.88	0.59	>
rxn00608	6-phospho-beta-D-glucosyl-(1->4)-D-glucose 6-phosphoglucohydrolase	-4.88	0.59	>
rxn00609	myo-Inositol-1-phosphate synthase	14.23	1.79	<
rxn00610	sn-glycerol-3-phosphate phosphohydrolase	-3.14	0.5	>
rxn00611	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	6.15	0.18	=
rxn00612	sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase	6.12	0.19	=
rxn00613	sn-glycerol-3-phosphate:NADP+ 1-oxidoreductase	7.45	0.23	=
rxn00614	sn-Glycerol-3-phosphate:oxygen 2-oxidoreductase	-25.5	1.01	>
rxn00615	ATP:glycerol 3-phosphotransferase	-3.4	0.5	=
rxn00616	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	2.54	0.75	=
rxn00617	sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase	-0.88	0.5	=
rxn00618	UDP-galactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase	-2.15	0.53	=
rxn00619	UDP-galactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase	-3.78	0.53	=
rxn00620	CDPglycerol phosphoglycerohydrolase	-8.98	0.57	>
rxn00621	CTP:sn-glycerol-3-phosphate cytidylyltransferase	-0.41	0.4	=
rxn00623	hydrogen-sulfide:NADP+ oxidoreductase	28.83	1.12	<
rxn00624	3-Sulfino-L-alanine 4-carboxy-lyase	-60.49	23901.83	=
rxn00625	R00864	0.52	23900.57	=
rxn00627	ATP:D-fructose 1-phosphotransferase	-3.7	0.45	=
rxn00629	D-Mannitol:NAD+ 2-oxidoreductase	2.68	0.44	=
rxn00630	D-Mannitol:NADP+ 2-oxidoreductase	2.65	0.44	=
rxn00631	D-Fructose:NADP+ 5-oxidoreductase	4.39	0.49	=
rxn00632	D-Fructose 2-phosphate phosphatase	-8.99	0.61	>
rxn00633	D-Glucose:D-fructose oxidoreductase	-4.13	0.48	=
rxn00634	D-Glucitol:NAD+ 2-oxidoreductase	3.08	0.41	=
rxn00635	ITP:D-fructose 6-phosphotransferase	-3.2	0.45	=
rxn00636	D-mannose aldose-ketose-isomerase	-0.36	0.39	=
rxn00638	GDP-D-mannose:NAD+ 6-oxidoreductase	-2.62	0.84	=
rxn00639	GDP-mannose mannophosphohydrolase	-4.23	0.98	>
rxn00640	GDP:D-mannose-1-phosphate guanylyltransferase	-2.23	0.93	>
rxn00641	GTP:alpha-D-mannose-1-phosphate guanylyltransferase	-4.03	0.87	>
rxn00642	GDP-mannose 4,6-hydro-lyase (GDP-4-dehydro-6-deoxy-D-mannose-forming)	-13.24	0.96	>
rxn00643	GDP-mannose 3,5-epimerase	0.4	0.7	=
rxn00644	L-cysteine:NAD+ oxidoreductase	-1.62	1.57	=
rxn00645	L-Cysteine:oxygen oxidoreductase	-22.29	23901.98	=
rxn00646	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	-7.89	1.17	>
rxn00647	L-Cysteine:2-oxoglutarate aminotransferase	-4.07	1.12	=
rxn00649	O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase	-12.29	1.25	>
rxn00650	L-cysteinylglycine dipeptidase	2.05	1.17	=
rxn00651	L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)	-68.38	16901.74	=
rxn00652	2-Amino-3-mercaptopropionic acid racemase	-2.19	1.04	=
rxn00653	3-aminopropanal:NAD+ oxidoreductase	9.72	1.44	=
rxn00654	N-Carbamoyl-beta-alanine amidohydrolase	-13.68	1.68	>
rxn00655	N-(D-1-carboxyethyl)-beta-alanine:NAD+ oxidoreductase (beta-alanine-forming)	8.08	1.64	=
rxn00656	L-Alanine:3-oxopropanoate aminotransferase	0.88	0.7	=
rxn00657	beta-alanine:2-oxoglutarate aminotransferase	-0.84	0.71	=
rxn00658	N-Acetyl-beta-alanine amidohydrolase	-3.11	1.34	=
rxn00659	L-lysine:beta-alanine ligase (AMP-forming)	-9.04	1.38	>
rxn00660	beta-Alanyl-L-lysine hydrolase	0.07	1.38	=
rxn00661	L-arginine:beta-alanine ligase (AMP-forming)	-4.21	1.86	>
rxn00662	3-Guanidinopropanoate amidinopropionase	-15.27	1.96	>
rxn00663	rxn00663	8.84	1.33	<
rxn00664	R00915	-73.68	1.47	>
rxn00667	Malonyl-CoA:propionyl-CoA malonyltransfersase (cyclizing)	81.54	7.41	=
rxn00668	propanoyl-CoA:NADP+ 2-oxidoreductase	-14.44	0.8	>
rxn00669	Propanoate:CoA ligase (ADP-forming)	2.82	0.7	=
rxn00670	propanoyl-CoA:phosphate propanoyltransferase	4.99	0.79	=
rxn00671	2-Methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating)	-7.13	1.03	=
rxn00672	(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming)	-4.64	1.42	>
rxn00673	Propanoyl-CoA:(acceptor) 2,3-oxidoreductase	10.53	1.07	<
rxn00674	Propanoate:CoA ligase (AMP-forming)	0.39	0.7	=
rxn00675	Propionyladenylate:CoA propionyltransferase	-280.96	23901.58	=
rxn00676	acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase	7.48	0.68	=
rxn00677	Acetyl-CoA:propanoate CoA-transferase	1.69	0.71	=
rxn00678	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase	-0.52	1.26	=
rxn00679	propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)	8.98	0.8	<
rxn00680	propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming)	9.45	0.84	<
rxn00681	rxn00681	383.56	2.11	<
rxn00682	L-erythro-3-Methylmalyl-CoA glyoxylate-lyase (propanoyl-CoA-forming)	-3.6	0.72	=
rxn00684	5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase	5.24	0.58	=
rxn00685	bifunctional dihydrofolate reductase-thymidylate synthase 1 / DHFR-TS (THY-1)	-6.15	0.92	=
rxn00686	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase	5.21	0.57	=
rxn00687	R_5_6_7_8_Tetrahydrofolate_NADP__oxidoreductase	-6.18	0.91	=
rxn00688	10-formyltetrahydrofolate:NADP+ oxidoreductase	-8.52	0.94	>
rxn00690	Formate:tetrahydrofolate ligase (ADP-forming)	-1.45	0.66	=
rxn00691	10-Formyltetrahydrofolate amidohydrolase	-5.09	0.66	>
rxn00692	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	2.42	0.6	=
rxn00693	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase	0.03	1.21	=
rxn00695	ATP:alpha-D-glucose-1-phosphate adenylyltransferase	-4.23	0.49	>
rxn00697	ADP-glucose Glucose-1-phosphohydrolase	-4.74	0.49	>
rxn00698	cellobiose:phosphate alpha-D-glucosyltransferase	2.78	0.53	<
rxn00699	3-beta-D-glucosyl-D-glucose:phosphate alpha-D-glucosyltransferase	3.0	0.79	<
rxn00700	GTP:alpha-D-glucose-1-phosphate guanylyltransferase	-2.78	0.79	>
rxn00701	UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase	1.63	0.65	=
rxn00702	CTP:alpha-D-glucose-1-phosphate cytidylyltransferase	-3.55	0.62	>
rxn00703	alpha-D-Glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating)	-9.12	0.75	>
rxn00704	alpha-D-Glucose 1-phosphate 1,6-phosphomutase	-4.0	0.34	=
rxn00706	IDP phosphohydrolase	-0.58	0.78	>
rxn00707	ITP:cytidine 5'-phosphotransferase	-3.46	0.75	=
rxn00708	Uridine 5'-monophosphate phosphohydrolase	-2.17	1.0	>
rxn00709	ATP:uridine 5'-phosphotransferase	-4.37	1.0	=
rxn00710	orotidine-5'-phosphate carboxy-lyase (UMP-forming)	-6.22	2.06	>
rxn00711	UMP:diphosphate phospho-alpha-D-ribosyltransferase	3.32	1.06	<
rxn00712	UTP:uridine 5'-phosphotransferase	-4.42	1.16	=
rxn00713	GTP:uridine 5'-phosphotransferase	-3.7	1.05	=
rxn00714	P1,P4-bis(5'-uridyl)-tetraphosphate uridylohydrolase	-8.88	1.46	>
rxn00715	ITP:uridine 5'-phosphotransferase	-4.68	1.05	=
rxn00716	uracil-5-carboxylate carboxy-lyase (uracil-forming)	-4.97	0.94	>
rxn00717	Cytosine aminohydrolase	-7.27	0.59	>
