inchikey	dG0_prime_kcal	uncertainty_kcal	source_cpd	match_type
KWGRBVOPPLSCSI-PSASIEDQSA-O	153.35312934327487	1.2548935932654122	cpd38915	connectivity
KWGRBVOPPLSCSI-SCZZXKLOSA-O	153.35312934327487	1.2548935932654122	cpd38916	connectivity
LPLLVINFLBSFRP-MRVPVSSYSA-O	142.58030738831118	1.271742292647761	cpd38917	connectivity
YCRHZEHWEYAHCO-HZJYTTRNSA-M	276.25256141720007	1.553014909242502	cpd38957	connectivity
NCYCYZXNIZJOKI-UHFFFAOYSA-N	345.5843332689953	2.778385876191279	cpd38962	connectivity
SHGAZHPCJJPHSC-UHFFFAOYSA-M	283.1276406191306	2.5277440364575394	cpd38963	connectivity
KYSQDMNDMYECNZ-GGKWECFFSA-K	-245.51159135589018	1.3636561069965214	cpd38983	connectivity
UZKQTCBAMSWPJD-UHFFFAOYSA-N	194.9214772153038	1.0463972364380334	cpd38984	connectivity
BSOQXXWZTUDTEL-QAQREVAFSA-M	-72.57013049662112	1.5692752341922174	cpd38989	connectivity
BYVVOONSAAQMKI-NMEWZTTESA-N	160.36682000187602	15012.866106693247	cpd39015	connectivity
YNOXCRMFGMSKIJ-UHFFFAOYSA-K	-208.33634130227713	0.5311075815283567	cpd39032	connectivity
CILYIEBUXJIHCO-METZQCMUSA-M	-269.8307326065065	1.2156718255402488	cpd39037	connectivity
YDVXYTIIPGKIJP-NTCAYCPXSA-N	221.92387376345545	1.448705241940184	cpd39056	connectivity
ILSPFIPSQSFPCN-HNSZETJFSA-J	-472.1160628731022	2.4718379482887993	cpd39059	connectivity
IJFLXRCJWPKGKJ-XIRPNGCASA-J	-269.35699157541615	2.1988633912666318	cpd39086	connectivity
YIAPLDFPUUJILH-VIFPVBQESA-N	88.77827525825839	2.143425306137112	cpd39087	connectivity
LYNVNYDEQMMNMZ-KPOKFQMXSA-J	-378.7454372277216	1.9846463537114252	cpd39105	connectivity
UCIOSJWVYJWBEO-SXQYHYLKSA-J	-315.18598871629666	2.0806516150208263	cpd39107	connectivity
HEDYLZWFAMEVGS-YKJSIDGYSA-J	-316.9850158781576	2.216204997645188	cpd39108	connectivity
YWYQTGBBEZQBGO-HUTKLZKUSA-N	135.72606541763832	56449.30379763323	cpd39129	connectivity
OBODKGDXEIUEIH-DAWLFQHYSA-N	314.58464596972624	2.4506368229899453	cpd39130	connectivity
HZUOSHNDAQUEQC-URPMETKKSA-M	-381.59264918408115	2.5058589191969585	cpd39132	connectivity
ZJMVJDFTNPZVMB-UNUVTCOTSA-N	274.6829373505416	15013.088589833858	cpd39140	connectivity
GMWIWVUTMCBDSP-ILAZMTIGSA-N	607.004282567163	2.6427638407929797	cpd39149	connectivity
GMWIWVUTMCBDSP-JXXPSAROSA-N	607.004282567163	2.6427638407929797	cpd39150	connectivity
PTVYOHQZLXNCIG-JQQKLVDBSA-L	577.4226650024432	7.30768646615345	cpd39174	connectivity
SPOVEJAPXRPMBI-UHFFFAOYSA-N	90.60474349646373	71705.0636898738	cpd39189	connectivity
BWDHKWDASNPZLC-UHFFFAOYSA-N	26.469608645643927	14325.042911099978	cpd39217	connectivity
ZNEIIZNXGCIAAL-WILLDVSMSA-N	69.05945830363486	84673.70008918023	cpd39248	connectivity
JDRMNHOIHYWSFN-UGSFAPCESA-O	110.92215568861705	84673.32241546443	cpd39249	connectivity
UJXBXUSHOWRLIG-FZUJBOGNSA-L	-390.89384025434646	1.8188976934706387	cpd39253	connectivity
DKHMHRQWWQWLAI-JDXLUNHGSA-K	-624.3688463243581	16903.626832227812	cpd39254	connectivity
PDRNQNQJDMLWPU-YBWUIBAASA-N	324.38289190993396	50105.764854028355	cpd39258	connectivity
OKQLTVHTONLCTA-DHXNQODGSA-M	64.53370469917287	100209.75603568743	cpd39259	connectivity
JGTHNRAJDIUMIQ-UIJKDBGXSA-N	126.27587081177947	100209.79105071024	cpd39260	connectivity
HLXPBKFHRUAJIQ-WMNZDZEASA-M	24.00599923181923	100209.66549020336	cpd39262	connectivity
WZXSCLOEBAZOTJ-AIXVZFPVSA-L	620.2747681383803	6.858130050424179	cpd39264	connectivity
ORYXFVQODWYDMG-MZAXECTBSA-L	657.5822136505876	6.947450637435148	cpd39265	connectivity
ORYXFVQODWYDMG-XITXOAJLSA-L	657.5822136505876	6.947450637435148	cpd39266	connectivity
PESKGJQREUXSRR-ZTPZMMAUSA-N	286.8759613926086	56449.530811206954	cpd39275	connectivity
CPLGPDHGFNXBOA-JVSQWTDWSA-N	103.37202723031686	32837.74118145591	cpd39290	connectivity
PWFHKWYTYWTQSK-WLNJILEOSA-L	560.9992622870615	6.960220251161743	cpd39312	connectivity
GZIVPMFXRVKOKZ-AZNKRKKUSA-M	484.47941453908726	16904.16113025649	cpd39328	connectivity
XWIZBMORQRLANJ-MJZDXNEPSA-M	320.5836050537405	23900.57361376673	cpd39376	connectivity
ONTAOGAXMOTXQW-BBIVZNJYSA-M	-103.76621558350239	0.4168204102723158	cpd39378	connectivity
XEXCLTHHXIWUHO-UJKBSQBPSA-K	-262.7691477339307	23904.820043851076	cpd39396	connectivity
LDEBVRIURYMKQS-WISUUJSJSA-N	-56.326795930762735	0.6553910138185622	cpd39402	connectivity
JQDFGZKKXBEANU-IMJSIDKUSA-M	2.3833108109126093	0.8751162207427408	cpd39404	connectivity
NTIXPPFPXLYJCT-RNUSRIHUSA-N	181.92784383139931	56449.26239124412	cpd39406	connectivity
OLAKPNFIICOONC-VHSXEESVSA-N	149.57926048694117	1.5170646835155557	cpd39411	connectivity
XSOLDPYUICCHJX-QQXJNSDFSA-M	-38.111919265880374	58924.99932784311	cpd39442	connectivity
DVBSKQAFCDJNSL-ILXRZTDVSA-N	278.41277535446125	23902.725304634114	cpd39455	connectivity
FQTLCLSUCSAZDY-KAMYIIQDSA-N	286.7352196266105	1.4432267922945166	cpd39469	connectivity
JMGZKUMTFGHNRS-OLZOCXBDSA-N	183.34821346042906	15012.232267014164	cpd39470	connectivity
KQPXJFAYGYIGRU-UHFFFAOYSA-N	51.78035210831814	2.2339055359004822	cpd39481	connectivity
SYJPAKDNFZLSMV-UHFFFAOYSA-N	31.551321764299587	27865.330822126012	cpd39482	connectivity
XJUQJVUYGRTQGI-BYPYZUCNSA-L	-67.82944044666715	23901.559952198182	cpd39514	connectivity
XIVVIYYWXOMYOD-VKHMYHEASA-L	-90.54028486433764	23901.44240493685	cpd39517	connectivity
OHMBHFSEKCCCBW-PHDIDXHHSA-N	61.018147437465885	0.3964123288923169	cpd39528	connectivity
DRUFTGMQJWWIOL-UHFFFAOYSA-N	102.60349593607987	1.1775397711940772	cpd39533	connectivity
HQPQTQQUHPFUOA-ZCPYHVQDSA-N	449.3632757596157	3.3611577113531905	cpd39564	connectivity
FDSNVAKZRJLMJN-WTIVYXKASA-N	163.96143097571186	1.865941224660806	cpd39566	connectivity
OAIJSZIZWZSQBC-IKZLVQEUSA-N	843.0355962883991	5.486606643598668	cpd39567	connectivity
OAIJSZIZWZSQBC-FZXCKFLSSA-N	843.0355962883991	5.486606643598668	cpd39569	connectivity
KGELVXQPIUKGCO-SPPZYOJVSA-M	286.54520696085217	75157.81351884645	cpd39576	connectivity
ZTKZZRIVAYGFSF-LYWQSRDLSA-M	215.13280689757565	75157.77790856131	cpd39577	connectivity
DUYRYUZIBGFLDD-UHFFFAOYSA-N	195.2464883975476	15012.176501151594	cpd39581	connectivity
DZUXGQBLFALXCR-OYAZWUNMSA-M	186.71386560473982	2.0378288021804196	cpd39582	connectivity
BQMSKLCEWBSPPY-CGSQRZAOSA-N	211.41906625948232	56448.86612402495	cpd39615	connectivity
BZIBRGSBQKLEDC-BYPYZUCNSA-N	32.55701310584554	1.4657420082510109	cpd39618	connectivity
OLPSAOWBSPXZEA-UHFFFAOYSA-N	25.189701576011508	56448.55355252938	cpd39645	connectivity
UEWNVBNIVGLQPG-OCHQKFOUSA-N	73.4406513406032	56448.649424155374	cpd39649	connectivity
VFPMCLQMAUVEHD-UCPSWNCLSA-N	36.226499446176206	56449.08599283419	cpd39652	connectivity
NELQYZRSPDCGRQ-MVIOUDGNSA-N	-85.2295220659719	0.6661534191815173	cpd39656	connectivity
WDWYJNPKBKWDBL-VKHMYHEASA-M	-196.17703378985158	0.4386519121957728	cpd39660	connectivity
HXRNACQBNUPKDX-VANKVMQKSA-L	-314.261521545509	0.45363772422570925	cpd39661	connectivity
GTOFKXZQQDSVFH-VIFPVBQESA-L	-26.605638193242953	0.6865499887321754	cpd39683	connectivity
IPYACDRNRIVGLI-DMUCZSEVSA-N	263.9604078758779	56449.505597991614	cpd39695	connectivity
LLFIMDUWAVPJEJ-ADEPYQPQSA-N	165.00949132334975	56449.461731553245	cpd39697	connectivity
XIIAYQZJNBULGD-UHFFFAOYSA-N	342.8461715733707	56449.686297097665	cpd39698	connectivity
WAAWMJYYKITCGF-UHFFFAOYSA-N	364.59087557171705	56449.757564407904	cpd39700	connectivity
GKBHKNPLNHLYHT-UHFFFAOYSA-N	385.77710918710375	56449.78562362273	cpd39702	connectivity
FHSVMYDBGPVTTJ-ZYHYDSQVSA-N	225.6026642787991	56449.481486716024	cpd39716	connectivity
FHSVMYDBGPVTTJ-RXZLMXHMSA-N	225.6026642787991	56449.481486716024	cpd39722	connectivity
LQXVFWRQNMEDEE-WISUUJSJSA-N	-84.52791833969674	0.39021309082198624	cpd39728	connectivity
FSMCJUNYLQOAIM-YQDUOBHUSA-N	229.86827721555613	56449.07334747448	cpd39734	connectivity
FPBCRLIOSBQLHS-KOYNTSQSSA-N	-287.9949758603732	1.2446088203994168	cpd39739	connectivity
OTAOWKWQWVDLPA-OZPUJIEZSA-N	549.6351040056198	16903.915736742612	cpd39776	connectivity
QFBWOLBPVQLZEH-QTVWNMPRSA-M	-255.12069726498635	16901.078423191193	cpd39789	connectivity
BHXUWJPOOLFBAP-UHFFFAOYSA-L	-123.57354360553593	0.6585301766742531	cpd39791	connectivity
WTEVQBCEXWBHNA-UHFFFAOYSA-N	172.44676228425973	1.1455176973482593	cpd39795	connectivity
LOIYMIARKYCTBW-UHFFFAOYSA-M	27.83188686688516	0.9676267899170612	cpd39804	connectivity
YZBZORUZOSCZRN-YWHLHSFDSA-M	224.01735737992584	1.8102307666197168	cpd39850	connectivity
PAWSVPVNIXFKOS-UHFFFAOYSA-N	0.10616231528794524	0.4855565063698453	cpd39889	connectivity
FNXUOGPQAOCFKU-UHFFFAOYSA-N	284.6127614740804	2.776864828093019	cpd39900	connectivity
PMWATMXOQQZNBX-DJVIHCHSSA-J	-380.5443086471417	2.1312317539292187	cpd39943	connectivity
AYFXPGXAZMFWNH-UHFFFAOYSA-M	-92.88223090765216	1.0540340420216776	cpd39944	connectivity
DMZOKBALNZWDKI-FUEUKBNZSA-J	-396.75936058532517	2.181364418223649	cpd39954	connectivity
JLSPXYVUFSDGNY-UYRKPTJQSA-I	-448.78858748259194	2.0796944447754506	cpd39955	connectivity
MVGBKLTYYAYYGY-UHFFFAOYSA-M	-99.7044038821423	27865.333857182442	cpd39963	connectivity
ATWKTZAAIUROID-UHFFFAOYSA-L	-179.78681312909177	1.1143162438678877	cpd39985	connectivity
AKIHYQWCLCDMMI-UHFFFAOYSA-O	193.52184661265014	1.646797217416479	cpd40034	connectivity
MNYDLIUNNOCPHG-VSYYZKEWSA-J	-274.588738660313	56449.8633571931	cpd40037	connectivity
SBYLHTNKEWSLBA-ZXAPBNPSSA-J	-234.0607183620652	56449.98373925917	cpd40042	connectivity
FISPFQWSJIRGHD-CGTAVEALSA-J	-416.67073412946434	2.0841056952856394	cpd40047	connectivity
QVDPWQVOSKJUES-ZRCFTKOQSA-J	-276.3876205309464	56449.92979295146	cpd40070	connectivity
JLIDBLDQVAYHNE-FEGZXCSJSA-M	88.11383078630018	2.039139680149379	cpd40131	connectivity
CZJIMKNMPZTDKL-DTOUZIBESA-M	89.24488144248781	100209.63680092554	cpd40134	connectivity
FTNIPWXXIGNQQF-XHCCAYEESA-N	-347.2018681230646	1.6433148090108867	cpd40145	connectivity
IFFFDKYRRUVOFP-NOQDIWQESA-I	-476.68042527426604	2.1573812758833575	cpd40148	connectivity
XYGQIZWAZKPGNV-CECATXLMSA-J	-413.394183591404	2.2411527780678173	cpd40149	connectivity
VZPAJODTZAAANV-QXFUBDJGSA-L	-313.9787670091311	48388.59598131569	cpd40167	connectivity
MPMDLNLJFJLITQ-UHFFFAOYSA-M	-33.54273359187332	1.5080232127555364	cpd40185	connectivity
SFXSFWVZPKEDPA-LNCSSOGTSA-N	-228.07883403085305	3.495677191401686	cpd40220	connectivity
OCNIKEFATSKIBE-UHFFFAOYSA-N	71.24266140587581	0.8654982542608362	cpd40238	connectivity
IRPHRMHQEPXQQF-RFMSQVAGSA-N	55.7510101578772	98222.36548280153	cpd40246	connectivity
XBLDTXYFLHSWHN-RFMSQVAGSA-N	29.383343447805636	98223.03917540087	cpd40249	connectivity
OTEACGAEDCIMBS-FOLKQPSDSA-I	-507.31132333696974	1.896943092796432	cpd40268	connectivity
ZFXICKRXPZTFPB-BIEWRJSYSA-I	-469.97482109777974	2.0503100337411952	cpd40278	connectivity
FZWJGTSJBJBNKS-GRBGHKMPSA-J	-403.53668855199965	2.2876240013840246	cpd40286	connectivity
IBUKXRINTKQBRQ-QQPTZJRPSA-M	293.62083061808016	16903.568392594778	cpd40329	connectivity
MHVYWTXXZIFXDT-YGNOGLJPSA-M	223.7825837165725	23900.57361376673	cpd40354	connectivity
CCIXZFJYFQJTGK-NSHDSACASA-N	36.38876867411124	1.3240436871399393	cpd40524	connectivity
FMRVHRPEVIVXKX-UBYAXNGNSA-M	238.176157003871	1.8646645909555764	cpd40562	connectivity
PYXFVCFISTUSOO-BKYULYPYSA-N	328.63836863141495	75157.59265322507	cpd40655	connectivity
SHCBCKBYTHZQGZ-JGFJKMNGSA-N	288.1103483331672	75157.49726812576	cpd40656	connectivity
SWIROVJVGRGSPO-QIRRTGJGSA-N	206.33332399448966	75157.82988658598	cpd40819	connectivity
FVIZARNDLVOMSU-KRGTZXDDSA-N	267.74640015071276	75157.73288181084	cpd40820	connectivity
CKUVNOCSBYYHIS-KRGTZXDDSA-N	267.225292442012	75157.665682707	cpd40821	connectivity
PWAOOJDMFUQOKB-PZXGDLIYSA-N	141.7006840384831	75157.93487280168	cpd40822	connectivity
LLPWNQMSUYAGQI-ZVQKIVKUSA-N	121.52783912821272	75157.90187742624	cpd40823	connectivity
XNGXWSFSJIQMNC-MROLGGLKSA-N	227.21837985246415	75157.64200708376	cpd40824	connectivity
RFWGABANNQMHMZ-ZCHJGGQASA-N	-96.66470782355294	2.31306506333617	cpd40876	connectivity
HIOAYNMZFIHQNS-LKISAEQGSA-N	242.86260655092207	23900.57361376673	cpd40894	connectivity
CRBYNQCDRNZCNX-UHFFFAOYSA-N	-88.49014196449706	3.879965652799865	cpd40896	connectivity
KACPVQQHDVBVFC-UHFFFAOYSA-M	-94.58001673809596	0.910527147060756	cpd40922	connectivity
QHTNQHCVKNUPEI-HYUQNWMNSA-J	-220.01168581649648	56449.71287022847	cpd41232	connectivity
MYPYJXKWCTUITO-ZRJQNHQNSA-O	739.8864033178133	23900.57361376673	cpd41445	connectivity
UCGYLLKGKGOQIG-ALDOYEBZSA-J	-338.4425011916272	56449.62435996393	cpd41481	connectivity
RHXDIMAKWNDUBA-FIKMKWAUSA-J	-269.70707288028643	56449.638194936226	cpd41483	connectivity
TYGQMXOPLFWYPM-UTAVAMEPSA-L	393.34821181885053	16905.03404626174	cpd41503	connectivity
GPXOWXUADRQDFI-MVJCTYHBSA-J	-221.81056768713006	56449.80587727788	cpd41514	connectivity
GJLUGLKKLPHWPU-HDRQGHTBSA-J	-358.57915043720897	2.137885344120576	cpd41526	connectivity
SEBZZAWTQNNGPK-HWMVKTIYSA-J	-235.85960023269854	56450.04973330893	cpd41565	connectivity
QWTJBRPOHKIMDT-FUVNIOFOSA-J	-283.1383586279566	56449.98138226891	cpd41566	connectivity
XQWTZYBOKFFMKJ-PDGLZRNTSA-N	656.9292155111984	56449.994969323765	cpd41611	connectivity
MIAFVRYGHZDNEJ-TYHXJLICSA-J	-338.1713929752714	2.1843021684910253	cpd41629	connectivity
WIWFIKCSWKFLRM-UQPUDFRRSA-M	59.42475827770127	28225.470467339168	cpd41713	connectivity
BFWYTORDSFIVKP-USWFWKISSA-M	301.68626006758353	23900.57361376673	cpd41721	connectivity
DQQDLYVHOTZLOR-WZNRFRBMSA-L	-521.4041787307393	1.2587144618411628	cpd43635	connectivity
WGLLPAPKWFDHHV-XZKARQSESA-M	-141.10866287374043	0.39788873232717675	cpd43878	connectivity
BMQYVXCPAOLZOK-UHFFFAOYSA-N	-42.45331350999805	16172.738206172624	cpd43913	connectivity
XHIXPVCTDRNTTC-NDRTZFFLSA-N	-13.74222396208251	16173.165399223399	cpd43915	connectivity
ADFCQWZHKCXPAJ-UHFFFAOYSA-N	59.148508149007775	2.2687591856745213	cpd43953	connectivity
SBZWTSHAFILOTE-NOYMGPGASA-N	-120.47180474902196	3.153829420387914	cpd43966	connectivity
NHMKYUHMPXBMFI-UHFFFAOYSA-N	181.825603120182	1.0136086310391637	cpd43981	connectivity
RGJSGXNKRWWCOQ-BKIWZHBDSA-M	301.6874241052151	23900.57361376673	cpd44015	connectivity
PLWDMWAXENHPLY-GFCQZRJLSA-M	301.6852872332589	23900.57361376673	cpd44017	connectivity
ZIOZYRSDNLNNNJ-VXBMJZGYSA-M	301.68590548227036	23900.57361376673	cpd44032	connectivity
QIBKBVRVOFIKLN-SBPVGHMXSA-J	-15.122188190775082	2.956822775596684	cpd44057	connectivity
QUKZBUCPOSYYFO-HNLWTILRSA-N	132.72472992518624	56449.36581330183	cpd44144	connectivity
RFSUNEUAIZKAJO-JDJSBBGDSA-N	-101.663538237682	0.3012790508233095	cpd44146	connectivity
ARYTXMNEANMLMU-HFDUOMAPSA-N	324.0628552734693	56449.604239122105	cpd44155	connectivity
QHHKKMYHDBRONY-LRJFFYKASA-J	-441.1747448743015	1.9057700699782476	cpd44160	connectivity
IXWNIYCPCRHGAE-STAIZENMSA-N	-127.80914110439316	0.7579175543065573	cpd44164	connectivity
APIQNBNBIICCON-CHTHJEHHSA-N	-116.99180350557623	0.40769296692859863	cpd44175	connectivity
UVZBUUTTYHTDRR-JIXRGSAKSA-M	244.24836424548047	1.6959765249570635	cpd44194	connectivity
GVBURXXHWSCJSI-PWHUUBEXSA-M	244.24812429110975	1.6959765249570635	cpd44195	connectivity
RFCYXKNVYQOCTM-WPLIEXFTSA-M	244.24690750898606	1.6959765249570635	cpd44198	connectivity
GRXPVLPQNMUNNX-UHFFFAOYSA-N	107.92953906549887	44493.27407707273	cpd44212	connectivity
QZLYKIGBANMMBK-UHFFFAOYSA-N	173.252750223434	56449.52728603243	cpd44216	connectivity
VEAUNWQYYMXIRB-UTCJRWHESA-N	167.64260407044026	1.6076455250894126	cpd44264	connectivity
VEAUNWQYYMXIRB-ZZXKWVIFSA-N	167.64260407044026	1.6076455250894126	cpd44265	connectivity
HGXBRUKMWQGOIE-UHFFFAOYSA-N	-34.97583418427532	15012.629585362774	cpd44270	connectivity
PUETUDUXMCLALY-UHFFFAOYSA-N	64.05305400551848	2.260076654039929	cpd44271	connectivity
MHXCIKYXNYCMHY-UHFFFAOYSA-N	56.82974710480267	2.3191584836583505	cpd44273	connectivity
AVVWPBAENSWJCB-ZNVMLXAYSA-N	-100.90394411385472	0.34955314597676374	cpd44326	connectivity
OBODKGDXEIUEIH-SKVGZCNQSA-N	314.58464596972624	2.4506368229899453	cpd44359	connectivity
AVVWPBAENSWJCB-YIDFTEPTSA-N	-100.90394411385472	0.34955314597676374	cpd44365	connectivity
ZKLLSNQJRLJIGT-UHFFFAOYSA-L	-312.95101622143454	0.28912278146351056	cpd44370	connectivity
AVVWPBAENSWJCB-CGDLOXFJSA-N	-100.90394411385472	0.34955314597676374	cpd44428	connectivity
JFDNMLUPLXZXGV-CTVCMHGRSA-M	-20.26024057803096	1.818736857373599	cpd44430	connectivity
OEZDMLLCIUSINT-UHFFFAOYSA-O	178.12802658201292	2.3016716645480155	cpd44463	connectivity
OVRNDRQMDRJTHS-HOJWEIHESA-N	-66.54163647732962	0.6132503429351298	cpd44469	connectivity
KSWRTSFNOKOHBE-YLRIPHBZSA-N	-103.39803935448481	0.6483128697833811	cpd44470	connectivity
LMIZXKMXHCOVTQ-PDMHJPEASA-N	-29.105915626624	0.5589235157308197	cpd44471	connectivity
CABHHUMGNFUZCZ-UHFFFAOYSA-J	-476.5766275442409	16901.1280090315	cpd44482	connectivity
AVMSKCRHMKXYOO-ZSISJILLSA-N	30.18091788352551	7509.754149653824	cpd44502	connectivity
AVVWPBAENSWJCB-HOWGCPQDSA-N	-100.90394411385472	0.34955314597676374	cpd44505	connectivity
IDBZKGQRLBFUFQ-SYZDXSIJSA-L	-303.63916158356517	1.6038322000075984	cpd44530	connectivity
SZKXTJUOKARGIY-SYZDXSIJSA-J	-514.8731951748109	1.6885788014921348	cpd44532	connectivity
RJKBJEZZABBYBA-QTVWNMPRSA-O	-9.813230718517005	0.43610553194548757	cpd44535	connectivity
GWTXMJGSNKSXJW-UHFFFAOYSA-K	-373.80484650185116	0.3966076937034891	cpd44589	connectivity
ODSTWKSGFQDYQP-JLXVBKPDSA-M	89.61649594586665	16901.95961165941	cpd44592	connectivity
GLGQZYWTNAOWHT-LKGOPFMKSA-L	29.996577365013337	1.41398241925379	cpd44604	connectivity
JQYVZBJAEMGICC-RBUKOAKNSA-M	45.636266105123674	16901.814788970525	cpd44650	connectivity
WJCNWNKOLJMKJE-ZZXKWVIFSA-M	-42.18693314894567	2.471639102877491	cpd44651	connectivity
YYIXZLMPKIFFGQ-VHBNVGGOSA-M	283.62533913945987	1.626690368503198	cpd44682	connectivity
JPIHVKICKVPFFY-QSGBVPJFSA-J	-189.6483034524915	2.4521862557112923	cpd44700	connectivity
QBYOCCWNZAOZTL-HQCBLXLFSA-J	-147.2758362217183	2.5647980326738002	cpd44703	connectivity
PYHUCQARENXJND-UHFFFAOYSA-O	194.5098317668901	23900.57361376673	cpd44704	connectivity
NBCCUIHOHUKBMK-LFZQUHGESA-J	-104.90322630159417	2.6855466061602247	cpd44706	connectivity
JSKJPUCKVIJTKI-LEWJYISDSA-M	88.00873333589709	16901.963577121387	cpd44723	connectivity
ZPOXKQAYDHFPSN-XHVDLTGBSA-L	932.840662956948	10.348350284368589	cpd44745	connectivity
UNFHLCKMPAPDAZ-UHFFFAOYSA-M	323.0042503007643	1.6306407493567625	cpd44761	connectivity
VEXDOCFQMVMPHJ-UHFFFAOYSA-O	175.00902551894842	23900.57361376673	cpd44766	connectivity
HOKKHZGPKSLGJE-UHFFFAOYSA-M	-80.56911955280535	1.0421534204872644	cpd44768	connectivity
SUUAAMNYLVZHRN-NVQRUNIKSA-K	-329.52228839226746	2.0938125435297494	cpd44770	connectivity
HJQWLHMLMCDAEL-SUJWSWFOSA-I	-551.1914238044475	2.0106204938364685	cpd44771	connectivity
AJBMJMMLWNUEAC-IVMDWMLBSA-L	-414.76214378286136	33802.36182665486	cpd44815	connectivity
UWHZIFQPPBDJPM-UHFFFAOYSA-M	281.65288718453985	1.427746998720466	cpd44827	connectivity
RTQVJTLVVBJRJG-HWJAXULBSA-O	329.74431881968667	1.3572029425086005	cpd44895	connectivity
CQKNELOTFUSOTP-KSZLIROESA-O	292.40391544623714	1.2366817806722339	cpd44897	connectivity
HKKHTABTHSUDBP-BTPWMNQDSA-N	-178.40486606349987	0.6562814959797	cpd44905	connectivity
NWKXNIPBVLQYAB-UHFFFAOYSA-N	251.34616796106928	1.784656025144383	cpd44930	connectivity
CRDAMVZIKSXKFV-UHFFFAOYSA-N	287.3796125754226	1.6593572846310727	cpd44972	connectivity
AVVWPBAENSWJCB-DHVFOXMCSA-N	-100.90394411385472	0.34955314597676374	cpd45080	connectivity
AVVWPBAENSWJCB-JFNONXLTSA-N	-100.90394411385472	0.34955314597676374	cpd45083	connectivity
AVVWPBAENSWJCB-QTVWNMPRSA-N	-100.90394411385472	0.34955314597676374	cpd45090	connectivity
AVVWPBAENSWJCB-SVZMEOIVSA-N	-100.90394411385472	0.34955314597676374	cpd45091	connectivity
GRSZFWQUAKGDAV-UHFFFAOYSA-L	-195.40796077250755	0.50265095809623	cpd45144	connectivity
BAVONGHXFVOKBV-AXDSSHIGSA-N	149.57926048694117	1.5170646835155557	cpd45170	connectivity
TXDMUDAXGMSXPS-BXLPSJFGSA-L	238.88391952212746	5.663915120981859	cpd45189	connectivity
ZVQAVWAHRUNNPG-PYHARJCCSA-N	-43.88589307146355	0.5679179601977695	cpd45212	connectivity
RFSUNEUAIZKAJO-JMSAOHGTSA-N	-101.663538237682	0.3012790508233095	cpd45216	connectivity
LKDRXBCSQODPBY-JMSAOHGTSA-N	-102.34505554211302	0.4315615581174029	cpd45217	connectivity
RFSUNEUAIZKAJO-NNXAEHONSA-N	-101.663538237682	0.3012790508233095	cpd45218	connectivity
LKDRXBCSQODPBY-NNXAEHONSA-N	-102.34505554211302	0.4315615581174029	cpd45219	connectivity
HMFHBZSHGGEWLO-AGQMPKSLSA-N	-80.20448522241585	0.35323775578387984	cpd45220	connectivity
HMFHBZSHGGEWLO-AEQNFAKKSA-N	-80.20448522241585	0.35323775578387984	cpd45224	connectivity
AVVWPBAENSWJCB-ZZWDRFIYSA-N	-100.90394411385472	0.34955314597676374	cpd45225	connectivity
HMFHBZSHGGEWLO-KGIDARAMSA-N	-80.20448522241585	0.35323775578387984	cpd45226	connectivity
AVVWPBAENSWJCB-VSOAQEOCSA-N	-100.90394411385472	0.34955314597676374	cpd45228	connectivity
AEMOLEFTQBMNLQ-ISAMGBGPSA-M	-173.663859781459	0.4577813050610992	cpd45244	connectivity
XEQLFNPSYWZPOW-KRKVEZTKSA-R	28.64639248875528	2.552622324024323	cpd45251	connectivity
WNPWDGNHTKGEDS-OXRDPWHPSA-N	649.3767497979366	2.8192742163394398	cpd45313	connectivity
DKMLMZVDTGOEGU-MKLOKSPTSA-L	237.8725750890173	5.692380680207378	cpd45315	connectivity
AQLOWDPGXBUYOU-WXBWHESOSA-N	653.4000019677795	2.905966802501926	cpd45316	connectivity
NKJMWDBSQFISEX-HIERITDVSA-N	696.7982918375285	3.079977967794458	cpd45317	connectivity
BNTSRXHBAPIDEL-KZRDWULCSA-N	781.5432262990754	3.4442901597726214	cpd45318	connectivity
QGNZSCRNMXQWNR-OKQNPRBNSA-L	-520.704759337427	1.278405712003239	cpd45341	connectivity
AEMOLEFTQBMNLQ-UHFFFAOYSA-M	-173.663859781459	0.4577813050610992	cpd45429	connectivity
IAKKJSVSFCTLRY-UHFFFAOYSA-M	-148.36413481784933	0.7644404210671787	cpd45431	connectivity
IAJILQKETJEXLJ-UHFFFAOYSA-M	-172.5398033539176	0.31755314132359136	cpd45433	connectivity
AFNUZVCFKQUDBJ-VSOAQEOCSA-N	-63.5954912278575	0.34573919298219613	cpd45443	connectivity
AFNUZVCFKQUDBJ-RSVSWTKNSA-N	-63.5954912278575	0.34573919298219613	cpd45452	connectivity
AVVWPBAENSWJCB-GASJEMHNSA-N	-100.90394411385472	0.34955314597676374	cpd45453	connectivity
AVVWPBAENSWJCB-WHZQZERISA-N	-100.90394411385472	0.34955314597676374	cpd45454	connectivity
AVVWPBAENSWJCB-IVMDWMLBSA-N	-100.90394411385472	0.34955314597676374	cpd45456	connectivity
SRBFZHDQGSBBOR-UHFFFAOYSA-N	-84.41396392097224	0.3534673617794261	cpd45458	connectivity
GZCGUPFRVQAUEE-UNTFVMJOSA-N	-100.55648854309156	0.28932373610207884	cpd45475	connectivity
