seed_id	inchi_key	formula	reason	smiles
cpd04090	MYPYJXKWCTUITO-PEXDLSFLSA-O	C66H76Cl2N9O24	creation failed	C[NH2+][C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)NC2C(=O)N[C@H]3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)([NH3+])[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
cpd04279	MKXZASYAUGDDCJ-NJAFHUGGSA-O	C18H26NO	creation failed	COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH+](C)CC3
cpd04282	YFAGHNZHGGCZAX-KEYYUXOJSA-M	C19H16Cl2N3O5S	creation failed	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@@H]12
cpd04319	FTMLMOSBRZBTBK-AJTMIRJTSA-M	C30H44NO7P	creation failed	CCC(=O)O[C@@H](OP(=O)([CH-]C(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])CCCCc1ccccc1)C(C)C
cpd04321	MFWNKCLOYSRHCJ-AGUYFDCRSA-O	C18H25N4O	creation failed	Cn1nc(C(=O)NC2C[C@H]3CCC[C@@H](C2)[NH+]3C)c2ccccc21
cpd04351	OZYUPQUCAUTOBP-VOBHOPKGSA-O	C19H26NO	creation failed	C=CC[N@H+]1CC[C@]23CCCCC2[C@H]1Cc1ccc(O)cc13
cpd04378	VXXACLPDWMBNEX-UHFFFAOYSA-N	C6H3O3	creation failed	O=C1C=CC(=O)C(=O)[CH-]1
cpd04466	UBCHPRBFMUDMNC-UHFFFAOYSA-O	C12H22N	creation failed	CC([NH3+])C12CC3CC(CC(C3)C1)C2
cpd04488	ASPOIVQEUUCDQT-UHFFFAOYSA-N	C5FeN6O	no pKas to build it	N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O
cpd04522	AUMHDRMJJNZTPB-UHFFFAOYSA-M	C23H19N2O3S	creation failed	O=c1c(CCS(=O)c2ccccc2)c([O-])n(-c2ccccc2)n1-c1ccccc1
cpd04565	FSVJFNAIGNNGKK-UHFFFAOYSA-N	C19H24N2O2	creation failed	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
cpd04656	HUNXMJYCHXQEGX-UHFFFAOYSA-N	C17H15N5O	no pKas to build it	CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
cpd04704	BFPYWIDHMRZLRN-SLHNCBLASA-N	C20H24O2	creation failed	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
cpd04717	JFJZZMVDLULRGK-FQLXRVMXSA-P	C37H42N2O6	creation failed	COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3[NH+](C)CC2)CC[N+]1(C)C
cpd04722	QBYJBZPUGVGKQQ-VFBQXPTHSA-N	C12H8Cl6	no pKas to build it	ClC1=C(Cl)[C@@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl
cpd04737	PEMYLVZMVSILDL-UHFFFAOYSA-N	C7H10N2OS	creation failed	CCCC1=NC(=S)NC(=O)C1
cpd04742	LJBGRBQJPZVCBQ-UHFFFAOYSA-J	C16H8N4O9S2	creation failed	O=C([O-])c1[n-]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1
cpd04761	QWFYLURKISIKPH-UHFFFAOYSA-O	C25H46FeN6O8	creation failed	CC(=O)N1CCCCCNC(=O)CCC(=O)N2CCCCCNC(=O)CCC(=O)N(CCCCC[NH3+])[O][Fe+3]([O]1)[O]2
cpd04765	FPUXKXIZEIDQKW-TVPHMGRTSA-N	C20H24O9	creation failed	C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
cpd04766	SQOJOAFXDQDRGF-NNGCZKEZSA-N	C20H24O10	creation failed	C[C@@H]1C(=O)O[C@H]2[C@H](O)C34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
cpd04769	MOLPUWBMSBJXER-ISSLQHLCSA-N	C15H18O8	creation failed	CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)C213
cpd04773	KTEXNACQROZXEV-SLXBATTESA-N	C15H20O3	no pKas to build it	C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
cpd04775	OMNGEVNATYFZGG-BQYQJAHWSA-N	C14H16O3	no pKas to build it	COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1
cpd04781	IMSSROKUHAOUJS-MJCUULBUSA-N	C21H26O2	creation failed	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
cpd04782	PWZUUYSISTUNDW-VAFBSOEGSA-N	C25H32O2	creation failed	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
cpd04839	OIRZWVYIQXBRFC-UHFFFAOYSA-N	C5H4FeN6Na2O3	creation failed	N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O.O.O.[Na+].[Na+]
cpd04880	NDTSRXAMMQDVSW-UHFFFAOYSA-N	C15H14ClN3O4S3	creation failed	NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
cpd04884	FLOSMHQXBMRNHR-QPJJXVBHSA-N	C5H8N4O3S2	creation failed	CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
cpd04934	NBTJODGYIZLGAM-UHFFFAOYSA-N	C18H21N3NaO3S	creation failed	COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C.[Na+]
cpd04973	KSRLIXGNPXAZHD-UHFFFAOYSA-N	C14H10N4NaO5	creation failed	O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1.[Na+]
cpd04979	JRURYQJSLYLRLN-YHYXMXQVSA-M	C14H14N3O5	creation failed	CCN(CC)C(=O)/C(C#N)=C\c1cc(O)c([O-])c([N+](=O)[O-])c1
cpd05015	DNMRRSXFQZUDMM-CCHMMTNSSA-L	C22H21ClN2O8	creation failed	C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C([O-])=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.[Cl-]
cpd05033	IDIIJJHBXUESQI-UHFFFAOYSA-M	C21H24ClFN3O4	creation failed	COc1c(N2CC3CCC[NH2+]C3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12.[Cl-]
cpd05038	WDZCUPBHRAEYDL-BZWMEKERSA-O	C47H65N4O12	creation failed	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C
cpd05045	USRJXFMVWJSSBF-UHFFFAOYSA-N	C19H17Cl3N3O3S	creation failed	Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])[O-]
cpd05048	OKHLIYJAUVITMY-UHFFFAOYSA-N	C18H15Cl3N3O4	creation failed	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])[O-]
cpd05049	WTYHETMSCLHETQ-UHFFFAOYSA-N	C18H14Cl4N3O4	creation failed	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])[O-]
cpd05054	UXNNFNBWDNTYDI-NDUABGMUSA-N	C18H13Cl4N4O4	creation failed	Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])[O-]
cpd05074	SNBUBQHDYVFSQF-HIFRSBDPSA-M	C15H16N7O5S3	creation failed	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21
cpd05075	BITQGIOJQWZUPL-PBCQUBLHSA-M	C15H16N7NaO5S3	creation failed	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]
cpd05111	RQZAXGRLVPAYTJ-GQFGMJRRSA-N	C24H32O4	no pKas to build it	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
cpd05112	IMONTRJLAWHYGT-ZCPXKWAGSA-N	C22H28O3	no pKas to build it	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
cpd05119	YBBLVLTVTVSKRW-UHFFFAOYSA-N	C17H19N5	creation failed	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
cpd05122	HPJKCIUCZWXJDR-UHFFFAOYSA-N	C17H11N5	creation failed	N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
cpd05181	XUHLIQGRKRUKPH-ITZCMCNPSA-N	C6H11NO3S	creation failed	C=CCS(=O)C[C@H]([NH3+])C(=O)[O-]
cpd05307	OUUDSRYJNWAHPD-FIXGFOPZSA-N	C13H14	no pKas to build it	C/C=C/C#CC#C/C=C/C=C/CC
cpd05309	GWAIEOFEEWQORO-UHFFFAOYSA-N	C12H8S2	no pKas to build it	C=CC#Cc1ccc(-c2cccs2)s1
cpd05310	RAZOKRUZEQERLH-UHFFFAOYSA-N	C12H8O	no pKas to build it	CC#CC#CC(=O)c1ccccc1
cpd05311	ICRHFCVRNWSKQH-UHFFFAOYSA-N	C13H10O	no pKas to build it	C(#Cc1ccco1)Cc1ccccc1
cpd05323	PHYYADMVYQURSX-XEAHXTBRSA-M	C11H20NO10S3	creation failed	CS(=O)CCC/C(=N/OS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd05332	ZFLXCZJBYSPSKU-HFUPMICZSA-M	C12H20NO10S3	creation failed	CS(=O)/C=C/CCC(=NOS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
cpd05344	NHPJDVPMZLAPLA-VTVNDFDFSA-P	C43H50N4O6	creation failed	COC(=O)C1C[C@]23CCO[C@H]2[C@@]24C[C@@H]5C[C@]67CCO[C@H]6CC[NH+]6CC[C@@]8(c9cccc(OC)c9N(C2)[C@@]58O[C@H]4[NH+]2CC[C@]4(C1=Nc1ccccc14)[C@@H]23)[C@@H]67
cpd05348	CIORWBWIBBPXCG-YFYLCZILSA-N	C39H54N10O14S	creation failed	CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@@H]2Cc3c([nH]c4cc(O)ccc34)[S@@](=O)C[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]([C@@H](C)[C@@H](O)CO)C(=O)N2
cpd05350	QDAOSMKOZCCWLJ-MQLLGTBWSA-N	C15H34N9O8PS	creation failed	C[C@H](NC(=O)[C@@H]([NH3+])CCCNP(N)(=O)NS(=O)(=O)[O-])C(=O)N[C@@H](CCCCNC(N)=[NH2+])C(=O)[O-]
cpd05353	LMRCOCQPONDBMR-YIGJUPJLSA-N	C31H45Cl3N6O13	creation failed	CC(C[C@H](NC(=O)C(O)O)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N/C(=C/Cl)C(=O)N[C@H](C(=O)[O-])CC2=C(CC(O)C2=O)O[C@@H]1C(C)C)[C@H](O)CCC[NH3+])C(Cl)Cl
cpd05354	HLHBDMWPPKHNDQ-KHPPLWFESA-N	C17H20O	no pKas to build it	C=CCCCCC/C=C\CC#CC#CC(=O)C=C
cpd05355	LBAVIXQTLKRIGP-MDZDMXLPSA-N	C11H8O2	no pKas to build it	CC#CC#CC#C/C=C/C(=O)OC
cpd05360	UQEBOJRXTNLPKZ-KHPPLWFESA-N	C17H22O	no pKas to build it	C=CC(=O)C#CC#CC/C=C\CCCCCCC
cpd05362	LWONXTYZMYZRSU-MDZDMXLPSA-N	C11H12O2	no pKas to build it	CCCC#CC#C/C=C/C(=O)OC
cpd05365	ACKWHAMNCLDPRO-UHFFFAOYSA-N	C13H8	no pKas to build it	CC#CC#CC#Cc1ccccc1
cpd05366	OQOPFMDMSRLRRH-NSCUHMNNSA-N	C13H10	no pKas to build it	C/C=C/C#CC#Cc1ccccc1
cpd05370	XZHCLKKXXPKULI-UHFFFAOYSA-N	C13H8S2	no pKas to build it	C=CC#CC#CC1=CC=C(C#CC)SS1
cpd05371	BXWWIWROJFOGMW-UHFFFAOYSA-N	C13H8S2	no pKas to build it	C=CC#CC1=CC=C(C#CC#CC)SS1
cpd05372	MZHROOGPARRVHS-UHFFFAOYSA-N	C6H2	no pKas to build it	C#CC#CC#C
cpd05373	KKBHBCOJHHCOCL-UHFFFAOYSA-N	C13H6	no pKas to build it	C=CC#CC#CC#CC#CC#CC
cpd05374	NQZCQIDFBYCBAU-JHGYFVHDSA-N	C15H14O4	no pKas to build it	CC/C=C\C#CC(=O)c1ccc(/C=C/C(=O)OC)o1
cpd05382	PUSAAHYGRLPDMQ-JPXBYFMYSA-N	C12H18N2O12	creation failed	O=C(CC[N+](=O)[O-])OC[C@H]1O[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](O)[C@@H](O)[C@@H]1O
cpd05383	VDUXCWJUZIOGJA-JPXBYFMYSA-N	C12H18N2O12	creation failed	O=C(CC[N+](=O)[O-])OC[C@H]1O[C@H](O)[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](O)[C@@H]1O
cpd05403	CNURKUNYCXCBEK-WMNSZERYSA-N	C15H21N3O15	creation failed	O=C(CC[N+](=O)[O-])OC[C@H]1O[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](O)[C@@H]1O
cpd05423	FADGQBPUPGSTJB-BKGUAONASA-O	C18H24NO4	creation failed	COc1c(O)cc2c(c1OC)C[N@@H+]1CC[C@]23C=C[C@H](OC)C[C@@H]13
cpd05424	QAHZAHIPKNLGAS-QMJNRFBBSA-O	C18H22NO5	creation failed	COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@H]1[N@H+](C2)C[C@H]3O
cpd05431	GKZWOVRDMISXTE-XVOQKHCOSA-O	C18H22NO6	creation failed	COc1c2c(cc3c1OCO3)[C@@]13[C@@H](O)C[N@@H+](C2)[C@@H]1C[C@@H](OC)[C@@H]1O[C@@H]13
cpd05432	YGPRSGKVLATIHT-UQCMEYCASA-O	C17H20NO4	creation failed	CO[C@H]1C=C[C@@]23c4cc5c(cc4C[N@@H+](C[C@H]2O)[C@H]3C1)OCO5
cpd05466	NTLQBXNLWGBQAL-KWQFWETISA-K	C14H10N3O8	creation failed	O=C([O-])C1=C/C(=C/C=N\[C@H](C(=O)[O-])c2cc(=O)[n-]o2)C[C@@H](C(=O)[O-])[NH2+]1
cpd05493	WGIYGODPCLMGQH-GOXCNPTKSA-N	C40H56	no pKas to build it	CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(C)=CCCC1(C)C
cpd05503	SJWWTRQNNRNTPU-ABBNZJFMSA-N	C42H58O6	creation failed	CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1
cpd05605	XLTANAWLDBYGFU-ACDIZPBGSA-O	C37H51N2O10	creation failed	CC[NH+]1C[C@]2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC
cpd05611	JJSYXNQGLHBRRK-YSOSZROBSA-N	C25H35NO9	creation failed	CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@]14C
cpd05613	CBOSLVQFGANWTL-SQQOAYDSSA-O	C22H32NO3	creation failed	C=C1[C@@H]2C[C@@]3([C@@H]1O)[C@@H](CC2=O)[C@@]12C4[C@@H]3C[C@@H]1[C@@](C)(CC[C@@H]2O)C[NH+]4CC
cpd05631	SWYJHYWBVLVUQV-UHFFFAOYSA-L	C16H11ClO6	creation failed	COc1cc(C2OC3=CC(=O)C=C([O-])C3=CC2=O)ccc1O.[Cl-]
cpd05632	YHIFAQWLXPBLKG-UHFFFAOYSA-L	C16H11ClO7	creation failed	COc1cc(C2OC3=CC(=O)C=C([O-])C3=CC2=O)cc(O)c1O.[Cl-]
cpd05654	KMCZIPGKKBSLEX-JLNWNYEJSA-N	C28H36O11	creation failed	COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(=O)C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)C)[C@@H]24
cpd05655	LZGQSBMUOUHYJP-FSKXZQRUSA-N	C30H38O13	creation failed	COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(=O)C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)(C)OC(C)=O)[C@@H]24
cpd05656	PPLXPKSLZFPZFF-DLOIRANESA-N	C23H28O11	creation failed	COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(=O)C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(C)=O)[C@@H]24
cpd05659	QNOIBYYGOLISPS-WGYXOYOTSA-N	C26H32O11	creation failed	COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(=O)C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24
cpd05679	LBAVIXQTLKRIGP-KTKRTIGZSA-N	C11H8O2	no pKas to build it	CC#CC#CC#C/C=C\C(=O)OC
cpd05682	FXMIXHYJCNZLFE-ACBKHETBSA-N	C27H36O11	creation failed	CC[C@@](C)(OC(C)=O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@@H](O)[C@H](O)[C@@]4(C)OC[C@]32[C@@H]14
cpd05685	CJHBVBNPNXOWBA-HLIKQWNHSA-N	C34H44O9	no pKas to build it	C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C)CO[C@H]3[C@H]4O[C@@H]5C[C@@H](c6ccoc6)C(C)=C5[C@@]4(C)[C@@H](CC(=O)OC)[C@]1(C)[C@@H]32
cpd05688	OKIKYYZNNZCZRX-IZEUZPKRSA-N	C25H34O9	creation failed	CC[C@@H](C)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@@H]3[C@@H](O)[C@H](O)[C@@]4(C)OC[C@@]23[C@@H]14
cpd05728	RJKLDOLOCIQYFS-WZNKSHDTSA-N	C20H22O6	creation failed	CC1(C)[C@H]2C(=COc3cc(O)ccc32)[C@]2(O)C(=O)C[C@@]3(O)C[C@H]1[C@H]2[C@H]3O
cpd05739	TXRYVMFJPXODEF-VTIHXGHCSA-N	C28H38O6	creation failed	CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56C(=O)CCC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1
cpd05742	BYZQVAOKDQTHHP-QFUJVLJYSA-N	C30H44O7	creation failed	CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46CC[C@H](C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O
cpd05747	BEDAFJYDKDOALK-FHLCUQDTSA-N	C29H42O10	creation failed	C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](C2)C[C@@H]2O[C@]24[C@@H]3C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]24O)[C@H](O)[C@H](O)[C@@H]1O
cpd05762	FKJNCBGJYUAKQQ-MBVMSADQSA-N	C29H38O11	creation failed	C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H](C[C@@H]5O[C@]56[C@@H]4[C@H](O)C(=O)[C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@]64O)C[C@H]3O[C@@H]2O1
cpd05767	WSTYKMSHUMUSAY-HBXZBPGDSA-N	C29H36O11	creation failed	C[C@@H]1CC(=O)[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H](C[C@@H]5O[C@]56[C@@H]4[C@H](O)C(=O)[C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@]64O)C[C@H]3O[C@@H]2O1
cpd05768	BGKAKFOJZRBENJ-YWBLJHEQSA-N	C31H39NO10S	creation failed	C[C@@H]1CC2(N=CCS2)[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H](C[C@@H]5O[C@]56[C@@H]4[C@H](O)C(=O)[C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@]64O)C[C@H]3O[C@@H]2O1
cpd05816	CJHYXUPCGHKJOO-OMWWMXIRSA-M	C36H53O10	creation failed	CC1=CC[C@@H]([C@@H](C)C2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)[O-])[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)OC1=O
cpd05883	MCPFEAJYKIXPQF-BPKNMIDHSA-N	C63H98O29	creation failed	C[C@@H]1O[C@H]2O[C@@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@H](OC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
cpd05911	AVQQLPJWGXTKFZ-UHFFFAOYSA-N	C15H18O4	no pKas to build it	COc1c(C(C)=O)cc2c(c1OC)OC(C)(C)C=C2
cpd05921	UMGIOBCVRLYQOW-SFQJRMLFSA-O	C20H23N2O2	creation failed	C/C=C1/C[NH+]2CC[C@@]34C(=Nc5ccccc53)C(C(=O)OC)[C@H]1C[C@H]24
cpd05930	FDXDBXVUBKERTH-SVGRROCGSA-O	C21H23N2O4	creation failed	COC(=O)C1C[C@]23CC(=O)O[C@H]2CC[NH+]2CC[C@]4(C1=Nc1ccccc14)[C@@H]23
cpd05935	OQJSSGHGITUGKL-ZJADWROOSA-O	C21H27N2O4	creation failed	C/C=C1\C[NH2+][C@H]2C[C@@H]1C(CO)(C(=O)OC)[C@@]13CCO[C@@]21Nc1ccccc13
cpd05941	RACODWFTWAOJJO-RJJQJMNJSA-O	C21H25N2O4	creation failed	COC(=O)C1C[C@]2([C@H](C)O)CC(=O)C[NH+]3CC[C@]4(C1=Nc1ccccc14)[C@@H]32
cpd05955	DLRIUVHQJRZTMZ-PLPBJLQDSA-N	C21H24O7	no pKas to build it	CC(=O)O[C@H]1C2=C([C@@H]3OC(=O)/C(=C/O[C@H]4C=C(C)C(=O)O4)[C@H]13)C(C)(C)CCC2
cpd05966	QVORLEZTALRJNW-SHZKAIFQSA-N	C26H36O9	no pKas to build it	CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)([C@@H]3C[C@H]4C=CO[C@H]4O3)[C@H]1CC[C@@H](OC(C)=O)[C@]21CO1
cpd05976	LGEROVMQYFTBDI-CDBNQIKXSA-N	C27H30O8	creation failed	C=C(C)[C@]12C[C@@H](C)[C@@]34OC(c5ccccc5)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd05984	XFTJZSGSVFMRMM-KMGKMLRGSA-P	C42H50N4O5	creation failed	COC(=O)C1C[C@]23CCO[C@H]2[C@@]2(C[C@@H]4C[C@]56CCO[C@H]5CC[NH+]5CC[C@]27c2cccc(OC)c2N[C@]47[C@@H]56)C[NH+]2CC[C@]4(C1=Nc1ccccc14)[C@@H]23
cpd05993	GSQUXSFTXJRLQJ-LDVJMBRRSA-O	C23H29N4	creation failed	CN1CC[C@]2([C@]34CC[NH+](C)[C@H]3N(C)c3ccccc34)c3ccccc3N[C@H]12
cpd05999	NXCYBYJXCJWMRY-XNELDADBSA-N	C22H36O7	creation failed	CC(=O)O[C@H]1[C@H]2CC[C@H]3[C@@](C)(O)[C@@H]4C[C@H](O)C(C)(C)[C@@]4(O)[C@H](O)C[C@@]13C[C@@]2(C)O
cpd06003	CMKFQVZJOWHHDV-NQZBTDCJSA-N	C21H24N2O2	creation failed	CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13
cpd06004	VWGORPXMXKBHER-GPLJIMSFSA-N	C34H48O8	creation failed	C=C(C)[C@]12C[C@@H](C)[C@@]34OC(/C=C/C=C/CCCCCCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
cpd06007	YVMIOJMVICZZJA-UIZRKYKGSA-N	C24H32O7	creation failed	C=C1C(=O)[C@@]23CC(=O)[C@@H]4C(C)(C)[C@@H](OC(C)=O)C[C@@H](OC(C)=O)[C@@]4(C)[C@@H]2[C@H](O)C[C@@H]1C3
cpd06012	RVGGCRQPGKFZDS-OGYNRYKTSA-N	C24H26O7	no pKas to build it	C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC1C(C)(C)OC(=O)/C(C)=C\C
cpd06081	JAQJQYMDHBSCKO-ARLDKPGKSA-N	C30H44O8	creation failed	C=C(C)[C@]12C[C@@H](C)[C@@]34OC(CCCCCCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
